,CREB3L1 (90993)
ACH-000004,0.21534920035415608
ACH-000005,0.05779786933076483
ACH-000007,0.0056366465805320325
ACH-000009,0.25038436305945144
ACH-000011,0.1562659429780743
ACH-000012,0.13133824680652112
ACH-000013,0.1259757879158836
ACH-000014,0.04122566401671445
ACH-000015,0.15019031359066
ACH-000017,0.13304641851189128
ACH-000018,0.19223310679579236
ACH-000019,0.22649613798780024
ACH-000021,0.1428915799074031
ACH-000022,0.17237893126179982
ACH-000025,0.08280832711251984
ACH-000028,0.10854830479988364
ACH-000030,0.03670234592376245
ACH-000035,0.14646801901705994
ACH-000036,0.07759065686469466
ACH-000037,0.10477720083898903
ACH-000039,-0.007326855070033995
ACH-000040,0.1403619306425185
ACH-000041,-0.07599846256251877
ACH-000042,0.14736118744297633
ACH-000045,0.08591324956947505
ACH-000047,0.09899724020318253
ACH-000052,0.15738613512290175
ACH-000053,0.12950313544740727
ACH-000054,0.19150560501969596
ACH-000055,0.16689329907601336
ACH-000060,0.1605990973795632
ACH-000067,0.12934419522812216
ACH-000070,0.1651402503502667
ACH-000075,0.17169413620884064
ACH-000078,-0.0443526902789426
ACH-000082,0.15806274864118888
ACH-000085,0.13901533786395892
ACH-000086,0.032776454010581005
ACH-000087,0.07013149785710918
ACH-000092,0.2146533394389888
ACH-000095,0.08798962980545877
ACH-000097,0.10939813267080936
ACH-000098,0.16215466610137674
ACH-000099,0.1434217700309369
ACH-000108,0.2749932141181067
ACH-000113,0.12967637802302595
ACH-000116,0.09654657982628503
ACH-000118,0.21598797166648814
ACH-000120,0.009103596728368423
ACH-000123,0.16123089427692644
ACH-000127,0.12518214412836268
ACH-000128,0.08146515307395327
ACH-000132,0.1968182858155512
ACH-000133,0.04234858874988552
ACH-000137,0.12256855026317155
ACH-000138,0.19438120062805828
ACH-000142,0.11642084392461532
ACH-000143,0.17411003247139425
ACH-000146,0.12128186595223912
ACH-000148,0.09944245175436536
ACH-000150,0.14571152627349368
ACH-000152,0.17760007384566562
ACH-000153,0.2511168063760127
ACH-000159,0.20462729754341072
ACH-000160,0.05016932228382402
ACH-000163,0.09316565285361096
ACH-000167,0.2268863841432166
ACH-000168,-0.03653170583636104
ACH-000169,0.02765313528521344
ACH-000178,0.17741286625026495
ACH-000183,0.31598979424427304
ACH-000188,0.10174953328042624
ACH-000189,-0.16308026752969448
ACH-000190,0.2392872281130973
ACH-000198,0.11071564788806447
ACH-000203,0.2313370186675207
ACH-000204,0.0021201732724592808
ACH-000206,0.07159415946561297
ACH-000207,0.0017681460641058536
ACH-000208,0.08418163500769403
ACH-000210,-0.1975557428253056
ACH-000211,0.2504372495549372
ACH-000215,0.1808447548638316
ACH-000221,0.044192218531334385
ACH-000222,0.17167843285473727
ACH-000223,0.07724760976619419
ACH-000226,0.1972509784213176
ACH-000227,0.008823348943197905
ACH-000228,0.25901948013778503
ACH-000231,0.11446926334710013
ACH-000232,-0.003206772910547973
ACH-000233,0.17042988989908256
ACH-000234,0.16535685630708946
ACH-000235,0.1283893682761111
ACH-000237,0.07814135539813204
ACH-000238,0.13385381982070155
ACH-000242,0.22572029040947386
ACH-000243,0.13743443475306288
ACH-000244,0.4482709345697726
ACH-000246,0.17667459650415598
ACH-000248,0.3883234836429681
ACH-000250,0.14933194337832886
ACH-000251,0.056431388805859226
ACH-000252,-0.03309023693833735
ACH-000253,0.274094901448712
ACH-000255,0.04770058686531295
ACH-000256,0.0811279040551989
ACH-000257,0.0800192707349852
ACH-000258,0.20350614445954004
ACH-000259,0.18879550833753936
ACH-000260,0.1308187637947283
ACH-000261,0.08532339588861684
ACH-000262,0.2466101456925676
ACH-000263,0.3221788191576797
ACH-000264,0.12655664492401214
ACH-000265,0.08690358807627316
ACH-000266,0.13893005358907876
ACH-000272,0.2356447048500189
ACH-000274,0.12278139267513588
ACH-000277,0.013715128751745449
ACH-000278,0.0010203943660550194
ACH-000279,0.14653575771800292
ACH-000280,0.23874243665559955
ACH-000281,0.2629701344727167
ACH-000288,0.02317290906560918
ACH-000291,0.16442840597697508
ACH-000293,0.13607926516493474
ACH-000294,0.08979280671060794
ACH-000295,0.05338838682251079
ACH-000296,0.19614823957170124
ACH-000302,0.2349778295797623
