,EYA2 (2139)
ACH-000004,0.050234881462090264
ACH-000005,0.1557457046473164
ACH-000007,-0.02931376267324905
ACH-000009,0.11455349594414985
ACH-000011,0.0637694843058544
ACH-000012,0.16295975533238574
ACH-000013,0.10180495191212167
ACH-000014,-0.036624041246519114
ACH-000015,0.02660821720015269
ACH-000017,0.09818002170571613
ACH-000018,-0.029645452387401787
ACH-000019,0.01111222675107595
ACH-000021,-0.0018584484273032988
ACH-000022,0.0005905728776396173
ACH-000025,-0.10851765661549016
ACH-000028,0.0869338879454852
ACH-000030,0.01719852968435533
ACH-000035,0.02018134751820956
ACH-000036,-0.077322840772097
ACH-000037,0.026338319772046943
ACH-000039,0.10651779268658924
ACH-000040,-0.03304969269017364
ACH-000041,0.12123878263457658
ACH-000042,-0.017179109816241208
ACH-000045,0.05574593395317277
ACH-000047,0.08278338776530397
ACH-000052,0.05009349011208068
ACH-000053,0.04386326754655233
ACH-000054,-0.02599429250157708
ACH-000055,0.007415608564093622
ACH-000060,-0.09035251822187457
ACH-000067,0.10599063286639317
ACH-000070,-0.07963303847428141
ACH-000075,0.10997775278205013
ACH-000078,0.11613062599253955
ACH-000082,-0.004593335757139138
ACH-000085,-0.12997780501186876
ACH-000086,0.04327459403519589
ACH-000087,0.1725192702914995
ACH-000092,0.031001856994357056
ACH-000095,0.013822157323182848
ACH-000097,0.08029384697656868
ACH-000098,0.2338402979374335
ACH-000099,0.020883499291026914
ACH-000108,-0.05711125580360722
ACH-000113,0.10498753451088423
ACH-000116,0.0006570827324313203
ACH-000118,0.05934084479333795
ACH-000120,0.07967270262707045
ACH-000123,0.057870071969895874
ACH-000127,0.11777012694994415
ACH-000128,0.06682732001024284
ACH-000132,0.14146557216392833
ACH-000133,0.004450865017884123
ACH-000137,0.03743746813115429
ACH-000138,0.06158556522287983
ACH-000142,0.4523513941323876
ACH-000143,-0.014307326161269368
ACH-000146,-0.048999571478330686
ACH-000148,-0.014090770988073988
ACH-000150,-0.07743635908703013
ACH-000152,0.12310024474961755
ACH-000153,-0.2318094465018139
ACH-000159,0.06120771141680631
ACH-000160,0.2495888871475476
ACH-000163,-0.05198231711062151
ACH-000167,0.566307470212179
ACH-000168,-0.05023289895101786
ACH-000169,-0.10116407288107596
ACH-000178,0.024741163682649264
ACH-000183,-0.14693803975533828
ACH-000188,0.12711891831660946
ACH-000189,0.0069331403259541005
ACH-000190,0.2165644163170691
ACH-000198,0.03513512237309799
ACH-000203,0.2839931015306763
ACH-000204,0.06307484575202339
ACH-000206,0.041647095127869856
ACH-000207,0.08164063353034083
ACH-000208,0.28122280731715577
ACH-000210,0.1741391023158139
ACH-000211,0.02620730656463328
ACH-000215,0.040622249701389036
ACH-000221,-0.05053585448198214
ACH-000222,0.06049086492983715
ACH-000223,0.05854748835365374
ACH-000226,0.00960933433775388
ACH-000227,-0.07677487866455228
ACH-000228,0.05244430293705715
ACH-000231,0.07528510886337805
ACH-000232,0.02339622817266929
ACH-000233,-0.09498906229237757
ACH-000234,-0.02375189243739261
ACH-000235,0.047650559887918664
ACH-000237,0.06150921482505663
ACH-000238,-0.05168726020914048
ACH-000242,0.02721463568570013
ACH-000243,0.10524757263065927
ACH-000244,0.2473271051325879
ACH-000246,0.058458865419519127
ACH-000248,0.10277979650825034
ACH-000250,0.02116761954982041
ACH-000251,0.14762187725787565
ACH-000252,-0.09308060268734598
ACH-000253,0.04404613676039098
ACH-000255,-0.021631146926231432
ACH-000256,0.02708125648464326
ACH-000257,-0.12203502075016985
ACH-000258,0.09437152656148942
ACH-000259,0.058629739599927226
ACH-000260,0.09557397256907713
ACH-000261,-0.09223393472713548
ACH-000262,0.02324360049078536
ACH-000263,-0.07348361235794933
ACH-000264,0.04859547179260252
ACH-000265,-0.04471435564303857
ACH-000266,0.03880303666881644
ACH-000272,-0.014661390795554919
ACH-000274,0.08861231042555638
ACH-000277,-0.0024473072630167565
ACH-000278,0.09233456795056323
ACH-000279,0.06529549050458948
ACH-000280,0.06944554792793067
ACH-000281,0.12272820991349084
ACH-000288,0.03801113235043821
ACH-000291,0.13340255141847654
ACH-000293,0.060726562450858924
ACH-000294,-0.06415274802234451
ACH-000295,-0.026479540724806933
ACH-000296,-0.1128355279106925
ACH-000302,0.08035367366847909
ACH-000304,-0.06821022386663933
ACH-000307,0.10200245783785793
ACH-000308,0.0804063241326088
ACH-000310,0.046533053207865716
ACH-000311,0.15204137979911522
ACH-000312,0.09473212020973903
ACH-000315,-0.08881345818650059
ACH-000316,0.030789220740458693
ACH-000317,0.11413776470312548
ACH-000318,-0.036718435685171386
ACH-000319,0.11412727773582568
ACH-000320,0.11049150967953887
ACH-000322,0.24214027705965
ACH-000323,0.2011152294262584
ACH-000324,0.01199107056145959
ACH-000329,-0.038309673906620566
ACH-000330,0.18267246997539932
ACH-000331,-0.010500925099919508
ACH-000332,0.07796200234353738
ACH-000334,-0.01849738367646489
ACH-000335,0.18451607094757874
ACH-000336,0.08795100188089328
ACH-000337,0.10661688161771224
ACH-000338,0.04659850434066326
ACH-000339,0.15231021481939958
ACH-000341,0.033979025527434904
ACH-000348,0.06678025998615174
ACH-000350,0.1250176778439677
ACH-000352,0.06296310157293404
ACH-000356,0.17863690362511508
ACH-000361,-0.17044170055465538
ACH-000362,-0.014053439716074171
ACH-000363,-0.060839516993924585
ACH-000364,-0.07951540714842695
ACH-000365,-0.003210105481241125
ACH-000366,0.10689813423249264
ACH-000368,0.07922633932639524
ACH-000374,0.07962434601455379
ACH-000375,0.0603017613829277
ACH-000376,-0.047444982175957474
ACH-000381,0.14354644097460628
ACH-000383,0.07294024987820984
ACH-000387,0.04381594289232395
ACH-000389,-0.09856061294486056
ACH-000390,0.16421722379786194
ACH-000393,-0.10984715337970402
ACH-000395,0.0985314815143993
ACH-000396,-0.13175218691823118
ACH-000397,0.0095905586599775
ACH-000401,-0.034171323958283185
ACH-000402,-0.2490408281589196
ACH-000403,0.053601999133705565
ACH-000404,0.20950060347127075
ACH-000406,0.06582405730566777
