,LENG8 (114823)
ACH-000361,-0.6381693940115476
ACH-000362,-0.3355757569318973
ACH-000363,-0.5526727327065893
ACH-000364,-0.6105769045372529
ACH-000365,-0.7112417512084047
ACH-000366,-0.6690919518846625
ACH-000368,-0.6009125310432872
ACH-000374,-0.4468683601582463
ACH-000375,-0.7257765281192246
ACH-000376,-0.5735377489355121
ACH-000381,-0.5155311976805628
ACH-000383,-0.4900250470410643
ACH-000387,-0.42237615971847264
ACH-000389,-0.5333933653088276
ACH-000390,-0.6225775260647359
ACH-000393,-0.4902666007980902
ACH-000395,-0.554388525324006
ACH-000396,-0.7373547723015152
ACH-000397,-0.7395425132876464
ACH-000401,-0.5993936826183177
ACH-000402,-0.42036391086949776
ACH-000403,-0.4889599405045797
ACH-000404,-0.6855553559088455
ACH-000406,-0.6234015275090714
ACH-000407,-0.4927649316447576
ACH-000408,-0.6507194102640357
ACH-000410,-0.6680057660057868
ACH-000411,-0.6049156174032572
ACH-000414,-0.5311550579780866
ACH-000415,-0.5892269005729761
ACH-000416,-0.6216584779412114
ACH-000420,-0.6633863907090667
ACH-000421,-0.6840357923553708
ACH-000424,-0.48703814376499804
ACH-000425,-0.6090280239111769
ACH-000426,-0.4661892449183194
ACH-000427,-0.5395409082840271
ACH-000433,-0.6038122397015138
ACH-000435,-0.6054462803698915
ACH-000436,-0.4239944759568429
ACH-000444,-0.5487557731641053
ACH-000445,-0.7321911990692274
ACH-000448,-0.4870312980284618
ACH-000450,-0.5276980248009278
ACH-000452,-0.6118922274840934
ACH-000454,-0.5614240761444059
ACH-000458,-0.5241009253879364
ACH-000459,-0.2178478287351052
ACH-000460,-0.5666339783451778
ACH-000461,-0.6463868665770539
ACH-000463,-0.6546601140481567
ACH-000464,-0.5901679024444048
ACH-000466,-0.4293161119108745
ACH-000467,-0.4737667215107328
ACH-000468,-0.5427832079708054
ACH-000469,-0.43149774636940535
ACH-000470,-0.7625613388367402
ACH-000471,-0.9746335782670992
ACH-000472,-0.5932844745959149
ACH-000473,-0.7614410858266601
ACH-000475,-0.6153251197361006
ACH-000476,-0.5408646976648234
ACH-000477,-0.4939151572325334
ACH-000479,-0.6219224519408766
ACH-000480,-0.6952093082669086
ACH-000481,-0.600217673650156
ACH-000483,-0.4637519334622467
ACH-000484,-0.8349692139102104
ACH-000485,-0.6334256425248337
ACH-000486,-0.5613845426790214
ACH-000487,-0.6440513703809978
ACH-000488,-0.5830478578616359
ACH-000490,-0.6148716236621206
ACH-000491,-0.5883638777455775
ACH-000495,-0.6912908218404349
ACH-000496,-0.6082377232499284
ACH-000499,-0.6036497840508004
ACH-000500,-0.6278250113603957
ACH-000502,-0.43493926055692944
ACH-000503,-0.41391110913334017
ACH-000505,-0.6311029160811433
ACH-000507,-0.6130165662594357
ACH-000510,-0.7974831254062112
ACH-000511,-0.7810925998760597
ACH-000512,-0.6584677349586494
ACH-000516,-0.5776425038567099
ACH-000517,-0.6221152914372587
ACH-000518,-0.6460627873419797
ACH-000520,-0.604214563211662
ACH-000521,-0.6597772930919975
ACH-000522,-0.5587918929034871
ACH-000524,-0.7857650237112722
ACH-000527,-0.5964221640509842
ACH-000528,-0.6703719792067152
ACH-000537,-0.670642326509672
ACH-000541,-0.5118544380530891
ACH-000542,-0.3780087637623591
ACH-000544,-0.5158534941957551
ACH-000545,-0.4837438678814415
ACH-000547,-0.531694578172836
ACH-000548,-0.6894013490614472
ACH-000549,-0.5449381502747114
ACH-000550,-0.2958889052268626
ACH-000552,-0.489632309264725
ACH-000556,-0.5682424711849136
ACH-000557,-0.2819574331852481
ACH-000569,-0.5048684673610374
ACH-000570,-0.5018167864040863
ACH-000571,-0.420610960342044
ACH-000573,-0.5650406139284353
ACH-000576,-0.3238154493629975
ACH-000579,-0.6500666447462751
ACH-000580,-0.6639319117482196
ACH-000584,-0.6265583888232633
ACH-000585,-0.731009118739122
ACH-000588,-0.54663630783587
ACH-000589,-0.7759344536725873
ACH-000591,-0.4455783307326913
ACH-000593,-0.5846605330633737
ACH-000600,-0.4833988496881698
ACH-000601,-0.6116193454861151
ACH-000605,-0.4391562608982756
ACH-000606,-0.5233149205314989
ACH-000608,-0.600266846062646
ACH-000614,-0.3458464006580582
ACH-000616,-0.8472061581580252
ACH-000618,-0.4391672227966045
ACH-000619,-0.3771691246847469
ACH-000620,-0.5663348074783751
ACH-000621,-0.4448145290579317
ACH-000622,-0.5319022576554826
ACH-000623,-0.5902580910842682
ACH-000624,-0.5729311025298854
ACH-000627,-0.5522673188083265
ACH-000630,-0.4947647440257669
ACH-000631,-0.4962197494315522
ACH-000632,-0.6136099327230298
ACH-000633,-0.5509928613935658
ACH-000637,-0.7170019907821549
ACH-000638,-0.6378896615596261
ACH-000646,-0.605305405669788
ACH-000647,-0.5132437526981493
ACH-000648,-0.4460087857919081
ACH-000649,-0.6446723382603484
ACH-000651,-0.5593910515881007
ACH-000652,-0.6525146824980455
ACH-000653,-0.5541619858089952
ACH-000657,-0.5996198773608618
ACH-000658,-0.5708132531783711
ACH-000661,-0.8331780949918012
ACH-000662,-0.4931514180042554
ACH-000663,-0.5083213209744614
ACH-000665,-0.581940021420616
ACH-000671,-0.3685821588763111
ACH-000672,-0.905708285144774
ACH-000673,-0.4941447053772985
ACH-000676,-0.546305720522138
ACH-000677,-0.5601385492370249
ACH-000681,-0.4718465545197623
ACH-000683,-0.5520967430629721
ACH-000684,-0.4846758284608415
ACH-000688,-0.5130507918670819
ACH-000693,-0.5139595105651917
ACH-000694,-0.6161412864495383
ACH-000695,-0.6920620903632836
ACH-000696,-0.5857464767121126
ACH-000697,-0.7113913996952319
ACH-000699,-0.5991845870172925
ACH-000701,-0.6909634865426229
ACH-000706,-0.7366155094297605
ACH-000711,-0.4990472690177883
ACH-000713,-0.6648378784920629
ACH-000714,-0.6031195251229418
ACH-000718,-0.5625558943229332
ACH-000720,-0.7511366328788284
ACH-000721,-0.6105522386667241
ACH-000724,-0.7924986554407011
ACH-000725,-0.4937133941131643
ACH-000732,-0.905784152070182
ACH-000734,-0.5573722173161508
ACH-000735,-0.6395882034265066
ACH-000736,-0.2977264132951129
ACH-000738,-0.5587215667403115
ACH-000746,-0.4826183047868765
ACH-000747,-0.681143117110195
ACH-000748,-0.6837588370765486
ACH-000753,-0.5443387057057261
ACH-000756,-0.6906625217401712
ACH-000757,-0.7504356579621133
ACH-000758,-0.6545807077968184
ACH-000760,-0.6083207346019356
ACH-000762,-0.6525764764581394
ACH-000763,-0.6329330068863831
ACH-000764,-0.7362592588788004
ACH-000765,-0.7817189784316698
ACH-000766,-0.6341895350879735
ACH-000767,-0.4629128410512913
ACH-000768,-0.6042591687873414
ACH-000769,-0.7926072036005575
ACH-000770,-0.3939831150617527
ACH-000771,-0.5533417768906432
ACH-000773,-0.4649527836585
ACH-000776,-0.4982235631216296
ACH-000777,-0.6584844147939829
ACH-000778,-0.7325750508646691
ACH-000781,-0.4214141792753737
ACH-000782,-0.5407756902136446
ACH-000783,-0.558156630739194
ACH-000784,-0.4569286562270397
ACH-000785,-0.6052570192841575
ACH-000787,-0.8579594735292575
ACH-000788,-0.7022727506161934
ACH-000791,-0.4746354206746847
ACH-000792,-0.5623694608875552
ACH-000794,-0.6862551878758971
ACH-000796,-0.5052857327976495
ACH-000798,-0.8388769485180143
ACH-000799,-0.8147568224839621
ACH-000800,-0.5820246936301858
ACH-000802,-0.6510265480735202
ACH-000804,-0.4546237142106211
ACH-000805,-0.5979902958571597
ACH-000809,-0.3432404685372511
ACH-000810,-0.8774806826490551
ACH-000811,-0.6282279647592682
ACH-000817,-0.4297622464456672
ACH-000819,-0.6765751130185367
ACH-000820,-0.9663641565164274
ACH-000821,-0.6016494740817512
ACH-000822,-0.6661479825560936
ACH-000823,-0.5410385957429594
ACH-000824,-0.5667306209675488
ACH-000827,-0.6544571932412852
ACH-000829,-0.6351282081143955
ACH-000831,-0.5947038170849492
ACH-000832,-0.5564994684178832
ACH-000833,-0.9096897955565542
ACH-000834,-0.6168299872831788
ACH-000835,-0.5272021395403707
ACH-000836,-0.6289229369071361
ACH-000837,-0.5754618225067575
ACH-000838,-0.5792788710700122
ACH-000839,-0.5590559240969016
ACH-000840,-0.4773247315989491
ACH-000841,-0.6501716029317329
ACH-000843,-0.6109427407581282
ACH-000846,-0.6370483397584815
ACH-000847,-0.8562125918632768
ACH-000848,-0.5554785646745639
ACH-000849,-0.4570216216479379
ACH-000851,-0.5248581341818898
ACH-000855,-0.5973338813527792
ACH-000856,-0.5870235816339824
ACH-000858,-0.6409117490029845
ACH-000859,-0.4448090640280755
ACH-000861,-0.6081034402025357
ACH-000862,-0.4918742737485914
ACH-000865,-0.7431592888382529
ACH-000866,-0.533109067811843
ACH-000867,-0.4585460416800742
ACH-000869,-0.38850573120755133
ACH-000872,-0.7153707143361421
ACH-000873,-0.6581804587954598
ACH-000876,-0.4604267050721828
ACH-000878,-0.5239905953084032
ACH-000880,-0.6093119813724567
ACH-000881,-0.5922881338382489
ACH-000882,-0.6260857390312109
ACH-000884,-0.5581233272118818
ACH-000885,-0.5155251290062394
ACH-000887,-0.5896277318745783
ACH-000889,-0.5108090757785853
ACH-000896,-0.5598122108782028
ACH-000898,-0.8194150779940275
ACH-000900,-0.6450010849892761
ACH-000901,-0.7031128539210064
ACH-000905,-0.6289411897474718
ACH-000906,-0.6753850590862037
ACH-000907,-0.6190350867867649
ACH-000910,-0.4440701508028933
ACH-000911,-0.5769943554606956
ACH-000912,-0.8977829123836456
ACH-000913,-0.31492226469683643
ACH-000915,-0.5833739431415829
ACH-000916,-0.7779680211632556
ACH-000917,-0.5905680710870773
ACH-000920,-0.32993743677568765
ACH-000921,-0.31894455508917996
ACH-000924,-0.6341231576482493
ACH-000926,-0.4106862682110085
ACH-000928,-0.6876989641078628
ACH-000929,-0.768336923620527
ACH-000932,-0.550825188855411
ACH-000935,-0.5367718335457281
ACH-000936,-0.6802152217823911
ACH-000937,-0.5657512509444482
ACH-000938,-0.4788152660108149
ACH-000939,-0.6371223898627596
ACH-000941,-0.7230661755808395
ACH-000943,-0.5174964273240813
ACH-000946,-0.7377239955625825
ACH-000947,-0.7402291915669842
ACH-000948,-0.554416776609417
ACH-000950,-0.642194899331783
ACH-000953,-0.4540691023581933
ACH-000954,-0.7049155870032403
ACH-000957,-0.6870345688472962
ACH-000958,-0.3771366107350141
ACH-000960,-0.4664997015950573
ACH-000963,-0.7607885474262637
ACH-000968,-0.8289033445423328
ACH-000969,-0.6418582006559311
ACH-000972,-0.90920063369352
ACH-000973,-0.6049865334333171
ACH-000974,-0.5079461669515756
ACH-000978,-0.4150798976819625
ACH-000984,-0.7836628678648117
ACH-000986,-0.6710753203138367
ACH-000988,-0.7141066838850542
ACH-000993,-0.7923286985800327
ACH-000994,-0.6499227432230542
ACH-000996,-0.6459444086975602
ACH-001001,-0.5748855984743441
ACH-001020,-0.578951258600688
ACH-001028,-0.52351166943366
ACH-001031,-0.5299775231085688
ACH-001038,-0.6431442077893619
ACH-001048,-0.6233660856696833
ACH-001050,-0.5919542783217573
ACH-001053,-0.6016031024737384
ACH-001054,-0.5813934973857416
ACH-001061,-0.5329104023264996
ACH-001067,-0.5096739256482304
ACH-001075,-0.592919501680288
ACH-001096,-0.4502600338189576
ACH-001111,-0.8226768197127317
ACH-001119,-0.5131607637098698
ACH-001128,-0.4645884718041958
ACH-001134,-0.5814013535304794
ACH-001151,-0.6289376404762779
ACH-001163,-0.6280331227652705
ACH-001164,-0.4753188518945031
ACH-001183,-0.5840953090429841
ACH-001192,-0.664128965431374
ACH-001193,-0.8080886498185225
ACH-001196,-0.4530174724651286
ACH-001197,-0.7402629474242101
ACH-001205,-0.23621925841326505
ACH-001211,-0.5745744585962173
ACH-001212,-0.8183690090997795
ACH-001228,-0.5809633006986402
ACH-001232,-0.4834302947878154
ACH-001239,-0.4748168243968189
ACH-001270,-0.5819322506806824
ACH-001274,-0.4882432459899838
ACH-001275,-0.8219129877841137
ACH-001277,-0.6161845856235916
ACH-001278,-0.7149435787572704
ACH-001280,-0.8850891895157211
ACH-001283,-0.4154332985520239
ACH-001289,-0.717627605217572
ACH-001300,-0.469339531733936
ACH-001301,-0.8530257688226329
ACH-001302,-0.6736518432280862
ACH-001306,-0.6050833955414583
ACH-001318,-0.4456193493114738
ACH-001322,-0.7384937195743809
ACH-001328,-0.4109305302374562
ACH-001332,-0.5688798606984565
ACH-001336,-0.6371367510970087
ACH-001346,-0.6274082407069445
ACH-001353,-0.450486839010569
ACH-001354,-0.5925201943124909
ACH-001367,-0.4524231425736928
ACH-001368,-0.5429335737877292
ACH-001374,-0.7864766082648725
ACH-001377,-0.6497360672503488
ACH-001380,-0.6886866182830987
ACH-001391,-0.7048830322574954
ACH-001408,-0.7319297228528355
ACH-001430,-0.5193528027287063
ACH-001431,-0.5480723224148341
ACH-001450,-0.6955766690315867
ACH-001496,-0.986809483705516
ACH-001500,-0.9067609146901676
ACH-001523,-0.6949145622055259
ACH-001532,-0.6641958646680106
ACH-001550,-0.6342541406650699
ACH-001552,-0.6831433340965227
ACH-001554,-0.6539749376767091
ACH-001654,-0.7242226041668395
ACH-001735,-0.3915760387451302
ACH-001736,-0.4868300015285908
ACH-001737,-0.4331992505316004
ACH-001740,-0.6491228933512878
ACH-001745,-0.7561597889054079
ACH-001765,-0.6397136925048851
