,VPS37D (155382)
ACH-000004,0.06229994357378445
ACH-000005,0.040375749706000906
ACH-000007,0.009671255661869363
ACH-000009,0.10887201631705402
ACH-000011,0.08174055700507166
ACH-000012,0.00918434356933273
ACH-000013,0.0262253296473586
ACH-000014,0.1769165790004007
ACH-000015,0.18915289232012356
ACH-000017,0.138137805457854
ACH-000018,-0.08553031681978937
ACH-000019,-0.1707051462320448
ACH-000021,-0.1896155060975896
ACH-000022,0.09395623238853636
ACH-000025,0.0409515982380163
ACH-000028,0.02062241809636377
ACH-000030,0.062383147627785275
ACH-000035,-0.042020984543702386
ACH-000036,-0.07874666063978322
ACH-000037,-0.13766893831317414
ACH-000039,0.05243289801930738
ACH-000040,0.07827843935415996
ACH-000041,-0.0036987911406240717
ACH-000042,0.06318090961001037
ACH-000045,0.1093926240553484
ACH-000047,0.05395161959456976
ACH-000052,-0.012798593323949723
ACH-000053,-0.027856349660024288
ACH-000054,-0.015702071791052413
ACH-000055,-0.13575237537899734
ACH-000060,0.08310639849886309
ACH-000067,0.001419689633364391
ACH-000070,0.15267914027831192
ACH-000075,0.13689436854334588
ACH-000078,0.12054701014711967
ACH-000082,0.0821601977649924
ACH-000085,-0.0067059367144974005
ACH-000086,0.10395990591122306
ACH-000087,0.2402989908660176
ACH-000092,0.03798023809877636
ACH-000095,0.06565911766103269
ACH-000097,0.023668953193335424
ACH-000098,0.031613454170270165
ACH-000099,0.14452311984802368
ACH-000108,0.04496933271107637
ACH-000113,0.16633859119427866
ACH-000116,0.06470058167903629
ACH-000118,-0.045376335234280515
ACH-000120,0.1546827254081488
ACH-000123,0.04714198693955563
ACH-000127,0.06116176947728054
ACH-000128,-0.10720116241461357
ACH-000132,0.06374823385686358
ACH-000133,-0.031209366707727206
ACH-000137,0.10957153809656382
ACH-000138,0.2051407534370077
ACH-000142,-0.0378179986859093
ACH-000143,0.12297816141426852
ACH-000146,-0.04483374370073556
ACH-000148,0.12478084345358698
ACH-000150,0.011509233896416905
ACH-000152,0.10989574579856452
ACH-000153,0.032992694169496274
ACH-000159,0.02015141528989376
ACH-000160,-0.027256257115440042
ACH-000163,0.025073377853607515
ACH-000167,0.04302302626853645
ACH-000168,-0.007646345666095041
ACH-000169,0.06625827196425592
ACH-000178,0.08433042825408797
ACH-000183,0.14262687730783552
ACH-000188,0.03873125166158491
ACH-000189,0.0891102185558488
ACH-000190,0.011868941998218929
ACH-000198,0.06328986533051946
ACH-000203,0.3350468804652342
ACH-000204,0.005095837166778191
ACH-000206,0.13182235697604855
ACH-000207,0.09522808540885308
ACH-000208,0.1404526607756482
ACH-000210,0.2342364262878768
ACH-000211,0.07937205401022793
ACH-000215,0.037663979064530784
ACH-000221,-0.09629247022066684
ACH-000222,0.14732014827627354
ACH-000223,0.0644191787705315
ACH-000226,0.12175707204891015
ACH-000227,0.16276335546572415
ACH-000228,0.07622772802369962
ACH-000231,-0.012322754806136354
ACH-000232,0.07973534060500627
ACH-000233,0.11555051513188445
ACH-000234,0.1137091995972618
ACH-000235,0.04652139603553622
ACH-000237,0.028046665779814718
ACH-000238,0.11344048458492965
ACH-000242,0.2628235419095745
ACH-000243,0.02229996811855652
ACH-000244,-0.04089477940240118
ACH-000246,0.004035998921226179
ACH-000248,0.0925235313815792
ACH-000250,0.09245156083734264
ACH-000251,0.14648737919973395
ACH-000252,-0.14143606373095965
ACH-000253,0.053786686740071685
ACH-000255,0.06077357839934566
ACH-000256,0.10944406172659908
ACH-000257,0.1953058412223481
ACH-000258,-0.058016426951759875
ACH-000259,0.05638325567655492
ACH-000260,0.019625086380810303
ACH-000261,0.1309037192582325
ACH-000262,-0.056202977656706836
ACH-000263,0.06010348472715048
ACH-000264,0.07274555100642603
ACH-000265,0.1626753918994781
ACH-000266,-0.03571840333604825
ACH-000272,0.08479212066161022
ACH-000274,0.0757499405493868
ACH-000277,0.0455773010596042
ACH-000278,-0.029999483336274425
ACH-000279,0.007947293242789234
ACH-000280,0.03604989093790556
ACH-000281,0.12360633544036485
ACH-000288,0.10503427516264788
ACH-000291,0.06873322907145347
ACH-000293,0.07272810692118499
ACH-000294,0.057823885103539335
ACH-000295,0.24469166127673506
ACH-000296,0.023551945308478192
ACH-000302,0.057187813633735575
ACH-000304,0.020279344922910808
ACH-000307,0.09578787206729963
ACH-000308,0.027509531027823088
ACH-000310,0.11693755306946035
ACH-000311,0.05087856877805614
ACH-000312,0.021655654075201345
ACH-000315,0.034419445745204336
ACH-000316,0.09863852264749012
ACH-000317,0.2293589276663041
ACH-000318,0.009506055624530569
ACH-000319,-0.03387841047482057
ACH-000320,0.05573143982727314
ACH-000322,0.1535941052965621
ACH-000323,0.23565266662200435
ACH-000324,0.058050753666416426
ACH-000329,0.08995409579708791
ACH-000330,0.10255626857592967
ACH-000331,0.019556809041477188
ACH-000332,0.1029173148645622
ACH-000334,0.0508636884423774
ACH-000335,0.2818376596485671
ACH-000336,-0.14791373766762786
ACH-000337,-0.2376423527471753
ACH-000338,-0.18542328697507385
ACH-000339,-0.006701754824611138
ACH-000341,0.2508074061570972
ACH-000348,0.05536162842567145
ACH-000350,0.0757028296462363
ACH-000352,0.06734025417993816
ACH-000356,0.00040881146394443807
ACH-000361,0.1611050056379978
ACH-000362,-0.040910610468751364
ACH-000363,0.06817805792781563
ACH-000364,0.0565090838035431
ACH-000365,-0.01275244545497117
