,CHTF8 (54921)
ACH-000272,-0.4053682742891929
ACH-000274,-0.34524270037454924
ACH-000277,-0.47943380640617994
ACH-000278,-0.658738225775728
ACH-000279,-1.0003588875679092
ACH-000280,-0.6110288051133826
ACH-000281,-0.625610616754005
ACH-000288,-1.040312550067403
ACH-000291,-0.5032285955781689
ACH-000293,-0.44085465095540893
ACH-000294,-0.30052528187454725
ACH-000295,-0.5990432379194359
ACH-000296,-0.7974871741913561
ACH-000302,-0.7212703419634667
ACH-000304,-0.4866645306867194
ACH-000307,-0.3552421750723752
ACH-000308,-0.5410588687415637
ACH-000310,-0.46002635047141
ACH-000311,-0.5373377969597346
ACH-000312,-0.44148412395218106
ACH-000315,-0.487358889836115
ACH-000316,-0.7117899974333449
ACH-000317,-0.6515157965300226
ACH-000318,-0.32705256695740315
ACH-000319,-0.6842896069711751
ACH-000320,-0.6910022903231207
ACH-000322,-0.4825026843086901
ACH-000323,-0.3554775786639577
ACH-000324,-0.6163552317091896
ACH-000329,-0.5011973414969558
ACH-000330,-0.523284304217301
ACH-000331,-0.7930099769769463
ACH-000332,-0.5202797476626425
ACH-000334,-0.6806271922651506
ACH-000335,-0.5267867771579186
ACH-000336,-0.6273636629137226
ACH-000337,-0.655972041127832
ACH-000338,-0.13611815811471015
ACH-000339,-0.6286545578519582
ACH-000341,-0.594238922853927
ACH-000348,-0.5018244581073714
ACH-000350,-0.5950797218960613
ACH-000352,-0.4556826905621582
ACH-000356,-0.5560122023692715
ACH-000361,-0.21960007318077765
ACH-000362,-0.6922000421678899
ACH-000363,-0.463720958734212
ACH-000364,-0.4906302685415345
ACH-000365,-0.5404750177098026
ACH-000366,-0.3694644977729911
ACH-000368,-0.5989105050042356
ACH-000374,-0.4245008267291164
ACH-000375,-0.5624483302273718
ACH-000376,-0.6571900743566608
ACH-000381,-0.5152098210095073
ACH-000383,-0.2642938291513462
ACH-000387,-0.7560315760160864
ACH-000389,-0.7165099130119961
ACH-000390,-0.43220316136300857
ACH-000393,-0.3507592763066311
ACH-000395,-0.3999515105120955
ACH-000396,-0.9852073882779424
ACH-000397,-0.5953049097806773
ACH-000401,-0.7376287307847281
ACH-000402,-0.5884948173732221
ACH-000403,-0.4227915375727062
ACH-000404,-0.7574492328694705
ACH-000406,-0.4345532621396582
ACH-000407,-0.5075128167721691
ACH-000408,-0.3940240058176246
ACH-000410,-0.7354931207846053
ACH-000411,-0.6790065090342308
ACH-000414,-0.7417432146345526
ACH-000415,-0.5122476150242793
ACH-000416,-0.6872697408294204
ACH-000420,-0.3078783357103109
ACH-000421,-0.5425233140700171
ACH-000424,-0.7656422585401055
ACH-000425,-0.5191879572373569
ACH-000426,-0.4830231915624156
ACH-000427,-0.4350840355692897
ACH-000433,-0.7424785686133263
ACH-000435,-0.6880691273308799
ACH-000436,-0.3257830627939351
ACH-000444,-0.5790765499091503
ACH-000445,-0.4077278321204555
ACH-000448,-0.5052122796241749
ACH-000450,-0.3871174808947601
ACH-000452,-0.3752263131116502
ACH-000454,-0.3325585006072608
ACH-000458,-0.55745248589804
ACH-000459,-0.6601336525783134
ACH-000460,-0.6234232408538056
ACH-000461,-0.3460999841451912
ACH-000463,-0.5955404021319389
ACH-000464,-0.6314028013478824
ACH-000466,-0.5835841528177985
ACH-000467,-0.5703259189814953
ACH-000468,-0.6543443607455084
ACH-000469,-0.8430456178459901
ACH-000470,-0.4418835994029343
ACH-000471,-0.4072930352273783
ACH-000472,-0.453142823234285
ACH-000473,-0.33578177375082296
ACH-000475,-0.38164745428127017
ACH-000476,-0.3478056551603624
ACH-000477,-0.32822782296906056
ACH-000479,-0.5955639278711762
ACH-000480,-0.5761223613912625
ACH-000481,-0.6673843000909089
ACH-000483,-0.5748344071239329
ACH-000484,-0.4376225199229469
ACH-000485,-0.7928117708690691
ACH-000486,-0.3908231916805004
ACH-000487,-0.4897068247573634
ACH-000488,-0.6829109392096441
ACH-000490,-0.2820295565557502
ACH-000491,-0.297763155788671
ACH-000495,-1.006972746325719
ACH-000496,-0.6565648840358838
ACH-000499,-0.7122622450726672
ACH-000500,-0.5443640071258773
ACH-000502,-0.5308850780060576
ACH-000503,-0.8742963617978851
ACH-000505,-0.5122777889173877
ACH-000507,-0.5029916904593602
ACH-000510,-0.4358612199495961
ACH-000511,-0.7478761555437786
ACH-000512,-0.5050107823328801
ACH-000516,-0.8741311143379329
ACH-000517,-0.6611104613696712
ACH-000518,-0.6833971372747103
ACH-000520,-0.6456167545657893
ACH-000521,-0.7126975557649471
ACH-000522,-1.0107376317271315
ACH-000524,-0.3868964182917495
ACH-000527,-0.5254660668222713
ACH-000528,-0.7411898848415652
ACH-000537,-0.39350803889355773
ACH-000541,-0.6394397850477513
ACH-000542,-0.8482993955578138
ACH-000544,-0.6182391795757054
ACH-000545,-0.6790503932669351
ACH-000547,-0.3852430294138083
ACH-000548,-0.5716704695282343
ACH-000549,-0.4225155809604438
ACH-000550,-0.6142390139604096
ACH-000552,-0.3764496802475956
ACH-000556,-0.6312124802181998
ACH-000557,-0.2260439796348408
ACH-000569,-0.6028551581568015
ACH-000570,-0.4371098717951917
ACH-000571,-0.551662965977723
ACH-000573,-0.7348699379882783
ACH-000576,-0.4546251924336858
ACH-000579,-0.4085808124343999
ACH-000580,-0.7300578592553467
ACH-000584,-0.7827057966456789
ACH-000585,-0.3647640777109237
ACH-000588,-0.4918013576607583
ACH-000589,-0.6799018984265599
ACH-000591,-0.7553541022887151
ACH-000593,-0.3562815245854233
ACH-000600,-0.7064462266343869
ACH-000601,-0.560221779546041
ACH-000605,-0.4276685319637151
ACH-000606,-0.2717451659037817
ACH-000608,-0.4349721824066549
ACH-000614,-0.6228431752997923
ACH-000616,-0.8115761744858125
ACH-000618,-0.6334973606620369
ACH-000619,-0.43242883176839503
ACH-000620,-0.42212134326105416
ACH-000621,-0.6871294053336544
ACH-000622,-0.8003355175896186
ACH-000623,-0.3659128707843428
ACH-000624,-0.2881263560795033
ACH-000627,-0.8730109734424985
ACH-000630,-0.3346773386477496
ACH-000631,-0.603091660412875
ACH-000632,-0.5742145986773991
ACH-000633,-0.2946329838347754
ACH-000637,-0.5039173970335367
ACH-000638,-0.6125873713786844
ACH-000646,-0.4984776874631334
ACH-000647,-0.2934548301142433
ACH-000648,-0.45000634467632705
ACH-000649,-0.7147887613771559
ACH-000651,-0.6755702377959631
ACH-000652,-0.7005513174498313
ACH-000653,-0.5620009758640699
ACH-000657,-0.5879704171174407
ACH-000658,-0.5505546719437769
ACH-000661,-0.4413443837662279
ACH-000662,-0.7191167947052505
ACH-000663,-0.5487744323134245
ACH-000665,-0.2545510181386531
ACH-000671,-0.5006790063388992
ACH-000672,-0.4738294864717391
ACH-000673,-0.5307139360011032
ACH-000676,-1.098331609836396
ACH-000677,-0.2572785643382321
ACH-000681,-0.3524766727632598
ACH-000683,-0.5655511065558788
ACH-000684,-0.8576838101159789
ACH-000688,-0.9278437005826335
ACH-000693,-0.5291373686115806
ACH-000694,-0.929847801516646
ACH-000695,-0.5531429926638121
ACH-000696,-0.8315534917413047
ACH-000697,-0.7495360191834028
ACH-000699,-0.5783140961938198
ACH-000701,-0.499452336506872
ACH-000706,-0.4692797898379972
ACH-000711,-0.7152753888526959
ACH-000713,-0.6378493416581945
ACH-000714,-0.5596352712686019
ACH-000718,-0.4863603446973078
ACH-000720,-0.5031742190160494
ACH-000721,-0.9972112464537124
ACH-000724,-0.7680060658120013
ACH-000725,-0.5438838370017337
ACH-000732,-0.5158194267479869
ACH-000734,-0.6048719797681608
ACH-000735,-0.4573372283002218
ACH-000736,-0.8811234309870252
ACH-000738,-0.3647045407596124
ACH-000746,-0.635321220987384
ACH-000747,-0.5068654632935273
ACH-000748,-0.5950043394394279
ACH-000753,-0.617542019343656
ACH-000756,-0.9858123900417609
ACH-000757,-0.6776959049431933
ACH-000758,-0.4910435161563458
ACH-000760,-0.4220041025400066
ACH-000762,-0.38542719195193226
ACH-000763,-0.4401270281343821
ACH-000764,-0.8666948938050311
ACH-000765,-0.3935373571960184
ACH-000766,-0.5299550563139207
ACH-000767,-0.6696377209517765
ACH-000768,-0.6131436383508903
ACH-000769,-0.7397822147180818
ACH-000770,-0.6594758827383961
ACH-000771,-0.6352111797599971
ACH-000773,-0.2441534506959608
ACH-000776,-0.6291204023668585
ACH-000777,-0.715602374137895
ACH-000778,-0.5560260087895119
ACH-000781,-0.666447897930048
ACH-000782,-0.25505019582811234
ACH-000783,-0.7638851636060051
ACH-000784,-0.40821867911382215
ACH-000785,-0.8321094516835976
ACH-000787,-0.6259620026530018
ACH-000788,-0.7934858560158854
ACH-000791,-0.4182057016007557
ACH-000792,-0.6131610606310539
ACH-000794,-0.4900316764227909
ACH-000796,-0.5934900786479318
ACH-000798,-0.5109394991794723
ACH-000799,-0.5081650937566163
ACH-000800,-0.7936687975924798
ACH-000802,-0.5954786602432263
ACH-000804,-0.3866771355880175
ACH-000805,-0.6153603862095899
ACH-000809,-0.6340887343242124
ACH-000810,-0.3902337411504483
ACH-000811,-0.6822817323848497
ACH-000817,-0.62598753220185
ACH-000819,-0.5772030591281115
ACH-000820,-0.7735837516240647
ACH-000821,-0.5680728731622205
ACH-000822,-0.2611418688085951
ACH-000823,-0.644003845955936
ACH-000824,-0.2862116051957301
ACH-000827,-0.5341277140490396
ACH-000829,-0.5365267878027574
ACH-000831,-0.4885125391268209
ACH-000832,-0.8321155905065483
ACH-000833,-0.37444471003372537
ACH-000834,-0.4820886680269957
ACH-000835,-0.6738770952230799
ACH-000836,-1.0269160167127651
ACH-000837,-0.42095143763718973
ACH-000838,-0.5765807629557094
ACH-000839,-0.3634125956536992
ACH-000840,-0.7385187778399899
ACH-000841,-0.6416892498920792
ACH-000843,-0.4788853331538818
ACH-000846,-0.3685508651638423
ACH-000847,-0.5124865037056731
ACH-000848,-0.3113825155898805
ACH-000849,-0.8479331849094586
ACH-000851,-0.5297921866368733
ACH-000855,-0.3909428182274021
ACH-000856,-0.6150564475324257
ACH-000858,-0.2763823706666996
ACH-000859,-0.558041711663786
ACH-000861,-0.5945683385752571
ACH-000862,-0.6454758095447072
ACH-000865,-0.4031608966374641
ACH-000866,-0.4784870473108456
ACH-000867,-0.4432465012594053
ACH-000869,-0.8271030632561043
ACH-000872,-0.6853000608421793
ACH-000873,-0.5861926102351601
ACH-000876,-0.465582829281386
ACH-000878,-0.7331374411875338
ACH-000880,-0.3233993788288532
ACH-000881,-0.5343231858663828
ACH-000882,-0.5067162930337358
ACH-000884,-0.34356950554959903
ACH-000885,-0.4588618733954305
ACH-000887,-0.2816663701894129
ACH-000889,-0.4215153272704499
ACH-000896,-0.5827419041602122
ACH-000898,-0.7849015608969803
ACH-000900,-0.4840053136794488
ACH-000901,-0.4602449531170011
ACH-000905,-0.8613795649589093
ACH-000906,-0.6032481480298693
ACH-000907,-0.7486286819640733
ACH-000910,-0.4263840581293305
ACH-000911,-0.47201220525446
ACH-000912,-0.837733728708913
ACH-000913,-0.7960840558393416
ACH-000915,-0.27047450791337563
ACH-000916,-0.5074397116645759
ACH-000917,-0.5119401986293814
ACH-000920,-0.5248120622932323
ACH-000921,-0.8630485659325475
ACH-000924,-0.34334348421337674
ACH-000926,-0.3780376442692225
ACH-000928,-0.6309677186913738
ACH-000929,-0.471298409747911
ACH-000932,-0.5402707416472222
ACH-000935,-0.6433176675760891
ACH-000936,-0.5736624668951256
ACH-000937,-0.6972192578126669
ACH-000938,-0.520628419622177
ACH-000939,-0.6516408765654259
ACH-000941,-0.5184808149519681
ACH-000943,-0.4073418199866405
ACH-000946,-0.7119089771166972
ACH-000947,-0.8633796633771597
ACH-000948,-0.4531542056876658
ACH-000950,-0.6143068470943741
ACH-000953,-0.5226698051903026
ACH-000954,-0.8003032327612719
ACH-000957,-0.4254211728608266
ACH-000958,-0.5203547251125205
ACH-000960,-0.4823284895134407
ACH-000963,-0.3293102406939841
ACH-000968,-0.8724529749321669
ACH-000969,-0.35502591117805404
ACH-000972,-0.4938790907644146
ACH-000973,-0.5570934595760669
ACH-000974,-0.6245772884693787
ACH-000978,-0.8745605156814178
ACH-000984,-0.6173889785876093
ACH-000986,-0.6426566381625264
ACH-000988,-0.4701743300426275
ACH-000993,-0.6776920176116112
ACH-000994,-0.6191301691295448
ACH-000996,-0.5590366626173766
ACH-001001,-0.2206194244325688
ACH-001020,-0.5536292609827109
ACH-001028,-1.058271098755523
ACH-001031,-0.8314393927644941
ACH-001038,-0.7272479010557168
ACH-001048,-0.8361909087521509
ACH-001050,-0.5551133403164191
ACH-001053,-0.6180059230813628
ACH-001054,-0.4871236430140488
ACH-001061,-0.3369419790512874
ACH-001067,-0.9591350697041762
ACH-001075,-0.7342407894298485
ACH-001096,-0.5961056851427599
ACH-001111,-0.4947015491495754
ACH-001119,-0.5480070690116707
ACH-001128,-0.5515415374606021
ACH-001134,-0.8053957793389057
ACH-001151,-0.3753856440447784
ACH-001163,-0.42833468961189786
ACH-001164,-0.4352049508895463
ACH-001183,-0.5095284622199605
ACH-001192,-0.4996361794481504
ACH-001193,-0.6116188317891916
ACH-001196,-0.5364643409263739
ACH-001197,-0.5995571390338786
ACH-001205,-0.5681049634469479
ACH-001211,-0.4738166533312786
ACH-001212,-0.4614594635308629
ACH-001228,-0.6208776124245835
ACH-001232,-0.6534719393344425
ACH-001239,-0.3712693114205756
ACH-001270,-0.8872184095629627
ACH-001274,-0.5410065180472207
ACH-001275,-0.4739718682237444
ACH-001277,-0.5227444600258178
ACH-001278,-0.8051871481752915
ACH-001280,-0.6479323807227767
ACH-001283,-0.6985793529047482
ACH-001289,-0.6671497729684018
ACH-001300,-0.5571690540455702
ACH-001301,-0.4379801896876421
ACH-001302,-0.5657501076729856
ACH-001306,-0.5708458620597195
ACH-001318,-0.4211569279375263
ACH-001322,-0.4684920578209326
ACH-001328,-0.247021860621778
ACH-001332,-0.4640200902368566
ACH-001336,-0.8278045774456392
ACH-001346,-0.5775168427573198
ACH-001353,-0.598521505298411
ACH-001354,-0.9274153538258648
ACH-001367,-0.5537474536810496
ACH-001368,-0.4908350713005095
ACH-001374,-0.4924999444686431
ACH-001377,-0.5282475135853958
ACH-001380,-0.7475316092575549
ACH-001391,-0.4739207397922963
ACH-001408,-0.6984703418753899
ACH-001430,-0.4721178774982242
ACH-001431,-0.6431607068771248
ACH-001450,-0.20102094515361166
ACH-001496,-0.3851515432775231
ACH-001500,-0.6223637186480877
ACH-001523,-0.3478645662088351
ACH-001532,-0.8142785212716235
ACH-001550,-0.6344653815164943
ACH-001552,-0.5273701531227276
ACH-001554,-0.5020711494184055
ACH-001654,-0.4437630700537841
ACH-001735,-0.34234511097690834
ACH-001736,-0.7379138553108531
ACH-001737,-0.27649098395557176
ACH-001740,-0.649660766263742
ACH-001745,-0.526202807503911
ACH-001765,-0.7113146202188633
