,NEUROD4 (58158)
ACH-000004,0.06416614908228198
ACH-000005,0.2301557335910803
ACH-000007,0.20668927586113287
ACH-000009,0.14375203174298132
ACH-000011,0.238930079950434
ACH-000012,0.1744316432866019
ACH-000013,0.12310336362873593
ACH-000014,0.03194231833738647
ACH-000015,0.03590720415222599
ACH-000017,-0.11040499797318057
ACH-000018,0.09525776035603066
ACH-000019,-0.02098725345669403
ACH-000021,0.11041734986483166
ACH-000022,0.07791729782481284
ACH-000025,-0.10523352842170927
ACH-000028,0.12169967406252626
ACH-000030,0.11773371271028148
ACH-000035,-0.05168018431558135
ACH-000036,0.10707375741873056
ACH-000037,0.1908126389691425
ACH-000039,0.09748838894080077
ACH-000040,0.15742001338035674
ACH-000041,-0.13446520638677315
ACH-000042,0.06956970274138664
ACH-000045,-0.016816956818209442
ACH-000047,0.09342585460239183
ACH-000052,0.20843410070017407
ACH-000053,0.0964863758021208
ACH-000054,0.05340309662356283
ACH-000055,0.1454286166055689
ACH-000060,0.2272921121630732
ACH-000067,-0.038026389174282235
ACH-000070,0.3674411362539039
ACH-000075,0.15329801284308914
ACH-000078,0.08419107002707814
ACH-000082,0.14963572848547496
ACH-000085,0.06721839992549601
ACH-000086,0.07225735415335761
ACH-000087,0.3389855321339233
ACH-000092,0.1174366816854268
ACH-000095,0.13704896340521133
ACH-000097,0.1190116881812644
ACH-000098,0.18770639869468012
ACH-000099,0.15885746993511204
ACH-000108,0.250070243775575
ACH-000113,0.07995186959279918
ACH-000116,0.09320331109960202
ACH-000118,0.05045174676787945
ACH-000120,-0.005911453048313329
ACH-000123,0.06789108119116842
ACH-000127,0.1271781436401296
ACH-000128,0.08211344668483476
ACH-000132,0.17839324293633246
ACH-000133,0.08540225196381629
ACH-000137,0.07814209203002627
ACH-000138,0.1566120744290967
ACH-000142,0.14854806689516512
ACH-000143,0.3136040800896001
ACH-000146,0.06448991068555603
ACH-000148,-0.034854770883797265
ACH-000150,0.07837039671590715
ACH-000152,0.13719889005516375
ACH-000153,0.2269988682509657
ACH-000159,0.1187807921843704
ACH-000160,0.14015259222331544
ACH-000163,0.08041500848676228
ACH-000167,-0.2721947663792143
ACH-000168,-0.06568000151520276
ACH-000169,0.11021754838145237
ACH-000178,0.1378431767790223
ACH-000183,0.0002237190760071877
ACH-000188,0.060427932946797575
ACH-000189,0.10703491669510552
ACH-000190,0.06096312763424885
ACH-000198,0.1416396080295779
ACH-000203,0.08926244902861699
ACH-000204,0.2475715149083632
ACH-000206,0.1400589393681801
ACH-000207,0.08217902256691118
ACH-000208,0.594454938006048
ACH-000210,0.03846672355797258
ACH-000211,0.0874276661743285
ACH-000215,0.09662061490605922
ACH-000221,0.04630861473155898
ACH-000222,0.11399444434664885
