,DNAJC8 (22826)
ACH-000004,-0.5103337786794814
ACH-000005,-0.4965950263007049
ACH-000007,-0.598039806115814
ACH-000009,-0.5460168238243852
ACH-000011,-0.6302809974727351
ACH-000012,-0.5080776138808915
ACH-000013,-0.8006233677152813
ACH-000014,-0.5895208524433957
ACH-000015,-0.5762292064313356
ACH-000017,-0.8090612099223294
ACH-000018,-0.6471559336228243
ACH-000019,-0.7582618224233401
ACH-000021,-0.5198758614714508
ACH-000022,-0.6167267169344864
ACH-000025,-0.6838795876712679
ACH-000028,-0.6356744075922197
ACH-000030,-0.7138168697339032
ACH-000035,-0.5751197650741915
ACH-000036,-0.6694740200659678
ACH-000037,-0.7788408850666462
ACH-000039,-0.6862921983407086
ACH-000040,-0.7280383838100208
ACH-000041,-0.6606896171056358
ACH-000042,-0.644423023580365
ACH-000045,-0.560676553348663
ACH-000047,-0.7202383970173143
ACH-000052,-0.6560429364014931
ACH-000053,-0.4604224160117839
ACH-000054,-0.6431254383800811
ACH-000055,-0.7523353231337552
ACH-000060,-0.9498355470897778
ACH-000067,-0.7411930210946058
ACH-000070,-0.4082663233016357
ACH-000075,-0.40524661124559147
ACH-000078,-0.6747805742987409
ACH-000082,-0.5788117080301172
ACH-000085,-0.7076315515694707
ACH-000086,-0.8043874540286103
ACH-000087,-0.7099039628464872
ACH-000092,-0.5980384721200327
ACH-000095,-0.4242206235756887
ACH-000097,-0.6376873800835867
ACH-000098,-0.8291903452878358
ACH-000099,-0.6462504603905778
ACH-000108,-0.8358450132055986
ACH-000113,-0.6475804819716572
ACH-000116,-0.6914329636809013
ACH-000118,-0.658703289038594
ACH-000120,-0.6247157362784039
ACH-000123,-0.7809144130062768
ACH-000127,-0.6745691279453708
ACH-000128,-0.9063522288086904
ACH-000132,-0.7712031184984193
ACH-000133,-0.7510390706326494
ACH-000137,-0.7674764232462257
ACH-000138,-0.5987838339151461
ACH-000142,-0.6857412929234201
ACH-000143,-0.8946825604594341
ACH-000146,-0.5433821969424121
ACH-000148,-0.787959602117369
ACH-000150,-0.5062197249585597
ACH-000152,-0.6360401851369533
ACH-000153,-0.913209087448975
ACH-000159,-0.7006237985713684
ACH-000160,-0.6331042342187199
ACH-000163,-0.5379345702259805
ACH-000167,-1.1099646856528596
ACH-000168,-0.5549758583769371
ACH-000169,-0.611771008497066
ACH-000178,-0.6261215223339082
ACH-000183,-0.6387959069573764
ACH-000188,-0.7302622820318135
ACH-000189,-1.0315673948310211
ACH-000190,-0.9633875053633479
ACH-000198,-0.5342644415109503
ACH-000203,-0.7118170107507334
ACH-000204,-0.6368250186304137
ACH-000206,-0.9353584002889744
ACH-000207,-0.7371702543760562
ACH-000208,-0.8964985267891273
ACH-000210,-0.6176174159476288
ACH-000211,-0.5866305337620734
ACH-000215,-0.8802279863169126
ACH-000221,-0.7038051698401759
ACH-000222,-0.6118015792813022
ACH-000223,-0.44236937371404345
ACH-000226,-0.5485478898375238
ACH-000227,-0.8613532429435341
ACH-000228,-0.6605278484287732
ACH-000231,-0.6587805194547169
ACH-000232,-0.6523862255494551
ACH-000233,-0.5704936412896061
ACH-000234,-0.6252141105187655
ACH-000235,-0.7075947727630184
ACH-000237,-0.7360624303065777
ACH-000238,-0.6156348258753421
ACH-000242,-0.8441713569920691
ACH-000243,-0.8107187491545412
ACH-000244,-0.5287760354891246
ACH-000246,-0.6397993323525095
ACH-000248,-0.8840694704133968
ACH-000250,-0.8381534596257745
ACH-000251,-0.5996374366209393
ACH-000252,-0.9551545599512788
ACH-000253,-0.5872535034900499
