,ALAS1 (211)
ACH-000211,-0.17952019693581475
ACH-000215,0.026874796957954392
ACH-000221,-0.11193109082461904
ACH-000222,-0.16919422790066874
ACH-000223,-0.11261676033645505
ACH-000226,-0.5211943785798934
ACH-000227,-0.038249823445947774
ACH-000228,-0.15504469556911255
ACH-000231,-0.10398524468507124
ACH-000232,0.06993665021832696
ACH-000233,-0.3165703081103248
ACH-000234,-0.3068740403228785
ACH-000235,-0.17784689258052724
ACH-000237,-0.02505544421384075
ACH-000238,-0.20363824456514915
ACH-000242,-0.07548196471048645
ACH-000243,-0.0721448448189279
ACH-000244,0.010383636319328713
ACH-000246,-0.15054255523305604
ACH-000248,-0.04432694320734952
ACH-000250,-0.14728765566847393
ACH-000251,-0.2264068599242005
ACH-000252,0.2814096584198509
ACH-000253,-0.023309454667922697
ACH-000255,-0.07380744415085068
ACH-000256,0.06590299944523935
ACH-000257,-0.042868358454115865
ACH-000258,-0.05381848756869606
ACH-000259,-0.061207394170053074
ACH-000260,0.011762304004034795
ACH-000261,-0.08534302682058797
ACH-000262,-0.003341264067252596
ACH-000263,-0.2851922684260811
ACH-000264,-0.0595785918278631
ACH-000265,-0.12931550197714148
ACH-000266,-0.2375249914653029
ACH-000272,-0.24764347012121765
ACH-000274,-0.17053877742567924
ACH-000277,-0.3579641343345701
ACH-000278,0.01809024870111914
ACH-000279,-0.08886741916873565
ACH-000280,-0.10255299856737417
ACH-000281,-0.16496694961795394
ACH-000288,0.01241342675127316
ACH-000291,-0.03815048431819746
ACH-000293,-0.0537211944682206
ACH-000294,-0.0477534612740944
ACH-000295,-0.06531250569272375
ACH-000296,0.1356998431879211
ACH-000302,-0.09638804376655044
ACH-000304,0.016146458356001356
ACH-000307,-0.03677437811783522
ACH-000308,-0.10129563847067018
ACH-000310,0.0353627186662555
ACH-000311,-0.0567957138084384
ACH-000312,0.04358258320204116
ACH-000315,-0.517514026796996
ACH-000316,-0.3847167882732233
ACH-000317,-0.3648045755688642
ACH-000318,-0.011563267033174472
ACH-000319,-0.0510954095307594
ACH-000320,-0.18398952653388426
ACH-000322,0.02289030839813403
ACH-000323,0.09791044453190301
ACH-000324,-0.07887253812992323
ACH-000329,-0.09371625652236766
ACH-000330,-0.24663877498683498
ACH-000331,-0.06868742531958914
ACH-000332,-0.10720036052090673
ACH-000334,-0.3359724900239556
ACH-000335,0.05700034355392331
ACH-000336,-0.5238086027007969
ACH-000337,-0.4057653370004783
ACH-000338,-0.326747197019706
ACH-000339,-0.305466750802675
ACH-000341,-0.27150782805875645
ACH-000348,-0.14570630314211952
ACH-000350,-0.020651660634403587
ACH-000352,-0.1207225362343106
ACH-000356,0.005471997558861499
ACH-000361,-0.12071556376258348
ACH-000362,-0.4760343485321599
ACH-000363,-0.3721923411852428
ACH-000364,-0.10861256078941943
ACH-000365,-0.4282255948206821
ACH-000366,-0.005223452036316142
ACH-000368,0.06175295607712537
ACH-000374,-0.049768059663271184
ACH-000375,0.18646354834647536
ACH-000376,-0.018317613092161542
ACH-000381,-0.030703255255250837
ACH-000383,-0.21634156284932185
ACH-000387,-0.1093564656193964
ACH-000389,0.06946649817231322
ACH-000390,-0.31937963251426804
ACH-000393,-0.3125888348637936
ACH-000395,-0.14164799383718796
ACH-000396,0.13999942343852326
ACH-000397,-0.1209581459756903
ACH-000401,-0.3377641477938588
ACH-000402,-0.18443803408678308
ACH-000403,-0.06500962264624585
ACH-000404,-0.2267266949634896
ACH-000406,-0.5767282739122302
ACH-000407,-0.13706896731495052
ACH-000408,-0.1511503388590238
ACH-000410,-0.13488424209588895
ACH-000411,-0.2846474584376915
ACH-000414,-0.16399938077913914
ACH-000415,-0.2501507383503281
ACH-000416,-0.07161050762097305
ACH-000420,-0.0891938658993254
ACH-000421,-0.0653350541087122
ACH-000424,-0.04777392834563969
ACH-000425,-0.15018815547933884
ACH-000426,-0.3640400434793117
ACH-000427,-0.12789442197284898
ACH-000433,-0.10640897109983698
ACH-000435,-0.3638964398209109
ACH-000436,-0.2825501947239513
ACH-000444,-0.04905008912533529
ACH-000445,-0.34195895255861425
ACH-000448,-0.11384899284180072
ACH-000450,0.044016566257154735
ACH-000452,-0.15778199878916788
ACH-000454,-0.3794883779083477
ACH-000458,-0.01759767090211014
ACH-000459,-0.19182111214843892
ACH-000460,-0.09710753966946466
ACH-000461,-0.12261727091885112
ACH-000463,-0.046226802635927405
ACH-000464,-0.1847651263548956
ACH-000466,-0.16924417038533798
ACH-000467,0.04479979100752233
ACH-000468,-0.2348151537877051
ACH-000469,0.06412066407509068
ACH-000470,0.14144627833591716
ACH-000471,-0.14623329285749515
ACH-000472,-0.06672475734284322
ACH-000473,-0.2507433210413817
ACH-000475,-0.011766654595930598
ACH-000476,0.0023691242093942144
ACH-000477,-0.04585821561174621
ACH-000479,0.16961641214327824
ACH-000480,0.05995338614264629
ACH-000481,-0.2612883837379829
ACH-000483,0.04662251600094088
ACH-000484,-0.22180454949744055
ACH-000485,-0.0013729069583841872
ACH-000486,-0.19845056739394606
ACH-000487,0.10108082190246244
ACH-000488,-0.07913145458063689
ACH-000490,-0.030956001139809963
ACH-000491,-0.4564859328072787
ACH-000495,0.08579680913676159
ACH-000496,-0.1373721957667919
ACH-000499,0.18910703763891445
ACH-000500,-0.12290989767658875
ACH-000502,-0.2557959389960713
ACH-000503,-0.12130492886431493
ACH-000505,-0.11200275954606176
ACH-000507,-0.2966183056475141
ACH-000510,-0.1217627766806114
ACH-000511,0.0422811569524767
ACH-000512,-0.3416276365151274
ACH-000516,-0.09539767756625453
ACH-000517,-0.13278428534996795
ACH-000518,0.11848127869870388
ACH-000520,-0.003929187172416707
ACH-000521,-0.12304072145146047
ACH-000522,-0.1246639459549248
ACH-000524,-0.0647285789392355
ACH-000527,-0.06108688936445385
ACH-000528,-0.1087425572342172
ACH-000537,-0.07665019655163287
ACH-000541,0.03482958762522398
ACH-000542,-0.041643625700311784
ACH-000544,-0.11259881555490785
ACH-000545,-0.033321031029481474
ACH-000547,-0.11407353446751595
ACH-000548,-0.213956754163962
ACH-000549,-0.21125845859075676
ACH-000550,-0.1248097622963009
ACH-000552,0.059646341822582785
ACH-000556,-0.13871465256610244
ACH-000557,-0.2413267435863159
ACH-000569,0.03314739629499301
ACH-000570,-0.17992207355061848
ACH-000571,-0.12625237059510178
ACH-000573,-0.1904243131158654
ACH-000576,-0.3392223779775933
ACH-000579,-0.010382797485635569
ACH-000580,0.021575456155066217
ACH-000584,-0.04419304661794846
ACH-000585,-0.0887219208077062
ACH-000588,-0.2551019819533128
ACH-000589,-0.07391999586306883
ACH-000591,0.08336292233369025
ACH-000593,-0.11518760559088778
ACH-000600,-0.20128989521274554
ACH-000601,-0.10734922279001458
ACH-000605,-0.3394996987371231
ACH-000606,0.002944118012407466
ACH-000608,-0.13366606768297268
ACH-000614,-0.31433333787653056
ACH-000616,0.001632832812369967
ACH-000618,-0.11006476294787194
ACH-000619,-0.13763948795288622
ACH-000620,-0.13061975543614918
ACH-000621,-0.15637420887215525
ACH-000622,-0.16380601161288855
ACH-000623,0.12432577757296892
ACH-000624,-0.2541160212120493
ACH-000627,-0.15345430741418398
ACH-000630,-0.11808176036717676
ACH-000631,-0.22909157931670335
ACH-000632,-0.1632904934703215
ACH-000633,-0.02428985954200692
ACH-000637,-0.05695053785828546
ACH-000638,-0.1802055369042345
ACH-000646,-0.34084588030468393
ACH-000647,-0.21194713225138206
ACH-000648,-0.2618226779549746
ACH-000649,-0.005170361056598924
ACH-000651,-0.10796123540704322
ACH-000652,-0.1999670885455596
ACH-000653,-0.2395523853951028
ACH-000657,0.050273569721382416
ACH-000658,-0.2862653255610242
ACH-000661,-0.06747486909145964
ACH-000662,-0.10927087083852556
ACH-000663,-0.05040396031529711
ACH-000665,-0.17039332771514445
ACH-000671,-0.14607991045503502
ACH-000672,-0.30934415981736296
ACH-000673,-0.09072080152018404
ACH-000676,-0.0995939674754133
ACH-000677,-0.19990389537725367
ACH-000681,-0.06795461062747421
ACH-000683,-0.1043950676886606
ACH-000684,0.02866964908235014
ACH-000688,-0.21036018833539005
ACH-000693,-0.07725857135724833
ACH-000694,-0.21577501520024345
ACH-000695,-0.29293329361818266
ACH-000696,-0.056468967913169923
ACH-000697,-0.6480846142292039
ACH-000699,-0.12049795603814642
ACH-000701,-0.16281171994989854
ACH-000706,-0.14709667015623415
ACH-000711,-0.0793776532072337
ACH-000713,-0.13078205078782146
ACH-000714,-0.03615328532514458
ACH-000718,-0.2038720341635803
ACH-000720,-0.06351289799563375
ACH-000721,-0.06781437222011633
ACH-000724,-0.1823440837520729
ACH-000725,-0.19568059420526174
ACH-000732,-0.07621598094800743
ACH-000734,-0.06925352191758134
ACH-000735,-0.18368347917919006
ACH-000736,0.11435832081339213
ACH-000738,0.02122676182704457
ACH-000746,-0.3958853934929829
ACH-000747,-0.3936893288732958
ACH-000748,-0.14936264995235038
ACH-000753,-0.1489311959702708
ACH-000756,-0.1832582836463327
ACH-000757,-0.24196327973019155
ACH-000758,-0.23432195783907006
ACH-000760,-0.04908250641149309
ACH-000762,-0.1056883325542896
ACH-000763,-0.39005669496350415
ACH-000764,-0.29696526825638153
ACH-000765,-0.23735241504285626
ACH-000766,-0.14191334482433088
ACH-000767,-0.020665459007990723
ACH-000768,-0.17275701418249495
ACH-000769,-0.1002914772300564
ACH-000770,-0.5104089942651289
ACH-000771,0.0623134749399106
ACH-000773,-0.31503357212591393
ACH-000776,0.017014270382892962
ACH-000777,-0.04094131883655204
ACH-000778,-0.2261590147813073
ACH-000781,-0.08530902734714939
ACH-000782,-0.5862801832377952
ACH-000783,-0.039434210633234136
ACH-000784,-0.14883264490164622
ACH-000785,-0.17660537091161396
ACH-000787,-0.16298924599099252
ACH-000788,-0.020195659046282524
ACH-000791,-0.19702724934713944
ACH-000792,-0.030868656319799945
ACH-000794,-0.1629920576967992
ACH-000796,-0.07705746778303503
ACH-000798,-0.11295329902086836
ACH-000799,-0.2120341922557034
ACH-000800,-0.3014220442340257
ACH-000802,0.04998792755670825
ACH-000804,0.2455288153199097
ACH-000805,-0.19922621468814267
ACH-000809,-0.18637176068930794
ACH-000810,-0.05536792870213419
ACH-000811,-0.24565661133565905
ACH-000817,-0.2670565678138833
ACH-000819,-0.09248352861493743
ACH-000820,-0.010841345763512826
ACH-000821,-0.4576766059616628
ACH-000822,-0.2087420936369103
ACH-000823,-0.096694252840078
ACH-000824,-0.0903303288548457
ACH-000827,-0.061437434823387316
ACH-000829,-0.19488370747242
ACH-000831,-0.05299896206634918
ACH-000832,0.02224434789002358
ACH-000833,-0.18671524794583952
ACH-000834,-0.07880296436518497
ACH-000835,0.07650874581448594
ACH-000836,-0.27487263711540505
ACH-000837,-0.3543170144702016
ACH-000838,-0.14115147729100727
ACH-000839,-0.030093460240697225
ACH-000840,0.0801863809207257
ACH-000841,-0.1788511913842249
ACH-000843,-0.17320126845249678
ACH-000846,-0.12136735648434853
ACH-000847,-0.16751572333055206
ACH-000848,0.01305432932790636
ACH-000849,-0.13966827859345482
ACH-000851,-0.13872614898868044
ACH-000855,-0.15875129235302796
ACH-000856,-0.020578532368137902
ACH-000858,0.0994628205027796
ACH-000859,-0.20651793111416508
ACH-000861,-0.1823958821684549
ACH-000862,-0.12565081866954045
ACH-000865,-0.04220069605415922
ACH-000866,-0.0760896410103573
ACH-000867,-0.29008260306675865
ACH-000869,-0.08541222053144641
ACH-000872,-0.14930733781296798
ACH-000873,-0.15957691541377295
ACH-000876,-0.30529622321698496
ACH-000878,-0.4857462297062107
ACH-000880,0.09088188258381076
ACH-000881,0.06259873738955603
ACH-000882,0.020309314825164012
ACH-000884,0.0006183307265407277
ACH-000885,-0.1777995158423425
ACH-000887,-0.09931052694217876
ACH-000889,-0.07835721328202087
ACH-000896,-0.07603358031282739
ACH-000898,-0.3827717109911502
ACH-000900,-0.1237953488151858
ACH-000901,-0.13282634570618407
ACH-000905,-0.005050771434605529
ACH-000906,-0.0978102252806674
ACH-000907,-0.14183229713857815
ACH-000910,-0.259807199987568
ACH-000911,-0.07505358522433345
ACH-000912,0.004705892216018928
ACH-000913,-0.09853882954556444
ACH-000915,-0.03209527017993502
ACH-000916,0.010374439046182864
ACH-000917,-0.05506937267124401
ACH-000920,-0.6411271089327509
ACH-000921,-0.18698184328517106
ACH-000924,-0.2064136497393505
ACH-000926,-0.010533661148970313
ACH-000928,-0.010052563986920074
ACH-000929,0.0034492963941023104
ACH-000932,-0.34380559334390554
ACH-000935,0.0010139148554893368
ACH-000936,-0.12001486084462988
ACH-000937,-0.469432336101148
ACH-000938,-0.35732116383248663
ACH-000939,-0.2519529658158102
ACH-000941,-0.2551543024486747
ACH-000943,-0.6703796274216416
ACH-000946,-0.12484227894848494
ACH-000947,0.05283544004274182
ACH-000948,-0.12989793433986158
ACH-000950,-0.17722650019195346
ACH-000953,-0.12846611498193675
ACH-000954,0.17547259678694802
ACH-000957,0.1091341040311384
ACH-000958,0.020871555039433044
ACH-000960,-0.5536433953496389
ACH-000963,-0.1338579380286369
ACH-000968,-0.14164092151639074
ACH-000969,-0.1309236719095015
ACH-000972,-0.06992348276118755
ACH-000973,-0.09144903719169424
ACH-000974,-0.03166205926644046
ACH-000978,0.24198359581533524
ACH-000984,-0.1449064252202928
ACH-000986,-0.05554086712664215
ACH-000988,-0.30814616560133506
ACH-000993,-0.20273767355197608
ACH-000994,-0.3073363834736551
ACH-000996,-0.07891755459217878
ACH-001001,-0.013025911807460796
ACH-001020,0.1935017210760593
ACH-001028,-0.04045716156450024
ACH-001031,0.030019942139007525
ACH-001038,-0.09252395813353406
ACH-001048,-0.09541983374423922
ACH-001050,-0.07425422484319588
ACH-001053,-0.2228732673198825
ACH-001054,-0.09264229678244214
ACH-001061,-0.09306794590456237
ACH-001067,-0.07237714655441642
ACH-001075,-0.043495794164233985
ACH-001096,0.0065275141972913646
ACH-001111,-0.13964012421039346
ACH-001119,0.007954294136524355
ACH-001128,0.06707216794430987
ACH-001134,-0.3672096788692704
ACH-001151,-0.1203825046227859
ACH-001163,-0.21206961558195428
ACH-001164,-0.3554735572656951
ACH-001183,-0.026402217988301842
ACH-001192,-0.13977362772258595
ACH-001193,-0.07695725393679324
ACH-001196,-0.037870185880835364
ACH-001197,-0.29372262492348405
ACH-001205,-0.03819244997260414
ACH-001211,0.004885969066522256
ACH-001212,-0.0015089813967577245
ACH-001228,-0.09728097284517734
ACH-001232,0.1711297756465841
ACH-001239,-0.031771430839474986
ACH-001270,0.01116441714954338
ACH-001274,-0.1011164450718594
ACH-001275,-0.021231844140685387
ACH-001277,0.13004907948127553
ACH-001278,-0.3004752802733312
ACH-001280,0.02043459684379561
ACH-001283,-0.009651643523560145
ACH-001289,0.001137244021680915
ACH-001300,0.12806932078482966
ACH-001301,0.1459290631427496
ACH-001302,0.19160132106309224
ACH-001306,-0.06815057329111024
ACH-001318,-0.1810705554657734
ACH-001322,-0.0550231244797836
ACH-001328,-0.0215810955060396
ACH-001332,-0.04381944891370181
ACH-001336,0.007187835362827969
ACH-001346,-0.04605931343730243
ACH-001353,0.2345876517947489
ACH-001354,-0.4703399226369281
ACH-001367,-0.2683467097062644
ACH-001368,-0.5234200405925529
ACH-001374,-0.08041732015898577
ACH-001377,0.036326987260054386
ACH-001380,-0.11338434211485307
ACH-001391,-0.09771504932177294
ACH-001408,0.008908797513037628
ACH-001430,-0.2273796283945425
ACH-001431,-0.06560860593512301
ACH-001450,-0.3013491434815113
ACH-001496,-0.2601628076840665
ACH-001500,0.022368196166102486
ACH-001523,-0.08289987944286661
ACH-001532,0.08255226412979216
ACH-001550,-0.1920426299829439
ACH-001552,-0.20005439471469225
ACH-001554,-0.10124476521292873
ACH-001654,-0.006375311507781782
ACH-001735,-0.3769181008889115
ACH-001736,-0.5006246315682705
ACH-001737,-0.06971424389149918
ACH-001740,-0.10084946052102522
ACH-001745,0.050905611642477824
ACH-001765,0.0800823265512512
