,E4F1 (1877)
ACH-000004,-0.35104675492722065
ACH-000005,-0.5789966667845663
ACH-000007,-0.6105996354582304
ACH-000009,-0.4546145765988877
ACH-000011,-0.3036845624078646
ACH-000012,-0.5582399591600788
ACH-000013,-0.4189385373682185
ACH-000014,-0.537648530360175
ACH-000015,-0.6384333560729278
ACH-000017,-0.4759867528132507
ACH-000018,-0.7829732914974842
ACH-000019,-0.2677121437848182
ACH-000021,-0.6109938506871291
ACH-000022,-0.6849526220843449
ACH-000025,-0.7001534571552314
ACH-000028,-0.60758554429501
ACH-000030,-0.3286206040946116
ACH-000035,-0.609849494288895
ACH-000036,-0.4822475184737043
ACH-000037,-0.8241773214804102
ACH-000039,-0.6660819028485575
ACH-000040,-0.3854456277599941
ACH-000041,-0.3371900197140338
ACH-000042,-0.6509289327118066
ACH-000045,-0.5171516714235109
ACH-000047,-0.2281510836214561
ACH-000052,-0.4851220245791542
ACH-000053,-0.14835861625183155
ACH-000054,-0.4947442373121543
ACH-000055,-0.3602510559922962
ACH-000060,-0.3975534079621792
ACH-000067,-0.550989143478042
ACH-000070,-0.2362894116738909
ACH-000075,-0.6042901428502511
ACH-000078,-0.5205481377459675
ACH-000082,-0.25039524770571825
ACH-000085,-0.196719938128436
ACH-000086,-0.5331987895311514
ACH-000087,-0.3815818621830382
ACH-000092,-0.4305949669523359
ACH-000095,-0.5097959053880082
ACH-000097,-0.302511826754476
ACH-000098,-0.5758507082521233
ACH-000099,-0.4821256091622982
ACH-000108,-0.5308013838701204
ACH-000113,-0.5239116034993379
ACH-000116,-0.5171169640559874
ACH-000118,-0.3938954944362483
ACH-000120,-0.5411198559965743
ACH-000123,-0.7895217409965088
ACH-000127,-0.8095584408170915
ACH-000128,-0.6857001129492344
ACH-000132,-0.4424275847609901
ACH-000133,-0.7255601288341723
ACH-000137,-0.5422583504984372
ACH-000138,-0.5254577377112497
ACH-000142,-0.7417237568257901
ACH-000143,-0.374770971308162
ACH-000146,-0.4015703243192286
ACH-000148,-0.4492179873984159
ACH-000150,-0.7291062357544509
ACH-000152,-0.490534262851693
ACH-000153,-0.5440418980588348
ACH-000159,-0.5880206408076758
ACH-000160,-0.3026014365268718
ACH-000163,-0.5021616725660093
ACH-000167,0.09156358798462497
ACH-000168,-0.5416946405729364
ACH-000169,-0.5703086028400395
ACH-000178,-0.5047261061610246
ACH-000183,-0.6146662746047266
ACH-000188,-0.5207813600892
ACH-000189,-0.5502306431805093
ACH-000190,-0.18958529902912505
ACH-000198,-0.4189444037977576
ACH-000203,-0.5670534991149144
ACH-000204,-0.43567435846959823
ACH-000206,-0.3588149845174933
ACH-000207,-0.2727975825538685
ACH-000208,-0.7738011594810694
ACH-000210,-0.4780603244811733
ACH-000211,-0.4363497011146804
ACH-000215,-0.4730541572559682
ACH-000221,-0.5865301096056071
ACH-000222,-0.313461553053898
ACH-000223,-0.22803841314271064
ACH-000226,-0.4437046809856813
ACH-000227,-0.2857080471576791
ACH-000228,-0.3279951798793366
ACH-000231,-0.609238586201099
ACH-000232,-0.5794057458316674
ACH-000233,-0.3939099233301152
ACH-000234,-0.30061744659147976
ACH-000235,-0.473293802778861
ACH-000237,-0.4145227861305545
ACH-000238,-0.3492459411143117
ACH-000242,-0.8065097013524388
ACH-000243,-0.5030834257027316
ACH-000244,-0.6319315265355788
ACH-000246,-0.5170364482935397
ACH-000248,-0.574251803708423
ACH-000250,-0.5147154682450417
ACH-000251,-0.6922360780840547
ACH-000252,-0.3264339012906277
ACH-000253,-0.6104359163255186
ACH-000255,-0.5697666261002231
ACH-000256,-0.5424073190651236
ACH-000257,-0.6533430810327056
ACH-000258,-0.4592880579597042
ACH-000259,-0.6774687191472315
ACH-000260,-0.7002973388357546
ACH-000261,-0.4127148220953158
ACH-000262,-0.6674386929297261
ACH-000263,-0.4439543337359445
ACH-000264,-0.3473806524103157
ACH-000265,-0.7194921981902818
ACH-000266,-0.6191526432592444
ACH-000272,-0.21224492996180808
ACH-000274,-0.3501219603970105
ACH-000277,-0.5654578619523719
ACH-000278,-0.37516977193164586
ACH-000279,-0.4598081895582884
ACH-000280,-0.5545620647229293
ACH-000281,-0.8730960570371159
ACH-000288,-0.8143217273293989
ACH-000291,-0.513755203881223
ACH-000293,-0.5351682360525211
ACH-000294,-0.41756994062903424
ACH-000295,-0.4832027460118577
ACH-000296,-0.647386722911764
ACH-000302,-0.579255131752126
ACH-000304,-0.4873709911687218
ACH-000307,-0.5459798983259506
ACH-000308,-0.4903275982680534
ACH-000310,-0.4737762485242769
ACH-000311,-0.7290991089192224
ACH-000312,-0.4668866115838078
ACH-000315,-0.6318090317275641
ACH-000316,-0.8165786866261102
ACH-000317,-0.5685492782210728
ACH-000318,-0.14157825417828626
ACH-000319,-0.4699416302190198
ACH-000320,-0.31240068809302945
ACH-000322,-0.8384609394265028
ACH-000323,-0.6473671184931941
ACH-000324,-0.34766993788936074
ACH-000329,-0.3421719831624135
ACH-000330,-0.4232517340125219
ACH-000331,-0.6850845963647496
ACH-000332,-0.6316628388795118
ACH-000334,-0.3108352239628471
ACH-000335,-0.815971639328057
ACH-000336,-0.0835918780542614
ACH-000337,-0.2914533401773665
ACH-000338,-0.8827822849822313
ACH-000339,-0.7427141740434858
ACH-000341,-0.4630843706550815
ACH-000348,-0.6370898428850681
ACH-000350,-0.5787772905086538
ACH-000352,-0.44742243975839535
ACH-000356,-0.9396571190621352
ACH-000361,-0.4774432533741015
ACH-000362,-0.5139521430699587
ACH-000363,-0.2788297988143233
ACH-000364,-0.6742520378572594
ACH-000365,-0.5701044096150849
ACH-000366,-0.30678056467661496
ACH-000368,-0.7843595421561417
ACH-000374,-0.5728049093721532
ACH-000375,-0.5059056183603052
ACH-000376,-0.4791541739594802
ACH-000381,-0.7212819561608923
ACH-000383,-0.3113385423894756
ACH-000387,-0.5771109336262388
ACH-000389,-0.5373400886432821
ACH-000390,-0.5020886473892806
ACH-000393,-0.3205119861374919
ACH-000395,-0.3135894236927122
ACH-000396,-0.4472046879261503
ACH-000397,-0.5227614048599878
ACH-000401,-0.3838582743062415
ACH-000402,-0.6751767632866041
ACH-000403,-0.2621753856778992
ACH-000404,-0.7052682806456679
ACH-000406,-0.4718424576257218
ACH-000407,-0.6881650582416241
ACH-000408,-0.4115541350751815
ACH-000410,-0.6726696756885981
ACH-000411,-0.7074549104723259
ACH-000414,-0.4281250450096957
ACH-000415,-0.39824008379588977
ACH-000416,-0.32906194470995004
ACH-000420,-0.7737772848879928
ACH-000421,-0.5256578787786111
ACH-000424,-0.3685470330752309
ACH-000425,-0.5943498608124832
ACH-000426,-0.3629220615999465
ACH-000427,-0.5788986805032464
ACH-000433,-0.7791741463810877
ACH-000435,-0.34646681316671496
ACH-000436,-0.6577310030007988
ACH-000444,-0.4531624613608775
ACH-000445,-0.5440239620501415
ACH-000448,-0.5369652602436348
ACH-000450,-0.7067262185758076
ACH-000452,-0.5541833741469286
ACH-000454,-0.5175192547671219
ACH-000458,-0.5040159017400889
ACH-000459,-0.6204453750547199
ACH-000460,-0.6265973806489324
ACH-000461,-0.5195304141391903
ACH-000463,-0.6231293287639245
ACH-000464,-0.6057064953638677
ACH-000466,-0.4828703089710989
ACH-000467,-0.4706184249089739
ACH-000468,-0.37302287878126494
ACH-000469,-0.531723674681463
ACH-000470,-0.38582953803852815
