,CAPG (822)
ACH-000517,0.0018622427411067624
ACH-000518,-0.12281657394829312
ACH-000520,-0.07581444177410053
ACH-000521,-0.18470415888028366
ACH-000522,-0.055970073814065456
ACH-000524,-0.12162720919804135
ACH-000527,-0.01883970349598097
ACH-000528,-0.017758353013219826
ACH-000537,-0.017267561793459847
ACH-000541,0.16997334496760189
ACH-000542,0.02140331307588364
ACH-000544,-0.11169908470865483
ACH-000545,-0.09727052805205967
ACH-000547,0.25584788415667925
ACH-000548,0.02377396074228277
ACH-000549,-0.1179003332301968
ACH-000550,-0.03784825051603567
ACH-000552,-0.02921279748477624
ACH-000556,-0.10071245844988087
ACH-000557,0.048593962162311384
ACH-000569,-0.28688105110482864
ACH-000570,-0.0278557459423392
ACH-000571,0.0749945346096693
ACH-000573,-0.12974311150309695
ACH-000576,0.16237110749287167
ACH-000579,0.08236866763729145
ACH-000580,0.11528313981594925
ACH-000584,-0.19020881869272924
ACH-000585,-0.07855107761715151
ACH-000588,-0.09314805014315128
ACH-000589,-0.05216760642195786
ACH-000591,-0.16720584703398794
ACH-000593,-0.04752744411128607
ACH-000600,-0.098838925647647
ACH-000601,-0.015735992361826504
ACH-000605,0.1484818502819172
ACH-000606,-0.04409186229316455
ACH-000608,-0.025688304795221568
ACH-000614,-0.13660842192070893
ACH-000616,0.034041687900713234
ACH-000618,-0.08339771414457503
ACH-000619,-0.1541310710878103
ACH-000620,0.014415459490037953
ACH-000621,-0.032107146191010946
ACH-000622,0.014556542288441426
ACH-000623,-0.062493323025357414
ACH-000624,-0.12421376016950048
ACH-000627,-0.10622524791335897
ACH-000630,-0.01747292159861015
ACH-000631,-0.11199812949893234
ACH-000632,-0.14774581623135874
ACH-000633,-0.18667174929177696
ACH-000637,0.008090354670280452
ACH-000638,-0.15704453590485154
ACH-000646,0.04094505303640962
ACH-000647,-0.002068368080496477
ACH-000648,-0.0477444861123923
ACH-000649,-0.007737093901920552
ACH-000651,-0.12522223062706062
ACH-000652,0.14011706719432104
ACH-000653,-0.14913636561964794
ACH-000657,-0.05921878396129403
ACH-000658,0.06944729732780278
ACH-000661,-0.10585837176824783
ACH-000662,0.021158428812965997
ACH-000663,-0.1172276845786502
ACH-000665,-0.1413933982758098
ACH-000671,-0.02756144186983444
ACH-000672,-0.3546134716767184
ACH-000673,-0.13276707446117586
ACH-000676,0.02977251239929455
ACH-000677,0.03163445287389932
ACH-000681,-0.10062394528245576
ACH-000683,-0.17420762669799073
ACH-000684,-0.059915760679330826
ACH-000688,-0.22035030647738751
ACH-000693,-0.10486138655734803
ACH-000694,-0.1558913246491905
ACH-000695,0.1760304496980558
ACH-000696,-0.01934032143404048
ACH-000697,-0.014127345242697029
ACH-000699,0.013285195694259115
ACH-000701,0.0847758346763438
ACH-000706,-0.06703707597435718
ACH-000711,-0.10486152872542252
ACH-000713,-0.036931958071800684
ACH-000714,-0.05599106222950534
ACH-000718,0.03172721816873405
ACH-000720,-0.050200126007076816
ACH-000721,-0.13587857911517942
ACH-000724,-0.07357493133613507
ACH-000725,-0.21449826744880654
ACH-000732,-0.22432801387438456
ACH-000734,-0.030540871736923037
ACH-000735,-0.0567717134154599
ACH-000736,-0.053832050807347764
ACH-000738,-0.08796525153029516
ACH-000746,-0.04046163984785355
ACH-000747,-0.11603045112553102
ACH-000748,-0.23377629373063946
ACH-000753,-0.03227857607663362
ACH-000756,-0.33506096779138744
ACH-000757,-0.20899595498895296
ACH-000758,-0.1614879409795609
ACH-000760,-0.08921550765051778
ACH-000762,-0.13985035891198694
ACH-000763,0.053728269932377434
ACH-000764,-0.1774375979894925
ACH-000765,0.016977096556596898
ACH-000766,-0.06636268069097369
ACH-000767,-0.023209655700346058
ACH-000768,0.02425092638330326
ACH-000769,-0.12690922034239466
ACH-000770,-0.15768695970731875
ACH-000771,-0.075116945645033
ACH-000773,-0.05581252050455488
ACH-000776,-0.09057578274997073
ACH-000777,-0.023900733065313314
ACH-000778,-0.018287393845558917
ACH-000781,-0.057004255403841964
ACH-000782,0.09574086699538538
ACH-000783,0.039057197028966484
ACH-000784,-0.18205331594408491
ACH-000785,-0.08404685210477977
ACH-000787,-0.06064692399382395
ACH-000788,-0.15392532007705384
ACH-000791,-0.05470672663706167
ACH-000792,-0.01927294224244266
ACH-000794,-0.099923323372343
ACH-000796,-0.03236573643484126
ACH-000798,-0.12684664796910455
ACH-000799,-0.1211744855404348
ACH-000800,-0.14522623140608873
ACH-000802,-0.1921106105104938
ACH-000804,-0.16176230143922152
ACH-000805,-0.12456203837030032
ACH-000809,0.006063187160950254
ACH-000810,-0.1100778813724596
ACH-000811,-0.014345507980464469
ACH-000817,0.015596613202612575
ACH-000819,-0.0585241708384207
ACH-000820,-0.46004365080379606
ACH-000821,0.10661245272127116
ACH-000822,-0.05052439246448077
ACH-000823,-0.05463193763477687
ACH-000824,0.015874754671436186
ACH-000827,-0.06423884173220093
ACH-000829,0.04669386175203414
ACH-000831,-0.27349629784802104
ACH-000832,-0.0932918212722057
ACH-000833,-0.07068951061749923
ACH-000834,-0.13877994448251765
ACH-000835,-0.03569756622963086
ACH-000836,-0.037075822524940384
ACH-000837,-0.12494070639236332
ACH-000838,0.08014864621988346
ACH-000839,-0.11218195131211732
ACH-000840,-0.3516616311605333
ACH-000841,-0.16570791313224795
ACH-000843,0.08614278488554429
ACH-000846,-0.05882894481453117
ACH-000847,-0.17886980296634358
ACH-000848,-0.07728552518734495
ACH-000849,0.06447877713357658
ACH-000851,-0.024056405992137216
ACH-000855,0.0461066352553389
ACH-000856,-0.04914971424336375
ACH-000858,-0.1192736914500201
ACH-000859,-0.13888925517884085
ACH-000861,-0.00645767196965691
ACH-000862,0.022278292302234888
ACH-000865,-0.04127183695234565
ACH-000866,-0.022910858346304186
ACH-000867,-0.028324997462223164
ACH-000869,-0.18518456061483687
ACH-000872,-0.13916306179261426
ACH-000873,-0.15684873808400585
ACH-000876,-0.14528470293392953
ACH-000878,0.04740141540808017
ACH-000880,-0.0023177118229051755
ACH-000881,0.09599315558219113
ACH-000882,-0.1475441432332033
ACH-000884,0.013501962119265786
ACH-000885,-0.006362619951200518
ACH-000887,-0.1048347757426686
ACH-000889,-0.14214681168990145
ACH-000896,-0.23412813341933064
ACH-000898,-0.04695949208015041
ACH-000900,-0.08551498176758301
ACH-000901,-0.13081230004959107
ACH-000905,-0.09131883552892328
ACH-000906,-0.021316336524545253
ACH-000907,-0.0723703435677903
ACH-000910,-0.015364299994544837
ACH-000911,-0.1416179766265966
ACH-000912,-0.16575537092838305
ACH-000913,0.04342449667556217
ACH-000915,0.012795970504900368
ACH-000916,0.034766788300230715
ACH-000917,-0.06354588862496675
ACH-000920,0.031405787549429354
ACH-000921,-0.06699106302868843
ACH-000924,-0.05150582230484268
ACH-000926,0.054608260915581616
ACH-000928,-0.2062001419410324
ACH-000929,0.10304695390340957
ACH-000932,-0.0002379586772732545
ACH-000935,-0.043845435203694834
ACH-000936,-0.10038495452252927
ACH-000937,-0.10201387449855194
ACH-000938,-0.17074906312095933
ACH-000939,-0.060237289049469823
ACH-000941,-0.0035704835219438577
ACH-000943,-0.05906158243566941
ACH-000946,-0.04716024708741448
ACH-000947,-0.1787053874315359
ACH-000948,-0.06813655186500413
ACH-000950,-0.01956617804763133
ACH-000953,-0.1778518268364388
ACH-000954,-0.3400824081557248
ACH-000957,-0.1735048580289707
ACH-000958,0.0006839594297638622
ACH-000960,-0.06670843424314925
ACH-000963,0.026540319567477492
ACH-000968,-0.05118089254563605
ACH-000969,0.09682828842337872
ACH-000972,-0.016961484123748257
ACH-000973,-0.007248656823572998
ACH-000974,-0.06307017770056551
ACH-000978,0.1516223759762778
ACH-000984,-0.11844942566131628
ACH-000986,-0.0598773135981129
ACH-000988,-0.16047861145594158
ACH-000993,-0.1582629572007028
ACH-000994,-0.16548697751937433
ACH-000996,0.06606893420594077
ACH-001001,-0.018464895372160863
ACH-001020,0.03532742186799912
ACH-001028,-0.1330362751394893
ACH-001031,-0.03723411193690344
ACH-001038,-0.14009136255124516
ACH-001048,0.04609054922205166
ACH-001050,0.02249476674883889
ACH-001053,-0.02718034797565834
ACH-001054,-0.18924624462255024
ACH-001061,-0.013108178008584409
ACH-001067,-0.003275313841109222
ACH-001075,-0.022718692136858416
ACH-001096,-0.04280977707036964
ACH-001111,-0.0323414030118592
ACH-001119,-0.026578980823520604
ACH-001128,0.12862277494873325
ACH-001134,-0.18876349068623693
ACH-001151,-0.10166021383362857
ACH-001163,-0.2792252634120093
ACH-001164,-0.057982075076726265
ACH-001183,-0.16140190391452308
ACH-001192,-0.13090720701966316
ACH-001193,-0.10178590628479907
ACH-001196,-0.14087856864980738
ACH-001197,-0.026543019682352162
ACH-001205,0.06007484111363157
ACH-001211,0.012027806696703464
ACH-001212,-0.2327192686692141
ACH-001228,-0.17857823199379533
ACH-001232,-0.060077901375648585
ACH-001239,-0.044942041625152265
ACH-001270,-0.2822110485941835
ACH-001274,-0.12274852170490005
ACH-001275,0.12729140654373972
ACH-001277,-0.1345005469862787
ACH-001278,-0.21558802428024992
ACH-001280,0.016199041680850408
ACH-001283,-0.08588869455174215
ACH-001289,-0.022925711633518208
ACH-001300,-0.12220506843578045
ACH-001301,-0.07790520559196072
ACH-001302,-0.13808437522352535
ACH-001306,-0.06701236568856274
ACH-001318,-0.07990579699931054
ACH-001322,-0.13394373697088893
ACH-001328,-0.05153384241485613
ACH-001332,-0.03376638060833436
ACH-001336,-0.15123688100087804
ACH-001346,-0.06638195960497338
ACH-001353,-0.024911511533706188
ACH-001354,-0.20543594816065094
ACH-001367,-0.07420164720333078
ACH-001368,-0.1945872494467216
ACH-001374,-0.13419489795566475
ACH-001377,-0.06665366829454064
ACH-001380,-0.14159095182496115
ACH-001391,-0.01824978124906973
ACH-001408,-0.007225422037930534
ACH-001430,0.10879066631785927
ACH-001431,0.069310426200193
ACH-001450,0.05234862446794555
ACH-001496,-0.0370775724031183
ACH-001500,-0.10572685195273926
ACH-001523,-0.08177446491479327
ACH-001532,-0.05124665773710571
ACH-001550,-0.13955175996266508
ACH-001552,-0.08111005505325895
ACH-001554,-0.1256871996939147
ACH-001654,-0.02948172562288745
ACH-001735,-0.03910144889258605
ACH-001736,-0.09793624128292944
ACH-001737,-0.0307859570002968
ACH-001740,-0.10914298387168272
ACH-001745,-0.07551841435768987
ACH-001765,0.040562105535120574
