,RAB19 (401409)
ACH-000004,-0.14515158499752107
ACH-000005,0.191959392237274
ACH-000007,-0.3840433463092885
ACH-000009,-0.04559410923270967
ACH-000011,0.04715067738077428
ACH-000012,-0.011468057277050973
ACH-000013,0.08828757572052008
ACH-000014,-0.16334480611538915
ACH-000015,0.0948900712752119
ACH-000017,-0.017632825975842908
ACH-000018,0.08649966412811609
ACH-000019,0.22577688318801775
ACH-000021,-0.17219999905585456
ACH-000022,-0.15192409747370153
ACH-000025,0.011683751160905436
ACH-000028,0.046370055333767236
ACH-000030,0.015457738025591118
ACH-000035,-0.04949607143360344
ACH-000036,-0.08131656405707909
ACH-000037,-0.05472632484857395
ACH-000039,-0.0903723543984088
ACH-000040,-0.08391763704370038
ACH-000041,-0.12443632286668732
ACH-000042,-0.03473380847299363
ACH-000045,0.01041615539791894
ACH-000047,-0.17053113052995553
ACH-000052,-0.2032578281395999
ACH-000053,-0.01790692575689589
ACH-000054,0.03364426559981834
ACH-000055,0.02584833085859708
ACH-000060,-0.1359195878827778
ACH-000067,-0.2332719779865628
ACH-000070,-0.12299117190679228
ACH-000075,-0.16102276231320656
ACH-000078,0.0306593135038006
ACH-000082,-0.03204689515154336
ACH-000085,-0.13416296385390256
ACH-000086,0.08107457619274376
ACH-000087,0.011944334221904544
ACH-000092,-0.04161074170377616
ACH-000095,0.12833504443441976
ACH-000097,-0.0970909832827146
ACH-000098,-0.04913276864636902
ACH-000099,-0.0349261470447788
ACH-000108,-0.17844076858130745
ACH-000113,-0.10394757094942987
ACH-000116,-0.11449374775687356
ACH-000118,0.007247202680714812
ACH-000120,-0.07329889238924983
ACH-000123,0.13815389136347672
ACH-000127,-0.013671136050214236
ACH-000128,-0.14712991286591764
ACH-000132,-0.17575376098749312
ACH-000133,0.015233822358914769
ACH-000137,0.03188208963654645
ACH-000138,-0.012043907259827805
ACH-000142,0.06522720761873599
ACH-000143,-0.2045191843958401
ACH-000146,-0.02221952978661923
ACH-000148,-0.12051347583969885
ACH-000150,0.06671974905417484
ACH-000152,-0.027862202740766548
ACH-000153,0.04659903855560548
ACH-000159,-0.16254641832350325
ACH-000160,0.10000518562341792
ACH-000163,-0.04266146177071072
ACH-000167,0.05131369643295796
ACH-000168,-0.011050501358445056
ACH-000169,0.007527948058865987
ACH-000178,-0.10665516712592127
ACH-000183,-0.06432802756959187
ACH-000188,-0.03633483979151411
ACH-000189,-0.11531220245460527
ACH-000190,-0.02900885110440375
ACH-000198,-0.07547631047251388
ACH-000203,0.021766207003755082
ACH-000204,-0.2307898380491785
ACH-000206,-0.0926309684386846
