,ADAMTS15 (170689)
ACH-000004,-0.1867963610364489
ACH-000005,0.09670094210794138
ACH-000007,-0.01609139863902219
ACH-000009,-0.0752504176278296
ACH-000011,-0.2093945507197541
ACH-000012,-0.056963750279552375
ACH-000013,-0.017735050756730104
ACH-000014,0.05295091149925352
ACH-000015,0.0074879658186663796
ACH-000017,0.048236396328973266
ACH-000018,-0.25316516214746565
ACH-000019,0.20597845440937
ACH-000021,-0.03793469615355842
ACH-000022,-0.1441399943679332
ACH-000025,0.08436467771544019
ACH-000028,0.038679820093194886
ACH-000030,-0.02466138890440958
ACH-000035,0.05440095474463162
ACH-000036,-0.16082242334713387
ACH-000037,0.0053578335300267215
ACH-000039,-0.24969539193612475
ACH-000040,-0.1099601396128066
ACH-000041,-0.12628062354286335
ACH-000042,-0.001886068535114048
ACH-000045,-0.011293727941784052
ACH-000047,0.027817636933096215
ACH-000052,-0.11497421393879495
ACH-000053,-0.1597157217937918
ACH-000054,-0.11217782002240358
ACH-000055,-0.15057997089228267
ACH-000060,-0.08153472460996819
ACH-000067,-0.03116662967861103
ACH-000070,-0.13449915089828982
ACH-000075,-0.11072213462511343
ACH-000078,-0.11430487698048353
ACH-000082,-0.007344581660677506
ACH-000085,-0.09979122213701637
ACH-000086,0.05035334509589006
ACH-000087,-0.04233946488511515
ACH-000092,-0.08587004116333857
ACH-000095,-0.15099215508233685
ACH-000097,-0.04309078203860496
ACH-000098,-0.06087090262943742
ACH-000099,-0.15599501433391985
ACH-000108,0.030762556972639132
ACH-000113,0.0429085295420789
ACH-000116,-0.08709073647467214
ACH-000118,-0.048200691065093115
ACH-000120,-0.21556577407675767
ACH-000123,0.028444243859398286
ACH-000127,-0.13955169261590647
ACH-000128,-0.0012616582994085276
ACH-000132,-0.19459916541764927
ACH-000133,-0.028696374691864437
ACH-000137,-0.16984868992331684
ACH-000138,-0.04637779625946602
ACH-000142,-0.04370292978581835
ACH-000143,-0.14103549577075572
ACH-000146,-0.2126831704395074
ACH-000148,-0.043056131777824816
ACH-000150,-0.12997225661419207
ACH-000152,-0.01926386321912004
ACH-000153,-0.3796824932630056
ACH-000159,-0.08646841713393906
ACH-000160,0.08714459670037451
ACH-000163,-0.15304982848590648
ACH-000167,-0.21164258575480369
ACH-000168,-0.09399883379579636
ACH-000169,-0.10435509961920204
ACH-000178,-0.06351477957629967
ACH-000183,-0.036557391974278174
ACH-000188,-0.07796616896110024
ACH-000189,-0.06733221595294983
ACH-000190,0.07945377855377735
ACH-000198,0.03194207888182324
