,KRI1 (65095)
ACH-000206,-1.0772989515526252
ACH-000207,-0.6473929457516686
ACH-000208,-0.6155568018365916
ACH-000210,-0.7609792544932347
ACH-000211,-0.8600173959557148
ACH-000215,-0.7826326143473693
ACH-000221,-0.901360801130187
ACH-000222,-0.7290789164410862
ACH-000223,-0.8104005060234954
ACH-000226,-1.0062970793472936
ACH-000227,-0.4635347895824651
ACH-000228,-0.9131384715701212
ACH-000231,-0.6415664267920099
ACH-000232,-0.7246442639305916
ACH-000233,-0.8215527278208073
ACH-000234,-0.9717373561789518
ACH-000235,-0.8945007334592205
ACH-000237,-1.0869557377448693
ACH-000238,-0.908122309863426
ACH-000242,-1.0432821761151632
ACH-000243,-0.8147570855301629
ACH-000244,-0.8000142092349173
ACH-000246,-0.8824798365397322
ACH-000248,-1.0648668494392033
ACH-000250,-0.9464480645782936
ACH-000251,-0.6940609027167846
ACH-000252,-1.0633046862944142
ACH-000253,-1.0484564340636957
ACH-000255,-0.9015747023049512
ACH-000256,-0.9672603581588292
ACH-000257,-0.8284578852184941
ACH-000258,-0.8004365316422691
ACH-000259,-0.6885667312104533
ACH-000260,-1.0354298986157486
ACH-000261,-0.8404809190099306
ACH-000262,-0.7935805698072884
ACH-000263,-1.054201273549186
ACH-000264,-0.7640203770947739
ACH-000265,-0.9329272334375248
ACH-000266,-0.8459626741071751
ACH-000272,-0.955423583511864
ACH-000274,-0.6992370992087008
ACH-000277,-0.7112073036639551
ACH-000278,-0.9276785464441047
ACH-000279,-0.9141151389554004
ACH-000280,-1.1520769712784384
ACH-000281,-0.8412434317742464
ACH-000288,-0.9287023731105016
ACH-000291,-0.9258504965286596
ACH-000293,-0.6264776070035964
ACH-000294,-0.7205243922255797
ACH-000295,-0.6441343331201737
ACH-000296,-1.0112751325604643
ACH-000302,-1.1741471618020245
ACH-000304,-1.221632723546493
ACH-000307,-0.9889283831343776
ACH-000308,-0.843679611106054
ACH-000310,-0.9978048512951734
ACH-000311,-1.0513163184367258
ACH-000312,-0.9050562494785584
ACH-000315,-1.1653595494646434
ACH-000316,-0.9868264446529156
ACH-000317,-0.8693959680511855
ACH-000318,-1.0244457347508822
ACH-000319,-1.1374921981134596
ACH-000320,-0.7287774436397741
ACH-000322,-0.6776985712257659
ACH-000323,-0.938878012377082
ACH-000324,-0.9094032419294056
ACH-000329,-0.646260684143333
ACH-000330,-0.8901019415330459
ACH-000331,-0.9248077072491934
ACH-000332,-0.7491614481189873
ACH-000334,-0.7764876706904034
ACH-000335,-0.6852435167241195
ACH-000336,-0.9652962393295168
ACH-000337,-0.6323129926587908
ACH-000338,-0.7250900935006771
ACH-000339,-0.96430869520776
ACH-000341,-0.9781163666322862
ACH-000348,-0.868562819692418
ACH-000350,-0.8761098924584545
ACH-000352,-1.131141060934795
ACH-000356,-0.6295129889243507
ACH-000361,-0.7974466294653324
ACH-000362,-0.9396979243701716
ACH-000363,-0.8768768980138232
ACH-000364,-1.008576530164137
ACH-000365,-0.7332707022900632
ACH-000366,-0.7219941312116385
ACH-000368,-0.674087863413862
ACH-000374,-0.7683403245642993
ACH-000375,-0.8064154635552755
ACH-000376,-0.7895977615999109
ACH-000381,-0.8547340298621857
ACH-000383,-0.7231983314864545
ACH-000387,-0.9476982433775372
ACH-000389,-0.8050631459773577
ACH-000390,-0.9504278468163132
ACH-000393,-0.9580868491051272
ACH-000395,-1.0741725317489252
ACH-000396,-1.031251053671379
ACH-000397,-0.941494568774916
ACH-000401,-0.8218508717047343
ACH-000402,-1.0381790435354736
ACH-000403,-0.7439866755444571
ACH-000404,-0.7154367229652288
ACH-000406,-0.8732447909090869
ACH-000407,-0.6925765998018042
ACH-000408,-1.0425086585192795
ACH-000410,-0.9456134631466776
ACH-000411,-0.7668363813303231
ACH-000414,-1.178646338083742
ACH-000415,-0.8929478081091177
ACH-000416,-0.8825771442962401
ACH-000420,-1.0546086670679349
ACH-000421,-1.2416901181289135
ACH-000424,-0.9912214225199264
ACH-000425,-0.8364087762026827
ACH-000426,-0.6359313380237502
ACH-000427,-0.7793583889652557
ACH-000433,-0.9231262425775568
ACH-000435,-1.140847181616778
ACH-000436,-0.6506928214919012
ACH-000444,-0.9699667247197176
ACH-000445,-0.781039544491624
ACH-000448,-0.9330276522016288
ACH-000450,-0.7472176491275594
ACH-000452,-0.916588397972526
ACH-000454,-0.9149235369399212
ACH-000458,-0.838815588060376
ACH-000459,-0.8664196114157117
ACH-000460,-1.026670735857795
ACH-000461,-0.7838364626819931
ACH-000463,-0.9131378206018466
ACH-000464,-1.124769160855257
ACH-000466,-1.0629935748695458
ACH-000467,-0.8214379716462835
ACH-000468,-0.8881312410192651
ACH-000469,-0.935054022633261
ACH-000470,-0.8344777550568384
ACH-000471,-0.8539219703966676
ACH-000472,-0.7407926689966103
ACH-000473,-1.017657912926333
ACH-000475,-0.8472785493251548
ACH-000476,-0.8031343418008926
ACH-000477,-0.866279631973539
ACH-000479,-1.02319455519764
ACH-000480,-0.9781195448311336
ACH-000481,-0.8483794475653241
ACH-000483,-1.0073649402527909
ACH-000484,-0.8540260172425042
ACH-000485,-0.6643702669685728
ACH-000486,-0.6986714572091827
ACH-000487,-0.8584434281438587
ACH-000488,-0.7628227761930635
ACH-000490,-0.9864157375973136
ACH-000491,-0.8284222720973909
ACH-000495,-0.7069312860084541
ACH-000496,-0.9585093578883012
ACH-000499,-0.6849662240911024
ACH-000500,-0.6152979224063051
ACH-000502,-0.79128457040064
ACH-000503,-0.8644056030745929
ACH-000505,-0.9493231507533522
ACH-000507,-0.9318265566834102
ACH-000510,-0.7947656034395519
ACH-000511,-0.868544954094713
ACH-000512,-0.6398128638689305
ACH-000516,-0.5588782854109621
ACH-000517,-0.8365968483696631
ACH-000518,-0.8575956956749031
ACH-000520,-0.7675470723274251
ACH-000521,-0.7864757304990853
ACH-000522,-0.934311459169768
ACH-000524,-1.064819859514895
ACH-000527,-0.8891866810543031
ACH-000528,-0.9071481790047164
ACH-000537,-0.8336117852393137
ACH-000541,-0.9001537095166912
ACH-000542,-0.8535815321736642
ACH-000544,-0.7671389746557832
ACH-000545,-1.0222440583328127
ACH-000547,-0.9641005997156724
ACH-000548,-0.8210033260191237
ACH-000549,-1.081134546323922
ACH-000550,-0.8988287372209317
ACH-000552,-0.974564032494262
ACH-000556,-1.0015355301025857
ACH-000557,-0.8743998499415847
ACH-000569,-0.8847692906096717
ACH-000570,-0.7579861391223051
ACH-000571,-1.0768028052541423
ACH-000573,-1.0159026950300418
ACH-000576,-0.7222696583778988
ACH-000579,-0.8608255717574927
ACH-000580,-1.0485755541175314
ACH-000584,-0.985698593638454
ACH-000585,-0.8478647706566327
ACH-000588,-0.8013401608576416
ACH-000589,-1.0031158727199958
ACH-000591,-0.7397958320997222
ACH-000593,-0.7748368722228952
ACH-000600,-0.8792109966969199
ACH-000601,-0.7240743188999841
ACH-000605,-0.7618047232643528
ACH-000606,-0.812987147659039
ACH-000608,-0.8656282848459947
ACH-000614,-0.8798585269954023
ACH-000616,-0.7453060504808042
ACH-000618,-1.032357637808584
ACH-000619,-0.7193416762007637
ACH-000620,-0.8858787031113714
ACH-000621,-0.7868838198878708
ACH-000622,-0.904683778191173
ACH-000623,-0.8676849863540181
ACH-000624,-0.9445573801028748
ACH-000627,-0.929492718469794
ACH-000630,-0.9181152704092436
ACH-000631,-0.8263758094020811
ACH-000632,-1.025704411805773
ACH-000633,-1.0724817463034764
ACH-000637,-0.903677115046116
ACH-000638,-0.8575458858862449
ACH-000646,-0.951082276536838
ACH-000647,-0.92171302566375
ACH-000648,-0.9832792883267848
ACH-000649,-0.9775408233705309
ACH-000651,-0.969005156534732
ACH-000652,-0.8856116194838773
ACH-000653,-0.8080225018328206
ACH-000657,-0.923623134477783
ACH-000658,-0.7041955310565507
ACH-000661,-0.9099359032590142
ACH-000662,-0.7358067943858059
ACH-000663,-0.959416925941396
ACH-000665,-0.9058411877192568
ACH-000671,-0.7705905302762126
ACH-000672,-0.9681784351512246
ACH-000673,-0.7764940397840489
ACH-000676,-0.7925833877878992
ACH-000677,-0.8770873492733979
ACH-000681,-1.0705573774311306
ACH-000683,-0.8773616940635459
ACH-000684,-0.7900354977104505
ACH-000688,-0.8392569141552382
ACH-000693,-0.7890999018713023
ACH-000694,-0.7706696770163961
ACH-000695,-0.7784164751100375
ACH-000696,-0.8107989189009633
ACH-000697,-0.984113318985409
ACH-000699,-0.7647417853369131
ACH-000701,-1.0865098254400942
ACH-000706,-0.9845532346812648
ACH-000711,-0.8783981787722693
ACH-000713,-0.7210457222009501
ACH-000714,-0.7223452431712267
ACH-000718,-0.7237619921195353
ACH-000720,-0.8649569371412803
ACH-000721,-0.9082360725694082
ACH-000724,-0.7539614310720861
ACH-000725,-0.7875399292551715
ACH-000732,-0.9102949832283724
ACH-000734,-0.9474619451356744
ACH-000735,-0.9649712444353716
ACH-000736,-0.7166124474768953
ACH-000738,-0.8722063604633539
ACH-000746,-0.8698663072650104
ACH-000747,-0.9676167283877424
ACH-000748,-1.1759574754921835
ACH-000753,-0.8549922819635543
ACH-000756,-0.7673431755663199
ACH-000757,-0.9795780765055752
ACH-000758,-0.7073569403843154
ACH-000760,-0.8057078886532111
ACH-000762,-0.8514217966036048
ACH-000763,-0.7949945918081102
ACH-000764,-0.9018777709104944
ACH-000765,-1.0649151790384652
ACH-000766,-0.8332801383846007
ACH-000767,-0.901658496016126
ACH-000768,-0.9165159333534556
ACH-000769,-0.8843861517277678
ACH-000770,-0.8709596530716258
ACH-000771,-0.8880690111328774
ACH-000773,-0.8842677955314258
ACH-000776,-0.8210572402924855
ACH-000777,-0.9822103352876608
ACH-000778,-0.9775920305908024
ACH-000781,-0.9857747100145792
ACH-000782,-0.9279108807408644
ACH-000783,-0.750293503008917
ACH-000784,-0.9329709143678759
ACH-000785,-0.9170521561038896
ACH-000787,-0.8408805690337554
ACH-000788,-1.0889032591842724
ACH-000791,-0.7500607962423155
ACH-000792,-0.9913910754837452
ACH-000794,-0.8253887067866973
ACH-000796,-0.6998873091073666
ACH-000798,-0.9741534287504175
ACH-000799,-0.8254272088089052
ACH-000800,-1.2897568758354865
ACH-000802,-0.8776754939531681
ACH-000804,-0.851491201288072
ACH-000805,-0.9623486493434972
ACH-000809,-0.7443919791327617
ACH-000810,-1.1836072655473373
ACH-000811,-0.8826647791126537
ACH-000817,-0.8348233370746352
ACH-000819,-0.8980424645478403
ACH-000820,-1.2349910122515206
ACH-000821,-0.8728199020452656
ACH-000822,-0.7625447491858044
ACH-000823,-0.8036191414179777
ACH-000824,-0.8974313337346339
ACH-000827,-1.000217661617471
ACH-000829,-0.9026557595679072
ACH-000831,-1.0747530772467546
ACH-000832,-0.8950772200753746
ACH-000833,-1.0935795435521127
ACH-000834,-0.9656359940710364
ACH-000835,-0.9294864427953856
ACH-000836,-0.8108413673178192
ACH-000837,-0.9011292759225036
ACH-000838,-0.9763602405014664
ACH-000839,-0.8145464169476043
ACH-000840,-1.0152276521920192
ACH-000841,-0.9413624798003898
ACH-000843,-0.9378834593147448
ACH-000846,-0.8393228495524443
ACH-000847,-0.9538939991507396
ACH-000848,-0.9585806722637792
ACH-000849,-0.6639670373115706
ACH-000851,-1.0511802642290788
ACH-000855,-1.098202744247613
ACH-000856,-0.9463420629836788
ACH-000858,-0.7668729105169312
ACH-000859,-1.090206457630459
ACH-000861,-1.0684843104466129
ACH-000862,-0.8430160630199968
ACH-000865,-1.0922712095643372
ACH-000866,-0.8589102121857702
ACH-000867,-0.8389471712546949
ACH-000869,-0.9674830598146212
ACH-000872,-1.1066693291647922
ACH-000873,-1.0771008415984409
ACH-000876,-1.0300614560949306
ACH-000878,-1.1537072502190633
ACH-000880,-0.7233691764264784
ACH-000881,-0.9670306061253491
ACH-000882,-0.95342761429802
ACH-000884,-1.0651387630143625
ACH-000885,-0.8380190119024343
ACH-000887,-0.8448313316395764
ACH-000889,-0.8331285982701689
ACH-000896,-0.9264926564055092
ACH-000898,-0.8331256645152861
ACH-000900,-1.0127365786054583
ACH-000901,-0.9159831490872764
ACH-000905,-0.7571947280858919
ACH-000906,-0.9305045071493259
ACH-000907,-0.7113399837862885
ACH-000910,-0.8250293099301557
ACH-000911,-0.9838924601116902
ACH-000912,-0.8714753056665608
ACH-000913,-0.6168904836375199
ACH-000915,-0.8736016209170464
ACH-000916,-0.8121872378901771
ACH-000917,-0.9408486292282552
ACH-000920,-0.8152179520611177
ACH-000921,-1.0275052298279583
ACH-000924,-0.9686949964602042
ACH-000926,-0.7469869912834748
ACH-000928,-0.8492952693876501
ACH-000929,-1.100251396477632
ACH-000932,-0.8420470128819864
ACH-000935,-0.8439729279946937
ACH-000936,-0.8809212564611437
ACH-000937,-0.7900030853123321
ACH-000938,-0.8593488175854681
ACH-000939,-1.2122651456948734
ACH-000941,-1.1157940390028098
ACH-000943,-1.0748655872047606
ACH-000946,-0.8059845677864194
ACH-000947,-0.8801215910201059
ACH-000948,-0.8944574679690454
ACH-000950,-0.7792615286365498
ACH-000953,-0.7673838917204151
ACH-000954,-1.3943372040651352
ACH-000957,-0.7007388045898236
ACH-000958,-1.0535247771651015
ACH-000960,-0.7850416092845213
ACH-000963,-0.8780916270125406
ACH-000968,-0.8392292351073936
ACH-000969,-1.1066206178824374
ACH-000972,-0.4054492288837523
ACH-000973,-0.7654057028648963
ACH-000974,-0.8741312672954217
ACH-000978,-0.7669796494768445
ACH-000984,-0.8584400963818403
ACH-000986,-0.9038602178953666
ACH-000988,-0.8362370765382817
ACH-000993,-0.9029451832145028
ACH-000994,-0.8973146121847859
ACH-000996,-0.8050468874024687
ACH-001001,-0.9921398628430682
ACH-001020,-1.0755996884072627
ACH-001028,-0.6658300238523104
ACH-001031,-0.9749501692401139
ACH-001038,-0.9263453276049238
ACH-001048,-1.1193420204881823
ACH-001050,-0.981140644156112
ACH-001053,-0.8469397911396005
ACH-001054,-0.785219743750245
ACH-001061,-0.9631384183072166
ACH-001067,-0.8909245304533421
ACH-001075,-1.1144142453957555
ACH-001096,-0.8397621486232146
ACH-001111,-1.0739144973255612
ACH-001119,-0.8307461053440809
ACH-001128,-1.1846145434212452
ACH-001134,-1.023547848090664
ACH-001151,-0.8018850075998339
ACH-001163,-0.7164505158212784
ACH-001164,-0.970512082836294
ACH-001183,-0.8879203149770015
ACH-001192,-1.095403014053336
ACH-001193,-0.6175985993844946
ACH-001196,-0.9075905933530709
ACH-001197,-1.037882043130813
ACH-001205,-0.8654514778316171
ACH-001211,-0.5449266570775185
ACH-001212,-1.2361302173519253
ACH-001228,-0.894573057456109
ACH-001232,-0.9471473108121324
ACH-001239,-0.8927386286533382
ACH-001270,-0.4921057778697018
ACH-001274,-0.928018305626784
ACH-001275,-0.9984061300926572
ACH-001277,-1.2229105648966287
ACH-001278,-1.1148863896626622
ACH-001280,-0.8673056585170009
ACH-001283,-1.0226606954955386
ACH-001289,-0.9347267199783404
ACH-001300,-0.8848856410724734
ACH-001301,-0.7825343407278198
ACH-001302,-0.8010106748600622
ACH-001306,-0.8278650509435076
ACH-001318,-1.075640473269499
ACH-001322,-0.6214780311573279
ACH-001328,-1.0313545776190527
ACH-001332,-0.6699013630953115
ACH-001336,-0.6938333985618725
ACH-001346,-1.1376264479430906
ACH-001353,-0.7358735615795025
ACH-001354,-0.8516488672649465
ACH-001367,-1.048770801671771
ACH-001368,-0.9234799498447844
ACH-001374,-0.8493849026527538
ACH-001377,-0.8248364501612875
ACH-001380,-1.005521187452015
ACH-001391,-0.8493752986395698
ACH-001408,-0.8495126432766638
ACH-001430,-0.6281311364027378
ACH-001431,-0.9075389710057208
ACH-001450,-0.7069687779842009
ACH-001496,-1.092461469973423
ACH-001500,-1.130151018859595
ACH-001523,-0.8698367088391055
ACH-001532,-0.8756782323169495
ACH-001550,-0.7844771023937951
ACH-001552,-0.9350554956418834
ACH-001554,-0.8981524688710911
ACH-001654,-0.8958265317391938
ACH-001735,-0.7237750705439788
ACH-001736,-0.7276696065748615
ACH-001737,-0.6045550978594155
ACH-001740,-0.9702821644055178
ACH-001745,-0.9670313964856722
ACH-001765,-0.7773737720947701
