,NOTCH2NL (388677)
ACH-000416,-0.7715524786245376
ACH-000420,-0.8309402851129978
ACH-000421,-0.5940544976101488
ACH-000424,-0.6424175692826393
ACH-000425,-0.7637046802778069
ACH-000426,-0.8131310820801835
ACH-000427,-0.6147079120498181
ACH-000433,-0.5729628096230848
ACH-000435,-0.41538602724151175
ACH-000436,-0.7170913284626064
ACH-000444,-0.5365961169038977
ACH-000445,-0.6537520496201829
ACH-000448,-0.644056856772531
ACH-000450,-0.4315812620223615
ACH-000452,-0.7811347381752982
ACH-000454,-0.6394606814058431
ACH-000458,-0.7108651666083267
ACH-000459,-0.6494041267160076
ACH-000460,-0.6464217977347297
ACH-000461,-0.8338349802824283
ACH-000463,-0.7441442245329204
ACH-000464,-0.667167579262445
ACH-000466,-1.081039714440115
ACH-000467,-0.6205425908091466
ACH-000468,-0.5784471732416029
ACH-000469,-0.5671477415484959
ACH-000470,-0.8246286170780662
ACH-000471,-0.5418838885218975
ACH-000472,-0.6193871183300268
ACH-000473,-0.5007499173315229
ACH-000475,-0.6753531533426362
ACH-000476,-0.4213852811425173
ACH-000477,-0.8029875294200727
ACH-000479,-0.8293894533155736
ACH-000480,-0.5650552341833385
ACH-000481,-0.7921924074949788
ACH-000483,-0.6698029006719902
ACH-000484,-0.8447151093573332
ACH-000485,-0.7980268453718591
ACH-000486,-0.5841798460852967
ACH-000487,-0.7043848556004136
ACH-000488,-0.6793057806809036
ACH-000490,-0.7508237383540478
ACH-000491,-0.7146825964626478
ACH-000495,-1.0103527954372025
ACH-000496,-0.7613131918749875
ACH-000499,-0.7817171091281689
ACH-000500,-0.3208966604599492
ACH-000502,-0.6929198368217513
ACH-000503,-0.789085487861251
ACH-000505,-0.7115459995218439
ACH-000507,-0.8084831594805623
ACH-000510,-0.6797253970722181
ACH-000511,-0.6767042106536424
ACH-000512,-0.8573341925386059
ACH-000516,-0.702800365770817
ACH-000517,-0.7760685815890465
ACH-000518,-0.7912083425272561
ACH-000520,-0.7320949067727978
ACH-000521,-0.7763046210494003
ACH-000522,-0.721850176265471
ACH-000524,-0.4394790954822158
ACH-000527,-0.398084157620145
ACH-000528,-0.6819231711529159
ACH-000537,-0.5202753267489673
ACH-000541,-0.5890155369587543
ACH-000542,-0.5914248671316158
ACH-000544,-0.9129056355572112
ACH-000545,-0.7211751520808314
ACH-000547,-0.505401463580314
ACH-000548,-0.7507484515914975
ACH-000549,-0.8262922509176921
ACH-000550,-0.477311510665264
ACH-000552,-0.9169650891582452
ACH-000556,-0.6943423643982891
ACH-000557,-0.7549219643884534
ACH-000569,-0.4862341059675322
ACH-000570,-0.5870784689817964
ACH-000571,-0.8825855824745709
ACH-000573,-0.638927491988578
ACH-000576,-0.7430796301310105
ACH-000579,-0.8930454178042084
ACH-000580,-0.5777618522616818
ACH-000584,-0.6077674969736125
ACH-000585,-0.5452509613303497
ACH-000588,-0.8840224245513082
ACH-000589,-0.6444356939173805
ACH-000591,-0.5567501553069687
ACH-000593,-0.614981236561099
ACH-000600,-0.5809725009530161
ACH-000601,-0.6755005152571402
ACH-000605,-0.9928924077719112
ACH-000606,-0.6459120185877173
ACH-000608,-0.9380756772090044
ACH-000614,-0.7395918617519899
ACH-000616,-0.6580717868689956
ACH-000618,-0.5658952042848818
ACH-000619,-1.0135394529712785
ACH-000620,-0.6202853871386537
ACH-000621,-0.6415625658774639
ACH-000622,-0.6732152594214013
ACH-000623,-0.711312090528097
ACH-000624,-0.6015073346547326
ACH-000627,-0.5857920657010195
ACH-000630,-0.63690583716043
ACH-000631,-1.1549314625509866
ACH-000632,-0.8413685830239759
ACH-000633,-0.6622949594345875
ACH-000637,-0.6533775609444025
ACH-000638,-0.7548426854182525
ACH-000646,-0.8135878478628731
ACH-000647,-0.7527429535230061
ACH-000648,-0.6090250830935462
ACH-000649,-0.8156373650820159
ACH-000651,-0.6012511034442071
ACH-000652,-0.8936426856262447
ACH-000653,-0.8566716766477965
ACH-000657,-0.7716865427807688
ACH-000658,-0.7643407920279074
ACH-000661,-0.6727476092671475
ACH-000662,-0.9536707103685508
ACH-000663,-0.6029251745281294
ACH-000665,-0.6549649238305187
ACH-000671,-0.8748449656190841
ACH-000672,-0.8610331928814555
ACH-000673,-0.6306240810903461
ACH-000676,-0.7662117036584652
ACH-000677,-0.7580767232376742
ACH-000681,-0.6623562886094433
ACH-000683,-0.7285550223197346
ACH-000684,-0.6241942910672731
ACH-000688,-0.5457842048808951
ACH-000693,-0.5630531245502208
ACH-000694,-0.6219948033609224
ACH-000695,-0.9594943153287122
ACH-000696,-0.8087031631379729
ACH-000697,-0.7369658411021694
ACH-000699,-0.4575165447072886
ACH-000701,-0.6742553150005038
ACH-000706,-0.6725711246074942
ACH-000711,-0.4877767330437473
ACH-000713,-0.7016415169301421
ACH-000714,-0.7434531278857646
ACH-000718,-0.5483904128864711
ACH-000720,-0.6485460065367022
ACH-000721,-0.8138630941600866
ACH-000724,-0.923010922996572
ACH-000725,-0.7259291313642671
ACH-000732,-0.7241173361161327
ACH-000734,-0.7134107010961364
ACH-000735,-0.7292939644134343
ACH-000736,-0.8056999173611794
ACH-000738,-0.5512679209535878
ACH-000746,-0.8688023298506946
ACH-000747,-0.7501237770492113
ACH-000748,-0.6716142159268791
ACH-000753,-0.7863324626091609
ACH-000756,-1.025622498127968
ACH-000757,-0.6385243261524682
ACH-000758,-0.6725497608466326
ACH-000760,-0.6429750536303478
ACH-000762,-0.6203341133596806
ACH-000763,-0.7300295352367371
ACH-000764,-0.7308713329735753
ACH-000765,-0.7793655010355269
ACH-000766,-0.5177787276681872
ACH-000767,-0.9818855026029732
ACH-000768,-0.4647415631140687
ACH-000769,-0.7463432974319271
ACH-000770,-1.0019536056895404
ACH-000771,-0.5641323551028588
ACH-000773,-0.9937675287578844
ACH-000776,-0.7099818877664105
ACH-000777,-0.5943004665857262
ACH-000778,-0.5312911632602005
ACH-000781,-0.7723954895271625
ACH-000782,-0.6733925281273827
ACH-000783,-0.7851626554127624
ACH-000784,-0.556309088243849
ACH-000785,-0.8269011966215658
ACH-000787,-0.6199490004824099
ACH-000788,-0.7463342704376319
ACH-000791,-0.6347122710903669
ACH-000792,-0.8784600536381308
ACH-000794,-0.6988739017054889
ACH-000796,-0.7496017286815436
ACH-000798,-0.8501975137632487
ACH-000799,-0.5641686211156343
ACH-000800,-0.6609686773225714
ACH-000802,-0.8501905775103399
ACH-000804,-0.7838861204781097
ACH-000805,-0.7232745894871325
ACH-000809,-0.715732730960217
ACH-000810,-0.7842645446401468
ACH-000811,-0.7461499324676054
ACH-000817,-0.4943681225743115
ACH-000819,-0.6104494748979771
ACH-000820,-0.720368698700487
ACH-000821,-1.0792600268001502
ACH-000822,-0.6948066429554596
ACH-000823,-0.6401370364671363
ACH-000824,-0.6191477801475294
ACH-000827,-0.5541942638207776
ACH-000829,-0.5126834719681541
ACH-000831,-0.7405793621695216
ACH-000832,-0.8746006329217979
ACH-000833,-0.6483487146919674
ACH-000834,-0.6094459851150472
ACH-000835,-0.7491899750299075
ACH-000836,-0.8336182941373195
ACH-000837,-0.6154618695788711
ACH-000838,-1.1513482770861982
ACH-000839,-0.5382213783231155
ACH-000840,-0.7343658868088871
ACH-000841,-0.714547579640512
ACH-000843,-0.8880874788891263
ACH-000846,-0.6162077901825499
ACH-000847,-0.5604978496595847
ACH-000848,-0.6637944186732052
ACH-000849,-0.6184175669623969
ACH-000851,-0.5638488498327083
ACH-000855,-0.8200858440950319
ACH-000856,-0.6876186555661169
ACH-000858,-0.5717511266085774
ACH-000859,-0.7995258902489683
ACH-000861,-0.7380313918910326
ACH-000862,-0.8065779583590958
ACH-000865,-0.6767026872475884
ACH-000866,-0.6626203795928882
ACH-000867,-0.6217848703457605
ACH-000869,-0.8316903086528575
ACH-000872,-0.5525389192319797
ACH-000873,-0.7361476482039022
ACH-000876,-0.6721334065192548
ACH-000878,-0.6781051797826636
ACH-000880,-0.7974536475888785
ACH-000881,-0.7449618275866121
ACH-000882,-0.5725687787654815
ACH-000884,-0.6617369671912896
ACH-000885,-0.5718775066583399
ACH-000887,-0.6482395841578551
ACH-000889,-0.8775651977394842
ACH-000896,-0.6191528614898901
ACH-000898,-0.9262242696966853
ACH-000900,-0.6157667219971329
ACH-000901,-0.5593485164497964
ACH-000905,-0.7497066627648167
ACH-000906,-0.5231665724901133
ACH-000907,-0.8924047265290884
ACH-000910,-0.6170153416372381
ACH-000911,-0.6736836727983283
ACH-000912,-0.6879357229722856
ACH-000913,-0.8999167847663442
ACH-000915,-0.7453219536647999
ACH-000916,-0.6028901919294368
ACH-000917,-0.70569861332049
ACH-000920,-0.6856057906437031
ACH-000921,-0.6447893278922227
ACH-000924,-0.6384359427229118
ACH-000926,-0.8889764853825727
ACH-000928,-0.4595517078886554
ACH-000929,-0.7118137483605056
ACH-000932,-0.6259762231516027
ACH-000935,-0.7770951926180512
ACH-000936,-0.5389613818338437
ACH-000937,-0.5416859664241324
ACH-000938,-0.44396382962810216
ACH-000939,-0.7241359733113222
ACH-000941,-0.7298676754979287
ACH-000943,-0.9382821893329828
ACH-000946,-0.5044468532505376
ACH-000947,-0.8289937081355084
ACH-000948,-0.6890594009145191
ACH-000950,-0.7006609169396038
ACH-000953,-0.7850008304594301
ACH-000954,-0.5596283828379958
ACH-000957,-0.7201933593624364
ACH-000958,-0.4121193883399804
ACH-000960,-0.4903158711487945
ACH-000963,-0.7442754539680692
ACH-000968,-0.7995534210174977
ACH-000969,-0.7778646387179708
ACH-000972,-0.2586759193544679
ACH-000973,-0.7109365498803176
ACH-000974,-0.6606491319010706
ACH-000978,-0.7091126997815793
ACH-000984,-0.6423939949737656
ACH-000986,-0.550562090121293
ACH-000988,-0.6852539750001346
ACH-000993,-0.5123960515837284
ACH-000994,-1.0963013981260679
ACH-000996,-0.5678625595561887
ACH-001001,-0.8224715439652026
ACH-001020,-0.8510280510643001
ACH-001028,-0.5951344467371863
ACH-001031,-0.7202536676098288
ACH-001038,-0.6330609966928209
ACH-001048,-0.7304628841386132
ACH-001050,-0.7164842405644799
ACH-001053,-0.6884063945740895
ACH-001054,-0.5018032757371241
ACH-001061,-0.5909493822536226
ACH-001067,-0.5360171472907082
ACH-001075,-0.7034802741277225
ACH-001096,-0.7789884579467976
ACH-001111,-0.7660966944194816
ACH-001119,-1.0552283012780987
ACH-001128,-0.9577627627908156
ACH-001134,-0.6463745907387376
ACH-001151,-0.7731888179889816
ACH-001163,-0.6203142706410834
ACH-001164,-0.7522154314185237
ACH-001183,-0.8846066006222763
ACH-001192,-0.7617545384771751
ACH-001193,-0.5432919692019665
ACH-001196,-0.5606193176910272
ACH-001197,-0.8469296890872121
ACH-001205,-0.6700835836920526
ACH-001211,-0.9170339151899762
ACH-001212,-0.4476893008982296
ACH-001228,-0.5950352537615555
ACH-001232,-0.6722488315930374
ACH-001239,-0.6068442377953416
ACH-001270,-0.7054229129651614
ACH-001274,-0.6970424208713267
ACH-001275,-0.6160238159803484
ACH-001277,-0.4681341103638936
ACH-001278,-0.6296562156391003
ACH-001280,-0.6278480275296769
ACH-001283,-0.5419809587316117
ACH-001289,-0.5577961094998937
ACH-001300,-0.7417879751967404
ACH-001301,-0.7077356357683388
ACH-001302,-0.7749648438673272
ACH-001306,-0.9155722968922942
ACH-001318,-0.6495009843266895
ACH-001322,-0.7812770311559134
ACH-001328,-0.8127609200666833
ACH-001332,-0.24632617149403
ACH-001336,-0.684300851759603
ACH-001346,-0.5670614114233329
ACH-001353,-0.5988185662394666
ACH-001354,-0.7213454790518687
ACH-001367,-0.6200358416097028
ACH-001368,-0.7347813960134337
ACH-001374,-0.7566438235193251
ACH-001377,-0.7467889019991736
ACH-001380,-0.6060483445273138
ACH-001391,-0.6854316438833664
ACH-001408,-0.5117777987309149
ACH-001430,-0.9477781348879972
ACH-001431,-0.6620293457564514
ACH-001450,-0.3736393557854527
ACH-001496,-0.8569147909845134
ACH-001500,-0.5675299232124336
ACH-001523,-0.6869735161035494
ACH-001532,-0.7695165943971064
ACH-001550,-0.819284169224258
ACH-001552,-0.7115981002060305
ACH-001554,-0.6711520904528074
ACH-001654,-0.6097124794639454
ACH-001735,-0.6851569644669452
ACH-001736,-0.6504768054156218
ACH-001737,-0.40278305698131495
ACH-001740,-0.8055066394213036
ACH-001745,-0.6876454526678497
ACH-001765,-0.7352570004245069
