,ADAD1 (132612)
ACH-000004,-0.14887685759578012
ACH-000005,-0.1306299694147224
ACH-000007,0.046782456152321315
ACH-000009,0.02118472370509724
ACH-000011,-0.01441387704538799
ACH-000012,-0.015337746215143309
ACH-000013,0.07624567883923025
ACH-000014,0.037604410978085964
ACH-000015,-0.01869874165570768
ACH-000017,-0.01727458741745265
ACH-000018,0.12701633963060344
ACH-000019,0.03692495949922096
ACH-000021,-0.014574548136719856
ACH-000022,-0.08767461287781132
ACH-000025,-0.013219289964418431
ACH-000028,-0.032190093263178225
ACH-000030,0.040467565229582884
ACH-000035,-0.02868735210060556
ACH-000036,0.04461515182056617
ACH-000037,-0.06416307716041209
ACH-000039,-0.04619334110051858
ACH-000040,0.09201285786788556
ACH-000041,-0.1635139902149553
ACH-000042,-0.05852673234267945
ACH-000045,0.03964841341995518
ACH-000047,-0.007351020781260852
ACH-000052,-0.16251162023814913
ACH-000053,-0.0047368139826934825
ACH-000054,0.026005295062056483
ACH-000055,0.0877977748620399
ACH-000060,0.02872904507438968
ACH-000067,-0.1451593686495028
ACH-000070,0.04342858109297674
ACH-000075,-0.06972527580087334
ACH-000078,-0.07495064823681913
ACH-000082,0.13609556591645589
ACH-000085,0.12895525060106452
ACH-000086,0.08301773069470712
ACH-000087,0.00754193511359099
ACH-000092,-0.11644020382625656
ACH-000095,0.042090667627546666
ACH-000097,0.010202849074220352
ACH-000098,-0.01701578049175507
ACH-000099,-0.01684562129982454
ACH-000108,0.044529885271339005
ACH-000113,0.007052139339546802
ACH-000116,-0.01865840765395162
ACH-000118,0.07723009235133385
ACH-000120,-0.05009143695756354
ACH-000123,-0.016971386072207932
ACH-000127,0.008506599650931122
ACH-000128,0.04035407071617071
ACH-000132,-0.04144631544062728
ACH-000133,-0.1212871262166403
ACH-000137,0.08473973403102579
ACH-000138,0.09715912681931142
ACH-000142,-0.006846114269445303
ACH-000143,-0.002973751747220817
ACH-000146,-0.006458609664688917
ACH-000148,0.04014429277143397
ACH-000150,-0.026931327804043864
ACH-000152,-0.05065109342583217
ACH-000153,0.12118160374216096
ACH-000159,0.07147876836721298
ACH-000160,-0.011938963031811486
ACH-000163,-0.06930367548581429
ACH-000167,-0.07001508425235388
ACH-000168,-0.04659908965802189
ACH-000169,0.059888850751046566
ACH-000178,0.0654041911234305
ACH-000183,0.004358714238105058
ACH-000188,0.05227685822441615
ACH-000189,0.2124383097460137
ACH-000190,-0.040382907131882965
ACH-000198,-0.06353080560213605
ACH-000203,-0.19096397882753136
ACH-000204,0.021605446944330524
ACH-000206,-0.006176205774524129
ACH-000207,0.033857254440444615
ACH-000208,0.05974605020987647
ACH-000210,-0.007672568093797864
ACH-000211,-0.026030351123780958
ACH-000215,-0.029752368288394518
ACH-000221,-0.09708544003747983
ACH-000222,0.009950116259653441
ACH-000223,0.0034834303428966235
ACH-000226,0.008504761502603415
ACH-000227,-0.002017884371390602
ACH-000228,-0.05791375845744271
ACH-000231,-0.0368604877252706
ACH-000232,-0.027918457503435846
ACH-000233,0.0007221231577348522
ACH-000234,0.011349709486187513
ACH-000235,0.014471503580078772
ACH-000237,-0.03473478612979135
ACH-000238,0.0927177249153329
ACH-000242,0.06986557548661572
ACH-000243,-0.05192909579272579
ACH-000244,-0.047896012876353665
ACH-000246,0.05356501653155982
ACH-000248,0.1165414144829946
ACH-000250,-0.05925480691028245
ACH-000251,0.020972343001586118
ACH-000252,-0.028661751476933606
ACH-000253,-0.011365456394039906
ACH-000255,-0.04980796669444257
ACH-000256,0.059952128134701625
ACH-000257,0.08078836233762746
ACH-000258,0.12049264621893364
ACH-000259,-0.0015021920061664233
ACH-000260,0.015441178178506678
ACH-000261,0.043521828205914506
ACH-000262,-0.06353020355849158
ACH-000263,0.004432333608142896
ACH-000264,0.05467535538174228
ACH-000265,-0.010594632438557749
ACH-000266,-0.0287184652597835
ACH-000272,0.035022583806408436
ACH-000274,-0.06955609751840841
ACH-000277,0.01975714563361544
ACH-000278,0.014209595170924391
ACH-000279,-0.013983273009895266
ACH-000280,-0.010855321437112968
ACH-000281,-0.02237864715043971
ACH-000288,-0.01913583896926728
ACH-000291,0.08265734301353465
ACH-000293,-0.05747260483104625
ACH-000294,0.0325946136959502
ACH-000295,0.06733679077042637
ACH-000296,0.012532737011304036
ACH-000302,-0.04207027475565673
ACH-000304,0.014419977718829257
ACH-000307,-0.04762881926699528
ACH-000308,0.007678775436165144
ACH-000310,-0.043108735329247534
ACH-000311,0.030748606260710357
ACH-000312,0.04836853111556731
ACH-000315,0.011591659014357122
ACH-000316,0.009538210864276891
ACH-000317,-0.07426140009129616
ACH-000318,-0.028739042747261682
ACH-000319,0.13339692509855644
ACH-000320,0.08655690730167437
ACH-000322,-0.12053769194878748
ACH-000323,-0.045320540271274634
ACH-000324,0.06536652696082412
ACH-000329,0.01481948388460976
ACH-000330,-0.10510756477022054
ACH-000331,0.025962700373714474
ACH-000332,0.04295368591009312
ACH-000334,0.08163769306229639
ACH-000335,0.15062897946606402
ACH-000336,-0.11889046014190716
ACH-000337,-0.15602842179834298
ACH-000338,0.18754255407230846
ACH-000339,0.011081797041717087
ACH-000341,-0.016389098189802036
ACH-000348,0.03322327928163956
ACH-000350,0.03851982305410693
ACH-000352,0.0385172686303999
ACH-000356,0.22855381214626075
ACH-000361,0.0722423018081035
ACH-000362,-0.05847070824518821
ACH-000363,0.014405029597702285
ACH-000364,0.017100620406657153
ACH-000365,-0.05704242182488457
ACH-000366,0.00724909818337577
ACH-000368,-0.04828519564090547
ACH-000374,-0.034398236667468184
ACH-000375,-0.09711681922038777
ACH-000376,-0.002981244328677992
ACH-000381,0.01568841694638938
ACH-000383,0.024998311814327767
ACH-000387,0.0624497755774389
ACH-000389,-0.00970418180474412
ACH-000390,0.041163780110276216
ACH-000393,0.05925115925423485
ACH-000395,0.11570695233872445
ACH-000396,-0.013503496604101595
ACH-000397,0.07118543439955421
ACH-000401,0.005175920895808161
ACH-000402,-0.0321849380876281
ACH-000403,-0.0351233226953994
ACH-000404,0.08604682078750774
ACH-000406,-0.030147507063352237
ACH-000407,-0.01717582748607079
ACH-000408,0.0764277005998585
ACH-000410,0.01312980044226307
ACH-000411,0.104876962940802
ACH-000414,-0.013426343957688255
ACH-000415,-0.016699959473289717
ACH-000416,-0.058281080984550086
ACH-000420,-0.04691227260410154
ACH-000421,0.028673409725034626
ACH-000424,-0.1579200925890937
ACH-000425,-0.012446918581498477
ACH-000426,0.04887728347852495
ACH-000427,-0.04201547681466584
ACH-000433,0.09445743606450704
ACH-000435,0.04064339674017987
ACH-000436,0.10135141219184056
ACH-000444,0.07513304723525913
ACH-000445,-0.019765343074939587
ACH-000448,0.037595807828557384
ACH-000450,-0.056858753385003326
ACH-000452,-0.04051317185991277
ACH-000454,-0.07934817675755669
ACH-000458,0.12106777656335575
ACH-000459,-0.08048405892212611
ACH-000460,0.09123802900414876
ACH-000461,0.05455346937275343
ACH-000463,-0.046390591345673936
ACH-000464,0.1573079428098451
ACH-000466,-0.07308503311987882
ACH-000467,-0.06399032042353359
ACH-000468,0.03456277023793276
ACH-000469,0.05009063833812009
ACH-000470,-0.08427771934843956
ACH-000471,0.04604193345563635
ACH-000472,0.040222796072145184
ACH-000473,-0.026061975958554667
ACH-000475,0.022140093519698097
ACH-000476,0.07599179080551978
ACH-000477,0.17959211864475852
ACH-000479,0.09347657846574096
ACH-000480,0.03288828475161387
ACH-000481,0.02740910900229877
ACH-000483,0.012823516313418576
ACH-000484,0.04042793717894925
ACH-000485,0.02041076411266348
ACH-000486,0.03041377773129241
ACH-000487,0.007401421690770952
ACH-000488,0.023249332092437486
ACH-000490,0.051834562661179764
ACH-000491,0.008782724106947396
ACH-000495,0.002943548845235989
ACH-000496,-0.04909307364872648
ACH-000499,0.06765274717295089
ACH-000500,-0.0069145421811226074
ACH-000502,0.02678671184548861
ACH-000503,0.050190024586128035
ACH-000505,0.05798946477451852
ACH-000507,0.00594424862699529
ACH-000510,-0.05689859051066525
ACH-000511,0.03073031540643735
ACH-000512,0.14002820292172258
ACH-000516,0.06005993954743144
ACH-000517,0.02613797607750803
ACH-000518,0.06929661054918794
ACH-000520,0.11428335531013095
ACH-000521,0.026477593027406064
ACH-000522,-0.04243195827880893
ACH-000524,0.04430309545719762
ACH-000527,-0.015897300737713796
ACH-000528,0.017222702815288298
ACH-000537,0.15467212171629696
ACH-000541,0.07307021192807175
ACH-000542,0.023389512215443543
ACH-000544,0.05107808037680794
ACH-000545,0.035076349865659606
ACH-000547,0.0072855671320510565
ACH-000548,0.0028951752833303807
ACH-000549,-0.016098894057289925
ACH-000550,0.02770078289213629
ACH-000552,0.029131177159047963
ACH-000556,-0.03321312562401214
ACH-000557,0.028605999839402506
ACH-000569,0.08002285465368167
ACH-000570,0.0035208936208020046
ACH-000571,-0.031355303265781564
ACH-000573,-0.007172660832021754
ACH-000576,0.10057598734558712
ACH-000579,0.08462226389526316
ACH-000580,-0.08173078438465523
ACH-000584,0.07473345390806066
ACH-000585,0.0231067737991745
ACH-000588,0.02403360202332417
ACH-000589,0.2184036544211198
ACH-000591,0.04444613980611042
ACH-000593,0.037107767208887164
ACH-000600,0.026398564587874426
ACH-000601,-0.015304486933438938
ACH-000605,0.027838349113675814
ACH-000606,0.03858533511639888
ACH-000608,-0.0009670688638581262
ACH-000614,-0.028586677700437112
ACH-000616,-0.026544300961135817
ACH-000618,-0.034047955864498436
ACH-000619,-0.03635149042533456
ACH-000620,0.03332557033314662
ACH-000621,0.04950644032954372
ACH-000622,0.04320694535795677
ACH-000623,0.053668108932530566
ACH-000624,0.04826612428071391
ACH-000627,-0.0021665399266120287
ACH-000630,0.014098129519992116
ACH-000631,0.14744907994965273
ACH-000632,-0.07693848093331747
ACH-000633,-0.01822031487506362
ACH-000637,0.08414419147563935
ACH-000638,-0.04919579133515204
ACH-000646,0.052366021898514616
ACH-000647,0.013693455326539256
ACH-000648,-0.003686168704104475
ACH-000649,-0.008370772222720336
ACH-000651,-0.038347064518598616
ACH-000652,0.05602230856506876
ACH-000653,-0.02778010479543601
ACH-000657,-0.0034795388179368913
ACH-000658,-0.018108364253070608
ACH-000661,-0.013858561656153122
ACH-000662,-0.1341133992398018
ACH-000663,0.0002796877101175262
ACH-000665,0.08556367344716344
ACH-000671,-0.01936043465179432
ACH-000672,-0.11082296937237708
ACH-000673,-0.057959943109160826
ACH-000676,0.0811720084091917
ACH-000677,-0.04081749381625771
ACH-000681,0.016230270147072606
ACH-000683,-0.06720240493417008
ACH-000684,0.019765458801523462
ACH-000688,0.009726491769229358
ACH-000693,0.0036294564791697617
ACH-000694,-0.06356103775088517
ACH-000695,-0.2526027036214933
ACH-000696,-0.013058032343467014
ACH-000697,-0.049631077105078664
ACH-000699,0.031572169312549726
ACH-000701,-0.009336796696975158
ACH-000706,-0.04359074055430018
ACH-000711,0.026465112090139523
ACH-000713,-0.1365492286237484
ACH-000714,-0.009425998263623269
ACH-000718,-0.039652123796522935
ACH-000720,0.03829802227066763
ACH-000721,-0.023886217046858085
