,MMP17 (4326)
ACH-000004,-0.1199869495007118
ACH-000005,-0.6050428440616632
ACH-000007,-0.3212994170298532
ACH-000009,-0.17448737175483742
ACH-000011,-0.2947637370695774
ACH-000012,-0.19032710737907726
ACH-000013,-0.16810035126351314
ACH-000014,-0.20075424168525371
ACH-000015,-0.22960697651621045
ACH-000017,-0.2489112294923622
ACH-000018,-0.17168769464488606
ACH-000019,-0.010592293620037422
ACH-000021,-0.3618140536680376
ACH-000022,-0.17776687445937453
ACH-000025,-0.1932159939348774
ACH-000028,-0.05869319948459902
ACH-000030,-0.2772193355357869
ACH-000035,-0.228688121916778
ACH-000036,-0.3224753728843588
ACH-000037,-0.4399089392773077
ACH-000039,-0.09373489758417247
ACH-000040,-0.1877415844846016
ACH-000041,-0.3979784633050197
ACH-000042,-0.2707321575120525
ACH-000045,-0.21701214033142066
ACH-000047,-0.3655749273897517
ACH-000052,-0.016484856684904757
ACH-000053,-0.273246372496482
ACH-000054,-0.2951122326179477
ACH-000055,-0.1877438031187834
ACH-000060,-0.14828663741451145
ACH-000067,-0.3711940187079569
ACH-000070,-0.4791740171176059
ACH-000075,-0.2627518914229062
ACH-000078,-0.27497303757001396
ACH-000082,-0.3161332875899894
ACH-000085,-0.06551028692862311
ACH-000086,-0.2429595402268746
ACH-000087,-0.3042924226293475
ACH-000092,-0.21359694361420084
ACH-000095,-0.3320038306261741
ACH-000097,-0.14994337240119052
ACH-000098,-0.3795305472867512
ACH-000099,-0.3212173995612516
ACH-000108,-0.4355053866030461
ACH-000113,-0.3464502901306913
ACH-000116,-0.3742493689138478
ACH-000118,-0.1660489913706729
ACH-000120,-0.2804817553296824
ACH-000123,-0.25289952394293513
ACH-000127,-0.17373692234175198
ACH-000128,-0.3026162379399429
ACH-000132,-0.19906572296447184
ACH-000133,-0.2230140426338152
ACH-000137,-0.06254341628327496
ACH-000138,-0.23726769792553454
ACH-000142,-0.13262634126810716
ACH-000143,-0.15620887551674645
ACH-000146,-0.3761135888477364
ACH-000148,-0.3658020290664351
ACH-000150,-0.6165659491905784
ACH-000152,-0.21911983854390368
ACH-000153,-0.3449126697859645
ACH-000159,-0.4042163343052292
ACH-000160,-0.34283905228830003
ACH-000163,-0.2643801142671373
ACH-000167,-0.5008211203140477
ACH-000168,-0.07927180896714454
ACH-000169,-0.23242855201128476
