,SUPT7L (9913)
ACH-000296,-0.008701132234575111
ACH-000302,0.17321929856704812
ACH-000304,-0.2456631947083925
ACH-000307,-0.10082835649603007
ACH-000308,-0.15193395701762472
ACH-000310,0.08494541071659148
ACH-000311,-0.083191706919764
ACH-000312,-0.2129874730898305
ACH-000315,-0.4416982074711631
ACH-000316,0.02729109748382765
ACH-000317,-0.26251281193253906
ACH-000318,-0.2854542520004037
ACH-000319,0.23741080966547834
ACH-000320,0.16016945056691126
ACH-000322,0.2445394356764074
ACH-000323,-0.4019797626579456
ACH-000324,-0.2484426197416049
ACH-000329,0.10672248733102263
ACH-000330,-0.3200122180261751
ACH-000331,-0.07351364535410419
ACH-000332,-0.18109343626265814
ACH-000334,-0.2927639890952469
ACH-000335,0.0434796436603872
ACH-000336,-0.1915773885617345
ACH-000337,-0.13328634032089715
ACH-000338,0.3003403401114573
ACH-000339,0.11142375639209523
ACH-000341,-0.1818311856050499
ACH-000348,-0.1984116357659822
ACH-000350,-0.2271519301851677
ACH-000352,-0.15911838882370555
ACH-000356,-0.13796201855467702
ACH-000361,-0.17656377365369832
ACH-000362,-0.4091191650336252
ACH-000363,-0.4978948542365824
ACH-000364,0.21708703649463645
ACH-000365,-0.3287937578756555
ACH-000366,-0.08563023422006172
ACH-000368,0.2569932228471363
ACH-000374,0.04782650741566393
ACH-000375,-0.012058222920109838
ACH-000376,-0.2079964850141966
ACH-000381,-0.12976751206861095
ACH-000383,-0.18433641760140695
ACH-000387,-0.061108213427235734
ACH-000389,0.3767524903299733
ACH-000390,-0.2717126103707423
ACH-000393,-0.038910447781708414
ACH-000395,0.2988113961498701
ACH-000396,-0.09000514816858954
ACH-000397,-0.13031229466223376
ACH-000401,0.06356692951277175
ACH-000402,-0.590879165075488
ACH-000403,-0.0741824324160919
ACH-000404,-0.05598859882683331
ACH-000406,-0.3386377090804745
ACH-000407,0.18662244462281893
ACH-000408,0.09923071187921326
ACH-000410,-0.06270422859222484
ACH-000411,-0.0393004116541037
ACH-000414,-0.23682027548279685
ACH-000415,-0.025136493790111326
ACH-000416,-0.045035074050847584
ACH-000420,0.19162353793069592
ACH-000421,-0.0054881469592460526
ACH-000424,-0.06061081067462069
ACH-000425,-0.11830191747960014
ACH-000426,-0.4666884959690506
ACH-000427,-0.06634386867894175
ACH-000433,0.04480654101490904
ACH-000435,-0.3167219061423506
ACH-000436,-0.4851310187418794
ACH-000444,0.14915451976074212
ACH-000445,-0.1585589286541435
ACH-000448,0.0515054303028862
ACH-000450,0.020032837483527983
ACH-000452,-0.08560982135186734
ACH-000454,-0.07919458118587305
ACH-000458,-0.1622911997762418
ACH-000459,-0.2494247138175669
ACH-000460,-0.020071063977797902
ACH-000461,-0.0027972667065944857
ACH-000463,0.06657100100694634
ACH-000464,0.11554088590483245
ACH-000466,0.2260172899984636
ACH-000467,-0.18488486382301464
ACH-000468,-0.2131373947019036
ACH-000469,0.2322804188973139
ACH-000470,0.16694090933355252
ACH-000471,-0.7050350191602068
ACH-000472,-0.0515764489153604
ACH-000473,0.07335517127439528
ACH-000475,0.018657048931062382
ACH-000476,0.3291669407740585
ACH-000477,-0.17110126386160954
ACH-000479,0.230721187014112
ACH-000480,-0.10372988329174768
ACH-000481,-0.07546798551047103
ACH-000483,-0.010012597059918369
ACH-000484,-0.191378119672428
ACH-000485,-0.2626092918226329
ACH-000486,0.014051616012069942
ACH-000487,0.041899195652824996
ACH-000488,-0.3164200673330993
ACH-000490,0.05311472117816757
ACH-000491,-0.2726551845258116
ACH-000495,-0.44343686578773256
ACH-000496,-0.08277925968686743
ACH-000499,0.014342230619552015
ACH-000500,-0.030555125467058988
ACH-000502,0.2650255011636617
ACH-000503,-0.5015961607189316
ACH-000505,-0.0554369553212612
ACH-000507,-0.5157912191328258
ACH-000510,0.052852155107718825
ACH-000511,0.3613101025401792
ACH-000512,-0.8418326012354376
ACH-000516,-0.16479990760420107
ACH-000517,0.17189996611735
ACH-000518,0.37047963075030393
ACH-000520,0.1360290427108471
ACH-000521,-0.19078150445725794
ACH-000522,0.2811640935531974
ACH-000524,0.04925893034013002
ACH-000527,0.10382815885467106
ACH-000528,0.0278890815413871
ACH-000537,-0.048470174302906385
ACH-000541,-0.20843309586458095
ACH-000542,0.1831902751324045
ACH-000544,0.01379280620140368
ACH-000545,0.1180739830175366
ACH-000547,-0.11124424734247204
ACH-000548,-0.19366809716864344
ACH-000549,-0.06939444154759276
ACH-000550,-0.02083036378982073
ACH-000552,-0.1950163606787208
ACH-000556,-0.17291419631596114
ACH-000557,-0.1803989739377216
ACH-000569,0.1260785469283976
ACH-000570,-0.3569883479004561
ACH-000571,-0.012250035858970287
ACH-000573,-0.2625032995348032
ACH-000576,-0.628635878721589
ACH-000579,0.09625223980691026
ACH-000580,-0.2491023306689257
ACH-000584,-0.5737031002169387
ACH-000585,-0.20709005774097006
ACH-000588,-0.3771916311673565
ACH-000589,-0.2343649005042679
ACH-000591,0.2893786076436473
ACH-000593,-0.16663047447153842
ACH-000600,-0.181803002018518
ACH-000601,0.1752101800428414
ACH-000605,0.19375958897030088
ACH-000606,0.022791084304908192
ACH-000608,-0.18692338600830968
ACH-000614,0.07434824677379676
ACH-000616,-0.09892837864922567
ACH-000618,0.2819538094326194
ACH-000619,0.19781208132499595
ACH-000620,-0.04382029767695783
ACH-000621,-0.1969900664696972
ACH-000622,-0.18009432745205795
ACH-000623,0.2455173316995828
ACH-000624,-0.19397098750225555
ACH-000627,-0.09648585288597858
ACH-000630,0.057331418567634775
ACH-000631,0.16052627842110334
ACH-000632,0.18434527380180726
ACH-000633,-0.12090498664209028
ACH-000637,-0.20405318866970293
ACH-000638,-0.6073369316566983
ACH-000646,-0.4115511440360217
ACH-000647,-0.20013887898971486
ACH-000648,0.3709523706753976
ACH-000649,-0.13993115936390238
ACH-000651,0.11868050457746727
ACH-000652,-0.2763069184833771
ACH-000653,-0.2334733960066313
ACH-000657,0.011148575900408448
ACH-000658,-0.4392816455380555
ACH-000661,0.2857378810006381
ACH-000662,-0.12945674189102138
ACH-000663,0.2282820841542603
ACH-000665,0.007173883376899713
ACH-000671,-0.016500691065634978
ACH-000672,-0.14928863756548993
ACH-000673,-0.2474057412482904
ACH-000676,-0.029484761598814975
ACH-000677,-0.08959969697742916
ACH-000681,-0.011556500744583288
ACH-000683,-0.2384876691619993
ACH-000684,0.4670378673273409
ACH-000688,0.2264256407193814
ACH-000693,-0.007924845170001282
ACH-000694,0.03786434082465555
ACH-000695,0.11021275672907907
ACH-000696,-0.3431242665674038
ACH-000697,-0.14713371702716455
ACH-000699,-0.21797176991101025
ACH-000701,-0.15355116653283984
ACH-000706,-0.10282300545465364
ACH-000711,-0.06820939121663573
ACH-000713,-0.2709719065702389
ACH-000714,-0.4917579527518826
ACH-000718,0.014692720831366322
ACH-000720,-0.030510948317288893
ACH-000721,-0.18457992387170016
ACH-000724,-0.22223549061873146
ACH-000725,-0.2085003936646659
ACH-000732,-0.1851825191985577
ACH-000734,-0.19426263470439809
ACH-000735,-0.05019195566082117
ACH-000736,-0.17907155210318926
ACH-000738,0.13584378372013187
ACH-000746,-0.44120094850842095
ACH-000747,-0.19233262934537929
ACH-000748,-0.008315480725094531
ACH-000753,-0.09712382966268858
ACH-000756,-0.32166160898729274
ACH-000757,-0.04611531666151631
ACH-000758,0.04882349497638673
ACH-000760,-0.06546475708926615
ACH-000762,-0.22578942003373775
ACH-000763,-0.451521258507619
ACH-000764,-0.012842422313802036
ACH-000765,-0.3234751214774991
ACH-000766,0.1556107696579323
ACH-000767,-0.13631204212067596
ACH-000768,-0.1024095968660156
ACH-000769,-0.22195835798360064
ACH-000770,0.0407376210999987
ACH-000771,-0.032193231090246306
ACH-000773,-0.3631745661239943
ACH-000776,0.2668522112710948
ACH-000777,-0.16795256354926205
ACH-000778,-0.011281341461728612
ACH-000781,-0.14483158143212388
ACH-000782,0.04743664415972866
ACH-000783,-0.03994327160231093
ACH-000784,-0.13110010950471576
ACH-000785,-0.04481728001963683
ACH-000787,-0.06859068709775996
ACH-000788,0.08225944462863533
ACH-000791,-0.09289207423389644
ACH-000792,0.12502752627930575
ACH-000794,0.10772197827931693
ACH-000796,-0.10177357821468476
ACH-000798,-0.03346202298451485
ACH-000799,-0.26517499578022674
ACH-000800,0.17871624883021092
ACH-000802,0.048222945703975416
ACH-000804,-0.7209543232654179
ACH-000805,-0.154614661297535
ACH-000809,-0.219747911912087
ACH-000810,-0.08876928454584472
ACH-000811,-0.27170833300053976
ACH-000817,-0.464402898133577
ACH-000819,-0.002105748057205786
ACH-000820,0.07486777063032192
ACH-000821,-0.3416409095472018
ACH-000822,-0.04399478813207595
ACH-000823,0.07197866800680855
ACH-000824,0.0976158196713465
ACH-000827,-0.021917768852019442
ACH-000829,-0.022877111827578563
ACH-000831,0.06459827435206561
ACH-000832,0.543875737098265
ACH-000833,-0.12526007796762367
ACH-000834,-0.3210257177443777
ACH-000835,0.25747130546019203
ACH-000836,0.2428044573698176
ACH-000837,0.015440404680486937
ACH-000838,-0.5112002636564167
ACH-000839,0.2328389348262923
ACH-000840,-0.3877970449281214
ACH-000841,0.11333422322307075
ACH-000843,-0.15137069267548448
ACH-000846,0.14614958735794725
ACH-000847,-0.1937336194774528
ACH-000848,-0.12150271804475593
ACH-000849,0.39339426907136976
ACH-000851,0.1113317132542776
ACH-000855,-0.28134235241526817
ACH-000856,0.04634413035353233
ACH-000858,0.030893162175747214
ACH-000859,0.09460666022158673
ACH-000861,0.011072735258352158
ACH-000862,-0.2750507360917646
ACH-000865,0.011182496031719865
ACH-000866,0.04939527425891895
ACH-000867,-0.2038257640736969
ACH-000869,-0.050797744986463805
ACH-000872,0.07127417791363308
ACH-000873,0.06506464159182676
ACH-000876,-0.2416784691866094
ACH-000878,-0.14999229448916118
ACH-000880,0.4919998464008775
ACH-000881,-0.1213270805450292
ACH-000882,0.0035597499735613445
ACH-000884,-0.19183814352811165
ACH-000885,-0.2697387093662161
ACH-000887,-0.050616157886556684
ACH-000889,-0.3663882027839262
ACH-000896,-0.24090457620448605
ACH-000898,0.027991392767085205
ACH-000900,0.02370634612475269
ACH-000901,0.11979993762514693
ACH-000905,0.0166316356638197
ACH-000906,0.1086011586861024
ACH-000907,0.3719531279798076
ACH-000910,-0.17897877418068273
ACH-000911,-0.1586464079576489
ACH-000912,-0.13112973776260006
ACH-000913,0.06010656312761939
ACH-000915,0.14467469237876654
ACH-000916,0.13957856958504133
ACH-000917,-0.488466318486837
ACH-000920,-0.1808948275700342
ACH-000921,0.17767003161052627
ACH-000924,0.027992647445722756
ACH-000926,-0.1861006294148805
ACH-000928,0.27940507808349346
ACH-000929,-0.05017197108472462
ACH-000932,-0.033034047754756185
ACH-000935,0.05919689776240593
ACH-000936,-0.024591387663882032
ACH-000937,0.17816638651126646
ACH-000938,-0.4907947619257209
ACH-000939,0.3005640945030517
ACH-000941,-0.06242815928431668
ACH-000943,-0.07148628715860951
ACH-000946,0.21191905755078205
ACH-000947,0.0581636586373993
ACH-000948,0.02397124558944388
ACH-000950,0.220885199740549
ACH-000953,-0.21405248307894967
ACH-000954,-0.4774402064409529
ACH-000957,-0.2967028482052689
ACH-000958,-0.15619190048241194
ACH-000960,0.13370806063422158
ACH-000963,-0.04570571790011962
ACH-000968,-0.09783838668534917
ACH-000969,0.030103873537298095
ACH-000972,-0.07113079263103353
ACH-000973,-0.07455999121210875
ACH-000974,0.0592438225225448
ACH-000978,-0.08928174194446774
ACH-000984,-0.13223314047909582
ACH-000986,-0.2450383677394683
ACH-000988,-0.14692270994927728
ACH-000993,-0.47027861808143695
ACH-000994,-0.1370500813483095
ACH-000996,0.015921611051111
ACH-001001,0.21406571352875103
ACH-001020,0.04851315883984687
ACH-001028,-0.09423314874260016
ACH-001031,-0.20735526555093103
ACH-001038,-0.10295167971115056
ACH-001048,0.09546794449482582
ACH-001050,-0.3309746454050385
ACH-001053,-0.08704441255666867
ACH-001054,-0.2178103713213075
ACH-001061,0.06312409732185159
ACH-001067,-0.015926145976467534
ACH-001075,0.07465026178401557
ACH-001096,-0.2092361076938231
ACH-001111,-0.2311671497400563
ACH-001119,-0.19080733247264534
ACH-001128,0.4482990503805167
ACH-001134,-0.2177732535769995
ACH-001151,0.1344558736930635
ACH-001163,0.3430906007804805
ACH-001164,-0.024890180802607947
ACH-001183,0.14935362037542166
ACH-001192,0.09085109450319036
ACH-001193,0.060105309715795176
ACH-001196,-0.01478185018554187
ACH-001197,-0.4419327497741448
ACH-001205,0.18906019853034295
ACH-001211,0.5466768024308449
ACH-001212,-0.2609580822250367
ACH-001228,-0.2411132753014429
ACH-001232,0.07947999899031967
ACH-001239,-0.4993886341675358
ACH-001270,0.08842764709022717
ACH-001274,-0.09525300351432216
ACH-001275,0.04206996047226516
ACH-001277,-0.10747171070377096
ACH-001278,-0.23882846063481825
ACH-001280,-0.20998958664587686
ACH-001283,0.11903061050492952
ACH-001289,-0.016801978550585562
ACH-001300,0.08261281448193777
ACH-001301,-0.2337965473396729
ACH-001302,-0.01871699084968662
ACH-001306,0.10009696963344104
ACH-001318,-0.1373081477520063
ACH-001322,-0.3024338077778145
ACH-001328,0.6503195185126246
ACH-001332,0.11059936262792168
ACH-001336,0.03870377512723658
ACH-001346,0.0805683676772158
ACH-001353,-0.07193794589927778
ACH-001354,-0.4055494756341121
ACH-001367,-0.2663673776769697
ACH-001368,0.1672177829767448
ACH-001374,0.13306298114224435
ACH-001377,0.033367566029680135
ACH-001380,0.09196586959646892
ACH-001391,-0.4178175848272275
ACH-001408,-0.29001448509985456
ACH-001430,-0.011012053565880338
ACH-001431,-0.14571626672190102
ACH-001450,-0.5144178559098012
ACH-001496,0.03670481298347926
ACH-001500,0.17322529276821927
ACH-001523,-0.10379218016491147
ACH-001532,-0.06757240045904482
ACH-001550,0.013096250845797058
ACH-001552,-0.2160236891296454
ACH-001554,0.20238031953092486
ACH-001654,0.0104263662610876
ACH-001735,-0.21553379545891435
ACH-001736,-0.33519377610839696
ACH-001737,0.1331999032566578
ACH-001740,-0.2874926525867421
ACH-001745,-0.22766648049940075
ACH-001765,-0.3047978703382382
