,HNRNPLL (92906)
ACH-000004,0.20704875650006715
ACH-000005,0.3334887931351861
ACH-000007,0.1367723767986279
ACH-000009,0.02202152918015891
ACH-000011,-0.18599527991640488
ACH-000012,0.1540877208030988
ACH-000013,0.009231150930187264
ACH-000014,-0.14941579951364078
ACH-000015,0.009605998807634715
ACH-000017,0.07379654758266507
ACH-000018,0.11525192724921494
ACH-000019,0.08503761381311936
ACH-000021,-0.08240635434690613
ACH-000022,-0.11489877387364245
ACH-000025,0.0573443267150936
ACH-000028,-0.0053311164268501614
ACH-000030,-0.0347178817104816
ACH-000035,-0.041121705340593236
ACH-000036,0.008622131306538602
ACH-000037,-0.06330075180715958
ACH-000039,-0.15750960539817568
ACH-000040,0.08952351966062796
ACH-000041,-0.06364127827736804
ACH-000042,-0.044808096306288944
ACH-000045,0.027325127090611138
ACH-000047,-0.03388565195872571
ACH-000052,-0.054433403455669535
ACH-000053,-0.019864303219070397
ACH-000054,-0.02789065113256615
ACH-000055,-0.07884019814656698
ACH-000060,0.15658745803707913
ACH-000067,-0.006818723781940235
ACH-000070,-0.018861175506685104
ACH-000075,-0.02337214122898887
ACH-000078,-0.049792439364671225
ACH-000082,0.06370901094408901
ACH-000085,0.03743379439095864
ACH-000086,-0.00513553716173236
ACH-000087,-0.06086022153742494
ACH-000092,-0.13271084932102029
ACH-000095,0.053661197722968686
ACH-000097,-0.02779684914787428
ACH-000098,-0.05881037561099407
ACH-000099,-0.021856716058777145
ACH-000108,-0.012230173814914494
ACH-000113,-0.2163424698338693
ACH-000116,-0.09420974621835057
ACH-000118,-0.07690152027913963
ACH-000120,-0.1499723728776073
ACH-000123,0.02705046825281213
ACH-000127,0.008865241839878867
ACH-000128,-0.0990716917697336
ACH-000132,-0.1778486183939891
ACH-000133,-0.017115255887048916
ACH-000137,-0.1122761429109682
ACH-000138,-0.037068226272663325
ACH-000142,0.057353728703966676
ACH-000143,0.07540223306838288
ACH-000146,-0.0831491732796517
ACH-000148,-0.02275555291084997
ACH-000150,0.1708995896673726
ACH-000152,-0.1379292359193823
ACH-000153,0.04456940283614757
ACH-000159,-0.030977719262298888
ACH-000160,-0.08781610927712964
ACH-000163,0.027266452879146013
ACH-000167,-0.13278219703933672
ACH-000168,-0.03128715897569052
ACH-000169,-0.06641401779001113
ACH-000178,-0.07009575458908017
ACH-000183,0.06029512487558476
ACH-000188,0.04750297363851811
ACH-000189,0.06659690914888228
ACH-000190,0.11366524516911768
ACH-000198,-0.08873212187098017
ACH-000203,-0.4158228375605629
ACH-000204,-0.032798341046309194
ACH-000206,-0.16195161864488047
ACH-000207,-0.04576683820122291
ACH-000208,-0.04346184097625791
ACH-000210,0.2262479775335287
ACH-000211,0.026410515497757282
ACH-000215,0.005502575589388107
ACH-000221,-0.05432214179648564
ACH-000222,-0.15892929925694804
ACH-000223,-0.0645813936480821
ACH-000226,-0.03893812601347462
ACH-000227,-0.05175219620997496
ACH-000228,-0.0337775116811062
ACH-000231,0.08561566129328875
ACH-000232,-0.08267727610032319
ACH-000233,-0.024622120021931173
ACH-000234,-0.11264669825549092
ACH-000235,0.10776904698437943
ACH-000237,-0.08092646389762707
ACH-000238,-0.08182837549850236
ACH-000242,0.12882061528098893
ACH-000243,-0.016760583143958757
ACH-000244,-0.16068543331601182
ACH-000246,0.04428334854156154
ACH-000248,0.07445300350798326
ACH-000250,0.09013054166710607
ACH-000251,-0.19362149697401745
ACH-000252,-0.17518772254374418
ACH-000253,-0.0462970724741007
ACH-000255,-0.05161903732521199
ACH-000256,-0.03223570136969088
