,MACF1 (23499)
ACH-000232,-0.05206065794054572
ACH-000233,-0.0905808396675409
ACH-000234,-0.0905703108936401
ACH-000235,-0.12437330411954907
ACH-000237,-0.04772397811998018
ACH-000238,-0.012372837898221141
ACH-000242,-0.17093305847048682
ACH-000243,0.013676114409724384
ACH-000244,-0.34009324819841075
ACH-000246,-0.0764818921774072
ACH-000248,-0.22095692700698474
ACH-000250,-0.036895808034668985
ACH-000251,0.04520536463359035
ACH-000252,0.09913531805306734
ACH-000253,-0.14538535948720552
ACH-000255,-0.07900836473806004
ACH-000256,0.04110189212834025
ACH-000257,0.003987078508548405
ACH-000258,-0.13570001440157478
ACH-000259,-0.07499460913687568
ACH-000260,-0.17150810082462045
ACH-000261,-0.0015292362653712822
ACH-000262,-0.17196150448206338
ACH-000263,-0.16415381702445847
ACH-000264,-0.08001565068346495
ACH-000265,-0.08157148110477712
ACH-000266,-0.0484789334516288
ACH-000272,-0.08582612274570431
ACH-000274,-0.035522467439007784
ACH-000277,-0.18886989471890808
ACH-000278,-0.017123595611035724
ACH-000279,-0.06731811212989879
ACH-000280,0.03565879389180932
ACH-000281,0.06236712572288222
ACH-000288,-0.12814611418459934
ACH-000291,-0.11102813243765992
ACH-000293,-0.06833707285110184
ACH-000294,0.0268787139886439
ACH-000295,-0.023042079157011255
ACH-000296,-0.06443339705834633
ACH-000302,-0.1165830048001127
ACH-000304,-0.09488226149725104
ACH-000307,-0.07435061949772766
ACH-000308,-0.005480901669657766
ACH-000310,-0.15379616195351853
ACH-000311,0.13914174186530326
ACH-000312,-0.2424640099809008
ACH-000315,0.08437036062449414
ACH-000316,-0.049687015641961096
ACH-000317,-0.006530907290002066
ACH-000318,-0.04854143126257073
ACH-000319,-0.10500238932187733
ACH-000320,-0.16198104151664358
ACH-000322,-0.0392507390354102
ACH-000323,-0.12813817554296714
ACH-000324,-0.009942992823793096
ACH-000329,-0.16086902943278433
ACH-000330,-0.14482543884478016
ACH-000331,-0.061453684937634576
ACH-000332,-0.23229889988631866
ACH-000334,-0.03771062661651278
ACH-000335,0.14938910083867646
ACH-000336,-0.11244209018574304
ACH-000337,-0.26172032232177955
ACH-000338,0.21591213379973487
ACH-000339,-0.02855539299547975
ACH-000341,-0.2138219441262972
ACH-000348,-0.13373785545009287
ACH-000350,-0.05086988858917687
ACH-000352,-0.13034071858425306
ACH-000356,-0.04583316186006233
ACH-000361,-0.14538687561642874
ACH-000362,-0.04011428584746251
ACH-000363,-0.05796556345392676
ACH-000364,0.009700149812118374
ACH-000365,-0.015963012287585503
ACH-000366,-0.10570278197934167
ACH-000368,-0.11465283456546692
ACH-000374,-0.15230629726802766
ACH-000375,-0.1218177549713488
ACH-000376,-0.12145605935455335
ACH-000381,-0.14815723327847555
ACH-000383,-0.061701558358851126
ACH-000387,-0.07423554613770128
ACH-000389,0.01284493829195102
ACH-000390,-0.1682000116155861
ACH-000393,-0.02875978285119005
ACH-000395,0.13663788078971467
ACH-000396,-0.42079471776657534
ACH-000397,-0.08076099808937152
ACH-000401,-0.21440402030800565
ACH-000402,-0.2569638807765644
ACH-000403,-0.1166450800354564
ACH-000404,-0.035939309240860584
ACH-000406,-0.07373624844758864
ACH-000407,-0.16589696652193306
ACH-000408,0.040473703198007485
ACH-000410,-0.10497550957738697
ACH-000411,-0.2108169930646029
ACH-000414,-0.08211852199702603
ACH-000415,-0.02378702978416104
ACH-000416,-0.012477712995349
ACH-000420,-0.165083540954674
ACH-000421,-0.07775157456050692
ACH-000424,-0.10071845408854722
ACH-000425,0.0349675663448727
ACH-000426,-0.024574659950404282
ACH-000427,-0.13670215684960751
ACH-000433,-0.13171433125930754
ACH-000435,0.26279557407168885
ACH-000436,-0.2345269584772418
ACH-000444,-0.014119369289068632
ACH-000445,0.0866100835415217
ACH-000448,-0.17765429351037196
ACH-000450,0.0031207735451382838
ACH-000452,0.02926353862071808
ACH-000454,-0.07085007719954811
ACH-000458,-0.16866486488232918
ACH-000459,-0.032120213804376435
ACH-000460,-0.14463458114268016
ACH-000461,-0.2748950580817657
ACH-000463,0.05416897815945696
ACH-000464,-0.19459385136199303
ACH-000466,-0.15094020191561333
ACH-000467,-0.13667764461039336
ACH-000468,0.03701305729765031
ACH-000469,-0.055384105082295285
ACH-000470,-0.12279668220207425
ACH-000471,-0.1135342609108766
ACH-000472,-0.015194410802990816
ACH-000473,0.06871581314404908
ACH-000475,-0.09984067025822743
ACH-000476,0.03227293495733545
ACH-000477,-0.08757068027093078
ACH-000479,0.07867175908493458
ACH-000480,-0.15171664802047655
ACH-000481,0.09339049886161599
ACH-000483,0.016477668930652018
ACH-000484,-0.12727592226016934
ACH-000485,-0.0428500645414803
ACH-000486,-0.028741626732500775
ACH-000487,-0.0862844767103083
ACH-000488,-0.014659649630231798
ACH-000490,0.02048878770775846
ACH-000491,-0.003346263259957135
ACH-000495,-0.030956552823129625
ACH-000496,-0.06528089255458866
ACH-000499,0.10413844479756007
ACH-000500,-0.04957407466495292
ACH-000502,-0.02178383910169089
ACH-000503,0.2890414471783655
ACH-000505,-0.13660653442996726
ACH-000507,-0.09478044088313864
ACH-000510,-0.11464272697120854
ACH-000511,-0.08466481019992207
ACH-000512,-0.14568516331504855
ACH-000516,-0.008770714703425858
ACH-000517,-0.12620667402641694
ACH-000518,-0.15445792996287652
ACH-000520,-0.09522869272788263
ACH-000521,-0.2828519140959632
ACH-000522,-0.17036781952576835
ACH-000524,-0.028857456999677344
ACH-000527,-0.19297719937467264
ACH-000528,-0.04645411742127638
ACH-000537,-0.041514372150762695
ACH-000541,0.04265857727905602
ACH-000542,-0.03532105980873762
ACH-000544,0.11510937438366485
ACH-000545,-0.2828751012616417
ACH-000547,-0.4184873133482781
ACH-000548,-0.05220532331220047
ACH-000549,0.0602492489184959
ACH-000550,-0.14474024223853565
ACH-000552,-0.044833452432698206
ACH-000556,-0.034100225019161184
ACH-000557,-0.058420619968070124
ACH-000569,-0.042875994414948514
ACH-000570,-0.0337286384317906
ACH-000571,-0.060185250103774325
ACH-000573,-0.17015281886212494
ACH-000576,-0.16025742785412653
ACH-000579,-0.03937278844931502
ACH-000580,0.3155108180585271
ACH-000584,-0.17668947093020654
ACH-000585,-0.10626767861814168
ACH-000588,0.044881238665915986
ACH-000589,-0.10401934649553056
ACH-000591,-0.024641221583494174
ACH-000593,-0.08874142692211713
ACH-000600,0.055810092620475066
ACH-000601,-0.11050448556823836
ACH-000605,-0.12455052395965548
ACH-000606,-0.05883210956034901
ACH-000608,-0.14593165024018334
ACH-000614,-0.2129754334448531
ACH-000616,-0.08504919351097988
ACH-000618,0.03749969940576354
ACH-000619,-0.1336846948884544
ACH-000620,-0.060798502668975934
ACH-000621,-0.17460214718955386
ACH-000622,-0.0947842141544876
ACH-000623,-0.0927862265155992
ACH-000624,-0.00176111065763334
ACH-000627,0.12924101873222896
ACH-000630,-0.24345545617933614
ACH-000631,-0.2631501783363379
ACH-000632,-0.2017051901992508
ACH-000633,-0.17087549853001627
ACH-000637,-0.021471652688484336
ACH-000638,-0.15187395260755046
ACH-000646,-0.2942597070544713
ACH-000647,-0.03801976217022318
ACH-000648,-0.18406140035010568
ACH-000649,-0.1208677987670512
ACH-000651,-0.08527421586413551
ACH-000652,-0.3689247135888277
ACH-000653,-0.062390833170088325
ACH-000657,-0.12709377476661285
ACH-000658,-0.1470543098781591
ACH-000661,-0.10986206083859232
ACH-000662,0.20330666112409151
ACH-000663,-0.04354047684359569
ACH-000665,0.0006086745658774094
ACH-000671,0.022465107831442527
ACH-000672,-0.12044733285260052
ACH-000673,-0.08496411779749158
ACH-000676,-0.11518911115071005
ACH-000677,-0.15067231070129222
ACH-000681,-0.1092851451098364
ACH-000683,-0.09193526646792666
ACH-000684,0.04545267069522189
ACH-000688,-0.20273564307201236
ACH-000693,-0.16111481921176346
ACH-000694,-0.0325825426469776
ACH-000695,0.007713533131870591
ACH-000696,-0.0556715177679188
ACH-000697,-0.026690486627997258
ACH-000699,0.00886349197052668
ACH-000701,-0.21367124263358367
ACH-000706,-0.02748585820897775
ACH-000711,-0.11454794004091913
ACH-000713,-0.2167992095779808
ACH-000714,-0.072308537685734
ACH-000718,-0.2422866655368664
ACH-000720,-0.009825160074161409
ACH-000721,-0.014377827449482591
ACH-000724,-0.3364918274852591
ACH-000725,-0.11121907652017912
ACH-000732,-0.005522933065323863
ACH-000734,0.08451986674370787
ACH-000735,-0.10070245009510644
ACH-000736,-0.09281577531973086
ACH-000738,-0.07994641300322654
ACH-000746,-0.10384707126475544
ACH-000747,-0.11575951081650696
ACH-000748,-0.11941749864065546
ACH-000753,-0.12576428964602132
ACH-000756,-0.060953632328012375
ACH-000757,-0.1813340593804896
ACH-000758,-0.05136199960161579
ACH-000760,-0.2431276072193549
ACH-000762,0.14704829432073738
ACH-000763,-0.14394103012796014
ACH-000764,0.04564525926280487
ACH-000765,-0.12803054897653393
ACH-000766,-0.09238096533453792
ACH-000767,-0.253471163249522
ACH-000768,-0.05041713484862645
ACH-000769,0.043643473284118564
ACH-000770,-0.15887898150640425
ACH-000771,-0.13239137480627242
ACH-000773,-0.04021057104964285
ACH-000776,-0.11110841424653396
ACH-000777,0.060999757283502626
ACH-000778,-0.18150847901783296
ACH-000781,-0.06033891716482361
ACH-000782,-0.12193354268524882
ACH-000783,-0.11669842026914402
ACH-000784,-0.05214702770057729
ACH-000785,-0.2837842447223868
ACH-000787,-0.2468260387970615
ACH-000788,-0.0281159978321435
ACH-000791,-0.14997717059791982
ACH-000792,-0.051557398481560254
ACH-000794,0.031021059825496206
ACH-000796,-0.05792582304360444
ACH-000798,-0.016413000047254687
ACH-000799,-0.17151163015505558
ACH-000800,-0.07365293318318586
ACH-000802,0.0740392921583554
ACH-000804,0.053219140347607365
ACH-000805,0.04338440022990951
ACH-000809,0.05001391541262437
ACH-000810,-0.3393534478584865
ACH-000811,-0.12094958977317108
ACH-000817,-0.16955056630061804
ACH-000819,-0.06340959075488012
ACH-000820,-0.2289205484984949
ACH-000821,-0.1258410426565416
ACH-000822,0.026595089434261428
ACH-000823,0.03349153995722358
ACH-000824,-0.04790367486612546
ACH-000827,0.007190608084930834
ACH-000829,-0.10983938088053828
ACH-000831,-0.2894257346578438
ACH-000832,-0.07884508707245548
ACH-000833,0.056086059143838164
ACH-000834,-0.07899053620466201
ACH-000835,-0.1791453000443012
ACH-000836,-0.02203459796060417
ACH-000837,-0.1106221712545546
ACH-000838,-0.14261606943465666
ACH-000839,-0.21784024582231315
ACH-000840,0.06357893590069634
ACH-000841,0.05522046845695633
ACH-000843,-0.04323873984474422
ACH-000846,-0.08301212742201401
ACH-000847,-0.15445936576838473
ACH-000848,0.045043804798897344
ACH-000849,-0.1306998252948186
ACH-000851,-0.11140721731406614
ACH-000855,-0.15905719120177989
ACH-000856,0.032455075228732526
ACH-000858,-0.050057508709847716
ACH-000859,0.0015462103069159756
ACH-000861,-0.11329476624784575
ACH-000862,-0.1800271081465498
ACH-000865,-0.07852813477502635
ACH-000866,-0.005335090438614472
ACH-000867,-0.15868127633238455
ACH-000869,-0.10967136208087123
ACH-000872,-0.1886301271623185
ACH-000873,-0.06458528836833134
ACH-000876,0.06559161581971511
ACH-000878,0.08766051712460532
ACH-000880,-0.029071412686963737
ACH-000881,-0.03514865616186151
ACH-000882,-0.14682947330553162
ACH-000884,-0.009907447411388708
ACH-000885,-0.10208182510270533
ACH-000887,-0.14944030737550487
ACH-000889,-0.04989580317425963
ACH-000896,-0.04112388153632603
ACH-000898,0.11171503993976536
ACH-000900,-0.042157657031485
ACH-000901,-0.13682016416459186
ACH-000905,-0.08584404500445633
ACH-000906,-0.13782944553332244
ACH-000907,0.09034070074742293
ACH-000910,0.05332043488589023
ACH-000911,-0.1828066442199549
ACH-000912,-0.1392327670348499
ACH-000913,-0.13713757129381746
ACH-000915,-0.07670054674104662
ACH-000916,-0.1027610809442508
ACH-000917,-0.047167799613928314
ACH-000920,0.3756087947071616
ACH-000921,0.05446705966787798
ACH-000924,-0.1007454635293658
ACH-000926,-0.2833057635230398
ACH-000928,-0.3050706206375114
ACH-000929,0.13087705613965456
ACH-000932,-0.0044627394015709955
ACH-000935,0.002205671126519316
ACH-000936,-0.19892932912568234
ACH-000937,-0.05675840946245835
ACH-000938,0.06299975663826493
ACH-000939,-0.06737376149474891
ACH-000941,-0.14119428277339566
ACH-000943,-0.06626945750038381
ACH-000946,-0.16097617168982012
ACH-000947,-0.13082617828795576
ACH-000948,-0.2353829666537993
ACH-000950,0.02556797422871921
ACH-000953,-0.04239112461172962
ACH-000954,-0.05278490855441796
ACH-000957,-0.08457058924184555
ACH-000958,-0.026937953962953797
ACH-000960,-0.04899245760223755
ACH-000963,-0.09650362427573386
ACH-000968,0.19083859818804946
ACH-000969,-0.032025288575591594
ACH-000972,-0.34450852347218913
ACH-000973,-0.12630264360292964
ACH-000974,-0.11515510408136426
ACH-000978,-0.5421794688407
ACH-000984,-0.15710371623334846
ACH-000986,-0.20599836497894988
ACH-000988,-0.005368811895259807
ACH-000993,-0.2286074396777719
ACH-000994,-0.22138008614742613
ACH-000996,-0.2352844733174338
ACH-001001,-0.2190660850649983
ACH-001020,-0.17501156841316662
ACH-001028,-0.06987000275565619
ACH-001031,-0.08763034595032147
ACH-001038,0.08237910793869832
ACH-001048,-0.15779564299988152
ACH-001050,0.01989645473605478
ACH-001053,-0.12742282563534166
ACH-001054,-0.014966379236238172
ACH-001061,-0.07849501832802852
ACH-001067,-0.07009410887926426
ACH-001075,-0.11356688201675265
ACH-001096,0.1076061871999035
ACH-001111,-0.11184873758201393
ACH-001119,-0.14491557517734646
ACH-001128,-0.01189019551662223
ACH-001134,-0.06272972747493058
ACH-001151,-0.0027619897860465346
ACH-001163,0.05376858486144728
ACH-001164,-0.06938190690277941
ACH-001183,-0.1452730037414317
ACH-001192,0.07839979912269082
ACH-001193,0.02460278066933077
ACH-001196,-0.17883854930807666
ACH-001197,-0.005342329392815511
ACH-001205,-0.00799240415067052
ACH-001211,-0.15051373360078107
ACH-001212,-0.14999421588690473
ACH-001228,-0.18856727977527368
ACH-001232,0.007279995023063545
ACH-001239,-0.10651340555916318
ACH-001270,0.12264785019424394
ACH-001274,0.06503276597743282
ACH-001275,-0.19091016181220488
ACH-001277,-0.12246212872523357
ACH-001278,-0.08600324090199628
ACH-001280,0.07147844392733879
ACH-001283,-0.0604634003077707
ACH-001289,-0.0858826656310441
ACH-001300,6.317709147222883e-05
ACH-001301,0.1541154654084152
ACH-001302,0.11076960933451177
ACH-001306,-0.1824602164846736
ACH-001318,-0.05541759150291493
ACH-001322,-0.012410651497431414
ACH-001328,-0.17529774055708142
ACH-001332,0.06126286757818645
ACH-001336,-0.015808130232104967
ACH-001346,-0.12228764373805745
ACH-001353,-0.014362602061691937
ACH-001354,-0.29781201165234256
ACH-001367,0.09735123684638934
ACH-001368,-0.14563219118761406
ACH-001374,0.07501707551864951
ACH-001377,-0.20647204082088816
ACH-001380,-0.15713230983830462
ACH-001391,-0.1775948098676193
ACH-001408,-0.10791267573269496
ACH-001430,0.33322805490604884
ACH-001431,-0.03561367782502333
ACH-001450,-0.03438742631815637
ACH-001496,-0.004874708265278621
ACH-001500,-0.062231189736808724
ACH-001523,-0.05660862026023353
ACH-001532,-0.13952482845075473
ACH-001550,-0.1182776908870468
ACH-001552,-0.010242012811113992
ACH-001554,-0.08219353492371753
ACH-001654,0.015449684350135204
ACH-001735,-0.09199504475315384
ACH-001736,0.07052980330563105
ACH-001737,-0.0663574075407143
ACH-001740,-0.034026090988777694
ACH-001745,-0.10350749515505864
ACH-001765,-0.03617272499289645
