,SLCO4A1 (28231)
ACH-000004,-0.001283103005692597
ACH-000005,-0.19358092345225614
ACH-000007,-0.055680194165609584
ACH-000009,-0.09093120491542936
ACH-000011,-0.238164236987284
ACH-000012,-0.061830998406779185
ACH-000013,-0.1665027284496529
ACH-000014,0.008352304688485563
ACH-000015,-0.06507832773121666
ACH-000017,-0.12956287375675568
ACH-000018,-0.2920478400649971
ACH-000019,-0.2542095441620984
ACH-000021,-0.21045360067718094
ACH-000022,-0.18354740602236336
ACH-000025,0.013577188726724186
ACH-000028,-0.2681010929923508
ACH-000030,-0.2442396445885352
ACH-000035,-0.05490877237232898
ACH-000036,-0.25129516282015657
ACH-000037,-0.078639737585714
ACH-000039,-0.3579960478240328
ACH-000040,-0.11867426535734593
ACH-000041,-0.1192264373196164
ACH-000042,-0.2376737442839807
ACH-000045,-0.2615455335813954
ACH-000047,-0.24616180956805445
ACH-000052,-0.14678037757957488
ACH-000053,-0.1833424617220464
ACH-000054,-0.2168566175050892
ACH-000055,-0.1720477066430105
ACH-000060,-0.05435471249615588
ACH-000067,-0.16750595222716774
ACH-000070,-0.009509573400013172
ACH-000075,-0.3040233474283945
ACH-000078,-0.1613769419811831
ACH-000082,-0.09217685305259866
ACH-000085,-0.09249084590747517
ACH-000086,-0.08840948494283186
ACH-000087,0.09572697648397403
ACH-000092,-0.15556750096423216
ACH-000095,-0.20483078121240755
ACH-000097,-0.2028861709276305
ACH-000098,-0.05208004471902667
ACH-000099,-0.07203545867952386
ACH-000108,-0.27232432959957265
ACH-000113,-0.12729920605234418
ACH-000116,-0.040312936037589564
ACH-000118,-0.06084340120938935
ACH-000120,-0.263782568517378
ACH-000123,-0.07049678679259963
ACH-000127,-0.19067504349824566
ACH-000128,-0.16418755018381367
ACH-000132,-0.029731237212609868
ACH-000133,-0.1396535245458473
ACH-000137,0.04682632474104783
ACH-000138,0.0014334550060229154
ACH-000142,-0.1905913825042652
ACH-000143,-0.07627780019953198
ACH-000146,-0.1371905599685854
ACH-000148,-0.06990479171068313
ACH-000150,-0.12165523039364387
ACH-000152,-0.04590366094831064
ACH-000153,-0.019184899938310032
ACH-000159,-0.10498831385066963
ACH-000160,-0.1433562958237624
ACH-000163,-0.02465744843010449
ACH-000167,-0.12038673004840257
ACH-000168,0.021549336455231657
ACH-000169,-0.12373317003464175
ACH-000178,-0.14212842972254014
ACH-000183,-0.14897916042182913
ACH-000188,-0.06954101702116322
ACH-000189,-0.005111481191383588
ACH-000190,0.15604102565930222
ACH-000198,-0.17393777474109073
ACH-000203,0.2565518752412079
ACH-000204,0.016354137373860583
ACH-000206,-0.3135946759997582
ACH-000207,-0.15697874789708724
ACH-000208,0.0003476412296212438
ACH-000210,0.03137768863855971
ACH-000211,-0.11413756890774082
ACH-000215,-0.017612532882220318
ACH-000221,-0.10394659365465984
ACH-000222,-0.29679167749840085
ACH-000223,-0.07030162950430655
ACH-000226,-0.2756422456719565
ACH-000227,-0.07013912459835696
ACH-000228,-0.13993038099417898
ACH-000231,-0.2304148717056245
ACH-000232,0.030184915543188588
ACH-000233,-0.35325744092647005
ACH-000234,-0.21493582331405814
ACH-000235,-0.050986780547064584
ACH-000237,-0.06611891903490939
ACH-000238,-0.2787541524344274
ACH-000242,-0.1917948826729118
ACH-000243,-0.11186127961326003
ACH-000244,-0.2394895758533461
ACH-000246,-0.09524569024421646
ACH-000248,-0.11207345347181794
ACH-000250,-0.14512202555298725
ACH-000251,-0.11694478113879915
ACH-000252,-0.1713742555383452
ACH-000253,-0.12416894015952144
ACH-000255,-0.01164426186067002
ACH-000256,-0.3553813022297742
ACH-000257,-0.04764273795514445
ACH-000258,-0.0703057739467969
ACH-000259,-0.19106712235915574
ACH-000260,-0.21780470430619733
ACH-000261,-0.06919979096361646
ACH-000262,-0.2145818179052408
ACH-000263,-0.26005401721355936
ACH-000264,-0.10277483857204377
ACH-000265,-0.009268809670048945
ACH-000266,-0.11918242640395438
ACH-000272,-0.12472085089900405
ACH-000274,-0.19577579009120374
ACH-000277,0.060090313463791935
ACH-000278,-0.032933764498809186
ACH-000279,-0.03327279775150407
ACH-000280,-0.30449414084419835
ACH-000281,-0.32121054228225904
ACH-000288,-0.13111727697464998
ACH-000291,-0.03172052925814354
ACH-000293,0.007675634829558566
ACH-000294,-0.34556326924935626
ACH-000295,-0.14803025976484824
ACH-000296,-0.2134273501907108
ACH-000302,-0.09426105071775603
ACH-000304,0.09461726873789143
ACH-000307,-0.0600863401792716
ACH-000308,-0.16660591156308613
ACH-000310,-0.1846394337327844
ACH-000311,-0.2296373974320842
ACH-000312,-0.2510231868812817
ACH-000315,-0.3511058929467945
ACH-000316,-0.14180272522592774
ACH-000317,-0.14233090732840228
ACH-000318,-0.03137454532763858
ACH-000319,-0.07812703989455792
ACH-000320,-0.2039283167594279
ACH-000322,-0.4540334966396413
ACH-000323,0.04537824915205975
ACH-000324,-0.1546362956775953
ACH-000329,-0.15929308448416205
ACH-000330,-0.25554936810836026
ACH-000331,-0.13878914540624152
ACH-000332,-0.16072557342350352
ACH-000334,-0.10455005704969524
ACH-000335,-0.21535538506989066
ACH-000336,0.013649398218295855
ACH-000337,0.07630238156196374
ACH-000338,-0.4384351879790199
ACH-000339,-0.1486840042701655
ACH-000341,-0.09204192703032424
ACH-000348,-0.11553763552818053
ACH-000350,-0.2841283033167664
ACH-000352,-0.16712474563474428
ACH-000356,-0.20311948493376766
ACH-000361,-0.1446072668672248
ACH-000362,-0.105796812443437
ACH-000363,-0.2639340540391572
ACH-000364,-0.05991830842230105
ACH-000365,-0.07468776829973588
ACH-000366,-0.15773344607557752
ACH-000368,-0.07134050795823409
ACH-000374,0.02240926979085856
ACH-000375,-0.35104543786539283
ACH-000376,-0.2231883929280681
ACH-000381,-0.027205681733328328
ACH-000383,-0.17495760120528653
ACH-000387,-0.1915532983207914
ACH-000389,-0.2363810337610655
ACH-000390,-0.06904544691923806
ACH-000393,-0.06294272886578545
ACH-000395,-0.5085752777017457
ACH-000396,-0.037330135860018064
ACH-000397,-0.1825798495351177
ACH-000401,0.006852762515215652
ACH-000402,-0.2954812847176329
ACH-000403,-0.20671007915829684
ACH-000404,-0.14085194272743254
ACH-000406,-0.0580337121424106
ACH-000407,-0.11113397877438692
ACH-000408,-0.1726946295341414
ACH-000410,-0.053299048145336314
ACH-000411,-0.05859885499812378
ACH-000414,-0.10725641602285177
ACH-000415,-0.11845080115821872
ACH-000416,-0.09463769824061412
ACH-000420,-0.16387680951838796
ACH-000421,-0.04045530639988252
ACH-000424,0.0255137021640347
ACH-000425,-0.14853055766426554
ACH-000426,-0.1667435700195588
ACH-000427,-0.17490247393441133
ACH-000433,-0.2345762355929532
ACH-000435,0.13743135251003435
ACH-000436,-0.2396664925362377
ACH-000444,-0.0031030291310782444
ACH-000445,-0.11767976830227915
ACH-000448,-0.17928879120644553
ACH-000450,-0.061476165318495875
ACH-000452,-0.21263692394947575
ACH-000454,0.02410154273154753
ACH-000458,-0.2629126321981467
ACH-000459,0.01521911814716469
ACH-000460,-0.07355925372729524
ACH-000461,-0.07012588955529074
ACH-000463,-0.1719382122082219
ACH-000464,-0.05348535768579262
ACH-000466,-0.4222870979987368
ACH-000467,-0.3096361258846607
ACH-000468,-0.2652381209825635
ACH-000469,-0.1414956655682108
ACH-000470,-0.17245127950804956
ACH-000471,-0.16570127812319432
ACH-000472,-0.2183930153598676
ACH-000473,-0.2381498695969192
ACH-000475,-0.1865188976722769
ACH-000476,-0.015521242527737568
ACH-000477,-0.13551543126407298
ACH-000479,-0.2178832755972572
ACH-000480,-0.15647228638658053
ACH-000481,-0.10755071487114437
ACH-000483,-0.005248505540582239
ACH-000484,-0.14943234266077535
ACH-000485,-0.034984558477054964
ACH-000486,-0.1942030588209476
ACH-000487,-0.06076893603506689
ACH-000488,-0.10197129563384136
ACH-000490,-0.11203053536562838
ACH-000491,-0.19265713879443552
ACH-000495,0.09324253544500252
ACH-000496,-0.16879920792111447
ACH-000499,0.09152593311910123
ACH-000500,-0.6139671929901825
ACH-000502,-0.2395634158781336
ACH-000503,-0.12480942415121712
ACH-000505,-0.10992882230835048
ACH-000507,-0.04190387152373316
ACH-000510,-0.08886867319649999
ACH-000511,-0.035097720498392784
ACH-000512,-0.005172391053349495
ACH-000516,0.019325647192353988
ACH-000517,-0.1573353546631431
ACH-000518,-0.08353910346064597
ACH-000520,-0.2220876649664953
ACH-000521,-0.5457570854010121
ACH-000522,-0.10656399455837147
ACH-000524,-0.15168016776933554
ACH-000527,-0.10533805602050562
ACH-000528,-0.03705603880651416
ACH-000537,-0.13005788309294464
ACH-000541,0.07988271469537288
ACH-000542,-0.1962420968123484
ACH-000544,0.026870029944828573
ACH-000545,-0.12630031949011436
ACH-000547,0.11444413958064495
ACH-000548,-0.3962869469460396
ACH-000549,0.03085427610849065
ACH-000550,-0.184304827924112
ACH-000552,-0.2285644398339449
ACH-000556,-0.061163496532126875
ACH-000557,-0.3152838860583941
ACH-000569,-0.28764143371800777
ACH-000570,-0.15983537141807708
ACH-000571,-0.18100096189182066
ACH-000573,-0.13601410071358544
ACH-000576,-0.07642557887194984
ACH-000579,0.05141838671288117
ACH-000580,0.010095063749860795
ACH-000584,-0.05155635909967245
ACH-000585,0.004922353991999825
ACH-000588,-0.013494570265364823
ACH-000589,-0.13188045055847794
ACH-000591,-0.21760029209846607
ACH-000593,-0.16637790942826305
ACH-000600,-0.10548957884492977
ACH-000601,-0.18270580023258695
ACH-000605,-0.2262511223333115
ACH-000606,-0.023451586728790462
ACH-000608,-0.18861227496803207
ACH-000614,-0.17637320509203788
ACH-000616,-0.1118862441642106
ACH-000618,-0.21459547366660603
ACH-000619,-0.12671520615394558
ACH-000620,-0.17086700559256324
ACH-000621,-0.15320700141557572
ACH-000622,-0.19202757952211094
ACH-000623,-0.17473223970025778
ACH-000624,-0.2512410254687281
ACH-000627,-0.0745415919709068
ACH-000630,-0.058156707686155586
ACH-000631,-0.1371232683127645
ACH-000632,-0.18902622229993146
ACH-000633,-0.3506897747656884
ACH-000637,-0.036356952594237615
ACH-000638,-0.07266535473776678
ACH-000646,-0.23707703353047654
ACH-000647,-0.2769137924818572
ACH-000648,-0.2493571202907337
ACH-000649,-0.15781495442424304
ACH-000651,-0.1815406076911624
ACH-000652,-0.1390850132395675
ACH-000653,-0.11404093143051128
ACH-000657,-0.1858704103030468
ACH-000658,-0.2337634945001121
ACH-000661,-0.16944691936696246
ACH-000662,-0.3169665106615318
ACH-000663,-0.06827604292850642
ACH-000665,-0.1101550166224326
ACH-000671,-0.22883148816557225
ACH-000672,-0.0954912389778462
ACH-000673,-0.10433901283896478
ACH-000676,-0.09364851677948048
ACH-000677,-0.10887017970948754
ACH-000681,0.02137083217965299
ACH-000683,-0.15697983851979472
ACH-000684,-0.29536909842279346
ACH-000688,-0.2308028087784717
ACH-000693,-0.06505149084031213
ACH-000694,-0.20691935376391785
ACH-000695,-0.3031758907823725
ACH-000696,-0.058336750083432136
ACH-000697,-0.03827863994401348
ACH-000699,-0.2676915699702128
ACH-000701,-0.2833206804295
ACH-000706,-0.08920739923141134
ACH-000711,-0.06781557919997293
ACH-000713,-0.1333797196337238
ACH-000714,0.02513032380224649
ACH-000718,-0.13215518237190638
ACH-000720,-0.10199828182969806
ACH-000721,-0.10607119367811324
ACH-000724,-0.007222032418748647
ACH-000725,-0.07825795981374277
ACH-000732,-0.06669100290126792
ACH-000734,-0.05137840106778156
ACH-000735,-0.051957024765451706
ACH-000736,-0.11921517360732092
ACH-000738,-0.08255155282252498
ACH-000746,-0.06817665069153211
ACH-000747,-0.1237623718267602
ACH-000748,-0.050422691254588634
ACH-000753,-0.12006661848015572
ACH-000756,-0.10022175016722568
ACH-000757,-0.08991894489586529
ACH-000758,-0.07857334128458414
ACH-000760,-0.13680953777988455
ACH-000762,-0.04408121677256991
ACH-000763,0.1250628928824798
ACH-000764,0.2472379641401693
ACH-000765,-0.06576181614709636
ACH-000766,-0.04441451304300316
ACH-000767,-0.301133475102517
ACH-000768,-0.052903595219887765
ACH-000769,-0.1482952447645228
ACH-000770,-0.12743710464353167
ACH-000771,-0.18217004376991616
ACH-000773,-0.31288348301208824
ACH-000776,-0.3891855217301321
ACH-000777,-0.0663513716146024
ACH-000778,-0.08589324208882497
ACH-000781,-0.12806244601054667
ACH-000782,-0.025615498932845742
ACH-000783,-0.16753623045054455
ACH-000784,-0.09090918164863686
ACH-000785,-0.10001945981858032
ACH-000787,-0.2016254537562564
ACH-000788,-0.11258358436562596
ACH-000791,-0.04283722753865942
ACH-000792,-0.166948067626892
ACH-000794,0.06369659134064172
ACH-000796,-0.17299702386976312
ACH-000798,-0.14287814634548054
ACH-000799,-0.09243368958260098
ACH-000800,-0.04048572577157244
ACH-000802,-0.07047695984586101
ACH-000804,-0.062316226246819824
ACH-000805,-0.03971111216413658
ACH-000809,-0.15636369159851238
ACH-000810,-0.11903565522504532
ACH-000811,-0.09870827706885398
ACH-000817,-0.1376977210184754
ACH-000819,-0.07587090634978376
ACH-000820,-0.11530276267091424
ACH-000821,-0.02112560717780264
ACH-000822,-0.09150428505956217
ACH-000823,-0.1332678947681459
ACH-000824,-0.19840833363987512
ACH-000827,-0.14151282523243142
ACH-000829,-0.2591061007403879
ACH-000831,0.02227396310750616
ACH-000832,0.16668175330286952
ACH-000833,-0.11237023876364814
ACH-000834,-0.3125207757797289
ACH-000835,-0.05298855082639574
ACH-000836,-0.6347509683984642
ACH-000837,-0.1141468268688104
ACH-000838,-0.19655197120737006
ACH-000839,-0.2620157677470813
ACH-000840,-0.20630195603382034
ACH-000841,0.05821150966397121
ACH-000843,-0.09640511757026868
ACH-000846,-0.009559293969201741
