,TCIRG1 (10312)
ACH-000004,0.030098828784638883
ACH-000005,-0.029043339672786973
ACH-000007,0.1611641215462204
ACH-000009,-0.08162518933944342
ACH-000011,0.06873219053959682
ACH-000012,-0.11537338665261156
ACH-000013,-0.09860139233612353
ACH-000014,0.14594322141303426
ACH-000015,-0.022528707698583214
ACH-000017,-0.07216569217306848
ACH-000018,-0.12812145446585327
ACH-000019,-0.3296483762157604
ACH-000021,-0.08546540372153183
ACH-000022,-0.00228733437421513
ACH-000025,-0.02554064237261644
ACH-000028,-0.3213527908739845
ACH-000030,-0.09084084677687676
ACH-000035,-0.07217391556024752
ACH-000036,0.02954092244387762
ACH-000037,-0.03535410161966775
ACH-000039,-0.23641526875102375
ACH-000040,-0.17007027834604832
ACH-000041,-0.2455215394952952
ACH-000042,-0.16984544701493098
ACH-000045,-0.03722034722305142
ACH-000047,-0.026146472105016482
ACH-000052,-0.17437337814263149
ACH-000053,-0.1431900387809657
ACH-000054,0.01062249362094019
ACH-000055,-0.05904417307343381
ACH-000060,-0.023623784376671186
ACH-000067,-0.0005128341990826949
ACH-000070,0.01795367022728955
ACH-000075,-0.19400625971596488
ACH-000078,-0.1915461667185161
ACH-000082,-0.13050432698384504
ACH-000085,-0.20965019249900446
ACH-000086,-0.17568317705793898
ACH-000087,-0.10967027742307278
ACH-000092,-0.035727482960186865
ACH-000095,-0.1907533111111516
ACH-000097,-0.3636487968008228
ACH-000098,-0.13129985299711142
ACH-000099,-0.15302123137830476
ACH-000108,-0.2044924789679116
ACH-000113,-0.21073636443674185
ACH-000116,-0.17130763231054266
ACH-000118,-0.10130253926176028
ACH-000120,-0.08306257480218529
ACH-000123,0.004356344785434771
ACH-000127,-0.07535489979031007
ACH-000128,-0.13861374326417528
ACH-000132,-0.20967117855524486
ACH-000133,-0.10958804774684493
ACH-000137,-0.15909341549730294
ACH-000138,-0.04510233116189594
ACH-000142,-0.2407954575318881
ACH-000143,0.13034796841506868
ACH-000146,-0.0938710427160128
ACH-000148,-0.012601374595846314
ACH-000150,0.003630377168436836
ACH-000152,-0.006688260775968326
ACH-000153,-0.20753910518445945
ACH-000159,-0.04927590371522663
ACH-000160,-0.3803175153197201
ACH-000163,-0.03359525820182273
ACH-000167,-0.09408453073777114
ACH-000168,0.07945404005580793
ACH-000169,-0.11555926277897445
ACH-000178,-0.01038059118878014
ACH-000183,-0.2457006667592673
ACH-000188,-0.09815953924388772
ACH-000189,-0.3972623838284353
ACH-000190,-0.3676910664785427
ACH-000198,0.024751093208509968
ACH-000203,0.1984362876795151
ACH-000204,-0.06307067462686879
ACH-000206,-0.012785340470670377
ACH-000207,-0.08296225239597163
ACH-000208,0.0385291597400933
ACH-000210,0.18290761304973752
ACH-000211,-0.11651366546237077
ACH-000215,-0.1166077102848769
ACH-000221,-0.09951078272072536
ACH-000222,0.12306987257935237
ACH-000223,-0.07855306943905886
ACH-000226,-0.2293318322684285
ACH-000227,-0.1464708751289965
ACH-000228,-0.19779312383159312
ACH-000231,-0.06449841881689393
ACH-000232,-0.013866031790582128
ACH-000233,-0.023296963776973732
ACH-000234,0.007852778629722671
ACH-000235,-0.1534502376030067
ACH-000237,0.029750108408362782
ACH-000238,-0.12984870045505986
ACH-000242,0.12059664774487222
ACH-000243,-0.05947660101075322
ACH-000244,0.22875201927682864
ACH-000246,-0.17766928720564745
ACH-000248,-0.1500329642442577
ACH-000250,0.026972936382783315
ACH-000251,-0.39159514976314574
ACH-000252,-0.1127395528219823
ACH-000253,-0.1107265057158862
ACH-000255,-0.11503142874359085
ACH-000256,-0.13766634402628827
ACH-000257,-0.09679383510211116
ACH-000258,-0.14245577096540038
ACH-000259,-0.15314927347139745
ACH-000260,-0.11445274443226244
ACH-000261,-0.12823555847484794
ACH-000262,0.03006973395031743
ACH-000263,-0.1653802900377374
ACH-000264,-0.09416579361343372
ACH-000265,-0.16108517164574265
ACH-000266,-0.08979525377881065
ACH-000272,0.07131074039013262
ACH-000274,0.006673147213514869
ACH-000277,-0.15324256887142612
ACH-000278,0.12326548591487355
ACH-000279,0.14428901471335195
ACH-000280,0.007986444109465583
ACH-000281,-0.11810279745966512
ACH-000288,-0.04944890598639692
ACH-000291,-0.03511630201138653
ACH-000293,-0.03485430720149979
ACH-000294,-0.0029900747959449164
ACH-000295,0.18926521425846787
ACH-000296,0.062110326629215215
ACH-000302,0.06096996376253516
ACH-000304,0.048758680887485514
ACH-000307,-0.09811466342739704
ACH-000308,-0.22883371477448397
ACH-000310,0.003056474057663964
ACH-000311,-0.0895264257626326
ACH-000312,-0.3640597412180475
ACH-000315,-0.18742587189328272
ACH-000316,-0.1875012444022303
ACH-000317,0.10930731903105552
ACH-000318,-0.2048420934222072
ACH-000319,-0.02371664652586973
