,SLC35G6 (643664)
ACH-000004,-0.3848954951784001
ACH-000005,-0.6373703940774812
ACH-000007,-0.03497790996567958
ACH-000009,-0.6174455994324793
ACH-000011,-0.16203432901275758
ACH-000012,-0.4228949840890786
ACH-000013,-0.2899435040908012
ACH-000014,-0.2406782140939563
ACH-000015,-0.2696557857140319
ACH-000017,-0.3262814425664573
ACH-000018,-0.2707912807242008
ACH-000019,-0.32507974251092
ACH-000021,-0.3282763028896404
ACH-000022,-0.14723387283367392
ACH-000025,-0.32081631310518915
ACH-000028,-0.3623637500412433
ACH-000030,-0.2563446473101407
ACH-000035,-0.4132472688564963
ACH-000036,-0.3632238472873333
ACH-000037,-0.36092563115657694
ACH-000039,-0.3323073654157393
ACH-000040,-0.36984258865962016
ACH-000041,-0.4237759548191907
ACH-000042,-0.4643502941154658
ACH-000045,-0.3551020311734841
ACH-000047,-0.37925419547017697
ACH-000052,-0.3700135452655886
ACH-000053,-0.3014020202023467
ACH-000054,-0.4170994231838963
ACH-000055,-0.4067723739252141
ACH-000060,-0.4051777707150515
ACH-000067,-0.5333257879463768
ACH-000070,-0.29940774261857345
ACH-000075,-0.5403860567301775
ACH-000078,-0.3610388242521276
ACH-000082,-0.4304337997218645
ACH-000085,-0.2633837508185327
ACH-000086,-0.5100880022882972
ACH-000087,-0.3129320171914703
ACH-000092,-0.37975124469880894
ACH-000095,-0.5293927781682586
ACH-000097,-0.2378622623350187
ACH-000098,-0.3713085893752
ACH-000099,-0.3628891968774486
ACH-000108,-0.1583299640124143
ACH-000113,-0.4844874219319802
ACH-000116,-0.4329252965136339
ACH-000118,-0.4002434778361721
ACH-000120,-0.369245664400454
ACH-000123,-0.3220332086666048
ACH-000127,-0.3652594710572209
ACH-000128,-0.4296597545675476
ACH-000132,-0.5820488641045486
ACH-000133,-0.4280348681834757
ACH-000137,-0.4221254681202613
ACH-000138,-0.4070396998763087
ACH-000142,-0.2543096558938551
ACH-000143,-0.4122650617970948
ACH-000146,-0.36085577909855626
ACH-000148,-0.3215249439618488
ACH-000150,-0.278410065060786
ACH-000152,-0.402412165264992
ACH-000153,-0.3479188607083923
ACH-000159,-0.3457741110107132
ACH-000160,-0.4082108067573186
ACH-000163,-0.26536180600073433
ACH-000167,-0.10479384544498616
ACH-000168,-0.365360592313768
ACH-000169,-0.22321534204093899
ACH-000178,-0.3492407874304694
ACH-000183,-0.1983945988453238
ACH-000188,-0.2917616142493679
ACH-000189,-0.2241479348201996
ACH-000190,-0.4034546668431488
ACH-000198,-0.3162484993588931
ACH-000203,0.1462150123485856
ACH-000204,-0.26753915655372257
ACH-000206,-0.3701840763533
ACH-000207,-0.4402552496707545
ACH-000208,-0.6167231328954921
ACH-000210,-0.4841169833864325
ACH-000211,-0.5212000518673429
ACH-000215,-0.3745254122099104
ACH-000221,-0.42120490223654267
ACH-000222,-0.3914961640430423
ACH-000223,-0.4596594695033687
ACH-000226,-0.4190194931905429
ACH-000227,-0.3338018111361035
ACH-000228,-0.18952624455981068
ACH-000231,-0.2896077839192948
ACH-000232,-0.3170640225250002
ACH-000233,-0.31231227938601513
ACH-000234,-0.2769856585295981
ACH-000235,-0.3551157809917349
ACH-000237,-0.3590395627623855
ACH-000238,-0.490040510121324
ACH-000242,-0.5560030688284407
ACH-000243,-0.3953699899238424
ACH-000244,-0.2158392389856497
ACH-000246,-0.28141333641022553
ACH-000248,-0.2952978451058177
ACH-000250,-0.3905123572311813
ACH-000251,-0.36459858887441904
ACH-000252,-0.22178763934434487
ACH-000253,-0.5632057094167452
ACH-000255,-0.3132833662860923
ACH-000256,-0.4319864282677193
ACH-000257,-0.4530168434885135
ACH-000258,-0.349235596450702
ACH-000259,-0.2612722229488841
ACH-000260,-0.3208881689794731
ACH-000261,-0.4554336444266054
ACH-000262,-0.2789594347076654
ACH-000263,-0.3573522514082577
ACH-000264,-0.3800983655588089
ACH-000265,-0.2682646819409864
ACH-000266,-0.4057600979314751
ACH-000272,-0.3760122361666898
ACH-000274,-0.4383721220450872
ACH-000277,-0.3947668456374646
ACH-000278,-0.29286885492821313
ACH-000279,-0.3805670399759685
ACH-000280,-0.4317205500846418
ACH-000281,-0.319909460869591
ACH-000288,-0.5602314931077751
ACH-000291,-0.4416288771925514
ACH-000293,-0.4841675841024325
ACH-000294,-0.4885653942693169
ACH-000295,-0.4379341916536232
ACH-000296,-0.5273303967051312
ACH-000302,-0.3923681349651332
ACH-000304,-0.4420748157245444
ACH-000307,-0.26883760781538524
ACH-000308,-0.38952533471848577
ACH-000310,-0.5042352953020557
ACH-000311,-0.3840677174649434
ACH-000312,-0.3407425769573619
ACH-000315,-0.2810399613431229
ACH-000316,-0.4402588822405926
ACH-000317,-0.196022687556673
ACH-000318,-0.3552569048218365
ACH-000319,-0.3560467723520288
ACH-000320,-0.4832702508898168
ACH-000322,-0.4147956655058373
ACH-000323,-0.4498342237637968
ACH-000324,-0.2969331246639242
ACH-000329,-0.3427647840814532
ACH-000330,-0.2966318843506788
ACH-000331,-0.3771325623117733
ACH-000332,-0.4809926268074762
ACH-000334,-0.5519187462634882
ACH-000335,-0.4611982786700112
ACH-000336,-0.3188237167635464
ACH-000337,-0.2114811263693104
ACH-000338,-0.6517205364045285
ACH-000339,-0.4631075129492761
ACH-000341,-0.3657464851723505
ACH-000348,-0.3256913750134745
ACH-000350,-0.4217428567997378
ACH-000352,-0.3405068655048472
ACH-000356,-0.3981836438416865
ACH-000361,-0.22920949379842334
ACH-000362,-0.4822248797209001
ACH-000363,-0.4778501075637495
ACH-000364,-0.4521091284087394
ACH-000365,-0.4547714193317466
ACH-000366,-0.26555717514051863
ACH-000368,-0.4972558525373943
ACH-000374,-0.3802280350889489
