,HAUS3 (79441)
ACH-000004,-0.6386515724770359
ACH-000005,-0.1886960345017656
ACH-000007,-0.5926072937540138
ACH-000009,-0.7804162585364556
ACH-000011,-0.8677023775392751
ACH-000012,-0.8114748094156804
ACH-000013,-0.7154107570921522
ACH-000014,-0.8169499734135794
ACH-000015,-0.5514199316790113
ACH-000017,-0.7125401755930789
ACH-000018,-0.5407557572051978
ACH-000019,-0.7217999631790792
ACH-000021,-0.5082448323853601
ACH-000022,-0.7516475867090912
ACH-000025,-0.7454299778490844
ACH-000028,-0.7247396528242006
ACH-000030,-0.7985993932499984
ACH-000035,-0.4990865698839098
ACH-000036,-0.5928362440927165
ACH-000037,-1.0032454697336928
ACH-000039,-0.7261238279527593
ACH-000040,-1.1255482210373111
ACH-000041,-0.9247916367920432
ACH-000042,-0.6244223237910981
ACH-000045,-0.5920760830470719
ACH-000047,-0.6593740492672463
ACH-000052,-0.7401882310102023
ACH-000053,-0.7557813087360842
ACH-000054,-0.6001829513810242
ACH-000055,-0.5966330324170059
ACH-000060,-0.4621468367289965
ACH-000067,-0.8282531774693345
ACH-000070,-0.7094635663948468
ACH-000075,-0.6644679908034381
ACH-000078,-0.898208373495408
ACH-000082,-0.6479193427465416
ACH-000085,-1.0641754489614856
ACH-000086,-0.6891861324896109
ACH-000087,-1.0577984558064324
ACH-000092,-0.3991162971386782
ACH-000095,-0.5951240957909519
ACH-000097,-0.7530213740320314
ACH-000098,-0.5308320656233886
ACH-000099,-0.6729486036998117
ACH-000108,-0.5849932266591898
ACH-000113,-0.6855748077841722
ACH-000116,-0.561671282928719
ACH-000118,-0.8947713437839742
ACH-000120,-0.7908580641110909
ACH-000123,-0.8746613164735637
ACH-000127,-0.6615899282036404
ACH-000128,-0.5929045885221941
ACH-000132,-0.5947324943202611
ACH-000133,-0.5746844066449154
ACH-000137,-0.8069517408617232
ACH-000138,-0.4668770214151192
ACH-000142,-0.9169850668582183
ACH-000143,-0.6935541747164402
ACH-000146,-0.6950516958272107
ACH-000148,-0.7762012708072865
ACH-000150,-0.7643646725378155
ACH-000152,-0.6393740748362942
ACH-000153,-0.8043610095300276
ACH-000159,-0.7560584537323596
ACH-000160,-0.8711225522307339
ACH-000163,-0.5115149970084724
ACH-000167,-1.1855077081250969
ACH-000168,-0.703088935371804
ACH-000169,-0.893248854980382
ACH-000178,-0.7351976283411397
ACH-000183,-0.6705784819463626
ACH-000188,-0.915363443230882
ACH-000189,-0.7263611404762571
ACH-000190,-0.6297436947794656
ACH-000198,-0.5531267102374944
ACH-000203,-0.19756589598881855
ACH-000204,-0.7109827718340743
ACH-000206,-0.8252530169085954
ACH-000207,-0.6664109132174694
ACH-000208,-0.3490355357024782
ACH-000210,-0.9662703191602184
ACH-000211,-0.7014174952487344
ACH-000215,-0.9843121935806004
ACH-000221,-0.4818363421261903
ACH-000222,-0.9116929086101858
ACH-000223,-0.859823052881429
ACH-000226,-0.7376043796937141
ACH-000227,-0.9920877704437256
ACH-000228,-0.5374198484761785
ACH-000231,-0.7486493336838991
ACH-000232,-0.6729308949721837
ACH-000233,-0.791103677384987
ACH-000234,-0.6605975308316421
ACH-000235,-0.4876289700799827
ACH-000237,-0.9605063959259148
ACH-000238,-0.921761160300408
ACH-000242,-0.3749586751793487
ACH-000243,-0.799779516311644
ACH-000244,-0.8848859426795673
ACH-000246,-0.642551261861337
ACH-000248,-0.4366250698706379
ACH-000250,-0.5196554621937847
ACH-000251,-0.6886893281211129
ACH-000252,-0.4533519754471455
ACH-000253,-0.5778832059820621
ACH-000255,-0.686692059017331
ACH-000256,-0.6052604170779307
ACH-000257,-0.5844267613584357
ACH-000258,-0.6593260752620894
ACH-000259,-0.8977830381757691
ACH-000260,-0.7923704127086434
ACH-000261,-0.7741352776856023
ACH-000262,-0.8795296270550612
ACH-000263,-0.6022862043341116
ACH-000264,-1.014921151292887
ACH-000265,-0.6342590388239904
ACH-000266,-0.5671259588832337
ACH-000272,-0.6095976904682867
ACH-000274,-0.5379996670301161
ACH-000277,-0.5831834925334413
ACH-000278,-0.5636815125894176
ACH-000279,-0.6162442518603434
ACH-000280,-0.7896543422182214
ACH-000281,-0.7537823040769491
ACH-000288,-0.9746776919247371
ACH-000291,-0.7833925603296321
ACH-000293,-0.8288558868633126
ACH-000294,-0.6598766501426868
ACH-000295,-0.604606695804014
ACH-000296,-0.7346285484718911
ACH-000302,-0.7632354173207424
ACH-000304,-0.8231276251392792
ACH-000307,-0.7400579065107045
ACH-000308,-0.7231663880949527
ACH-000310,-0.8968020750609962
ACH-000311,-0.6202523135502881
ACH-000312,-0.7025432526085948
ACH-000315,-0.9085863889567622
ACH-000316,-0.6736749685285945
ACH-000317,-0.590198292280568
ACH-000318,-0.8286165808468869
ACH-000319,-0.661969465777822
ACH-000320,-0.6674670222143366
ACH-000322,-0.7470511695835892
ACH-000323,-0.44905611083380864
ACH-000324,-0.7676981257413937
ACH-000329,-0.9096695583097156
ACH-000330,-0.8035148566056997
ACH-000331,-0.948362958748072
ACH-000332,-0.4066100003925046
ACH-000334,-0.8788374446674788
ACH-000335,-0.34413496026022744
ACH-000336,-0.749425235338706
ACH-000337,-0.33144518475369505
ACH-000338,-0.8231100651668256
ACH-000339,-0.6999543763625294
ACH-000341,-0.6433680433036488
ACH-000348,-0.96318673656398
ACH-000350,-0.5063341031685922
ACH-000352,-0.7222533702125895
ACH-000356,-0.8625124882130042
ACH-000361,-0.8556175244396369
ACH-000362,-0.8449574719833073
ACH-000363,-0.6291626069929017
ACH-000364,-0.5959034167771107
ACH-000365,-0.6374498630570858
ACH-000366,-0.7628250661888052
ACH-000368,-0.900679539430802
ACH-000374,-0.7583510096387871
ACH-000375,-0.5886924961503863
ACH-000376,-0.5261859220959874
ACH-000381,-0.6487251401082597
ACH-000383,-0.5316451401582902
ACH-000387,-0.7115601661245557
ACH-000389,-0.6266802026984597
ACH-000390,-0.7625341213225649
ACH-000393,-0.8279368116916612
ACH-000395,-0.5965324016930244
ACH-000396,-0.22917140473448336
ACH-000397,-0.8623063169542144
ACH-000401,-1.03015604386586
ACH-000402,-1.0621207247824205
ACH-000403,-0.5875712802406866
ACH-000404,-0.7799093683821736
ACH-000406,-0.6689665195006977
ACH-000407,-0.589866356787438
ACH-000408,-0.8538566209809745
ACH-000410,-0.8342592369755915
ACH-000411,-0.6843656454847034
ACH-000414,-0.6852727311642497
ACH-000415,-0.7139314766744557
ACH-000416,-0.7836848727716479
ACH-000420,-0.6877737919614412
ACH-000421,-0.33634522783503523
ACH-000424,-0.690175311302367
ACH-000425,-0.6538036619467641
ACH-000426,-0.6274595990345865
ACH-000427,-0.8790391028656559
ACH-000433,-0.6782574451893607
ACH-000435,-0.7819894402393655
ACH-000436,-0.5953415749558466
ACH-000444,-0.7708365897023067
ACH-000445,-0.8238334121628883
ACH-000448,-0.4942043823368288
ACH-000450,-0.6349363296942585
ACH-000452,-0.7387011965240936
ACH-000454,-0.6204915162494747
ACH-000458,-1.032135951886088
ACH-000459,-0.8351777257601086
ACH-000460,-0.909375922072708
ACH-000461,-0.3086585064987492
ACH-000463,-0.528603461702707
ACH-000464,-0.9487498101987372
ACH-000466,-0.6237818210467371
ACH-000467,-0.7567859410097639
ACH-000468,-0.6845340414989535
ACH-000469,-0.8454191995994316
ACH-000470,-0.6897697461811306
ACH-000471,-0.7025714606528498
ACH-000472,-0.7492203763518336
ACH-000473,-0.5790703522770063
ACH-000475,-0.7382163475793342
ACH-000476,-0.6487405645856009
ACH-000477,-0.8790647440258506
ACH-000479,-0.8451408206753367
ACH-000480,-0.7132908645644774
ACH-000481,-0.7781557115315529
ACH-000483,-0.7417137567733325
ACH-000484,-0.7768922084264949
ACH-000485,-0.7600234488436415
ACH-000486,-0.7798770762270965
ACH-000487,-0.6823972090932545
ACH-000488,-0.5661664874343005
ACH-000490,-0.8018243638882289
ACH-000491,-0.6142804483272074
ACH-000495,-1.0693042554768737
ACH-000496,-0.7714940935602239
ACH-000499,-0.773487366587799
ACH-000500,-0.4548570227812218
ACH-000502,-0.9298758349849402
ACH-000503,-0.5837619390148808
ACH-000505,-0.6908055055982341
ACH-000507,-0.6646932781165231
ACH-000510,-0.4976472017912283
ACH-000511,-0.6518508688149143
ACH-000512,-0.8094652884557196
ACH-000516,-0.7517547974967774
ACH-000517,-1.1332161869230557
ACH-000518,-0.5596002648285131
ACH-000520,-0.7046359983937776
ACH-000521,-0.8127689191876316
ACH-000522,-0.6705498544252694
ACH-000524,-0.7728799875839016
ACH-000527,-0.712830430483685
ACH-000528,-0.7250106173195151
ACH-000537,-0.5602456433986789
ACH-000541,-0.8516209533637954
ACH-000542,-0.6531226257647076
ACH-000544,-0.679279808201946
ACH-000545,-0.6919138377743878
ACH-000547,-0.7345869461895803
ACH-000548,-0.6382415903234969
ACH-000549,-0.6046114851787155
ACH-000550,-0.95752054728655
ACH-000552,-0.5742429340020477
ACH-000556,-0.7736366759423274
ACH-000557,-0.7462893695259123
ACH-000569,-1.0597977597431136
ACH-000570,-0.9961868627741058
ACH-000571,-1.028756600788597
ACH-000573,-0.8804344117359201
ACH-000576,-0.6634228060897155
ACH-000579,-0.7858707153843333
ACH-000580,-0.9496740267698444
ACH-000584,-0.883791110103461
ACH-000585,-0.9174051057296194
ACH-000588,-0.6372958894330248
ACH-000589,-0.855972977975346
ACH-000591,-0.6925647696512499
ACH-000593,-0.7260192183793732
ACH-000600,-0.7379218226028921
ACH-000601,-0.8351195879327549
ACH-000605,-0.5911881895468731
ACH-000606,-0.8854394479881933
ACH-000608,-0.6914183150795432
ACH-000614,-0.9871161713942204
ACH-000616,-0.5128662171661672
ACH-000618,-0.8318934589121851
ACH-000619,-0.7864447370636216
ACH-000620,-0.6840150005018963
ACH-000621,-0.9430782545277578
ACH-000622,-0.8993127241605731
ACH-000623,-1.1031603778777777
ACH-000624,-1.0345210042410171
ACH-000627,-1.03988174398682
ACH-000630,-0.7461796334181888
ACH-000631,-1.088984864572714
ACH-000632,-0.59629074468117
ACH-000633,-0.5976834887722307
ACH-000637,-0.4673930036090643
ACH-000638,-0.6177522727897136
ACH-000646,-0.7327680437666884
ACH-000647,-0.786218105895251
ACH-000648,-0.7973189085983418
ACH-000649,-0.5424467800378577
ACH-000651,-0.7818379254883527
ACH-000652,-0.7391056896519259
ACH-000653,-0.7087380735165765
ACH-000657,-0.6769451622145695
ACH-000658,-0.6632481091792106
ACH-000661,-0.9157636122621992
ACH-000662,-0.4735117080915455
ACH-000663,-0.5295221159233299
ACH-000665,-0.5503998148350838
ACH-000671,-0.42591622899172304
ACH-000672,-0.5312373480620325
ACH-000673,-0.9168415147063778
ACH-000676,-0.6652367575747185
ACH-000677,-0.5568485804605576
ACH-000681,-0.7043356609986626
ACH-000683,-0.7672700442864885
ACH-000684,-0.8853218996432228
ACH-000688,-0.903780519689562
ACH-000693,-0.5649656195610906
ACH-000694,-0.8069319399640983
ACH-000695,-0.8437290806312232
ACH-000696,-0.7202735852332242
ACH-000697,-1.0875870275141537
ACH-000699,-1.2605135772888123
ACH-000701,-0.5625550270813855
ACH-000706,-0.6655813566448496
ACH-000711,-0.8641972967391982
ACH-000713,-0.31084813915087084
ACH-000714,-0.7853488232473521
ACH-000718,-0.4639719532569243
ACH-000720,-0.9394129454329818
ACH-000721,-0.3611566404535148
ACH-000724,-0.812355389539572
ACH-000725,-0.9015419036404732
ACH-000732,-0.7580925583063512
ACH-000734,-0.8235028351565131
ACH-000735,-0.7650926686712279
ACH-000736,-1.120277899529116
ACH-000738,-0.7023561607910052
ACH-000746,-0.4904123854212403
ACH-000747,-0.8212093228402998
ACH-000748,-0.877713135627486
ACH-000753,-0.8463319797033061
ACH-000756,-0.9567791295328272
