,CSNK1A1L (122011)
ACH-000329,0.0504513294409007
ACH-000330,-0.06514960817037273
ACH-000331,-0.10981634990491536
ACH-000332,-0.054343044529359036
ACH-000334,0.14850971825914072
ACH-000335,-0.2432415152062745
ACH-000336,0.1718934442273556
ACH-000337,0.16331535277830247
ACH-000338,-0.1007841574756774
ACH-000339,0.0057169342770161495
ACH-000341,0.16644708365151958
ACH-000348,-0.10162568467478077
ACH-000350,-0.042008933203636335
ACH-000352,-0.11193205064144042
ACH-000356,0.09927999138554956
ACH-000361,-0.061496977558152366
ACH-000362,-0.11674663045815245
ACH-000363,0.1157109565740536
ACH-000364,0.03157562833042403
ACH-000365,-0.12643548291677395
ACH-000366,-0.022766549090178115
ACH-000368,-0.014734886837304647
ACH-000374,-0.06020198262575721
ACH-000375,-0.06989926786950891
ACH-000376,-0.1679472238223204
ACH-000381,-0.15206971844737807
ACH-000383,-0.14210858226689901
ACH-000387,0.09576118760683304
ACH-000389,0.000132554376199428
ACH-000390,-0.025395309380124544
ACH-000393,-0.16931263221958887
ACH-000395,-0.1658987916331154
ACH-000396,-0.12053877530415165
ACH-000397,-0.0064948049700316686
ACH-000401,-0.06572073804901497
ACH-000402,-0.24678110141542656
ACH-000403,-0.025183006321100942
ACH-000404,-0.5239567769743462
ACH-000406,0.002858946921359858
ACH-000407,0.21049544767509554
ACH-000408,-0.0629164724651383
ACH-000410,-0.06239512293084155
ACH-000411,-0.0608664468807895
ACH-000414,-0.159965643794775
ACH-000415,-0.13752028038591524
ACH-000416,-0.08848806811003053
ACH-000420,0.059123947279117885
ACH-000421,0.1368788683986501
ACH-000424,-0.04057670361343688
ACH-000425,-0.07295865844472826
ACH-000426,0.13694427117020325
ACH-000427,0.16269947825832745
ACH-000433,-0.09308568580899357
ACH-000435,-0.2580338746203233
ACH-000436,-0.38764604150807147
ACH-000444,0.07652446420914237
ACH-000445,-0.026551288681220798
ACH-000448,0.02039512752126285
ACH-000450,0.01956075771314833
ACH-000452,-0.039252387470902005
ACH-000454,-0.13804603311989433
ACH-000458,-0.1729274272501652
ACH-000459,-0.0524915760820597
ACH-000460,-0.02137729411604414
ACH-000461,-0.10003989415584504
ACH-000463,0.04831667157452523
ACH-000464,0.06782777233325199
ACH-000466,0.06731878796092165
ACH-000467,0.001404990738052904
ACH-000468,-0.13075595886614927
ACH-000469,-0.09480711797182023
ACH-000470,0.03629385532343731
ACH-000471,0.022503249073664414
ACH-000472,-0.032833947847708544
ACH-000473,-0.021613028780385537
ACH-000475,0.050092958708270574
ACH-000476,0.020073277867179086
ACH-000477,-0.3412585826035281
ACH-000479,0.13299614549856562
ACH-000480,-0.1339578810641749
ACH-000481,-0.0643151815289131
ACH-000483,0.11984673410691388
ACH-000484,0.09632308006221288
ACH-000485,-0.0973607367847191
ACH-000486,0.06984525103938484
ACH-000487,-0.06297026614808009
ACH-000488,-0.12266729180467745
ACH-000490,-0.005203486197153068
ACH-000491,-0.07525022289759258
ACH-000495,0.13976848354923932
ACH-000496,-0.1882771536253302
ACH-000499,-0.31938148729374066
ACH-000500,-0.2953085333318051
ACH-000502,0.04223114700350343
ACH-000503,0.035323309023064464
ACH-000505,0.08506846270838485
ACH-000507,0.0261949503053609
ACH-000510,-0.007907007527787072
ACH-000511,0.046241529654095975
ACH-000512,-0.15080737969331542
ACH-000516,-0.08759567528778169
ACH-000517,0.06193535007051176
ACH-000518,-0.14683800811651368
ACH-000520,0.06057045493417824
ACH-000521,0.004262071593299418
ACH-000522,-0.11429722729097475
ACH-000524,0.04376658062223139
ACH-000527,-0.04846348051941608
ACH-000528,-0.02962167184846689
ACH-000537,-0.16196030516713825
ACH-000541,0.026781781668847184
ACH-000542,-0.1561563944338299
ACH-000544,-0.1614801318056649
ACH-000545,-0.05820057056559814
ACH-000547,0.12703116813054718
ACH-000548,-0.014724562962413472
ACH-000549,-0.11251768479773128
ACH-000550,-0.11927729889018478
ACH-000552,-0.1535836445685986
ACH-000556,-0.043344938661349385
ACH-000557,-0.09720363070464487
ACH-000569,0.12754605100565095
ACH-000570,-0.16908758186906006
ACH-000571,-0.09424447470080832
ACH-000573,-0.10930930972322893
ACH-000576,-0.10750216393739633
ACH-000579,0.19147256976403126
ACH-000580,-0.12485959426503945
ACH-000584,-0.08068721563356422
ACH-000585,-0.03913142280260413
ACH-000588,-0.005038165667224575
ACH-000589,0.04166837191151358
ACH-000591,-0.1892538195376091
ACH-000593,0.08750802028082272
ACH-000600,-0.006145606427958286
ACH-000601,-0.0081036265565046
ACH-000605,-0.0908410010344888
ACH-000606,-0.05468178540256238
ACH-000608,0.05573555160159584
ACH-000614,0.02519947086761401
ACH-000616,-0.13201751834971204
ACH-000618,-0.07606318311136295
ACH-000619,-0.08783483067191247
ACH-000620,-0.018573788032956604
ACH-000621,0.05652623947430663
ACH-000622,-0.07502346974684795
ACH-000623,-0.1915509407073818
ACH-000624,-0.03196252091029688
ACH-000627,0.035180930988633764
ACH-000630,-0.02810303617473013
ACH-000631,-0.07008418941709252
ACH-000632,-0.10947262885761164
ACH-000633,-0.0832032025232358
ACH-000637,0.06849249956184987
ACH-000638,-0.06701532010537062
ACH-000646,-0.07556807589204059
ACH-000647,-0.02171725347320583
ACH-000648,-0.2150685541543679
ACH-000649,-0.03616305722906366
ACH-000651,-0.0991415239333251
ACH-000652,8.978687567928662e-05
ACH-000653,0.02855596031195838
ACH-000657,0.06839237515333425
ACH-000658,0.07093652008388744
ACH-000661,-0.025814380088035542
ACH-000662,-0.4504813345838709
ACH-000663,-0.07117147797477792
ACH-000665,-0.03659141601700431
ACH-000671,-0.22198841121806892
ACH-000672,-0.0373699324243279
ACH-000673,0.052573254672307744
ACH-000676,-0.1688947812019134
ACH-000677,-0.12744493854163372
ACH-000681,0.09995190180026284
ACH-000683,0.05800697627729465
ACH-000684,-0.2482983249366548
ACH-000688,0.13638183820796598
ACH-000693,0.010886644390283159
ACH-000694,0.06496569178555897
ACH-000695,-0.09504375355264788
ACH-000696,0.005929639750105662
ACH-000697,0.12291373507751915
ACH-000699,-0.13582307879691466
ACH-000701,0.16826713893207376
ACH-000706,0.05751043076004319
ACH-000711,-0.005219556458805356
ACH-000713,0.05267178521800386
ACH-000714,-0.03868759457183976
ACH-000718,-0.00831704525763517
ACH-000720,-0.03101335166947858
ACH-000721,0.0216481570238182
ACH-000724,-0.056465810439526996
ACH-000725,-0.15277445830000624
ACH-000732,0.09345678382732407
ACH-000734,-0.09081883335947706
ACH-000735,-0.07661629732086762
ACH-000736,0.03756814207477162
ACH-000738,-0.08277811270001599
ACH-000746,0.23757125141987376
ACH-000747,-0.14061785902803947
ACH-000748,-0.14489088505711378
ACH-000753,-0.04307552753350913
ACH-000756,-0.0008973668547031431
ACH-000757,0.2070278180463543
ACH-000758,0.001489859524863766
ACH-000760,-0.029382875874418724
ACH-000762,0.002557338211423057
ACH-000763,0.007733758437202469
ACH-000764,0.22874581080202536
ACH-000765,0.08357259171152655
ACH-000766,-0.15926922383529593
ACH-000767,0.10270332810461116
ACH-000768,0.02190754365454886
ACH-000769,0.13297627579335786
ACH-000770,0.061610030789547736
ACH-000771,-0.0944979820207997
ACH-000773,-0.05716496384385782
ACH-000776,-0.010821058089943929
ACH-000777,-0.08529491938017918
ACH-000778,-0.014493562993952469
ACH-000781,-0.035494750573162
ACH-000782,0.07107376737693495
ACH-000783,0.13041804308896174
ACH-000784,-0.028201685613490707
ACH-000785,0.00414550279582593
ACH-000787,-0.03270637553990133
ACH-000788,-0.05438552762740409
ACH-000791,0.056577177855914075
ACH-000792,-0.031103651593149588
ACH-000794,-0.015014238766284743
ACH-000796,0.07825003487742828
ACH-000798,-0.0629384165581946
ACH-000799,0.14538234525100316
ACH-000800,-0.2421066633852823
ACH-000802,-0.0005063991731228071
ACH-000804,0.03124813060079035
ACH-000805,0.0019049744340530032
ACH-000809,0.0103130369697776
ACH-000810,-0.5817680592781775
ACH-000811,0.012476828584629705
ACH-000817,-0.06805095083299666
ACH-000819,0.08006784769055507
ACH-000820,-0.29642269645479963
ACH-000821,-0.02738610775680898
ACH-000822,0.1327673634443327
ACH-000823,0.06052995309659689
ACH-000824,0.041099046209741134
ACH-000827,0.06119713575288083
ACH-000829,-0.061581562840824326
ACH-000831,-0.29032356651569785
ACH-000832,-0.1805008147936322
ACH-000833,-0.06862652433177213
ACH-000834,-0.32965743956235233
ACH-000835,0.010384593859933988
ACH-000836,0.006048938346695647
ACH-000837,0.06481076975635898
ACH-000838,0.050110787140898255
ACH-000839,-0.05231691663160391
ACH-000840,-0.008931767550041735
ACH-000841,-0.08001820733632797
ACH-000843,-0.05549937890450804
ACH-000846,0.17343259262794875
ACH-000847,0.017801397585209617
ACH-000848,0.0209626900527287
ACH-000849,0.07082353042567058
ACH-000851,-0.040061247850363496
ACH-000855,-0.036900912897095635
ACH-000856,0.2391181792719395
ACH-000858,-0.12764490187752525
ACH-000859,0.005328021996460367
ACH-000861,-0.01199206661390168
ACH-000862,-0.1017684544204771
ACH-000865,0.035414071949935934
ACH-000866,0.04662429014421594
ACH-000867,-0.06964954870687483
ACH-000869,0.13980440897561408
ACH-000872,-0.00944938386473901
ACH-000873,0.056552288804985765
ACH-000876,-0.05887877288827952
ACH-000878,-0.010457586057809729
ACH-000880,0.16177290796304414
ACH-000881,-0.0013500942362240605
ACH-000882,0.09039179366645393
ACH-000884,0.09683381058538636
ACH-000885,-0.046338002472165234
ACH-000887,0.02312700224671195
ACH-000889,0.031772434367669494
ACH-000896,0.10754744745901153
ACH-000898,-0.09588240862303654
ACH-000900,-0.11803601333777687
ACH-000901,-0.020103584186458547
ACH-000905,-0.13353119792681795
ACH-000906,-0.14925375796403945
ACH-000907,-0.11517866576820884
ACH-000910,-0.0016644069557389238
ACH-000911,-0.0028758998674002657
ACH-000912,-0.058749601916011474
ACH-000913,0.015813328809137422
ACH-000915,-0.0007820728477704343
ACH-000916,0.05006175270076947
ACH-000917,0.04493280815905555
ACH-000920,0.5166459781552204
ACH-000921,-0.010564388164220182
ACH-000924,0.03179267976112733
ACH-000926,0.14226620657795813
ACH-000928,-0.06361879162763982
ACH-000929,-0.375816258179442
ACH-000932,-0.09203436414948384
ACH-000935,0.056039951690788056
ACH-000936,0.03163451401694575
ACH-000937,0.030351422168236174
ACH-000938,-0.1956191526281907
ACH-000939,-0.1853713403092666
ACH-000941,0.12333093556587348
ACH-000943,0.04714636726424062
ACH-000946,0.07004201842077852
ACH-000947,0.028250684898819125
ACH-000948,-0.040162579450790194
ACH-000950,0.058717577999385415
ACH-000953,0.078864776850021
ACH-000954,0.31546159718961936
ACH-000957,-0.018743552417990982
ACH-000958,-0.17989933040976322
ACH-000960,-0.16727036078347915
ACH-000963,-0.10981250882188624
ACH-000968,-0.12423704237478328
ACH-000969,-0.21693482564094646
ACH-000972,0.14876335551248268
ACH-000973,-0.03529541210298488
ACH-000974,0.094953493014168
ACH-000978,0.1037703517773646
ACH-000984,0.0518202688970596
ACH-000986,-0.09061774919809623
ACH-000988,0.020062940409936333
ACH-000993,-0.20640773662284484
ACH-000994,0.07257995059792574
ACH-000996,0.010375726955149132
ACH-001001,-0.07509417045110937
ACH-001020,0.0707060144474471
ACH-001028,-0.13224658955516375
ACH-001031,0.12235878602021852
ACH-001038,-0.04812407074289336
ACH-001048,-0.07655318049539964
ACH-001050,0.10225144501030063
ACH-001053,-0.057783910168215075
ACH-001054,0.08123107473869591
ACH-001061,-0.02041602038295199
ACH-001067,-0.0037306593192981655
ACH-001075,-0.23426464838081745
ACH-001096,0.14289221790621434
ACH-001111,-0.07472176359439378
ACH-001119,0.1458474603954586
ACH-001128,0.2934466949133835
ACH-001134,-0.12766355803918367
ACH-001151,0.049369169678347084
ACH-001163,-0.03427430074744221
ACH-001164,0.10789796708651113
ACH-001183,-0.3005160192998094
ACH-001192,-0.137998488737112
ACH-001193,-0.09195023109378117
ACH-001196,-0.1619375799909528
ACH-001197,-0.12503689057560274
ACH-001205,-0.008128361965038605
ACH-001211,-0.3759691984759329
ACH-001212,-0.1969218766891669
ACH-001228,0.0833052144072774
ACH-001232,-0.09729417067873848
ACH-001239,-0.011944663188683726
ACH-001270,0.03452113522494766
ACH-001274,-0.028106849477953142
ACH-001275,0.41341119226229694
ACH-001277,-0.1592423200551154
ACH-001278,-0.0475779998958038
ACH-001280,-0.12305581916698828
ACH-001283,-0.07794016893107708
ACH-001289,-0.1977119350208261
ACH-001300,0.07453368688254802
ACH-001301,-0.03643858140273035
ACH-001302,-0.13597112675491269
ACH-001306,-0.07626900815873568
ACH-001318,-0.0011912738520012168
ACH-001322,0.049167534633912095
ACH-001328,0.11260251724164633
ACH-001332,0.0766270944080653
ACH-001336,-0.20993011719285845
ACH-001346,-0.050485673160683184
ACH-001353,-0.043087008354633985
ACH-001354,-0.08635145595919866
ACH-001367,0.32326789284043744
ACH-001368,-0.10030682250538864
ACH-001374,0.014604213074444797
ACH-001377,0.02026635768167701
ACH-001380,-0.10224126025845537
ACH-001391,-0.020799072157048997
ACH-001408,-0.036981524552032116
ACH-001430,-0.1908063226946655
ACH-001431,0.09158410476602376
ACH-001450,-0.3385271274637543
ACH-001496,-0.2886676307239385
ACH-001500,-0.0804535920615165
ACH-001523,0.05024420875667737
ACH-001532,-0.02930908303704108
ACH-001550,0.0949446431329898
ACH-001552,-0.15589282522707448
ACH-001554,0.010991260097532395
ACH-001654,-0.05003296669240183
ACH-001735,-0.02443912993396849
ACH-001736,-0.208248183863398
ACH-001737,-0.20410514536286267
ACH-001740,-0.1600643135459642
ACH-001745,-0.015779123189138745
ACH-001765,-0.011706164519830569
