,TLX2 (3196)
ACH-000004,-0.32748307927227177
ACH-000005,0.14136884079749767
ACH-000007,-0.06313008809011453
ACH-000009,0.023280269880926092
ACH-000011,-0.1210132414613652
ACH-000012,-0.014021123141505543
ACH-000013,-0.15279685468608648
ACH-000014,-0.06547594704268128
ACH-000015,-0.15940476972244216
ACH-000017,-0.04702405211417076
ACH-000018,-0.12272359304682988
ACH-000019,-0.07942753953211625
ACH-000021,-0.022887990452073254
ACH-000022,-0.12424245716983408
ACH-000025,-0.1166505181243044
ACH-000028,-0.18342940282145687
ACH-000030,-0.043602838118174975
ACH-000035,-0.16636855656018354
ACH-000036,-0.0634835067383075
ACH-000037,0.010801803736585387
ACH-000039,0.0813016160844268
ACH-000040,0.023542218743988232
ACH-000041,-0.1319754935527412
ACH-000042,0.010448548449161538
ACH-000045,-0.010895969629183334
ACH-000047,-0.06320086847126959
ACH-000052,-0.029490287764773214
ACH-000053,-0.07997401711822016
ACH-000054,-0.05196808462494645
ACH-000055,0.1055929776000064
ACH-000060,0.0263051782388269
ACH-000067,-0.02505988635577065
ACH-000070,0.12148351142053665
ACH-000075,0.019230195636290515
ACH-000078,-0.15452865470338473
ACH-000082,-0.00011586275436735691
ACH-000085,-0.08325938238626926
ACH-000086,-0.07735866641622298
ACH-000087,-0.1689087149800617
ACH-000092,-0.2598952221026857
ACH-000095,-0.1447899099578697
ACH-000097,0.0008372016225138753
ACH-000098,0.05152738292611792
ACH-000099,0.2275065803362145
ACH-000108,0.0066214712613657245
ACH-000113,-0.0678248049668597
ACH-000116,-0.13164430503780686
ACH-000118,-0.14218908613849515
ACH-000120,-0.18920374890863986
ACH-000123,-0.17241568990504716
ACH-000127,-0.07027046509337673
ACH-000128,-0.2270509569269123
ACH-000132,-0.05070763740779057
ACH-000133,-0.06636256095248359
ACH-000137,-0.1704814525717374
ACH-000138,-0.12268030785180775
ACH-000142,0.05072303074084157
ACH-000143,-0.23638747689644604
ACH-000146,-0.06497536101833422
ACH-000148,-0.015471746722654547
ACH-000150,0.06764643723896327
ACH-000152,-0.10996890963192688
ACH-000153,0.046641393387796375
ACH-000159,-0.07015593037129646
ACH-000160,-0.22400462418598246
ACH-000163,-0.1868161563111055
ACH-000167,-0.092071851123108
ACH-000168,-0.0050437331486386135
ACH-000169,-0.023954973004473225
ACH-000178,-0.026537575079427264
ACH-000183,-0.1556205392402022
ACH-000188,-0.1297911004251644
ACH-000189,-0.2120194348628976
ACH-000190,-0.027586432683173658
ACH-000198,-0.07199046355526359
ACH-000203,-0.14411401439250732
ACH-000204,0.1286772725007798
ACH-000206,-0.043652429030787705
ACH-000207,-0.15255554826833967
ACH-000208,0.12239952908493165
ACH-000210,-0.005720050133353305
ACH-000211,-0.07400023066475654
ACH-000215,-0.11848542359134165
ACH-000221,-0.07537290732383617
ACH-000222,0.03257302770465506
ACH-000223,-0.10429710300729697
ACH-000226,-0.05010074314461682
ACH-000227,0.016835610884177458
ACH-000228,-0.1628630831377731
ACH-000231,-0.1143598002675472
ACH-000232,0.011612032349154807
ACH-000233,-0.06994228765608365
ACH-000234,-0.16246625865209882
ACH-000235,-0.12244016028440285
ACH-000237,-0.040203485649256784
ACH-000238,-0.2336444983847989
ACH-000242,-0.0340022208177339
ACH-000243,-0.09932258132591333
ACH-000244,-0.1046476825271832
ACH-000246,0.045952792745895706
ACH-000248,0.03332354248920485
ACH-000250,-0.012241790628020138
ACH-000251,-0.22958557395537385
ACH-000252,-0.1420706660695387
ACH-000253,0.0215931223942706
ACH-000255,-0.20311307217641197
ACH-000256,-0.1426684466114455
ACH-000257,0.06621045643145274
ACH-000258,-0.00934955759302762
ACH-000259,-0.12526591196820966
ACH-000260,0.05011055004217714
ACH-000261,-0.079488870722114
ACH-000262,-0.11777776527247645
ACH-000263,0.0073307660962667765
ACH-000264,-0.058953168882067974
ACH-000265,-0.015563558989341962
ACH-000266,-0.08931465367870521
ACH-000272,-0.10979271151969147
ACH-000274,-0.08848933971001978
ACH-000277,0.058472871457509075
ACH-000278,0.037951619495916654
ACH-000279,-0.1811363133684722
ACH-000280,0.03678593786370097
ACH-000281,-0.1656269423194673
ACH-000288,-0.03537726028392068
ACH-000291,-0.060101837493914005
ACH-000293,-0.1562845746394693
ACH-000294,-0.20193469734367955
ACH-000295,-0.044674265679115865
ACH-000296,0.15807282849190776
ACH-000302,-0.051086612174558614
ACH-000304,-0.14648108383203615
ACH-000307,-0.1266586129946193
ACH-000308,-0.01659655592678905
ACH-000310,-0.0978936019276073
ACH-000311,0.005531274255722064
ACH-000312,-0.39021298164396856
ACH-000315,-0.28159178988276035
ACH-000316,-0.09636881829411116
ACH-000317,-0.1209855937028457
ACH-000318,-0.1831023355713466
ACH-000319,-0.0329101854500367
ACH-000320,0.09243450858500936
ACH-000322,-0.17730616150873746
ACH-000323,0.17368560997466964
ACH-000324,-0.11271141768112455
ACH-000329,0.07537411148279914
ACH-000330,-0.07233834526024248
ACH-000331,-0.09771844607518898
ACH-000332,-0.04003831253625185
ACH-000334,-0.098014938301285
ACH-000335,-0.00713869150254458
ACH-000336,0.038453055970947024
ACH-000337,-0.15367131394241035
ACH-000338,-0.32757053929634683
ACH-000339,-0.04150926326778784
ACH-000341,-0.1008248396596268
ACH-000348,-0.0965776567351202
ACH-000350,-0.1264232934829164
ACH-000352,-0.11882357478105825
ACH-000356,-0.19498158839577245
ACH-000361,-0.01972332850959697
ACH-000362,-0.12848387598064526
ACH-000363,-0.016535445078451273
ACH-000364,0.0229252006546346
ACH-000365,-0.016649651563948122
ACH-000366,0.1251318724525692
ACH-000368,-0.09615701857438536
ACH-000374,-0.06820561604176886
ACH-000375,-0.09596162581986332
ACH-000376,-0.0994512510540226
ACH-000381,-0.0420018422040403
ACH-000383,-0.06418269562700557
ACH-000387,-0.08180180873531301
ACH-000389,-0.11495985764579768
ACH-000390,-0.06610486987033494
ACH-000393,-0.2908438943575757
ACH-000395,-0.02894822966275644
ACH-000396,-0.06448167623471705
ACH-000397,-0.0246487010949662
ACH-000401,-0.05617737315805324
ACH-000402,-0.20339629389543384
ACH-000403,-0.134685369764356
ACH-000404,-0.11721754812736188
ACH-000406,-0.10258497844897252
ACH-000407,-0.09469133290581196
ACH-000408,-0.3207698853105483
ACH-000410,-0.048210730525455
ACH-000411,0.09230439621179734
ACH-000414,-0.05037802070469425
ACH-000415,-0.28480832499469394
ACH-000416,0.018869030446930203
ACH-000420,-0.03711472386596438
ACH-000421,-0.12070830178186387
ACH-000424,-0.1268256559415297
ACH-000425,-0.0231660491847166
ACH-000426,-0.194666002555916
ACH-000427,-0.17982896835650625
ACH-000433,-0.08617739913825731
ACH-000435,-0.13970103498285946
ACH-000436,0.17880522556497436
ACH-000444,-0.10435209625679676
ACH-000445,0.2343405960205995
ACH-000448,0.03328177351403718
ACH-000450,0.0920013133527056
ACH-000452,-0.08343637778884376
ACH-000454,-0.328496368314154
ACH-000458,-0.010187007139209092
ACH-000459,0.051264547212222296
ACH-000460,-0.04431249559656702
ACH-000461,-0.19985812887170212
ACH-000463,-0.08517677287354701
ACH-000464,-0.15812739279405644
ACH-000466,0.010368936930906328
ACH-000467,-0.01197026260937165
ACH-000468,-0.14409727417920046
ACH-000469,0.0662933265916673
ACH-000470,0.025310850474717903
ACH-000471,-0.04556073259181497
ACH-000472,-0.15745343090086308
ACH-000473,-0.12985342671662609
ACH-000475,-0.05617629893944048
ACH-000476,-0.1516058137065553
ACH-000477,-0.17058521895797688
ACH-000479,-0.023884168513017487
ACH-000480,0.029459308999548087
ACH-000481,-0.2005526338010722
ACH-000483,-0.0912703667414578
ACH-000484,-0.0903848572301811
ACH-000485,-0.05648117996564889
ACH-000486,-0.07292859104989316
ACH-000487,-0.1646287974137122
ACH-000488,-0.2184644873975848
ACH-000490,-0.2386086266585521
ACH-000491,-0.2444092901288329
ACH-000495,-0.33983837738846184
ACH-000496,-0.13036412803856773
ACH-000499,0.005789584943002033
ACH-000500,0.062447838554591566
ACH-000502,-0.02505476500902597
ACH-000503,-0.17521008607807007
ACH-000505,-0.0908429537188538
ACH-000507,-0.024245729928574024
ACH-000510,-0.14768652625337825
ACH-000511,-0.05518933756335361
ACH-000512,-0.07855036309536549
ACH-000516,-0.07310710404382666
ACH-000517,-0.06996401252410814
ACH-000518,-0.13106783048799886
ACH-000520,-0.01797777448737681
ACH-000521,-0.035696677334565864
ACH-000522,-0.19635698049245248
ACH-000524,0.028114433026961257
ACH-000527,-0.12374909793448095
ACH-000528,0.027947257254074282
ACH-000537,-0.13113454334686409
ACH-000541,0.3238126012884392
ACH-000542,-0.08742888428391782
ACH-000544,-0.20376854997251714
ACH-000545,-0.19493079783741066
ACH-000547,-0.06843387549883896
ACH-000548,-0.14907229415669815
ACH-000549,-0.15516678025578493
ACH-000550,0.00999203850355082
ACH-000552,-0.0996907008983558
ACH-000556,0.03411296489207324
ACH-000557,0.01608695883623517
ACH-000569,-0.03851739313693059
ACH-000570,-0.05799473894324034
ACH-000571,-0.04542395127336637
ACH-000573,-0.038902335613631364
ACH-000576,0.013235092641481962
ACH-000579,-0.12163165712867875
ACH-000580,-0.031424977474584295
ACH-000584,-0.24624937510704634
ACH-000585,-0.12673326300595314
ACH-000588,-0.031988507870741985
ACH-000589,-0.19899473127770229
ACH-000591,-0.1643894483345292
ACH-000593,-0.11804018295410075
ACH-000600,-0.09142038031917414
ACH-000601,-0.05720954078348965
ACH-000605,-0.07691001502470261
ACH-000606,-0.2497216458810657
ACH-000608,-0.10073482847334653
ACH-000614,0.00499230438052375
ACH-000616,-0.03329166083074713
ACH-000618,-0.21568374282578945
ACH-000619,-0.21929748183865586
ACH-000620,-0.023848297234751962
ACH-000621,0.013703200851668979
ACH-000622,-0.045304569560744336
ACH-000623,-0.0691741147208241
ACH-000624,-0.0446395522404008
ACH-000627,-0.20653326191378307
ACH-000630,-0.1997295718518664
ACH-000631,-0.17041177616867764
ACH-000632,-0.13075736881913513
ACH-000633,-0.15443948080790368
ACH-000637,-0.08835019883154838
ACH-000638,-0.21898555300736602
ACH-000646,0.020330497222548802
ACH-000647,-0.10881756362996978
ACH-000648,0.076223955912998
ACH-000649,-0.01884174805224928
ACH-000651,-0.236070202405206
ACH-000652,-0.07844594569735447
ACH-000653,-0.01588871362496903
ACH-000657,-0.040978735288572266
ACH-000658,-0.0474203425507206
ACH-000661,-0.1018758685178414
ACH-000662,0.1036241182738985
ACH-000663,0.11986014529478133
ACH-000665,-0.16759608132964096
ACH-000671,-0.1914327796834903
ACH-000672,-0.1003230070734228
ACH-000673,-0.013505472083034018
ACH-000676,-0.0026887749525274338
ACH-000677,-0.12125388206384953
