,UCN3 (114131)
ACH-000004,0.01622411191127542
ACH-000005,-0.03891923119654028
ACH-000007,0.05489866155840873
ACH-000009,-0.02089296480431321
ACH-000011,0.0933419841663083
ACH-000012,0.1311027152383934
ACH-000013,0.09714794389091383
ACH-000014,0.1452501494823125
ACH-000015,0.14164504933872976
ACH-000017,0.13155543992998436
ACH-000018,0.2612820873713884
ACH-000019,0.044116602900630617
ACH-000021,0.01703576201987915
ACH-000022,-0.02626961347207462
ACH-000025,0.17356800464009195
ACH-000028,0.03245138313212564
ACH-000030,0.10302567886160707
ACH-000035,0.10842341571190273
ACH-000036,0.12948840584177246
ACH-000037,0.1279198685508535
ACH-000039,0.008200221371199079
ACH-000040,0.09487558435302997
ACH-000041,0.1136486224121318
ACH-000042,0.07370090903290091
ACH-000045,-0.02797768364937108
ACH-000047,0.11211342522881654
ACH-000052,-0.022788723626498017
ACH-000053,0.10983306436438754
ACH-000054,0.13920760025983936
ACH-000055,-0.10456200363592684
ACH-000060,0.02990809233056095
ACH-000067,-0.09635855268486264
ACH-000070,0.22207826038400186
ACH-000075,0.1669264788087675
ACH-000078,-0.04071756383509752
ACH-000082,0.1880103578614366
ACH-000085,-0.007717845902683588
ACH-000086,0.19333669199998327
ACH-000087,0.3848371162015484
ACH-000092,0.11592281717883522
ACH-000095,0.12356034408224842
ACH-000097,0.10041199879096756
ACH-000098,0.059499605792238563
ACH-000099,0.08455318912087809
ACH-000108,-0.01899035370994628
ACH-000113,0.058331807106654025
ACH-000116,0.07424436352697876
ACH-000118,0.09353058809441588
ACH-000120,0.2051195397256496
ACH-000123,0.09223599508949812
ACH-000127,0.028410819599736976
ACH-000128,0.16276895795458293
ACH-000132,0.10707646237981973
ACH-000133,0.16795107305107626
ACH-000137,0.14118937313844235
ACH-000138,0.08810195900258322
ACH-000142,0.11073331694893343
ACH-000143,0.012892770400466231
ACH-000146,-0.014203917235877574
ACH-000148,-0.005519501808268268
ACH-000150,0.01945084799431741
ACH-000152,0.2301408748780825
ACH-000153,0.1161749249190044
ACH-000159,0.14368590182921304
ACH-000160,0.037070715404025255
ACH-000163,0.0607388428802861
ACH-000167,0.20551636760720213
ACH-000168,0.14119779547294048
ACH-000169,0.10664268635794227
ACH-000178,0.0884216622447052
ACH-000183,0.0702730515737392
ACH-000188,0.03813431075322047
ACH-000189,-0.15688979156060315
ACH-000190,-0.11542946281131565
ACH-000198,0.11394995738657855
ACH-000203,0.4015837817393578
ACH-000204,0.022622990211057504
ACH-000206,-0.013883282584777563
ACH-000207,0.14225572007453266
ACH-000208,-0.06129468138381914
ACH-000210,-0.010412466995597636
ACH-000211,0.16473857915028786
ACH-000215,-0.0191086575247862
ACH-000221,0.13696415654820918
ACH-000222,0.2467122201157255
ACH-000223,0.1026091664654639
ACH-000226,0.13061207077853476
ACH-000227,-0.06330203716105631
ACH-000228,-0.058235307188124766
ACH-000231,0.17533237693418033
ACH-000232,0.07428795328148009
ACH-000233,0.09761275499649244
ACH-000234,0.14471476138812134
ACH-000235,0.07710343338045103
ACH-000237,0.0774425861155007
ACH-000238,0.12485860899690712
ACH-000242,0.031681583155263975
ACH-000243,0.0986643917721002
ACH-000244,0.018449930318082463
ACH-000246,0.10268780727637693
ACH-000248,0.0981176922028896
ACH-000250,0.09258214152304707
ACH-000251,0.010125906448258512
ACH-000252,0.20988459915224528
ACH-000253,0.08144559694683247
ACH-000255,0.1459646329212232
ACH-000256,-0.016098150302722217
ACH-000257,0.10264217553621324
ACH-000258,0.0006861383763306638
ACH-000259,-0.0007045654295566151
ACH-000260,0.15155937905047195
ACH-000261,0.17600234700084574
ACH-000262,0.058247928205259585
ACH-000263,0.2539927651175842
ACH-000264,0.07099646056839458
ACH-000265,0.2628550632602669
ACH-000266,0.06385801413382089
ACH-000272,0.06257552472421128
ACH-000274,0.056716371071468576
ACH-000277,0.1532616621849179
ACH-000278,0.02478736832053169
ACH-000279,0.15552146869732472
ACH-000280,-0.01741868066433075
ACH-000281,0.10444196512656684
ACH-000288,0.04091410014954668
ACH-000291,0.12734202159949987
ACH-000293,-0.022776101879693738
ACH-000294,0.06594709863468237
ACH-000295,-0.06393019466862125
ACH-000296,0.13058666208204806
ACH-000302,0.01706270264999565
ACH-000304,0.05011684675190203
ACH-000307,0.06728833809560664
ACH-000308,0.07317957741664875
ACH-000310,-0.0014850197145391533
ACH-000311,-0.011213116371056705
ACH-000312,0.004432090715064832
ACH-000315,0.11843668219031073
ACH-000316,0.1122456906931144
ACH-000317,0.19049118464541287
ACH-000318,0.0798397021537819
ACH-000319,0.11058754305148348
ACH-000320,0.17363010965705175
ACH-000322,-0.018018744406259758
ACH-000323,0.08943028352106548
ACH-000324,0.11483303763123105
ACH-000329,0.1594233266596799
ACH-000330,0.050124319922276235
ACH-000331,0.08221493914720196
ACH-000332,0.08191754303832048
ACH-000334,0.0550851614868195
ACH-000335,0.11723023567336548
ACH-000336,-0.16119671866968635
ACH-000337,0.28406577518539033
ACH-000338,-0.13091860034858566
ACH-000339,0.1976096034448641
ACH-000341,0.2408466565025862
ACH-000348,0.15296466986549878
ACH-000350,0.13007285244599792
ACH-000352,0.09515567778952398
ACH-000356,0.13867491163888745
ACH-000361,0.04743267196288832
ACH-000362,0.1737340127113669
ACH-000363,0.047435303670248834
ACH-000364,0.018042723848608833
ACH-000365,0.11278565779871867
ACH-000366,0.0479088542569542
ACH-000368,0.11313958948036867
ACH-000374,0.13594208646727635
ACH-000375,0.17627111503719425
ACH-000376,0.19796003789145447
ACH-000381,0.046048864242746713
ACH-000383,0.09791907084633006
ACH-000387,0.1080238537666376
ACH-000389,0.22088831418790014
ACH-000390,0.11106218874159664
ACH-000393,0.1399840407657658
ACH-000395,0.25006081874617386
ACH-000396,0.08672918671277692
