,CXCL14 (9547)
ACH-000004,-0.04535322843681859
ACH-000005,-0.20998212163995772
ACH-000007,-0.08220933171371014
ACH-000009,-0.17776378111759691
ACH-000011,-0.14755165297488074
ACH-000012,-0.08471770212816775
ACH-000013,-0.02294304848323305
ACH-000014,-0.21138679171499966
ACH-000015,-0.2578669431073137
ACH-000017,-0.18854457385564896
ACH-000018,-0.20829330172538102
ACH-000019,0.019323959525463542
ACH-000021,-0.15234935242306644
ACH-000022,-0.1316087447062652
ACH-000025,-0.08119475958613212
ACH-000028,-0.13359325820698922
ACH-000030,-0.14158672731237398
ACH-000035,-0.099271586715768
ACH-000036,-0.06004704832108356
ACH-000037,-0.0978869632809731
ACH-000039,-0.035103066413740086
ACH-000040,-0.07815020290496041
ACH-000041,-0.0934126578615732
ACH-000042,-0.2638700879500954
ACH-000045,-0.16938491044727585
ACH-000047,-0.03673972994315538
ACH-000052,-0.3428605482457006
ACH-000053,-0.09318442850918078
ACH-000054,-0.046668567713262325
ACH-000055,-0.08609960860925367
ACH-000060,-0.2512950050741293
ACH-000067,-0.04614817922917108
ACH-000070,-0.12662518185484953
ACH-000075,0.028043533420536938
ACH-000078,0.030566676177182162
ACH-000082,-0.0542452061627015
ACH-000085,-0.11240760134081047
ACH-000086,-0.03793242749526314
ACH-000087,-0.1453653461822674
ACH-000092,-0.05202519588317688
ACH-000095,-0.15855709947897492
ACH-000097,-0.05634522803817756
ACH-000098,-0.15593491946266874
ACH-000099,-0.0788104144363906
ACH-000108,-0.0744739482465575
ACH-000113,-0.2150606396903088
ACH-000116,-0.18489710807313048
ACH-000118,-0.21531065835249366
ACH-000120,0.013979909419041064
ACH-000123,-0.0572231815562246
ACH-000127,-0.15601945887467644
ACH-000128,-0.21624988130345002
ACH-000132,-0.16056975493374925
ACH-000133,-0.11056688690470608
ACH-000137,-0.1526264227410301
ACH-000138,-0.162525241482546
ACH-000142,-0.056237429199099034
ACH-000143,-0.061730399742416626
ACH-000146,-0.13061904007141334
ACH-000148,-0.15727777423694667
ACH-000150,-0.2082436565532396
ACH-000152,-0.00564991127394633
ACH-000153,-0.15950237962747435
ACH-000159,-0.15618220714036052
ACH-000160,0.01391926038437582
ACH-000163,-0.015491781560808816
ACH-000167,0.17715515815785027
ACH-000168,-0.07042762048711093
ACH-000169,-0.12397186578669125
ACH-000178,-0.1610017363262434
ACH-000183,-0.2055980127082755
ACH-000188,-0.18198621434383194
ACH-000189,-0.18637894444012296
ACH-000190,-0.006374336079968776
ACH-000198,-0.1541933543348451
ACH-000203,0.11627438455834402
ACH-000204,-0.1658304881021942
ACH-000206,-0.06578919156328274
ACH-000207,-0.07835061306242137
ACH-000208,-0.101079010957665
ACH-000210,-0.3913560621495109
ACH-000211,0.007166147102065901
ACH-000215,-0.06290714522383205
ACH-000221,-0.1912819996513392
ACH-000222,-0.21956791692439948
ACH-000223,-0.12395347703471254
ACH-000226,-0.03575715909076766
ACH-000227,-0.009620519058027157
ACH-000228,-0.14016660937928715
ACH-000231,0.02011847530039775
ACH-000232,-0.16506413419465968
ACH-000233,-0.08061174585343257
ACH-000234,-0.0640076929794977
ACH-000235,-0.12328897303587355
ACH-000237,-0.0941840867875343
ACH-000238,-0.11770509840945245
ACH-000242,-0.4937814147163028
ACH-000243,-0.10737860873849868
ACH-000244,-0.05748836353161329
ACH-000246,-0.11794795191109753
ACH-000248,-0.0037203394994335865
ACH-000250,-0.028300390304928893
ACH-000251,-0.13328185703992276
ACH-000252,0.03002047844488772
ACH-000253,-0.2239776018667843
ACH-000255,-0.2619103095755662
ACH-000256,-0.11505928388788585
ACH-000257,-0.2048076017207272
ACH-000258,-0.2418561094721257
ACH-000259,-0.11780970591836855
ACH-000260,0.0071583043517505565
ACH-000261,-0.08051413074996809
ACH-000262,-0.15690563232826565
ACH-000263,-0.05360891794251655
ACH-000264,-0.2295290821559183
ACH-000265,-0.07611390338362735
ACH-000266,-0.07542405555276993
ACH-000272,-0.09996822080303017
ACH-000274,-0.02770137053815625
ACH-000277,-0.030562144821976757
ACH-000278,-0.04488909190910522
ACH-000279,-0.17769783857129148
ACH-000280,-0.20626893501034546
