,PPIAL4G (644591)
ACH-000608,-0.34431519923083936
ACH-000614,-0.29603280481111954
ACH-000616,-0.1809121135463485
ACH-000618,-0.21271831079845052
ACH-000619,-0.22065362089467644
ACH-000620,-0.3911502687160279
ACH-000621,-0.3409220502223979
ACH-000622,-0.34282669485453593
ACH-000623,-0.22071840875619814
ACH-000624,-0.20478246552931087
ACH-000627,-0.1785635326220919
ACH-000630,-0.17064269545826566
ACH-000631,-0.24072363976550085
ACH-000632,-0.389913860089094
ACH-000633,-0.18893028145480506
ACH-000637,-0.2175474243608522
ACH-000638,-0.3143785431890904
ACH-000646,-0.2279250581137268
ACH-000647,-0.2916125703870846
ACH-000648,-0.2583533314594123
ACH-000649,-0.2685516654637549
ACH-000651,-0.26126154453417577
ACH-000652,-0.1666123883315721
ACH-000653,-0.058058247607205564
ACH-000657,-0.3819022179681274
ACH-000658,-0.4507372580391453
ACH-000661,-0.22555648839917203
ACH-000662,-0.2378054515311849
ACH-000663,-0.2591866246042753
ACH-000665,-0.282460541538213
ACH-000671,-0.2816911876270255
ACH-000672,-0.3456686505443226
ACH-000673,-0.1907682114542553
ACH-000676,-0.2273914870267933
ACH-000677,-0.22276904735882372
ACH-000681,-0.24909388539211785
ACH-000683,-0.3553909546153697
ACH-000684,-0.2995145488706077
ACH-000688,-0.1556537076654275
ACH-000693,-0.15960389811772024
ACH-000694,-0.2580922142552497
ACH-000695,-0.18736434724095888
ACH-000696,-0.16907956831330756
ACH-000697,0.024855443515525454
ACH-000699,-0.2545853085972109
ACH-000701,-0.21704635520471172
ACH-000706,-0.3667254061780738
ACH-000711,-0.29246184132782993
ACH-000713,-0.3413084668570442
ACH-000714,-0.4025370612785594
ACH-000718,-0.2364174305591244
ACH-000720,-0.398057281674391
ACH-000721,-0.27359291657462576
ACH-000724,-0.3652955284048041
ACH-000725,-0.3406950749321809
ACH-000732,-0.1191626376275455
ACH-000734,-0.26107623385563244
ACH-000735,-0.2809429200073446
ACH-000736,-0.24957380756341396
ACH-000738,-0.15387889435829158
ACH-000746,-0.3645149137463492
ACH-000747,-0.2029161332229879
ACH-000748,-0.17702601341702753
ACH-000753,-0.3729546354963757
ACH-000756,-0.2929199852052429
ACH-000757,-0.19511592834546287
ACH-000758,-0.25679929591577755
ACH-000760,-0.4038523319979994
ACH-000762,-0.13494230349906872
ACH-000763,-0.41973534534138457
ACH-000764,-0.19020780498235496
ACH-000765,-0.2283469507224605
ACH-000766,-0.16159919974670406
ACH-000767,-0.5783313836331304
ACH-000768,-0.12353618999879393
ACH-000769,-0.2446584823650552
ACH-000770,-0.4045453073083299
ACH-000771,-0.2977109328238141
ACH-000773,-0.08885939803378932
ACH-000776,-0.3818754962294412
ACH-000777,-0.33448751997731424
ACH-000778,-0.5349582558707328
ACH-000781,-0.3550321122546521
ACH-000782,-0.2924645988741316
ACH-000783,-0.2653307034874173
ACH-000784,-0.3678864506412168
ACH-000785,-0.4510672478226169
ACH-000787,-0.3590542041793098
ACH-000788,-0.33390928041799023
ACH-000791,-0.25619934985008164
ACH-000792,-0.1947918223348901
ACH-000794,-0.3176286093808477
ACH-000796,-0.2922723738984858
ACH-000798,0.02332328476733674
ACH-000799,-0.15326319864018528
ACH-000800,-0.3749890566533584
ACH-000802,-0.30771041715961944
ACH-000804,-0.11505789157654632
ACH-000805,-0.11156735330656288
ACH-000809,-0.2613957511237048
ACH-000810,0.1175555997141739
ACH-000811,-0.16435466896752898
ACH-000817,-0.1941293773733072
ACH-000819,-0.15537544357412675
ACH-000820,-0.295757302918346
ACH-000821,-0.34230140421571137
ACH-000822,-0.13955720046311634
ACH-000823,-0.16936380581610866
ACH-000824,-0.2993235792152838
ACH-000827,-0.2053752702255782
ACH-000829,-0.15876408729674454
ACH-000831,-0.07742849378422052
ACH-000832,-0.3056314217270888
ACH-000833,-0.124925041425146
ACH-000834,-0.16068963646989712
ACH-000835,-0.17703537426234867
ACH-000836,-0.3516150647184421
ACH-000837,-0.15056627733821196
ACH-000838,-0.5525931793388495
ACH-000839,-0.1452014292236909
ACH-000840,-0.2358918134707255
ACH-000841,-0.2388589979545249
ACH-000843,-0.29681267739195666
ACH-000846,-0.12166499902963175
ACH-000847,-0.3095442602874221
ACH-000848,-0.21945306784648372
ACH-000849,-0.23062513012433475
ACH-000851,-0.3098021658210464
ACH-000855,-0.1744808118461612
ACH-000856,-0.2649666118817738
ACH-000858,-0.19491826836491144
ACH-000859,-0.2752315975180206
ACH-000861,-0.07846642132442615
ACH-000862,-0.18094124734290687
ACH-000865,-0.17910352053887707
ACH-000866,-0.3774211657226043
ACH-000867,-0.3545006403333474
ACH-000869,-0.6132836969344477
ACH-000872,-0.1646421722826497
ACH-000873,-0.30553356453700226
ACH-000876,-0.20268120119145044
ACH-000878,-0.4968099567111297
ACH-000880,-0.3521242051087049
ACH-000881,-0.3583231528898451
ACH-000882,-0.287667688276948
ACH-000884,-0.22933353572034115
ACH-000885,-0.0521210884684155
ACH-000887,-0.29148662566171274
ACH-000889,-0.5487034037343973
ACH-000896,-0.2769487849116907
ACH-000898,-0.30415751559266285
ACH-000900,-0.2456364775996677
ACH-000901,-0.23577375203752104
ACH-000905,-0.2749219403805172
ACH-000906,-0.19023581332848274
ACH-000907,-0.0683857907367771
ACH-000910,-0.3019114974167689
ACH-000911,-0.2317323141214943
ACH-000912,-0.19062950163175665
ACH-000913,-0.19785676488989026
ACH-000915,-0.2319048022823023
ACH-000916,0.2664971817223943
ACH-000917,-0.2224889771391956
ACH-000920,-0.6223865616011021
ACH-000921,-0.2965075943196013
ACH-000924,-0.1454966304510916
ACH-000926,-0.126260168346008
ACH-000928,-0.0988957421995544
ACH-000929,-0.16640197961748585
ACH-000932,-0.2296795432221272
ACH-000935,-0.14291290964265255
ACH-000936,-0.18732636258317106
ACH-000937,-0.3730331893835376
ACH-000938,-0.2203512216565013
ACH-000939,-0.2614683616943628
ACH-000941,-0.3040980539804961
ACH-000943,-0.3065405776185424
ACH-000946,-0.06665637395871554
ACH-000947,-0.2930113248879758
ACH-000948,-0.11418547178978615
ACH-000950,-0.30535888132269057
ACH-000953,-0.2643502587814834
ACH-000954,-0.10192541048998227
ACH-000957,0.035816641161161504
ACH-000958,-0.04645127336452822
ACH-000960,-0.13382003907513368
ACH-000963,-0.20615075264821053
ACH-000968,-0.2174572873608598
ACH-000969,-0.06747607937330376
ACH-000972,-0.16947061181489315
ACH-000973,-0.251088442090474
ACH-000974,-0.26427842326694584
ACH-000978,-0.2424654247114224
ACH-000984,-0.32379924539676586
ACH-000986,-0.2592954896579795
ACH-000988,-0.2847769192206989
ACH-000993,-0.17157368448599708
ACH-000994,-0.21635703390946207
ACH-000996,-0.09404654283634664
ACH-001001,-0.3884383579834029
ACH-001020,-0.2038552471316507
ACH-001028,-0.32030167291788003
ACH-001031,-0.41552948704821546
ACH-001038,-0.346226093662834
ACH-001048,-0.30100735266384826
ACH-001050,-0.3208205909518955
ACH-001053,-0.2076218683295059
ACH-001054,-0.1570007609747906
ACH-001061,-0.06985927482813448
ACH-001067,-0.2092229807588115
ACH-001075,-0.3475172996772765
ACH-001096,-0.31729123618151905
ACH-001111,-0.16803518254240832
ACH-001119,-0.1330633247624709
ACH-001128,0.02961991796121648
ACH-001134,-0.2031203820820459
ACH-001151,-0.2454044081541194
ACH-001163,-0.2878997245925815
ACH-001164,-0.2679348591136929
ACH-001183,-0.20453050088458216
ACH-001192,-0.3606941804323121
ACH-001193,-0.33947292958093284
ACH-001196,-0.4888123750681427
ACH-001197,-0.2886845043204126
ACH-001205,-0.4372860647704898
ACH-001211,-0.3129185796838256
ACH-001212,-0.23992329137500146
ACH-001228,-0.14790771779714804
ACH-001232,-0.320756781388372
ACH-001239,-0.11781188495842328
ACH-001270,-0.4165298430157832
ACH-001274,-0.18829648113222044
ACH-001275,-0.14900620058882386
ACH-001277,-0.192669210779514
ACH-001278,-0.3829654540859324
ACH-001280,-0.3585429989841366
ACH-001283,-0.2069276063083746
ACH-001289,-0.21229356123094345
ACH-001300,-0.3987516116680653
ACH-001301,-0.2935209284832701
ACH-001302,0.0847944831550808
ACH-001306,-0.3398423070224329
ACH-001318,-0.4523509339281751
ACH-001322,-0.3169442048271431
ACH-001328,-0.2378719048718339
ACH-001332,-0.17991179154974254
ACH-001336,-0.16196482524493602
ACH-001346,-0.3449597293260911
ACH-001353,-0.1350460658241954
ACH-001354,-0.4540208369859848
ACH-001367,-0.04839172224108359
ACH-001368,-0.38819448231581777
ACH-001374,-0.1881485930054816
ACH-001377,-0.21997408676002575
ACH-001380,-0.2311316251915337
ACH-001391,-0.2417480812329137
ACH-001408,-0.13009656639290254
ACH-001430,-0.4458827018674547
ACH-001431,-0.2221104126505649
ACH-001450,-0.20469765926582914
ACH-001496,-0.30906444575652064
ACH-001500,-0.2295384959714104
ACH-001523,-0.2624070793330656
ACH-001532,-0.3473429526660033
ACH-001550,-0.2779534559949861
ACH-001552,-0.3396288446204703
ACH-001554,-0.3054643120058753
ACH-001654,-0.3140716685835387
ACH-001735,-0.1753971145711617
ACH-001736,-0.19079503567769207
ACH-001737,-0.3667595581516429
ACH-001740,-0.2141963475100882
ACH-001745,-0.39795727268056863
ACH-001765,-0.2464534184360398
