,TTC29 (83894)
ACH-000004,0.21504675517285365
ACH-000005,-0.03621169688691008
ACH-000007,0.2567431107763743
ACH-000009,0.15513638259870355
ACH-000011,0.3174539267176182
ACH-000012,0.2703792960335865
ACH-000013,0.22541965838528466
ACH-000014,0.3253901859683185
ACH-000015,0.2655548706051237
ACH-000017,0.30570503339885674
ACH-000018,0.23190537453295604
ACH-000019,0.3858337622349814
ACH-000021,0.2410983445384057
ACH-000022,0.2254481197923869
ACH-000025,0.2698202043672188
ACH-000028,0.21472494401634773
ACH-000030,0.17338113838323166
ACH-000035,0.30208308838346404
ACH-000036,0.1545228099936385
ACH-000037,0.2576586221681982
ACH-000039,0.3315933857878952
ACH-000040,0.2306992338661337
ACH-000041,0.1286148673126956
ACH-000042,0.22286021908967016
ACH-000045,0.2577864066658663
ACH-000047,0.2409707016173077
ACH-000052,0.061439687883505366
ACH-000053,0.21277788005047527
ACH-000054,0.2756995745343942
ACH-000055,0.07214858080105753
ACH-000060,0.12905543491380472
ACH-000067,0.2840185585645792
ACH-000070,0.27069241760764473
ACH-000075,0.15162338312027954
ACH-000078,0.21221776315676316
ACH-000082,0.2208307806693889
ACH-000085,0.2917964480672831
ACH-000086,0.2959325720914591
ACH-000087,0.3344506828815279
ACH-000092,0.13346682237448354
ACH-000095,0.2011159735859085
ACH-000097,0.16488603944315688
ACH-000098,0.1529093177339989
ACH-000099,0.3320014750598636
ACH-000108,0.17901969778098306
ACH-000113,0.22758350382513196
ACH-000116,0.2243064887756825
ACH-000118,0.2279478393333496
ACH-000120,0.1786874189698807
ACH-000123,0.2753393266858506
ACH-000127,0.193175189413668
ACH-000128,0.2368302759862237
ACH-000132,0.28180159431364
ACH-000133,0.044049285147142084
ACH-000137,0.07660712232304183
ACH-000138,0.1960171571818259
ACH-000142,0.2843386186226957
ACH-000143,0.3147408956709508
ACH-000146,0.2465862780652793
ACH-000148,0.3585496954000161
ACH-000150,0.2808277234293638
ACH-000152,0.2415037903596313
ACH-000153,0.2012534027255044
ACH-000159,0.19185896636660366
ACH-000160,0.2668566588622058
ACH-000163,0.3336030169581232
ACH-000167,0.2508870855103497
ACH-000168,0.3229486793741584
ACH-000169,0.31421450981864424
ACH-000178,0.14222259025723674
ACH-000183,0.24043246638519655
ACH-000188,0.24387263636356304
ACH-000189,0.2081143138749879
ACH-000190,0.3366612029953689
ACH-000198,0.2282933257707089
ACH-000203,0.19320232912759416
ACH-000204,0.2141387661709767
ACH-000206,0.3122562597604296
ACH-000207,0.269159249792084
ACH-000208,0.1231172005501259
ACH-000210,0.1972137084833238
ACH-000211,0.1752162805311937
ACH-000215,0.26515501161603994
ACH-000221,0.2934333859470661
ACH-000222,0.3472268355416889
ACH-000223,0.21449518750000607
ACH-000226,0.2782939063541741
ACH-000227,0.23059499331417596
ACH-000228,0.3454860895118794
ACH-000231,0.3188251199449701
ACH-000232,0.15337624673941802
ACH-000233,0.278344764937615
ACH-000234,0.2115328034696392
ACH-000235,0.21748673127242504
ACH-000237,0.18702474048105905
ACH-000238,0.3069480444350388
ACH-000242,0.5419596381211376
ACH-000243,0.1941153319329914
ACH-000244,0.1341651007765423
ACH-000246,0.2729959982628661
ACH-000248,0.3951731303013499
ACH-000250,0.16658173677111088
ACH-000251,0.211307283737261
ACH-000252,0.392325469586836
ACH-000253,0.18657867955941254
ACH-000255,0.30245492506274635
ACH-000256,0.463192881510985
ACH-000257,0.16513707855539392
ACH-000258,0.21726194973326865
ACH-000259,0.22390381491090475
ACH-000260,0.3090478373884032
ACH-000261,0.2133781573910654
ACH-000262,0.26760769528729045
ACH-000263,0.2566703157830558
ACH-000264,0.2325536421302625
ACH-000265,0.18113285329194972
ACH-000266,0.196227205274632
ACH-000272,0.24186319670685025
ACH-000274,0.22601756520584376
ACH-000277,0.27094970210635905
ACH-000278,0.2726762358964676
ACH-000279,0.22413450599443246
ACH-000280,0.2176133006403304
ACH-000281,0.17805941265675915
ACH-000288,0.2745394668483905
ACH-000291,0.3901213231412127
ACH-000293,0.2254498394931735
ACH-000294,0.2449970958959029
ACH-000295,0.2030356014887853
ACH-000296,-0.03946052955477642
ACH-000302,0.2645740827725775
ACH-000304,0.3639690018960779
ACH-000307,0.2597295711571114
ACH-000308,0.19577472571805887
ACH-000310,0.20643915422778775
ACH-000311,0.14081598536707976
ACH-000312,0.2330071525396312
ACH-000315,0.17773764298854214
ACH-000316,0.12136836135721787
ACH-000317,0.2733147105523733
ACH-000318,0.2178457019703777
ACH-000319,0.20572042189652004
ACH-000320,0.2956637705152268
ACH-000322,0.04442447215939999
ACH-000323,0.3271000107153153
ACH-000324,0.18489638050384902
ACH-000329,0.15958221558956476
ACH-000330,0.14744617585869205
ACH-000331,0.2590974166161775
ACH-000332,0.30035357518587474
ACH-000334,0.2708913812173316
ACH-000335,0.13697403066018926
ACH-000336,0.3665801978371582
ACH-000337,0.23843018791268586
ACH-000338,0.6951766807128879
ACH-000339,0.1984232344989551
ACH-000341,0.1554035314188442
ACH-000348,0.1380229877224695
ACH-000350,0.26755971263387984
ACH-000352,0.22791282746028074
ACH-000356,0.39872080651723896
ACH-000361,0.2928481052425297
ACH-000362,0.40064005428571936
ACH-000363,0.30755745773639914
ACH-000364,0.2955157381710711
ACH-000365,0.3616050417434349
ACH-000366,0.1996781663390972
ACH-000368,0.2092390694622302
ACH-000374,0.26348360455604125
ACH-000375,0.045577139233531086
ACH-000376,0.20430308490509616
ACH-000381,0.2700396740375932
ACH-000383,0.22399319071669532
ACH-000387,0.15899061707786313
ACH-000389,0.038502429506542736
ACH-000390,0.2658543683391763
ACH-000393,0.2839998365786359
ACH-000395,0.2237484960212616
ACH-000396,0.30265102450919423
ACH-000397,0.15419824226396314
ACH-000401,0.2360557265393116
ACH-000402,0.4389302989414666
ACH-000403,0.09338291679544394
ACH-000404,0.2994623027739889
ACH-000406,0.22232184275726052
ACH-000407,0.30528470597925783
ACH-000408,0.41590860605081786
ACH-000410,0.2320382959023065
ACH-000411,0.2233452435624828
ACH-000414,0.29163887476664313
ACH-000415,0.2509432251075819
ACH-000416,0.2050816534431719
ACH-000420,0.1954521490406716
ACH-000421,0.2539528036371993
ACH-000424,0.4468317671389829
ACH-000425,0.2628338408853465
ACH-000426,0.14234035515618002
ACH-000427,0.3301792380263163
ACH-000433,0.09302161811586387
ACH-000435,0.09854793919175772
ACH-000436,0.1682621987783992
ACH-000444,0.2325229113464189
ACH-000445,0.20405085386341307
ACH-000448,0.20710106958455704
ACH-000450,0.25434994125341065
ACH-000452,0.2727875736339193
ACH-000454,0.20283608560719102
ACH-000458,0.16986543736869986
ACH-000459,0.2321576528256782
ACH-000460,0.16743279086696564
ACH-000461,0.3342616834902799
ACH-000463,0.39124078783606775
ACH-000464,0.2567121511364942
ACH-000466,0.2341649051501827
ACH-000467,0.19862189715236686
ACH-000468,0.2108036586024392
ACH-000469,0.1594922360584491
ACH-000470,0.21060900011573866
ACH-000471,0.23697334628772646
ACH-000472,0.25170970619288874
ACH-000473,0.2556574191776517
ACH-000475,0.2270618328237613
ACH-000476,0.12157003905634925
ACH-000477,0.4072748804302087
ACH-000479,0.3357974494071231
ACH-000480,0.3221657980206773
ACH-000481,0.2194623921064361
ACH-000483,0.13710776344642095
ACH-000484,0.3310043551482564
ACH-000485,0.2809795600233002
ACH-000486,0.3046447474383376
ACH-000487,0.2837727885387257
ACH-000488,0.1613885996666343
ACH-000490,0.2581410392473881
ACH-000491,0.20394341475774405
ACH-000495,0.14623176439512134
ACH-000496,0.15304107621980834
ACH-000499,0.3157838734165076
ACH-000500,0.06373298202078667
ACH-000502,0.24492828111914866
ACH-000503,0.17253981681526545
ACH-000505,0.16889910034081576
ACH-000507,0.2580769761603797
ACH-000510,0.15447521747239673
ACH-000511,0.28082013221588115
ACH-000512,0.1375806668770636
ACH-000516,0.2108214989599558
ACH-000517,0.21020687989096976
ACH-000518,0.2524025178005277
ACH-000520,0.27003972305314466
ACH-000521,0.17916578688228865
ACH-000522,0.22580276969920346
ACH-000524,0.2433682283325453
ACH-000527,0.1576390779526298
ACH-000528,0.21354267335383947
ACH-000537,0.2454869585483391
ACH-000541,0.1617420597151425
ACH-000542,0.2027150005969509
ACH-000544,0.33933232685191833
ACH-000545,0.181977044799026
ACH-000547,0.01862349796603504
ACH-000548,0.21846102838548276
ACH-000549,0.26346444992634466
ACH-000550,0.27609920238779884
ACH-000552,0.3062278797113267
ACH-000556,0.20942020091087485
ACH-000557,0.1501087694437955
ACH-000569,0.346265423785791
ACH-000570,0.2305697438831787
ACH-000571,0.2753532352027381
ACH-000573,0.2025547754659301
ACH-000576,0.15497798506674232
ACH-000579,0.1900595674005874
ACH-000580,0.19765464131041624
ACH-000584,0.20249439302958275
ACH-000585,0.2485679963790251
ACH-000588,0.26895873109858537
ACH-000589,0.32544402848677617
ACH-000591,0.2648259487755735
ACH-000593,0.2511580994239613
ACH-000600,0.25920669469204594
ACH-000601,0.20434389826943652
ACH-000605,0.2978750777211461
ACH-000606,0.19461879110269528
ACH-000608,0.1776628945659368
ACH-000614,0.11502548133203795
ACH-000616,0.1090760703982694
ACH-000618,0.19075249891759016
ACH-000619,0.3057597947493051
ACH-000620,0.2523869496384704
ACH-000621,0.2739666638240925
ACH-000622,0.2584852993673014
ACH-000623,0.3149495436534112
ACH-000624,0.2880859222182946
ACH-000627,0.2833964005684697
ACH-000630,0.2274781069247351
ACH-000631,0.10865679079572377
ACH-000632,0.3298997996860037
ACH-000633,0.211340815439922
ACH-000637,0.2397554206758159
ACH-000638,0.3145829038018598
ACH-000646,0.28625198116904
ACH-000647,0.16962339594559786
ACH-000648,0.3201572473041116
ACH-000649,0.18678457124837688
ACH-000651,0.2716290847933443
ACH-000652,0.3229825471187475
ACH-000653,0.31422828484522825
ACH-000657,0.33310266145433803
ACH-000658,0.2983333699994305
ACH-000661,0.23098060098147385
ACH-000662,0.3013996275246125
ACH-000663,0.2504844657355702
ACH-000665,0.215201665770352
ACH-000671,0.26041933921150484
ACH-000672,0.17716147162839893
ACH-000673,0.14931125104484855
ACH-000676,0.2416224922597233
ACH-000677,0.12696477797900071
ACH-000681,0.3537661544110041
ACH-000683,0.2378438633571792
ACH-000684,0.2872143488941649
ACH-000688,0.11418955661355686
ACH-000693,0.21497647078145102
ACH-000694,0.16371445518129962
ACH-000695,0.4298785064910012
ACH-000696,0.20984673489654426
ACH-000697,0.4140701550202249
ACH-000699,0.31951078355682844
ACH-000701,0.1989737957838697
ACH-000706,0.2196411176163507
ACH-000711,0.207371955938512
ACH-000713,0.2147543289345509
ACH-000714,0.1541366105278372
ACH-000718,0.21532921089683127
ACH-000720,0.3138590774723278
ACH-000721,0.20326120889034952
ACH-000724,0.04681144162474425
ACH-000725,0.2229577557301802
ACH-000732,0.2124208253948926
ACH-000734,0.25427671512212746
ACH-000735,0.25431859835408577
ACH-000736,0.12068762802002872
ACH-000738,0.2280944893020003
ACH-000746,0.1061879867968453
ACH-000747,0.34345143703599
ACH-000748,0.3466029862689178
ACH-000753,0.1607009306848712
ACH-000756,0.20943886905557998
ACH-000757,0.2716044076127448
ACH-000758,0.24251017812648384
ACH-000760,0.32404662459339084
ACH-000762,0.2015696793467551
ACH-000763,0.2571709869181185
ACH-000764,0.3756991739097568
ACH-000765,0.2519253889094978
ACH-000766,0.09754778027196853
ACH-000767,0.3947293145324224
ACH-000768,0.17325511899878165
ACH-000769,0.2377683123228532
ACH-000770,0.2832891328247508
ACH-000771,0.2589796149596746
ACH-000773,0.28356382370979644
ACH-000776,0.3111089664006708
ACH-000777,0.2305593777153681
ACH-000778,0.23583562101107994
ACH-000781,0.21824559980708372
ACH-000782,0.3807813431258698
ACH-000783,0.3461209772320715
ACH-000784,0.2645815393198697
ACH-000785,0.19383008258669804
ACH-000787,0.1658973836818846
ACH-000788,0.2995877516909651
ACH-000791,0.14854877992674045
ACH-000792,0.2656149279462884
ACH-000794,0.3080767731118223
ACH-000796,0.21082255867640046
ACH-000798,0.43087220540702736
ACH-000799,0.32858473694585594
ACH-000800,0.1080637556118767
ACH-000802,0.23816678428589205
ACH-000804,0.2058683157908789
ACH-000805,0.24247394603995825
ACH-000809,0.2353521566593085
ACH-000810,0.425616324365635
ACH-000811,0.20660425071590768
ACH-000817,0.08516567233705957
ACH-000819,0.19270373595029064
ACH-000820,0.11983255846332795
ACH-000821,0.3680772922774191
ACH-000822,0.2778235484180065
ACH-000823,0.2744482883032795
ACH-000824,0.20370152018463428
ACH-000827,0.2442507409128153
ACH-000829,0.04314969602385325
ACH-000831,0.1845398900434241
ACH-000832,0.230075253226756
ACH-000833,0.2315701898833009
ACH-000834,0.17745123347666295
ACH-000835,0.1930617532782649
ACH-000836,0.18880078611969067
ACH-000837,0.285894279266425
ACH-000838,0.24293632291894315
ACH-000839,0.33521467006489514
ACH-000840,0.14753913629861298
ACH-000841,0.3633145818756823
ACH-000843,0.22854570671909194
ACH-000846,0.17039715504357722
ACH-000847,0.2403405894266987
ACH-000848,0.2727573004809011
ACH-000849,0.27292441022136765
ACH-000851,0.4115930246567516
ACH-000855,0.04345148279994539
ACH-000856,0.26908496484088523
ACH-000858,0.31725891002204243
ACH-000859,0.2495989366480175
ACH-000861,0.20962185793965002
ACH-000862,0.2988639763837565
ACH-000865,0.16246272170584414
ACH-000866,0.1891125498609572
ACH-000867,0.22027024513010746
ACH-000869,0.242009699179573
ACH-000872,0.32853506005491195
ACH-000873,0.1898017635053876
ACH-000876,0.2898354283474101
ACH-000878,0.21840703237215325
ACH-000880,0.26088703267477725
ACH-000881,0.17842784900658734
ACH-000882,0.1947531379204656
ACH-000884,0.21626833093755646
ACH-000885,0.27316004913312025
ACH-000887,0.2369347855717948
ACH-000889,0.1842114652058808
ACH-000896,0.3016566103371673
ACH-000898,0.4089682669838727
ACH-000900,0.19214880658381067
ACH-000901,0.22224182524495026
ACH-000905,0.1887824374325538
ACH-000906,0.16458985538505494
ACH-000907,0.2269755012737917
ACH-000910,0.2604476977185661
ACH-000911,0.19264943578145244
ACH-000912,0.2889334535982093
ACH-000913,0.29232106362075083
ACH-000915,0.052531788555374034
ACH-000916,0.3181672325814293
ACH-000917,0.204827865000744
ACH-000920,-0.057641581553685525
ACH-000921,0.16886491514496946
ACH-000924,0.2394596517991929
ACH-000926,0.16883939190939318
ACH-000928,0.3279167191715772
ACH-000929,0.10240719012714504
ACH-000932,0.1944229744295208
ACH-000935,0.2296139076644674
ACH-000936,0.13725491556178568
ACH-000937,0.20466585691679576
ACH-000938,0.2417077931295591
ACH-000939,0.3690421598676689
ACH-000941,0.1774830741641237
ACH-000943,0.2627164398715741
