,PPFIA4 (8497)
ACH-000242,-0.7135276859056372
ACH-000243,-0.1628110594009716
ACH-000244,-0.15117002558917494
ACH-000246,-0.2556778399882017
ACH-000248,-0.1435402292059007
ACH-000250,-0.05950151456757815
ACH-000251,-0.003005801539195337
ACH-000252,-0.33278426558585583
ACH-000253,-0.17045068646903366
ACH-000255,-0.16562473176762846
ACH-000256,-0.20631177603344
ACH-000257,-0.24233681894685594
ACH-000258,-0.18208516607922104
ACH-000259,-0.2011177158603983
ACH-000260,-0.15121933721171288
ACH-000261,-0.15680344348860334
ACH-000262,-0.1774173523366621
ACH-000263,-0.09214522506503486
ACH-000264,-0.1420376446096862
ACH-000265,-0.22128637981574867
ACH-000266,-0.1909969511977804
ACH-000272,-0.3139681693364297
ACH-000274,-0.1630213547187361
ACH-000277,-0.21700905936191053
ACH-000278,-0.2485057267305376
ACH-000279,-0.06307075498282617
ACH-000280,-0.3591202029591006
ACH-000281,-0.4248117794841658
ACH-000288,-0.2038853663853633
ACH-000291,-0.059761705121303126
ACH-000293,-0.126604792746314
ACH-000294,-0.2406799743214551
ACH-000295,-0.21209583797575207
ACH-000296,-0.12446204078444392
ACH-000302,-0.2540902987745535
ACH-000304,-0.1474233111913206
ACH-000307,-0.2649879732703689
ACH-000308,-0.14087951233012333
ACH-000310,-0.16307825226624112
ACH-000311,-0.2270752956738877
ACH-000312,-0.19272104940353135
ACH-000315,-0.3293757812234905
ACH-000316,-0.19565525398954428
ACH-000317,-0.2537179172115868
ACH-000318,-0.21687595172688154
ACH-000319,-0.15052352432369465
ACH-000320,-0.3200121446179111
ACH-000322,0.026692655119083617
ACH-000323,-0.2490838689850491
ACH-000324,-0.08197716753177928
ACH-000329,-0.14779746661143034
ACH-000330,-0.21275001067641336
ACH-000331,-0.24848910845168026
ACH-000332,-0.21207817406206686
ACH-000334,-0.09623347744371928
ACH-000335,-0.14084176071027085
ACH-000336,-0.1840499030139008
ACH-000337,-0.32322988502853595
ACH-000338,-0.4353989575711077
ACH-000339,-0.2294620134591645
ACH-000341,-0.2351933417251913
ACH-000348,-0.20121032956868254
ACH-000350,-0.17577102590698726
ACH-000352,-0.028229530653720893
ACH-000356,-0.14340413467601507
ACH-000361,-0.2315262464611273
ACH-000362,-0.2691907427770455
ACH-000363,-0.20249339748759188
ACH-000364,-0.03656443876774736
ACH-000365,-0.15810482164996215
ACH-000366,-0.1635417949728192
ACH-000368,-0.16361481558508015
ACH-000374,-0.07726388890737779
ACH-000375,-0.2290860960922801
ACH-000376,-0.14931623800329027
ACH-000381,-0.2636676609895551
ACH-000383,-0.19187751052802865
ACH-000387,-0.22151408296772865
ACH-000389,-0.18808807463571034
ACH-000390,-0.2708336087902791
ACH-000393,-0.16368076359824651
ACH-000395,-0.3727606142378706
ACH-000396,-0.3979190053543417
ACH-000397,-0.11035254273588373
ACH-000401,-0.1318497083815589
ACH-000402,0.07472318791556676
ACH-000403,-0.3189150602285139
ACH-000404,-0.2562894086715791
ACH-000406,-0.2620269025599246
ACH-000407,-0.1813152755020373
ACH-000408,-0.22129423957993735
ACH-000410,-0.3656386159667463
ACH-000411,-0.1746601846111717
ACH-000414,-0.11399622109068484
ACH-000415,-0.18656611698883133
ACH-000416,-0.2544071344389519
ACH-000420,-0.247392052519011
ACH-000421,-0.24012521249347515
ACH-000424,-0.31763611007119763
ACH-000425,-0.19010583056133815
ACH-000426,0.04352321062571597
ACH-000427,-0.31944189429574066
ACH-000433,-0.4024577660025731
ACH-000435,-0.2641395474558523
ACH-000436,-0.1725139661499781
ACH-000444,-0.3499476351253155
ACH-000445,-0.3216439836885384
ACH-000448,-0.2144585914660164
ACH-000450,-0.3267436304707191
ACH-000452,-0.19665394317218127
ACH-000454,-0.25542291802116124
ACH-000458,-0.2084003620198478
ACH-000459,-0.16322747712072508
ACH-000460,-0.15806400216451122
ACH-000461,0.14346980167972193
ACH-000463,-0.28592560556833324
ACH-000464,-0.24756441503316415
ACH-000466,-0.13886477420456975
ACH-000467,0.013740357471791632
ACH-000468,-0.06143692619074116
ACH-000469,-0.07926862876900008
ACH-000470,-0.18824221589563828
ACH-000471,-0.23350264327039175
ACH-000472,-0.2508573796806346
ACH-000473,-0.18245824253672616
ACH-000475,-0.27440432241975704
ACH-000476,-0.13675295694247086
ACH-000477,-0.19371217662240944
ACH-000479,-0.5174285865849564
ACH-000480,-0.1925681524076103
ACH-000481,-0.08170270464625967
ACH-000483,-0.26056090998990183
ACH-000484,-0.1407314243472588
ACH-000485,-0.0582304765695619
ACH-000486,-0.11991880139039443
ACH-000487,-0.1687064381410075
ACH-000488,-0.13203470557492128
ACH-000490,-0.13508518553970464
ACH-000491,-0.23195522670215746
ACH-000495,-0.18661039363959087
ACH-000496,-0.21974554729037868
ACH-000499,-0.2730780358989472
ACH-000500,-0.2320773701585837
ACH-000502,-0.18808889581169375
ACH-000503,-0.09230118862888466
ACH-000505,-0.1818784644728312
ACH-000507,-0.2290740964243028
ACH-000510,-0.25522332320823937
ACH-000511,-0.2736908048396682
ACH-000512,0.0026843530329523136
ACH-000516,-0.20828487900512327
ACH-000517,-0.22696216359791965
ACH-000518,-0.10654093700995876
ACH-000520,-0.33855127923925515
ACH-000521,-0.08332581080145181
ACH-000522,-0.2129392355847636
ACH-000524,-0.22331090772755
ACH-000527,-0.16617851615054266
ACH-000528,-0.18579084025835435
ACH-000537,-0.067845580111137
ACH-000541,-0.09164528925641337
ACH-000542,-0.0662292187504424
ACH-000544,-0.20726584952230426
ACH-000545,-0.16632868634571882
ACH-000547,0.028918373201098156
ACH-000548,-0.21760215352161769
ACH-000549,-0.21151468767480355
ACH-000550,-0.14018059326011906
ACH-000552,0.012830058016627458
ACH-000556,-0.2496755086401175
ACH-000557,-0.17455812837688275
ACH-000569,-0.3026499623758495
ACH-000570,-0.13281119403048333
ACH-000571,-0.14113192866489455
ACH-000573,-0.2539919075512702
ACH-000576,-0.04978396845732248
ACH-000579,0.05486779501315837
ACH-000580,-0.2824246188960044
ACH-000584,-0.3217941920938757
ACH-000585,-0.30527759452513353
ACH-000588,-0.19201475488867495
ACH-000589,-0.2059054811179351
ACH-000591,-0.11694279161649715
ACH-000593,-0.19791867596809973
ACH-000600,-0.18079978527264776
ACH-000601,-0.1523216315825813
ACH-000605,-0.08079069089073554
ACH-000606,-0.029707111181271364
ACH-000608,-0.2867726879568704
ACH-000614,-0.3679121855054554
ACH-000616,-0.4236155650985789
ACH-000618,-0.17704648456486816
ACH-000619,-0.2401135351892658
ACH-000620,-0.04060689509668782
ACH-000621,-0.10851925504591294
ACH-000622,-0.16287534985647525
ACH-000623,-0.1951718781740797
ACH-000624,-0.2504129682441282
ACH-000627,-0.19248222762554115
ACH-000630,-0.19379535771651196
ACH-000631,0.02734148878603752
ACH-000632,-0.17810103257489093
ACH-000633,-0.3152979704643973
ACH-000637,-0.09309301345290873
ACH-000638,-0.07959705134717443
ACH-000646,-0.12874743355199536
ACH-000647,-0.21902880132051308
ACH-000648,-0.12015499649703673
ACH-000649,-0.2317933829935763
ACH-000651,-0.22241006595026705
ACH-000652,0.040254637236099185
ACH-000653,-0.1522643177262225
ACH-000657,-0.18543829433283865
ACH-000658,-0.2189336539563908
ACH-000661,-0.1828198714861424
ACH-000662,-0.2366356777789373
ACH-000663,-0.4961114751679059
ACH-000665,-0.15570839006949935
ACH-000671,-0.06303619612970908
ACH-000672,-0.15758330687673708
ACH-000673,-0.2357170205876926
ACH-000676,-0.2154844221032332
ACH-000677,-0.10257274999340672
ACH-000681,-0.15633822681058046
ACH-000683,-0.2396193383198889
ACH-000684,-0.2702838881776513
ACH-000688,0.0355175775575198
ACH-000693,-0.22783744408586365
ACH-000694,-0.120894884842822
ACH-000695,-0.10892045378976872
ACH-000696,-0.14386399678213058
ACH-000697,-0.3569009637464531
ACH-000699,-0.1669370798532198
ACH-000701,-0.15735956874625948
ACH-000706,-0.4472414515087171
ACH-000711,-0.1816896340206008
ACH-000713,-0.273754940024568
ACH-000714,-0.23830099461598234
ACH-000718,-0.2678339859977767
ACH-000720,-0.2500262244670003
ACH-000721,-0.19300477802959945
ACH-000724,-0.14757152645507207
ACH-000725,-0.3774151709234659
ACH-000732,-0.43856536151089204
ACH-000734,-0.1860142223153008
ACH-000735,-0.14138508812639902
ACH-000736,-0.030362208307406543
ACH-000738,-0.11125305699686128
ACH-000746,-0.18099993645648255
ACH-000747,-0.2520536819760846
ACH-000748,-0.244882679549048
ACH-000753,-0.2694031218253116
ACH-000756,-0.2940924511932457
ACH-000757,-0.32520945729082523
ACH-000758,-0.502884653932799
ACH-000760,-0.21141068814542485
ACH-000762,0.011908960133727041
ACH-000763,-0.012551771429758796
ACH-000764,-0.04599659518107352
ACH-000765,-0.38402938703464384
ACH-000766,-0.25483950354435625
ACH-000767,0.08577542804799503
ACH-000768,-0.13104298896129887
ACH-000769,-0.31042119510477983
ACH-000770,-0.18329668851961053
ACH-000771,-0.2350084538505023
ACH-000773,-0.2272748096075997
ACH-000776,-0.3024326559802524
ACH-000777,-0.25654666727760284
ACH-000778,-0.03972586969657298
ACH-000781,-0.21089148401053867
ACH-000782,-0.1936366273593852
ACH-000783,-0.15025707190598214
ACH-000784,-0.1098711507458274
ACH-000785,-0.2282119829884305
ACH-000787,-0.2456375478298805
ACH-000788,-0.1251807057625123
ACH-000791,-0.3520099261481153
ACH-000792,-0.1774878425980505
ACH-000794,-0.14086701167686266
ACH-000796,-0.26100436427958845
ACH-000798,-0.3735971989441593
ACH-000799,-0.15116352231466093
ACH-000800,-0.0908098303191257
ACH-000802,-0.2049001231056408
ACH-000804,-0.22922142431765866
ACH-000805,0.15517425331594908
ACH-000809,-0.212648025858626
ACH-000810,-0.2657202372129445
ACH-000811,-0.17608219448704762
ACH-000817,-0.2911319282535856
ACH-000819,-0.12601791800016876
ACH-000820,-0.48530417210934
ACH-000821,-0.4359874055929326
ACH-000822,-0.22434242663617895
ACH-000823,-0.2820929644987997
ACH-000824,-0.1774321184346482
ACH-000827,-0.06448186246755824
ACH-000829,0.0316030615084317
ACH-000831,0.05627605206030069
ACH-000832,-0.1972132195129271
ACH-000833,-0.15551235180645925
ACH-000834,-0.16350957969908567
ACH-000835,-0.027002897168378
ACH-000836,-0.2981788251413766
ACH-000837,-0.09639520394666197
ACH-000838,-0.44246176207048665
ACH-000839,-0.2349325539319358
ACH-000840,0.11187637654393186
ACH-000841,-0.19359511632164536
ACH-000843,-0.21742259025661206
ACH-000846,-0.23187730216697
ACH-000847,-0.148419699552647
ACH-000848,-0.2739847260164194
ACH-000849,-0.15873665792196304
ACH-000851,-0.3187521655437667
ACH-000855,-0.3330602236884158
ACH-000856,-0.3282098948638487
ACH-000858,-0.13305797108082748
ACH-000859,-0.1273764986540522
ACH-000861,-0.29458186668246045
ACH-000862,-0.18167900033225806
ACH-000865,-0.24332768454282006
ACH-000866,-0.08283527172747551
ACH-000867,-0.13559283571377082
ACH-000869,-0.11967183229736915
ACH-000872,-0.2623525400886318
ACH-000873,-0.21605729240666385
ACH-000876,-0.3640377638729165
ACH-000878,-0.13549340258532586
ACH-000880,-0.029302535426394088
ACH-000881,-0.3013205578156039
ACH-000882,-0.2117275888837302
ACH-000884,-0.12880012005255678
ACH-000885,0.028312285398769392
ACH-000887,-0.13636500117714798
ACH-000889,-0.2334967011752863
ACH-000896,-0.24150125462581185
ACH-000898,-0.13551119836049308
ACH-000900,-0.14514422434346325
ACH-000901,-0.2477198920791487
ACH-000905,-0.28703797626402144
ACH-000906,-0.22201215684974984
ACH-000907,0.052056837297602014
ACH-000910,-0.2824966749934475
ACH-000911,-0.10297530298385256
ACH-000912,-0.2477825943610358
ACH-000913,-0.2621956045401362
ACH-000915,-0.19664492403393716
ACH-000916,0.0549068689100807
ACH-000917,-0.28667820838066194
ACH-000920,-0.20570751836288068
ACH-000921,-0.1181044011461812
ACH-000924,-0.3855703492639352
ACH-000926,-0.2372587724623199
ACH-000928,-0.2020479286573976
ACH-000929,-0.11844826159154498
ACH-000932,-0.09715500891360172
ACH-000935,-0.3133936501559615
ACH-000936,-0.0570758736626022
ACH-000937,-0.21334402488051826
ACH-000938,-0.21747820527950126
ACH-000939,-0.1474682433643077
ACH-000941,-0.10577851812228986
ACH-000943,-0.1010415699344374
ACH-000946,-0.07731018394181889
ACH-000947,-0.25354156975566244
ACH-000948,0.05832448197194226
ACH-000950,-0.2477565948686863
ACH-000953,-0.19763297742421845
ACH-000954,-0.2860951454295167
ACH-000957,0.05141342750888679
ACH-000958,-0.08672232594437984
ACH-000960,-0.11868696092643435
ACH-000963,-0.1362864240777191
ACH-000968,-0.14815656276498704
ACH-000969,-0.2152530686760274
ACH-000972,-0.5074362480695815
ACH-000973,-0.1595876604979186
ACH-000974,-0.13245971418611194
ACH-000978,-0.2807645141955838
ACH-000984,-0.4047619086064095
ACH-000986,-0.2281623116012976
ACH-000988,-0.05895601230434571
ACH-000993,-0.12949655201281166
ACH-000994,-0.14189348194202678
ACH-000996,-0.11828236600511192
ACH-001001,-0.2011873765137093
ACH-001020,0.3787347989585797
ACH-001028,-0.2326483326577856
ACH-001031,-0.07477777219538298
ACH-001038,-0.15726409367809382
ACH-001048,-0.2096399756684004
ACH-001050,-0.12377402723100706
ACH-001053,-0.3851943604853749
ACH-001054,-0.25140561108619525
ACH-001061,-0.30605449086685554
ACH-001067,-0.24102953625622656
ACH-001075,-0.12925162960901918
ACH-001096,-0.4337098713432929
ACH-001111,-0.214229791427202
ACH-001119,-0.0116653853527298
ACH-001128,-0.33724583795722163
ACH-001134,-0.15928298494975054
ACH-001151,-0.11396703936836867
ACH-001163,-0.21068095872337084
ACH-001164,-0.16827286355966384
ACH-001183,-0.3234227118552356
ACH-001192,-0.1574538103602569
ACH-001193,-0.36927166615734375
ACH-001196,-0.0887499848349449
ACH-001197,-0.3671542588265984
ACH-001205,-0.30599768785127124
ACH-001211,-0.2830208664824072
ACH-001212,0.24063680819235606
ACH-001228,-0.2917466240480688
ACH-001232,-0.22456951147443924
ACH-001239,-0.22160207471544985
ACH-001270,0.03798455597852729
ACH-001274,-0.11363139653717733
ACH-001275,-0.1310308370658706
ACH-001277,-0.35421216133573025
ACH-001278,-0.25913492964419976
ACH-001280,-0.15232291591072394
ACH-001283,-0.30245814760517764
ACH-001289,-0.30334732182561924
ACH-001300,-0.3331416493943849
ACH-001301,-0.24361947419039384
ACH-001302,-0.5996860625827417
ACH-001306,-0.08839231461749553
ACH-001318,-0.2835801273244893
ACH-001322,-0.23616678415443265
ACH-001328,-0.09461600299795277
ACH-001332,-0.3228320176301059
ACH-001336,-0.2717939541004417
ACH-001346,-0.3405515932359105
ACH-001353,-0.347644315151428
ACH-001354,-0.0758602917914376
ACH-001367,-0.01532457426969021
ACH-001368,-0.2414967586940626
ACH-001374,-0.2069893169677998
ACH-001377,-0.37664565789243376
ACH-001380,-0.2317483051873484
ACH-001391,-0.18848689009100986
ACH-001408,-0.25106641069564106
ACH-001430,0.06503019555192957
ACH-001431,-0.17027098529353024
ACH-001450,-0.10900464547666927
ACH-001496,-0.2315537533604637
ACH-001500,-0.15279701502124396
ACH-001523,-0.13343788609626495
ACH-001532,-0.2258281322155496
ACH-001550,-0.10357329750508852
ACH-001552,-0.4129533207964675
ACH-001554,-0.09862762378437408
ACH-001654,-0.20160405922603994
ACH-001735,-0.12900132927524732
ACH-001736,-0.2205881136052412
ACH-001737,-0.5218415000742257
ACH-001740,-0.39637235894607176
ACH-001745,-0.4437611941174216
ACH-001765,-0.17305115746733904
