,MYH7 (4625)
ACH-000004,-0.3156483080765448
ACH-000005,-0.07378610275198333
ACH-000007,-0.048590375885585235
ACH-000009,-0.032100672230369866
ACH-000011,-0.1927659365823174
ACH-000012,-0.21485826039521425
ACH-000013,-0.01976401106337437
ACH-000014,-0.22388233507201832
ACH-000015,-0.2199891085434634
ACH-000017,-0.15406250389115558
ACH-000018,0.07969601864871864
ACH-000019,-0.14625649348563008
ACH-000021,-0.09629169995424296
ACH-000022,-0.11625332063840328
ACH-000025,0.03421604289875558
ACH-000028,-0.03186707786640052
ACH-000030,-0.1372106884555476
ACH-000035,-0.17720259107863828
ACH-000036,-0.17243973775164806
ACH-000037,-0.09713130664147734
ACH-000039,-0.003909605699379717
ACH-000040,-0.3299931728483147
ACH-000041,-0.03646435615228722
ACH-000042,0.010461601204208571
ACH-000045,-0.07535985168983174
ACH-000047,-0.14414070184396016
ACH-000052,-0.3302374717838829
ACH-000053,-0.11344506457518445
ACH-000054,0.0034542777312929268
ACH-000055,-0.21931576317142432
ACH-000060,-0.33660275999457284
ACH-000067,-0.19562242860023574
ACH-000070,-0.06280980641798191
ACH-000075,-0.12666208368310886
ACH-000078,-0.2252708419625966
ACH-000082,-0.03193419958772952
ACH-000085,0.10174079241362302
ACH-000086,0.029746070134176367
ACH-000087,-0.0705254509780954
ACH-000092,-0.14924577410544965
ACH-000095,-0.2204656138743634
ACH-000097,-0.1322040420276084
ACH-000098,-0.14076447177688145
ACH-000099,-0.0997453396101608
ACH-000108,-0.1878298837663167
ACH-000113,-0.1273447270290387
ACH-000116,-0.1898194489684293
ACH-000118,-0.1997517270546807
ACH-000120,-0.10487552260450698
ACH-000123,-0.13685590510329795
ACH-000127,-0.18755627754207568
ACH-000128,-0.20373611524045512
ACH-000132,-0.0011168214616673014
ACH-000133,-0.10010252198813968
ACH-000137,-0.2863902136715751
ACH-000138,-0.08307108267498542
ACH-000142,-0.08046967760353813
ACH-000143,-0.2956926678847863
ACH-000146,-0.03772268334919725
ACH-000148,-0.20769920545784745
ACH-000150,0.057099550152692774
ACH-000152,-0.2956155437514124
ACH-000153,-0.11086803840989408
ACH-000159,-0.13022400919561994
ACH-000160,-0.2221183395192663
ACH-000163,-0.043039912621466336
ACH-000167,0.13446865023009752
ACH-000168,-0.19825570220522007
ACH-000169,-0.008896465222334159
ACH-000178,-0.06246630807551196
ACH-000183,-0.25346579047310336
ACH-000188,-0.1202430086284307
ACH-000189,-0.04109957418497634
ACH-000190,-0.0751383631457744
ACH-000198,0.04063291180414491
ACH-000203,-0.6971449016010343
ACH-000204,-0.08830336230150787
ACH-000206,-0.07687241456658457
ACH-000207,-0.06572257945563796
ACH-000208,-0.31867952408348443
ACH-000210,-0.1284470438083811
ACH-000211,-0.0928416100669494
ACH-000215,-0.206684663819382
ACH-000221,-0.14919663635321298
ACH-000222,-0.16733618932461067
ACH-000223,-0.04952695946412445
ACH-000226,-0.17063003169130622
ACH-000227,-0.01599255334487117
ACH-000228,-0.2319197721044729
ACH-000231,-0.1973808265346832
ACH-000232,-0.10012829613943834
ACH-000233,-0.18244489144717987
ACH-000234,-0.162948196165743
ACH-000235,-0.1543280212701891
ACH-000237,0.05868140245245334
ACH-000238,-0.0057259513075423926
ACH-000242,-0.5019192663784079
ACH-000243,-0.19968224131890536
ACH-000244,0.19348092117211368
ACH-000246,-0.18211252402920186
ACH-000248,-0.3865132883018009
ACH-000250,-0.2155398823679374
ACH-000251,0.056846189646162275
ACH-000252,-0.34558010687867563
ACH-000253,-0.0064523061232886975
ACH-000255,-0.0386845001907219
ACH-000256,0.07381010811782017
ACH-000257,-0.16887566987269695
ACH-000258,-0.02603238693442627
