,CCL4L2 (9560)
ACH-000004,-0.12262733021333334
ACH-000005,-0.17146039517663736
ACH-000007,-0.11128226654502286
ACH-000009,-0.04058248019004943
ACH-000011,-0.15572361455701286
ACH-000012,-0.057222429625913875
ACH-000013,-0.08050361408246083
ACH-000014,-0.20362407679685
ACH-000015,-0.11812402201864645
ACH-000017,-0.06311987335109523
ACH-000018,0.034814923674321784
ACH-000019,-0.10912047672194243
ACH-000021,-0.07370300993574258
ACH-000022,-0.210099058071132
ACH-000025,-0.002779202075280387
ACH-000028,-0.10640862008510783
ACH-000030,-0.1728559811641478
ACH-000035,-0.04194842851125431
ACH-000036,-0.041255966513916345
ACH-000037,-0.10000534651550068
ACH-000039,0.033171527500737555
ACH-000040,-0.0015694431914493462
ACH-000041,0.02363251623743511
ACH-000042,0.04211821898399337
ACH-000045,0.029456788693558732
ACH-000047,-0.13524844792832222
ACH-000052,-0.024883120727087826
ACH-000053,-0.03333723272988153
ACH-000054,-0.012316803179898332
ACH-000055,0.02296462533269794
ACH-000060,-0.10327516729365163
ACH-000067,0.2915806630344253
ACH-000070,-0.1471653110123984
ACH-000075,-0.08573807074976221
ACH-000078,-0.0829246470386646
ACH-000082,-0.04683882318647825
ACH-000085,-0.1065982006100682
ACH-000086,-0.17637389619887953
ACH-000087,-0.026231191364983888
ACH-000092,0.07026276256382824
ACH-000095,-0.2442676245735977
ACH-000097,-0.2196909069394883
ACH-000098,-0.029971679190113332
ACH-000099,-0.20255756046609072
ACH-000108,-0.15475471387770276
ACH-000113,-0.0038247901620230952
ACH-000116,-0.0792353899807112
ACH-000118,-0.07598880240054125
ACH-000120,0.10005783774293213
ACH-000123,-0.02552301661632326
ACH-000127,-0.08774275479998153
ACH-000128,-0.07828065382507797
ACH-000132,-0.05675286996890586
ACH-000133,-0.08774060686048997
ACH-000137,-0.0620214785813102
ACH-000138,0.041937123666987784
ACH-000142,-0.15542277897366186
ACH-000143,0.010890111629599176
ACH-000146,-0.14391267789252826
ACH-000148,-0.20318263581800333
ACH-000150,-0.13528979961415616
ACH-000152,-0.13649163457568186
ACH-000153,0.05879128706762642
ACH-000159,-0.10564948435946474
ACH-000160,-0.06472152041537166
ACH-000163,0.09089957812680258
ACH-000167,-0.16649554130266075
ACH-000168,-0.13181109437206262
ACH-000169,-0.09121496218959983
ACH-000178,-0.09090781292066458
ACH-000183,-0.030751805382097968
ACH-000188,-0.07519786563982703
ACH-000189,0.06111829912446469
ACH-000190,-0.15220747774693155
ACH-000198,-0.026862653913968856
ACH-000203,-0.30243463330776016
ACH-000204,0.1412285207793993
ACH-000206,-0.014304234943380713
ACH-000207,0.11163844508688626
ACH-000208,-0.1420488149200155
ACH-000210,-0.11487139648821244
ACH-000211,-0.11097567916812076
ACH-000215,-0.18331656733016946
ACH-000221,-0.3606027910634497
ACH-000222,-0.10359420657513732
ACH-000223,-0.0384755257292926
ACH-000226,-0.10791642643967096
ACH-000227,0.2380700319837303
