,HIST1H2BJ (8970)
ACH-000452,-1.0453638036772541
ACH-000454,-1.1925875167717477
ACH-000458,-1.0327825876710244
ACH-000459,-1.192987941622632
ACH-000460,-0.8197614391298018
ACH-000461,-0.9088587897112854
ACH-000463,-0.9903907050617844
ACH-000464,-0.8212648933203532
ACH-000466,-1.001012331978811
ACH-000467,-1.0221188320162664
ACH-000468,-0.9311117256393616
ACH-000469,-0.951303040600376
ACH-000470,-0.8781672453713146
ACH-000471,-0.8215459566192811
ACH-000472,-0.8763900546793237
ACH-000473,-0.8386834779883631
ACH-000475,-0.954428717139282
ACH-000476,-0.8114560838222079
ACH-000477,-0.8841004480013657
ACH-000479,-0.7488271038971704
ACH-000480,-0.8367227962300057
ACH-000481,-0.9840394929894978
ACH-000483,-0.7481738657618597
ACH-000484,-0.8470682793149104
ACH-000485,-1.0110035673411135
ACH-000486,-0.8109305238398359
ACH-000487,-1.193524020940021
ACH-000488,-1.0057711378492151
ACH-000490,-0.9282774134123724
ACH-000491,-0.9218351932709288
ACH-000495,-0.7692309167579621
ACH-000496,-0.8979670517331613
ACH-000499,-0.7817512061126028
ACH-000500,-0.8439652671513539
ACH-000502,-1.0520237215120836
ACH-000503,-0.8742658655741825
ACH-000505,-0.9258752406179952
ACH-000507,-0.7562845729044886
ACH-000510,-0.8629447560758883
ACH-000511,-0.9177356916374853
ACH-000512,-1.1041107805613892
ACH-000516,-0.971920277894008
ACH-000517,-1.0939990090675784
ACH-000518,-1.0525726409289873
ACH-000520,-0.8278848853476193
ACH-000521,-1.0201816231168852
ACH-000522,-0.844298634093938
ACH-000524,-1.1671434760628256
ACH-000527,-0.8116625549991752
ACH-000528,-0.9848423196917756
ACH-000537,-0.8969892916530875
ACH-000541,-0.9490623311070524
ACH-000542,-0.8667625390788974
ACH-000544,-0.8660228060042924
ACH-000545,-1.1142347250314937
ACH-000547,-0.9136118520765916
ACH-000548,-0.9307492944355212
ACH-000549,-0.6448074828593394
ACH-000550,-0.8301139461312492
ACH-000552,-0.9145984523656128
ACH-000556,-1.0615819488297145
ACH-000557,-1.0705234596781357
ACH-000569,-0.7864789098426406
ACH-000570,-0.8053897301141347
ACH-000571,-1.0471717917785106
ACH-000573,-1.0192255381893651
ACH-000576,-1.1512633588628738
ACH-000579,-0.9316909394387568
ACH-000580,-0.7988281432447903
ACH-000584,-0.9214889827430948
ACH-000585,-1.0346244760222
ACH-000588,-0.9636071469122706
ACH-000589,-1.0335000374602623
ACH-000591,-0.918210870588944
ACH-000593,-0.9525765332574404
ACH-000600,-1.0704446689680454
ACH-000601,-0.9002886998337543
ACH-000605,-1.1299461106129831
ACH-000606,-0.9933671135579552
ACH-000608,-0.9407413892937522
ACH-000614,-0.6508239541785725
ACH-000616,-0.7104893889874517
ACH-000618,-0.9123921331625228
ACH-000619,-1.1878507152355189
ACH-000620,-0.963287009408362
ACH-000621,-0.9017868204927444
ACH-000622,-0.8790496958166826
ACH-000623,-1.0716082943531615
ACH-000624,-0.841695722419879
ACH-000627,-0.839619013243259
ACH-000630,-1.0159098919634004
ACH-000631,-0.8296128784772583
ACH-000632,-0.9586477734249144
ACH-000633,-0.7258337283022234
ACH-000637,-1.108681974629571
ACH-000638,-0.9802579992174284
ACH-000646,-0.9565935881611559
ACH-000647,-0.912205497388852
ACH-000648,-0.9581619215392938
ACH-000649,-0.9994028101466359
ACH-000651,-0.8451110805659313
ACH-000652,-0.8687217739327241
ACH-000653,-1.1142138091927565
ACH-000657,-0.9852816472896144
ACH-000658,-1.3046906669876022
ACH-000661,-0.960990093861928
ACH-000662,-1.0795921732418703
ACH-000663,-0.7764290807181292
ACH-000665,-1.046433426070625
ACH-000671,-0.9520239780230594
ACH-000672,-0.8660948076588781
ACH-000673,-0.9043909252732212
ACH-000676,-0.8555030797204858
ACH-000677,-0.95873135374805
ACH-000681,-1.0780321243731263
ACH-000683,-1.0229028170743089
ACH-000684,-0.962553616861506
ACH-000688,-0.8522690247350834
ACH-000693,-0.9115043615100428
ACH-000694,-0.9155925740677976
ACH-000695,-0.8927441555161879
ACH-000696,-0.9904171693383286
ACH-000697,-0.7067690408159434
ACH-000699,-0.9593782428915412
ACH-000701,-0.9236418175404596
ACH-000706,-1.005652735732557
ACH-000711,-0.8433595208868476
ACH-000713,-0.9968022922721791
ACH-000714,-1.145124316040636
ACH-000718,-0.8995710471583019
ACH-000720,-1.041570655662296
ACH-000721,-1.044592065311284
ACH-000724,-1.1245714440807617
ACH-000725,-1.1870344262956716
ACH-000732,-1.187217281178058
ACH-000734,-0.9062467645210188
ACH-000735,-0.714823780984221
ACH-000736,-0.9406584774139252
ACH-000738,-0.8525382168532403
ACH-000746,-0.8952415414664087
ACH-000747,-0.7925347778035472
ACH-000748,-1.0347080104986055
ACH-000753,-1.1187432644759128
ACH-000756,-1.0782861117464635
ACH-000757,-0.8239404312122238
ACH-000758,-0.9573313600174456
ACH-000760,-1.0462362687915523
ACH-000762,-1.0963748467419665
ACH-000763,-1.4891866250427903
ACH-000764,-1.1321630194657837
ACH-000765,-0.9212132597350868
ACH-000766,-0.8645527705011758
ACH-000767,-0.933695884309659
ACH-000768,-0.8887337988638498
ACH-000769,-0.908374745195934
ACH-000770,-0.8881414676746883
ACH-000771,-0.9049591487830184
ACH-000773,-0.8394647636160917
ACH-000776,-0.8903322925574028
ACH-000777,-1.0165981194295082
ACH-000778,-0.9809163075454131
ACH-000781,-0.9457366898792772
ACH-000782,-1.001118495893724
ACH-000783,-1.2546224648890691
ACH-000784,-0.8028312550616711
ACH-000785,-1.119553182818965
ACH-000787,-0.9158304327268392
ACH-000788,-0.8784617831808138
ACH-000791,-0.9553041196689996
ACH-000792,-1.0949021786547282
ACH-000794,-0.9404587465723668
ACH-000796,-1.008942587757912
ACH-000798,-1.033525872825677
ACH-000799,-0.7748289720800072
ACH-000800,-0.7360192931454062
ACH-000802,-0.9995292124878966
ACH-000804,-0.8716719659238527
ACH-000805,-0.9032913340476324
ACH-000809,-0.8425902686114729
ACH-000810,-0.7708436421265119
ACH-000811,-1.0263504384110491
ACH-000817,-0.9149500081949572
ACH-000819,-0.8265093698811796
ACH-000820,-0.4187407755783991
ACH-000821,-1.4160406536570225
ACH-000822,-0.8453275353208669
ACH-000823,-0.9080070006409048
ACH-000824,-1.1957556604508341
ACH-000827,-1.0023441693013166
ACH-000829,-1.170463262802164
ACH-000831,-0.8703646050012602
ACH-000832,-0.7997852083352169
ACH-000833,-0.6659988290308338
ACH-000834,-0.9269240857987876
ACH-000835,-0.8932131208361709
ACH-000836,-0.4066853926887545
ACH-000837,-0.8370454316970721
ACH-000838,-1.2373429969453311
ACH-000839,-0.9068504330257496
ACH-000840,-1.0597017049957906
ACH-000841,-1.2283459290725265
ACH-000843,-1.1291573552325247
ACH-000846,-0.9553000986134588
ACH-000847,-0.7043924918895116
ACH-000848,-0.6230924673148815
ACH-000849,-0.839165935574022
ACH-000851,-0.8294132804354428
ACH-000855,-1.2789948533533573
ACH-000856,-0.8289222258026595
ACH-000858,-1.001900154174738
ACH-000859,-0.8021001587611556
ACH-000861,-0.9066294713052154
ACH-000862,-0.925152657210072
ACH-000865,-0.9866045214572816
ACH-000866,-1.0397245402332764
ACH-000867,-0.9367141815228872
ACH-000869,-1.040083566674797
ACH-000872,-0.8646466685063162
ACH-000873,-0.7849956185806675
ACH-000876,-1.0531040907102784
ACH-000878,-1.2987629901440796
ACH-000880,-1.224207491037894
ACH-000881,-1.0385406191632978
ACH-000882,-0.888475964292647
ACH-000884,-0.7627370664672932
ACH-000885,-0.8081329949942273
ACH-000887,-0.9329838368734612
ACH-000889,-1.1687601265348937
ACH-000896,-0.9640341468690232
ACH-000898,-0.9285910026075296
ACH-000900,-0.8922333503547563
ACH-000901,-0.8692547955169521
ACH-000905,-0.905818415448078
ACH-000906,-0.8576601600156001
ACH-000907,-0.9261584816909054
ACH-000910,-1.027299690245471
ACH-000911,-1.05010359974414
ACH-000912,-0.984477656595318
ACH-000913,-0.8884072886395868
ACH-000915,-0.8432308248333299
ACH-000916,-0.8390935470584201
ACH-000917,-0.8558606811871261
ACH-000920,-1.560638105244089
ACH-000921,-0.9069322701081758
ACH-000924,-0.6379715294884201
ACH-000926,-0.9723185122468344
ACH-000928,-0.7773266478235923
ACH-000929,-0.9460938299288124
ACH-000932,-1.0201103803402478
ACH-000935,-1.0110017850005864
ACH-000936,-0.9056277497710729
ACH-000937,-1.0784494165480325
ACH-000938,-1.0921617569573117
ACH-000939,-0.2867756309024705
ACH-000941,-1.2023603281335555
ACH-000943,-0.9886048044566572
ACH-000946,-1.0490791890521258
ACH-000947,-1.0976915886363416
ACH-000948,-1.043988943401088
ACH-000950,-0.9443007896982474
ACH-000953,-1.2018432184175647
ACH-000954,-0.882450175673462
ACH-000957,-0.8235047930155657
ACH-000958,-0.8552592017283098
ACH-000960,-1.132621064768235
ACH-000963,-0.8089951338118025
ACH-000968,-1.0196803736908349
ACH-000969,-0.9155480856961364
ACH-000972,-0.9333671334642908
ACH-000973,-0.9527391709827784
ACH-000974,-0.905831507414433
ACH-000978,-0.6097052452655001
ACH-000984,-0.7721648310263204
ACH-000986,-0.9782793213364244
ACH-000988,-1.0907308425881337
ACH-000993,-0.9309566665895406
ACH-000994,-0.9634022984927648
ACH-000996,-1.0155389658369085
ACH-001001,-0.909261922116842
ACH-001020,-0.3556613655286561
ACH-001028,-0.9726180137868085
ACH-001031,-1.080279640488704
ACH-001038,-0.9218928028540226
ACH-001048,-0.9188693468458228
ACH-001050,-1.007926297613665
ACH-001053,-0.9232998720356784
ACH-001054,-0.9494199925803082
ACH-001061,-0.9613961989606932
ACH-001067,-0.8144923218542754
ACH-001075,-1.0502538501872023
ACH-001096,-0.9164995250026984
ACH-001111,-0.8937573272064059
ACH-001119,-0.8456816452357477
ACH-001128,0.19786517106047344
ACH-001134,-0.8706737621490028
ACH-001151,-0.9176433424372272
ACH-001163,-0.9555700043816392
ACH-001164,-1.134573175510907
ACH-001183,-0.8364604354865982
ACH-001192,-1.0277708749302248
ACH-001193,-0.7972150338570636
ACH-001196,-0.9805335509340384
ACH-001197,-0.7804833901761679
ACH-001205,-1.040233884469104
ACH-001211,-0.7160346298240713
ACH-001212,-1.3313825997171491
ACH-001228,-1.235898282037277
ACH-001232,-0.9838724864318459
ACH-001239,-1.0083534784562354
ACH-001270,-1.0158389632953884
ACH-001274,-0.910145389523556
ACH-001275,-0.7383149313680487
ACH-001277,-0.9652591325269778
ACH-001278,-1.097202397506608
ACH-001280,-1.0813313855556004
ACH-001283,-1.1582711314354766
ACH-001289,-1.0517153548460694
ACH-001300,-0.9878877203724356
ACH-001301,-0.9981904396687371
ACH-001302,-0.9056481909002888
ACH-001306,-0.8711695615056283
ACH-001318,-1.1699252635718578
ACH-001322,-0.7995970153344923
ACH-001328,-1.1583119945230569
ACH-001332,-1.0362056584748662
ACH-001336,-0.9581694564210304
ACH-001346,-1.0243525812472358
ACH-001353,-0.9436579318182372
ACH-001354,-1.2656862479742506
ACH-001367,-0.8516960531220721
ACH-001368,-0.958499450681004
ACH-001374,-1.0683404459325938
ACH-001377,-1.0002161815665265
ACH-001380,-0.9484939865572604
ACH-001391,-0.7225718649252604
ACH-001408,-1.110097553747777
ACH-001430,-1.2649633166651213
ACH-001431,-0.9873602757721645
ACH-001450,-0.7143759502480893
ACH-001496,-0.5831287059285394
ACH-001500,-0.598151170234573
ACH-001523,-0.8068828668935278
ACH-001532,-0.9875658359829056
ACH-001550,-0.6801047129093962
ACH-001552,-1.0013817974729442
ACH-001554,-1.0563970387947947
ACH-001654,-1.0357735828106127
ACH-001735,-1.0680313963467631
ACH-001736,-1.0544673732959442
ACH-001737,-1.7995360894246315
ACH-001740,-0.901486491394931
ACH-001745,-0.9652339280330574
ACH-001765,-0.97457258110377
