,FNDC7 (163479)
ACH-000004,-0.14211012448288068
ACH-000005,-0.018143122451878463
ACH-000007,-0.009482573726658507
ACH-000009,-0.048510361543588745
ACH-000011,0.06504472230496401
ACH-000012,-0.1578480463785943
ACH-000013,-0.053389765985265215
ACH-000014,-0.11313478983099627
ACH-000015,-0.058464282008828264
ACH-000017,-0.02389713874877879
ACH-000018,-0.010635326915741915
ACH-000019,-0.18473579345041635
ACH-000021,0.032371505777426084
ACH-000022,0.027614728336005697
ACH-000025,-0.18482795854318976
ACH-000028,-0.2957498043357398
ACH-000030,-0.08526006682542807
ACH-000035,-0.1801733415285952
ACH-000036,-0.09042535975067484
ACH-000037,0.11333400547565825
ACH-000039,-0.031032084097468767
ACH-000040,-0.07172436166062017
ACH-000041,-0.10881753267504024
ACH-000042,0.02384050313873384
ACH-000045,0.010802490551450885
ACH-000047,-0.07086646516522342
ACH-000052,0.04101147842580345
ACH-000053,-0.03612449939698404
ACH-000054,-0.0014353260463569695
ACH-000055,-0.08527047280343407
ACH-000060,-0.013006129259084507
ACH-000067,-0.028095154050572224
ACH-000070,-0.21589861880508335
ACH-000075,-0.021695418196866708
ACH-000078,-0.13426662959715258
ACH-000082,0.007692891271943922
ACH-000085,0.02614837763818729
ACH-000086,-0.12450992621905944
ACH-000087,0.13142532085796674
ACH-000092,-0.17672923216319328
ACH-000095,0.0010644098664430667
ACH-000097,0.009126622373861332
ACH-000098,-0.11623322727699732
ACH-000099,0.008009930393332018
ACH-000108,-0.029398479368109163
ACH-000113,-0.019430495270460438
ACH-000116,0.04645696933681584
ACH-000118,0.0021443892188952028
ACH-000120,0.09261294318809464
ACH-000123,-0.14121261515138733
ACH-000127,-0.048819559191612495
ACH-000128,-0.033987333778236616
ACH-000132,-0.038587251930603673
ACH-000133,0.03002589627104445
ACH-000137,-0.19418163537596786
ACH-000138,0.0386966277386012
ACH-000142,-0.07200592319524696
ACH-000143,0.10921642900421208
ACH-000146,-0.06806518863021414
ACH-000148,-0.049121659306424384
ACH-000150,-0.05339359631751984
ACH-000152,-0.0555195160565268
ACH-000153,0.08146420051900853
ACH-000159,-0.13434568471281738
