,TRABD (80305)
ACH-000317,-0.12379258407720654
ACH-000318,-0.2435385226285497
ACH-000319,-0.09441742174944416
ACH-000320,-0.17531076759904146
ACH-000322,-0.20038702085142868
ACH-000323,-0.07361966302329025
ACH-000324,-0.13549499088573386
ACH-000329,-0.16861631449909426
ACH-000330,-0.17250051577883754
ACH-000331,-0.07520250016374834
ACH-000332,-0.17736121108147
ACH-000334,-0.19200034816540212
ACH-000335,-0.004465167264069417
ACH-000336,0.03864025772643069
ACH-000337,-0.28048477208384354
ACH-000338,0.020590048623333232
ACH-000339,-0.1377759213708152
ACH-000341,-0.13392652990048562
ACH-000348,-0.03357524340936
ACH-000350,-0.2310248643872982
ACH-000352,0.05109744263390505
ACH-000356,0.006586833921084003
ACH-000361,-0.30078698062401144
ACH-000362,-0.2166709546443253
ACH-000363,-0.3956707307234499
ACH-000364,-0.008779771848273405
ACH-000365,-0.22260936758432867
ACH-000366,-0.017088418257404234
ACH-000368,-0.04114035430063084
ACH-000374,-0.14103018029820694
ACH-000375,0.05120275083939941
ACH-000376,-0.1536894409290913
ACH-000381,-0.20788620544529196
ACH-000383,-0.14271008826839385
ACH-000387,-0.3306377826888595
ACH-000389,-0.17062026315779555
ACH-000390,-0.06249224163929685
ACH-000393,-0.13872911475295402
ACH-000395,-0.3818947103944856
ACH-000396,-0.07735842386570027
ACH-000397,-0.26477022502354164
ACH-000401,-0.2071440958613181
ACH-000402,-0.21315082763645196
ACH-000403,-0.16317531033798308
ACH-000404,-0.11616554233671522
ACH-000406,-0.10808823281965672
ACH-000407,-0.2267484946108694
ACH-000408,-0.22744959432200096
ACH-000410,-0.051777427384532435
ACH-000411,-0.03051845922418885
ACH-000414,-0.20164584570175384
ACH-000415,-0.020636359049143932
ACH-000416,-0.029286091060097125
ACH-000420,0.0255174540748696
ACH-000421,-0.13196851569463994
ACH-000424,0.09392599357146067
ACH-000425,-0.22664896932726325
ACH-000426,-0.04261279521168032
ACH-000427,-0.13745770130645166
ACH-000433,-0.05392826062752392
ACH-000435,0.010923928450742224
ACH-000436,-0.11361332432764858
ACH-000444,0.13588511746151505
ACH-000445,-0.19459886719604305
ACH-000448,-0.10895447772601018
ACH-000450,-0.22648726517721504
ACH-000452,0.06033445833211076
ACH-000454,-0.06421320847844562
ACH-000458,-0.2914021633148617
ACH-000459,-0.07974374475168322
ACH-000460,-0.08050270649671469
ACH-000461,-0.025064058229007136
ACH-000463,-0.1282320907636235
ACH-000464,-0.3839874301814341
ACH-000466,-0.1233561867698182
ACH-000467,-0.20517916434704211
ACH-000468,-0.0996611786311106
ACH-000469,-0.15068886749122448
ACH-000470,-0.3626392656020273
ACH-000471,-0.2330695440266273
ACH-000472,-0.12677506371234346
ACH-000473,-0.2220831293818825
ACH-000475,-0.1903305851934137
ACH-000476,-0.11940890354627105
ACH-000477,0.01893836585629634
ACH-000479,-0.5557278130032152
ACH-000480,-0.13139222339661225
ACH-000481,-0.09423075983097873
ACH-000483,-0.09912203532372192
ACH-000484,0.03526688571425088
ACH-000485,-0.21728872817574665
ACH-000486,-0.09765163556678973
ACH-000487,-0.18590939562483288
ACH-000488,-0.010453512091400986
ACH-000490,-0.11366324178575135
ACH-000491,-0.12151211624440117
ACH-000495,-0.24192899706695398
ACH-000496,-0.03082971813555582
ACH-000499,-0.13170871832204908
ACH-000500,-0.15585014149189338
ACH-000502,-0.2507560101517661
ACH-000503,0.06541169806673096
ACH-000505,-0.1297003223680977
ACH-000507,-0.09501953817571858
ACH-000510,-0.07185517773095433
ACH-000511,-0.047520387720598856
ACH-000512,-0.2945502481545525
ACH-000516,-0.16203286496114533
ACH-000517,-0.15983522752697255
ACH-000518,-0.15746938268344626
ACH-000520,-0.2724641484749695
ACH-000521,-0.04780828454137501
ACH-000522,-0.054391899027534316
ACH-000524,-0.25140633290783965
ACH-000527,-0.035955559375649544
ACH-000528,-0.05527820844275808
ACH-000537,-0.054218471575124105
ACH-000541,0.06401233480744402
ACH-000542,-0.09594693532385576
ACH-000544,-0.1533754406938039
ACH-000545,0.0018977337161686875
ACH-000547,0.013986685954916271
ACH-000548,-0.03569409490484098
ACH-000549,0.16452493081897646
ACH-000550,-0.12584972093196778
ACH-000552,-0.022154653578531885
ACH-000556,-0.11538899416608385
ACH-000557,-0.19834215910993405
ACH-000569,-0.05055547463629592
ACH-000570,-0.25318948767674
ACH-000571,-0.2569392044184667
ACH-000573,-0.16349269477479206
ACH-000576,-0.09290904195412356
ACH-000579,-0.3557227153781356
ACH-000580,-0.2126786671203316
ACH-000584,-0.09462056214919956
ACH-000585,-0.05119022604892082
ACH-000588,-0.12535799734017175
ACH-000589,-0.21644965816275905
ACH-000591,-0.02085152348626253
ACH-000593,-0.10922028073873996
ACH-000600,-0.1752701613876322
ACH-000601,-0.18686313674374608
ACH-000605,-0.14865679906538729
ACH-000606,0.14376003237762114
ACH-000608,-0.15526289291545556
ACH-000614,-0.2408610186448954
ACH-000616,-0.1929263995912772
ACH-000618,-0.06594569175471256
ACH-000619,0.023993223375358308
ACH-000620,-0.10091639290296492
ACH-000621,-0.03414253100795812
ACH-000622,-0.2409689139457924
ACH-000623,-0.27760635339150097
ACH-000624,-0.1061788259852296
ACH-000627,-0.0932325914098836
ACH-000630,-0.027782961824627632
ACH-000631,-0.19909076582024496
ACH-000632,-0.12296645123814205
ACH-000633,-0.02250028105612236
ACH-000637,-0.23726867507040605
ACH-000638,0.013464204153943905
ACH-000646,0.016836002497324958
ACH-000647,-0.09545520714743017
ACH-000648,-0.2483612747310889
ACH-000649,-0.13657613977936828
ACH-000651,-0.15954253643682467
ACH-000652,-0.1863395014316352
ACH-000653,-0.14178770829671544
ACH-000657,-0.1787925334175957
ACH-000658,-0.03472338466625843
ACH-000661,-0.1452442718321452
ACH-000662,-0.005020910325458621
ACH-000663,-0.3063096239299004
ACH-000665,0.003770390486887167
ACH-000671,-0.03106896063204815
ACH-000672,-0.4616386365151968
ACH-000673,-0.26538218806925146
ACH-000676,-0.08234363285666016
ACH-000677,-0.17900755102488264
ACH-000681,-0.27951566619753365
ACH-000683,-0.07019426891947181
ACH-000684,-0.09183619909111806
ACH-000688,-0.07701917103567213
ACH-000693,-0.09172582627037593
ACH-000694,-0.06795366824353022
ACH-000695,0.020097485131765132
ACH-000696,-0.029063137465420462
ACH-000697,-0.1361934298164619
ACH-000699,-0.3200982255411952
ACH-000701,-0.27637975279290466
ACH-000706,-0.0665756381134832
ACH-000711,-0.001145395362748604
ACH-000713,-0.08776795120604113
ACH-000714,-0.12330363933670613
ACH-000718,-0.1931023956822147
ACH-000720,-0.06828367403750916
ACH-000721,-0.19637630303909773
ACH-000724,0.10733459676101928
ACH-000725,-0.2675473849443488
ACH-000732,0.029757862988027343
ACH-000734,-0.1128729481471308
ACH-000735,-0.15111132258636234
ACH-000736,0.04910822114867555
ACH-000738,-0.032648612289615735
ACH-000746,-0.04786740719804966
ACH-000747,-0.004440150047019681
ACH-000748,-0.26338486237471304
ACH-000753,-0.04722896139573658
ACH-000756,-0.1484920318997922
ACH-000757,-0.08061155920176062
ACH-000758,0.062150876139090885
ACH-000760,-0.10661040099410893
ACH-000762,0.08449273128046615
ACH-000763,-0.04264838607162245
ACH-000764,-0.08106068921322787
ACH-000765,-0.07960043117667723
ACH-000766,-0.1716390071714712
ACH-000767,-0.2071643068203841
ACH-000768,-0.09136807072969616
ACH-000769,-0.14561355758805009
ACH-000770,-0.2439709613654596
ACH-000771,-0.03197081599141983
ACH-000773,-0.15248707936861158
ACH-000776,-0.2305171811868893
ACH-000777,-0.11696608122181885
ACH-000778,-0.2018435314116134
ACH-000781,-0.09143491201924372
ACH-000782,-0.09036700776933433
ACH-000783,-0.10017101926199773
ACH-000784,-0.0997316991151706
ACH-000785,-0.1988502892494683
ACH-000787,-0.08799664760961724
ACH-000788,-0.17313334717482326
ACH-000791,-0.29104417306190444
ACH-000792,-0.19667262798306054
ACH-000794,-0.08001369681169215
ACH-000796,-0.1759447425596876
ACH-000798,-0.3235253425872195
ACH-000799,0.02719286741774565
ACH-000800,-0.03945144472668812
ACH-000802,-0.037436753619609096
ACH-000804,-0.1846286077779095
ACH-000805,-0.20432166883120725
ACH-000809,-0.17300065858538138
ACH-000810,-0.3904647335505958
ACH-000811,-0.023870232681441138
ACH-000817,-0.16043802459323925
ACH-000819,-0.02322791019434368
ACH-000820,0.07037492509319501
ACH-000821,-0.22441340351517192
ACH-000822,-0.08079804330078974
ACH-000823,-0.03446502685866988
ACH-000824,-0.0493700994279056
ACH-000827,-0.14668448155984634
ACH-000829,0.004541766022768477
ACH-000831,-0.18432300344486546
ACH-000832,0.0534173578470827
ACH-000833,-0.0722219568831581
ACH-000834,-0.016249619124848097
ACH-000835,-0.12685973728795766
ACH-000836,-0.023093741944829386
ACH-000837,-0.08944503969134078
ACH-000838,-0.0036866569248054726
ACH-000839,-0.09338119381941047
ACH-000840,-0.06759968418065579
ACH-000841,0.03632548525571571
ACH-000843,0.08889848526000001
ACH-000846,-0.2290511337704149
ACH-000847,0.07950946844312712
ACH-000848,-0.018614272394410082
ACH-000849,-0.0053457383766257385
ACH-000851,0.028671473357570292
ACH-000855,-0.13687859862569454
ACH-000856,-0.0997619059503684
ACH-000858,-0.1505187902192383
ACH-000859,-0.10889376479374424
ACH-000861,-0.13938672728184365
ACH-000862,-0.12862877667238362
ACH-000865,-0.045717040797664935
ACH-000866,0.0672176881290531
ACH-000867,-0.09978692824426727
ACH-000869,-0.10016708216582224
ACH-000872,-0.04159440877775558
ACH-000873,0.11795125419237742
ACH-000876,-0.109615669750106
ACH-000878,-0.1730770136541544
ACH-000880,-0.391282126226814
ACH-000881,-0.12124499955781222
ACH-000882,-0.0273969938391796
ACH-000884,-0.16866301385323024
ACH-000885,-0.15414276417424028
ACH-000887,-0.09723953527832424
ACH-000889,-0.09945638042711674
ACH-000896,0.02284277648232616
ACH-000898,-0.2933324844772547
ACH-000900,-0.003223216001740355
ACH-000901,-0.17402543295419198
ACH-000905,0.01862489296249881
ACH-000906,-0.11635805272401645
ACH-000907,-0.17728959181547072
ACH-000910,-0.3268501135864325
ACH-000911,-0.022546195682909692
ACH-000912,-0.1838150380137452
ACH-000913,-0.0856882746619863
ACH-000915,0.0012937494704831336
ACH-000916,0.056958793464393476
ACH-000917,0.05528174850382332
ACH-000920,0.02210542196934125
ACH-000921,-0.02840150906084732
ACH-000924,-0.11767933242731088
ACH-000926,-0.19678692585654434
ACH-000928,-0.1545322176740382
ACH-000929,0.005723676976151039
ACH-000932,-0.08121470484505527
ACH-000935,-0.275017260123398
ACH-000936,-0.014248458712479175
ACH-000937,-0.2370234431358987
ACH-000938,-0.10737178215583808
ACH-000939,0.08535534530456687
ACH-000941,0.0022613337357662235
ACH-000943,-0.038909580026477285
ACH-000946,-0.054372635580238166
ACH-000947,-0.02506424710939461
ACH-000948,0.1360544721239152
ACH-000950,-0.25999793584989017
ACH-000953,-0.28298789862007784
ACH-000954,0.01992533686381788
ACH-000957,-0.0393154897130496
ACH-000958,-0.2660031921212881
ACH-000960,-0.2396052082314376
ACH-000963,-0.06924034600370327
ACH-000968,-0.14564753740184144
ACH-000969,-0.13898116142044892
ACH-000972,-0.0466672865445349
ACH-000973,-0.0921359861529735
ACH-000974,-0.16099665426806867
ACH-000978,-0.050425960145377376
ACH-000984,-0.0787629855621766
ACH-000986,-0.17105528830115624
ACH-000988,-0.1318328513683064
ACH-000993,-0.17601984027891
ACH-000994,-0.14569663704462613
ACH-000996,0.015854836580748648
ACH-001001,-0.1476281559706038
ACH-001020,0.0038762748988089156
ACH-001028,-0.03451746429380315
ACH-001031,-0.032129138257199985
ACH-001038,-0.10584804416114643
ACH-001048,-0.11904470963168524
ACH-001050,-0.2618338994901298
ACH-001053,-0.07052539097990344
ACH-001054,-0.15367183462514725
ACH-001061,-0.04563012423133972
ACH-001067,-0.1880803876326388
ACH-001075,-0.10601104263355594
ACH-001096,-0.11425742206116565
ACH-001111,-0.13327836644244725
ACH-001119,0.09113961107886193
ACH-001128,-0.1582530648708667
ACH-001134,-0.34058530742014304
ACH-001151,-0.21988315292974894
ACH-001163,-0.15003923729982627
ACH-001164,-0.2573646038831348
ACH-001183,-0.1587151543878475
ACH-001192,-0.15418315006097125
ACH-001193,-0.280490469867386
ACH-001196,-0.035278042061528306
ACH-001197,-0.15714885142221252
ACH-001205,-0.14879631926876874
ACH-001211,-0.15320368826775854
ACH-001212,-0.017560150576322948
ACH-001228,-0.19611022152080868
ACH-001232,-0.0405048113970942
ACH-001239,-0.4325959596234213
ACH-001270,0.17502893876531836
ACH-001274,-0.3195379540384704
ACH-001275,-0.08749127079637005
ACH-001277,-0.10093130822752436
ACH-001278,-0.16202869032036393
ACH-001280,-0.21336163782498654
ACH-001283,-0.033675371862431164
ACH-001289,-0.05655741531208343
ACH-001300,-0.2126099574355151
ACH-001301,-0.1518467301298062
ACH-001302,-0.3547337896676587
ACH-001306,-0.019926551805018237
ACH-001318,-0.06614473978467082
ACH-001322,0.001489026433598692
ACH-001328,-0.13316074457895932
ACH-001332,0.11747446809968518
ACH-001336,-0.18630399052958307
ACH-001346,-0.10762180614587524
ACH-001353,-0.08256921318324963
ACH-001354,0.06509931419340738
ACH-001367,-0.017978194145138602
ACH-001368,-0.007555393564493446
ACH-001374,-0.3677359521724437
ACH-001377,-0.0036110229482025405
ACH-001380,-0.03223629646252872
ACH-001391,0.14593556045411585
ACH-001408,-0.04299770603186804
ACH-001430,0.025279520318563783
ACH-001431,-0.2372528947113322
ACH-001450,0.052732541533189285
ACH-001496,-0.06276382799099728
ACH-001500,-0.18571505774985272
ACH-001523,-0.0004990121913318405
ACH-001532,-0.12969323842067534
ACH-001550,-0.12837704661073954
ACH-001552,-0.09816126762812036
ACH-001554,-0.12527069214081518
ACH-001654,-0.22430698015834974
ACH-001735,-0.22847462191464
ACH-001736,-0.2569555815836126
ACH-001737,-0.3014297511544115
ACH-001740,-0.19334954859290365
ACH-001745,-0.07648944236851139
ACH-001765,-0.018204178994004026
