,WDR70 (55100)
ACH-000004,-0.6607222862442402
ACH-000005,-0.7883931610955308
ACH-000007,-0.6737733152592692
ACH-000009,-0.5490565831946694
ACH-000011,-0.32929524154680945
ACH-000012,-0.6999986036907339
ACH-000013,-0.7837449005879528
ACH-000014,-0.5572801461009774
ACH-000015,-0.4580865242255186
ACH-000017,-0.5467935958047508
ACH-000018,-0.7066447089693936
ACH-000019,-0.7877961696459965
ACH-000021,-0.6443958354368331
ACH-000022,-0.5626163332294601
ACH-000025,-0.4607683711004914
ACH-000028,-0.6096195818513711
ACH-000030,-0.5500155663343501
ACH-000035,-0.612548858531907
ACH-000036,-0.6556133519698435
ACH-000037,-0.4963778418989888
ACH-000039,-0.6674460711968127
ACH-000040,-0.7770319900643843
ACH-000041,-0.7993844009101935
ACH-000042,-0.6930200151352328
ACH-000045,-0.6962487262179415
ACH-000047,-0.5484573209006364
ACH-000052,-0.6564124924185836
ACH-000053,-0.6756640718276118
ACH-000054,-0.6867499997302927
ACH-000055,-0.6787229693838954
ACH-000060,-0.637680145067629
ACH-000067,-0.6135950627910753
ACH-000070,-0.6246879055470663
ACH-000075,-0.7396992502566309
ACH-000078,-0.827446023212308
ACH-000082,-0.8066075741749612
ACH-000085,-0.6539120392945831
ACH-000086,-0.511308882576488
ACH-000087,-0.5787407240711068
ACH-000092,-0.6591918353570541
ACH-000095,-0.7655556250426977
ACH-000097,-0.7494919320460494
ACH-000098,-0.5077753687206014
ACH-000099,-0.6664175803400376
ACH-000108,-0.6890345344184517
ACH-000113,-0.5583967679340487
ACH-000116,-0.6496952074154868
ACH-000118,-0.6266645513843252
ACH-000120,-0.5768446510138947
ACH-000123,-0.5487890308166217
ACH-000127,-0.8380351239166708
ACH-000128,-0.6802929855554756
ACH-000132,-0.7066716992437498
ACH-000133,-0.4511584625244551
ACH-000137,-0.7190563780930133
ACH-000138,-0.589442752225884
ACH-000142,-0.4300413861670474
ACH-000143,-0.6799766469397248
ACH-000146,-0.7970277825420893
ACH-000148,-0.5835494166490421
ACH-000150,-0.6268758541791982
ACH-000152,-0.4622021893987452
ACH-000153,-0.4039484868290111
ACH-000159,-0.6756314326305425
ACH-000160,-1.0039630152896908
ACH-000163,-0.7951072528421643
ACH-000167,-1.2359297919986632
ACH-000168,-0.4265371224539004
ACH-000169,-0.6191628998532509
ACH-000178,-0.5102793099171468
ACH-000183,-0.7220158176919276
ACH-000188,-0.5499473421392693
ACH-000189,-0.7880757630499483
ACH-000190,-0.8569774599549845
ACH-000198,-0.6632028258053531
ACH-000203,-0.7120915020089464
ACH-000204,-0.6678868225326928
ACH-000206,-0.815998470158121
ACH-000207,-0.5917478651748256
ACH-000208,-0.6444588694681836
ACH-000210,-0.6638611741506315
ACH-000211,-0.6143413406829453
ACH-000215,-0.6250030471086675
ACH-000221,-0.9691925806162914
ACH-000222,-0.6350344737231066
ACH-000223,-0.7508138134661635
ACH-000226,-0.5585155454530351
ACH-000227,-0.5603664297179348
ACH-000228,-0.8403605001996594
ACH-000231,-0.6152951231861999
ACH-000232,-0.7858765206518036
ACH-000233,-0.5945907321697361
ACH-000234,-0.6738468616515101
ACH-000235,-0.6926819393586332
ACH-000237,-0.4972645051815682
ACH-000238,-0.6186324706412554
ACH-000242,-0.5010748560855002
ACH-000243,-0.6948444146693861
ACH-000244,-0.5208726355511031
ACH-000246,-0.6568735103641148
ACH-000248,-0.5171119752840246
ACH-000250,-0.7110963537768076
ACH-000251,-0.7060476282672336
ACH-000252,-0.7778822265382965
ACH-000253,-0.6372382601155939
ACH-000255,-0.6752596065567075
ACH-000256,-0.7976868194181701
ACH-000257,-0.4937415062980522
ACH-000258,-0.7618256700865009
ACH-000259,-0.7558543665514366
