,PKN3 (29941)
ACH-000004,-0.12380684609255048
ACH-000005,0.04621423475508185
ACH-000007,-0.05329306100983462
ACH-000009,-0.3043175793629043
ACH-000011,-0.14444267510101458
ACH-000012,-0.3516886330218709
ACH-000013,-0.191963815122556
ACH-000014,-0.16656031872983892
ACH-000015,-0.2332085646263249
ACH-000017,-0.14445765976403555
ACH-000018,-0.2745023438590134
ACH-000019,-0.21632238874594695
ACH-000021,-0.19476505637895575
ACH-000022,-0.2283046540695464
ACH-000025,0.05572185489421802
ACH-000028,0.040844941254011
ACH-000030,-0.2326038338550176
ACH-000035,-0.16149954632838295
ACH-000036,-0.13366515161211656
ACH-000037,-0.14994321014031606
ACH-000039,-0.24241185130347925
ACH-000040,-0.19142979902639254
ACH-000041,-0.03326702077543035
ACH-000042,-0.3653348966314479
ACH-000045,-0.255529734209248
ACH-000047,-0.1293066682837093
ACH-000052,-0.01940453970590584
ACH-000053,-0.2823529549565429
ACH-000054,-0.21150913406162528
ACH-000055,-0.2522158476554131
ACH-000060,-0.1528930241438626
ACH-000067,-0.2522596882136301
ACH-000070,-0.06002250401327156
ACH-000075,-0.2884724188316685
ACH-000078,-0.1330701427804955
ACH-000082,-0.14643815755700326
ACH-000085,-0.4028793292805344
ACH-000086,-0.1231900591896806
ACH-000087,-0.1468490791268468
ACH-000092,-0.0990325000563258
ACH-000095,-0.09230021410859668
ACH-000097,-0.12745085269858414
ACH-000098,-0.16960461640891875
ACH-000099,-0.1998743522132896
ACH-000108,-0.3147239068799253
ACH-000113,-0.027641116871309598
ACH-000116,-0.1518230221315189
ACH-000118,-0.10781063210251204
ACH-000120,-0.29353139600530154
ACH-000123,-0.11164760948618876
ACH-000127,-0.12551000362058096
ACH-000128,-0.1754415154238445
ACH-000132,-0.17637868180756486
ACH-000133,-0.031746448903660456
ACH-000137,-0.22283640170521396
ACH-000138,-0.1949464229178761
ACH-000142,-0.07271687578660803
ACH-000143,0.006100020985316723
ACH-000146,-0.10192417739347996
ACH-000148,-0.22129498303388087
ACH-000150,-0.19186827534994536
ACH-000152,-0.1826070606212888
ACH-000153,-0.12884811030552568
ACH-000159,-0.1968312647398668
ACH-000160,-0.15403539663958554
ACH-000163,-0.26132608726614004
ACH-000167,-0.4054167263264632
ACH-000168,-0.27700003083582136
ACH-000169,-0.0552253020052118
ACH-000178,-0.203035352350326
ACH-000183,-0.2293107698760721
ACH-000188,-0.3669115584346144
ACH-000189,-0.08201646425895176
ACH-000190,-0.17299718079787646
ACH-000198,-0.21117512638605665
ACH-000203,-0.09116149023422733
ACH-000204,-0.10349899290496553
ACH-000206,-0.19244365872880134
ACH-000207,-0.20154917369270053
ACH-000208,-0.19484840015683727
ACH-000210,-0.13532024088070382
ACH-000211,-0.038770239887405765
ACH-000215,-0.12485187127320745
ACH-000221,-0.138117473463179
ACH-000222,-0.13443486288604994
ACH-000223,-0.12566045796538253
ACH-000226,-0.11706352095813985
ACH-000227,-0.13653537432772414
ACH-000228,-0.05614518766532214
ACH-000231,-0.07065460420927265
ACH-000232,-0.12403227151996213
ACH-000233,-0.3239735762892345
ACH-000234,-0.1883737217615122
ACH-000235,-0.1889236222351493
ACH-000237,-0.21754201130971929
ACH-000238,-0.1821634709045339
ACH-000242,-0.3404060907101188
ACH-000243,-0.1315582012220768
ACH-000244,-0.4001360603918661
ACH-000246,-0.27089930609278906
ACH-000248,-0.10236518165771524
ACH-000250,-0.20703884380769608
ACH-000251,-0.11559123926469315
ACH-000252,0.14032697496525914
ACH-000253,-0.2413771507009221
ACH-000255,-0.21702894016146754
ACH-000256,-0.2038522465170337
ACH-000257,-0.2995610114393477
ACH-000258,-0.15304628840221865
ACH-000259,-0.2015961739350395
ACH-000260,-0.19534114936244487
ACH-000261,-0.06244040794931094
ACH-000262,-0.36487347644964224
ACH-000263,-0.1973555198918196
ACH-000264,-0.17239818227565226
ACH-000265,-0.11321948403742027
ACH-000266,-0.16183581147854506
ACH-000272,-0.16074589330846653
ACH-000274,-0.2543423789001847
ACH-000277,-0.2342501822936337
ACH-000278,-0.08935885683737166
ACH-000279,0.07558681981821246
ACH-000280,-0.4249496585841151
ACH-000281,-0.18720198519506173
ACH-000288,-0.13843707418388912
ACH-000291,-0.1243912611990516
ACH-000293,-0.14416202190425756
ACH-000294,-0.16447652645744812
ACH-000295,0.024542783564330137
ACH-000296,-0.08863384802600642
ACH-000302,-0.052871982992411984
ACH-000304,-0.08145020869678198
ACH-000307,-0.16363071699661022
ACH-000308,-0.14308524981887055
ACH-000310,-0.19017987604136669
ACH-000311,-0.2547798523613831
ACH-000312,-0.1905366182859824
ACH-000315,-0.24754768272489294
ACH-000316,-0.21474538410774408
ACH-000317,-0.08715496637286345
ACH-000318,-0.13428479154184902
ACH-000319,-0.1656954620806879
ACH-000320,-0.16410174768906402
ACH-000322,-0.16111452517965547
ACH-000323,-0.2301233704364353
ACH-000324,-0.1740077335640048
ACH-000329,-0.2415914011261165
ACH-000330,-0.2315227137471869
ACH-000331,-0.1689060010704857
ACH-000332,-0.11044662860688588
ACH-000334,-0.18351183724850648
ACH-000335,0.033739407001692825
ACH-000336,0.041357284672212516
ACH-000337,-0.2544376179419265
ACH-000338,-0.003856666796046246
ACH-000339,-0.13699675481838336
ACH-000341,-0.21236302763737794
ACH-000348,-0.1664325630844186
ACH-000350,-0.07560905332505173
ACH-000352,-0.12291043062095686
ACH-000356,-0.034520495421532425
ACH-000361,0.029921089326142424
ACH-000362,-0.3031892643148823
ACH-000363,-0.19960183315390426
ACH-000364,-0.15841289394066546
ACH-000365,-0.1972668445651133
ACH-000366,-0.3547883694638247
ACH-000368,-0.09188173321190207
ACH-000374,-0.12441332870964412
ACH-000375,-0.18075899957117653
ACH-000376,-0.10314599563728416
ACH-000381,-0.2317138646564515
ACH-000383,-0.14563588183968296
ACH-000387,-0.14803425485682306
ACH-000389,-0.428272797511847
ACH-000390,-0.0934251308473132
ACH-000393,-0.21774017417166666
ACH-000395,-0.16703843536348392
ACH-000396,-0.10660294210342193
ACH-000397,-0.06511615238783502
ACH-000401,-0.12161830451274948
ACH-000402,-0.5328582304737333
ACH-000403,-0.1790092299062275
ACH-000404,-0.22875147972207666
ACH-000406,-0.16422530765828974
ACH-000407,-0.27374205966070897
ACH-000408,-0.31591458295322444
ACH-000410,-0.14860996409520238
ACH-000411,-0.12098519398946678
ACH-000414,-0.08014443389357298
ACH-000415,-0.06876885314788254
ACH-000416,-0.1950218464722964
ACH-000420,-0.10937727598142734
ACH-000421,-0.19330700030546025
ACH-000424,-0.14709576793754078
ACH-000425,-0.13187375583914265
ACH-000426,-0.09185175621554577
ACH-000427,-0.04042345114579517
ACH-000433,-0.048361881558758785
ACH-000435,0.19185876524381024
ACH-000436,-0.13030291644052525
ACH-000444,-0.16731771798508824
ACH-000445,-0.17507169486006302
ACH-000448,-0.1411214754730525
ACH-000450,-0.18769001375125136
ACH-000452,-0.047565208063218886
ACH-000454,-0.14693768322528886
ACH-000458,-0.1774928829362609
ACH-000459,-0.1587009067486308
ACH-000460,-0.14130579567716867
ACH-000461,-0.1548329288376264
ACH-000463,-0.20465483661034656
ACH-000464,-0.014790660082255625
ACH-000466,0.04424108726634073
ACH-000467,-0.16880705253096528
ACH-000468,-0.2993773771034231
ACH-000469,-0.236817406323644
ACH-000470,-0.287686152707849
ACH-000471,-0.2398773786541907
ACH-000472,-0.16962627613888412
ACH-000473,-0.3739426581552633
ACH-000475,-0.19799707436898534
ACH-000476,-0.10478695166582196
ACH-000477,-0.10892327348873466
ACH-000479,-0.0315428935949959
ACH-000480,-0.06856616544959768
ACH-000481,-0.08221530778224911
ACH-000483,-0.2606191970349172
ACH-000484,0.010937845763828882
ACH-000485,-0.2430899693265121
ACH-000486,-0.07881886769145574
ACH-000487,-0.17951553724453675
ACH-000488,-0.2308149805525936
ACH-000490,-0.3012174314189117
ACH-000491,0.010274350998354564
ACH-000495,-0.06702766644282422
ACH-000496,-0.042260968672299996
ACH-000499,-0.15204816465290785
ACH-000500,-0.4077948855016952
ACH-000502,-0.12637358726858286
ACH-000503,0.0048069306576697035
ACH-000505,-0.1712445255363862
ACH-000507,-0.09452664794952867
ACH-000510,-0.14642159072621538
ACH-000511,-0.2481133331738553
ACH-000512,-0.1272135066825932
ACH-000516,-0.0919202999802292
ACH-000517,-0.2258984882907893
ACH-000518,-0.2073139919273302
ACH-000520,-0.1312365249386065
ACH-000521,-0.248306620236184
ACH-000522,-0.19269837132697315
ACH-000524,-0.1679607191431695
ACH-000527,-0.22212924097281775
ACH-000528,-0.16976448663538746
ACH-000537,-0.14170764524870516
ACH-000541,-0.19360923384118486
ACH-000542,-0.2617934700733472
ACH-000544,-0.022735667625831128
ACH-000545,-0.07627007371746747
ACH-000547,-0.19896216233742287
ACH-000548,-0.12706157181311695
ACH-000549,-0.4074666151305547
ACH-000550,-0.2711086851006448
ACH-000552,-0.13615555710664454
ACH-000556,-0.1613113153242921
ACH-000557,-0.1466376642609124
ACH-000569,-0.02809436705479373
ACH-000570,-0.21571705210455955
ACH-000571,-0.14725663068047906
ACH-000573,-0.2117129630840168
ACH-000576,-0.05995180427294016
ACH-000579,-0.356096897443141
ACH-000580,-0.08620151704396901
ACH-000584,-0.16630831256591866
ACH-000585,-0.04518700473248957
ACH-000588,-0.2560416740642067
ACH-000589,-0.19250668301031665
ACH-000591,-0.24277872956155105
ACH-000593,-0.20009790367173394
ACH-000600,-0.011419995814920855
ACH-000601,-0.22532715222233804
ACH-000605,-0.2315173752640945
ACH-000606,-0.10271124445074972
ACH-000608,-0.2552930235066398
ACH-000614,-0.2040386182130482
ACH-000616,-0.1503547998157542
ACH-000618,-0.07834051557348595
ACH-000619,-0.05451169123681135
ACH-000620,-0.08708313839717217
ACH-000621,-0.239547647235424
ACH-000622,-0.2882698433400817
ACH-000623,-0.11718426713478705
ACH-000624,-0.1513165124397751
ACH-000627,-0.2279658453515176
ACH-000630,-0.1688480377616614
ACH-000631,-0.4964032720447354
ACH-000632,-0.16044036590798122
ACH-000633,-0.022788448371148063
ACH-000637,-0.2770831954342534
ACH-000638,-0.16509533467391924
ACH-000646,-0.2552224118058308
ACH-000647,-0.10179689294976743
ACH-000648,-0.1681108989890047
ACH-000649,-0.2596961856948511
ACH-000651,-0.2873381543430795
ACH-000652,-0.2108849789668576
ACH-000653,-0.09960777551182633
ACH-000657,-0.12078565615617698
ACH-000658,-0.2481140366444333
ACH-000661,-0.345297556708773
ACH-000662,-0.03759568596073444
ACH-000663,-0.1437725760788184
ACH-000665,-0.14483243875708546
ACH-000671,-0.1835176383619654
ACH-000672,-0.1053872043239832
ACH-000673,-0.14859458839007805
ACH-000676,-0.1907867094967438
ACH-000677,-0.12809333083479416
ACH-000681,-0.17171977569702462
ACH-000683,-0.19259262390417453
ACH-000684,-0.02469584432064506
ACH-000688,-0.16370638320548106
ACH-000693,-0.10757705199975884
ACH-000694,-0.2672239769916393
ACH-000695,-0.06459612353377979
ACH-000696,-0.08977105649256954
ACH-000697,-0.2749707635406369
ACH-000699,-0.16106124908771238
ACH-000701,-0.22633102941229946
ACH-000706,-0.24307825884326145
ACH-000711,-0.07573834913023336
ACH-000713,-0.09292072478315368
ACH-000714,-0.10845747536605738
ACH-000718,-0.3157566139769299
ACH-000720,-0.03953221854955121
ACH-000721,-0.1987166885171361
ACH-000724,-0.2784782081879044
ACH-000725,0.03281602439290408
ACH-000732,-0.0563861872849822
ACH-000734,-0.2433444806968555
ACH-000735,-0.2538707984722251
ACH-000736,-0.22091857672022253
ACH-000738,-0.14003437561401585
ACH-000746,-0.20272099569113936
ACH-000747,-0.2306623201702593
ACH-000748,-0.11782310678690075
ACH-000753,-0.21506551560116835
ACH-000756,-0.13806800422591595
ACH-000757,-0.3511298804723433
ACH-000758,-0.0979744373137642
ACH-000760,-0.11196560608178968
ACH-000762,-0.3582575735868486
ACH-000763,-0.08325106865066344
ACH-000764,0.035027309685693016
ACH-000765,-0.2904369840301423
ACH-000766,0.0406891284103236
ACH-000767,-0.17818245797394294
ACH-000768,-0.13295300234893387
ACH-000769,-0.02475850269272682
ACH-000770,-0.09986845570329488
ACH-000771,-0.12716643136148492
ACH-000773,-0.12196205557975368
ACH-000776,-0.26038301719058
ACH-000777,-0.2892589176104767
ACH-000778,-0.04790913647862023
ACH-000781,-0.15409693377778005
ACH-000782,-0.08533527903048639
ACH-000783,-0.2372198191358871
ACH-000784,-0.20416820495439536
ACH-000785,-0.07468566493484821
ACH-000787,-0.2976973015314535
ACH-000788,-0.1589487383420557
ACH-000791,-0.21090230929318
ACH-000792,-0.12083860899917907
ACH-000794,-0.1415958478174999
ACH-000796,-0.20100245277256665
ACH-000798,-0.07072617121004658
ACH-000799,-0.19407190723242645
ACH-000800,-0.0907744602896204
ACH-000802,-0.046368630018967565
ACH-000804,-0.29756146978702946
ACH-000805,-0.0956963495794192
ACH-000809,-0.20228630664814828
ACH-000810,-0.06553399216747638
ACH-000811,-0.25204153551117325
ACH-000817,0.06406890424984397
ACH-000819,-0.2768217894893972
ACH-000820,-0.3802626889347868
ACH-000821,0.0415248976891887
ACH-000822,-0.10662138935971036
ACH-000823,-0.12157637273554585
ACH-000824,-0.15565181223478292
ACH-000827,-0.12000975015915955
ACH-000829,-0.05071999986743743
ACH-000831,-0.15111713332260807
ACH-000832,0.011319846200595285
ACH-000833,-0.21557459886849573
ACH-000834,-0.19842007688707894
ACH-000835,-0.16684342463000035
ACH-000836,-0.05936241269903648
ACH-000837,-0.2319207525734336
ACH-000838,0.017925577767279124
ACH-000839,-0.03895768266876748
ACH-000840,-0.3287469470331619
ACH-000841,-0.06706221273388961
ACH-000843,0.07753058549298568
ACH-000846,0.058912090371443175
ACH-000847,-0.1924054365847312
ACH-000848,-0.20164785132271545
ACH-000849,-0.18568552777029496
ACH-000851,-0.213930915569102
ACH-000855,-0.07279637275246055
ACH-000856,-0.11199542857619717
ACH-000858,-0.1850083232196688
ACH-000859,0.05857178591255119
ACH-000861,-0.09312812256749392
ACH-000862,-0.1714856812606952
ACH-000865,-0.2495499389732212
ACH-000866,-0.12077040311976467
ACH-000867,-0.06770484736801041
ACH-000869,-0.12880067393759134
ACH-000872,-0.21481935903292046
ACH-000873,-0.055092575075325965
ACH-000876,-0.21498256684966324
ACH-000878,-0.2333746595285848
ACH-000880,-0.10459983886996646
ACH-000881,-0.0981960801866554
ACH-000882,-0.12333535815038815
ACH-000884,-0.3061255722049677
ACH-000885,-0.13303382752780926
ACH-000887,-0.3528201479401605
ACH-000889,-0.1743348938268859
ACH-000896,-0.1659972081008279
ACH-000898,-0.17571081528104662
ACH-000900,-0.12712306182586516
ACH-000901,-0.1958031077280272
ACH-000905,-0.12143602266229568
ACH-000906,-0.2026151796698861
ACH-000907,-0.2327068412919556
ACH-000910,-0.22017530776550706
ACH-000911,-0.26919573172905603
ACH-000912,-0.15096988326089056
ACH-000913,-0.2899078292604183
ACH-000915,-0.15974292072453386
ACH-000916,-0.04873014565925112
ACH-000917,-0.11486927776653333
ACH-000920,-0.2292442833016096
ACH-000921,-0.27949954805420724
ACH-000924,-0.17697061548175275
ACH-000926,-0.2946847039798033
ACH-000928,-0.4875924472537875
ACH-000929,-0.06305257840668403
ACH-000932,-0.13369513982644013
ACH-000935,-0.15920815489461174
ACH-000936,-0.3437380209538235
ACH-000937,-0.1550926486519685
ACH-000938,-0.17569500195597454
ACH-000939,-0.10899832927187507
ACH-000941,-0.0494605003587338
ACH-000943,-0.1577547186935156
ACH-000946,-0.14588499329647114
ACH-000947,-0.14666871844478935
ACH-000948,0.004437448952353656
ACH-000950,0.02765096184854313
ACH-000953,-0.07357825525690681
ACH-000954,-0.0212466893045812
ACH-000957,0.08529558600318031
ACH-000958,-0.049982387425560285
ACH-000960,-0.13615996207745196
ACH-000963,-0.034354087647590015
ACH-000968,-0.22729235741928575
ACH-000969,-0.18009405849813054
ACH-000972,-0.00019821716219009067
ACH-000973,-0.16451072720306406
ACH-000974,-0.16579250893049516
ACH-000978,0.06551753903853404
ACH-000984,-0.15812284111591815
ACH-000986,-0.23354391471245145
ACH-000988,-0.19129050755490035
ACH-000993,-0.24587395080133706
ACH-000994,-0.22309129864645885
ACH-000996,-0.2789456818517854
ACH-001001,-0.02131591517544775
ACH-001020,-0.19809922732844504
ACH-001028,-0.17533653770438354
ACH-001031,-0.1934148761240367
ACH-001038,-0.11095991261282058
ACH-001048,-0.15516237068940975
ACH-001050,-0.1593946805539331
ACH-001053,-0.2463657009586785
ACH-001054,-0.22966259875386336
ACH-001061,-0.1765230276528407
ACH-001067,-0.27986868496413964
ACH-001075,-0.2497109541334069
ACH-001096,-0.3992427331378786
ACH-001111,-0.11733321345406415
ACH-001119,-0.24710721206221475
ACH-001128,-0.06949821503979325
ACH-001134,-0.13476924035906984
ACH-001151,-0.18329985025683534
ACH-001163,-0.14300838154672466
ACH-001164,-0.1232214258468788
ACH-001183,0.015850498917232468
ACH-001192,-0.05524683671992203
ACH-001193,-0.3074969596876064
ACH-001196,-0.13061317069609654
ACH-001197,-0.17217346240608267
ACH-001205,-0.1741773354022523
ACH-001211,-0.08894756000159905
ACH-001212,-0.33119177326462274
ACH-001228,-0.17174076361345245
ACH-001232,-0.0016668688279324287
ACH-001239,-0.20128885917155126
ACH-001270,-0.4640841585076148
ACH-001274,-0.25881261899144564
ACH-001275,-0.08734487344560954
ACH-001277,-0.05887274966083372
ACH-001278,-0.035703831100388016
ACH-001280,-0.19278563221842665
ACH-001283,-0.10634637349612096
ACH-001289,-0.16760638391065827
ACH-001300,-0.01234120967070791
ACH-001301,-0.17716855658748693
ACH-001302,-0.16945123982887794
ACH-001306,-0.1078102137269542
ACH-001318,-0.06958507727878513
ACH-001322,-0.2510740520421133
ACH-001328,-0.2241911566367168
ACH-001332,-0.03015356916527642
ACH-001336,-0.3187894921631025
ACH-001346,0.007598823742175288
ACH-001353,-0.09991118933141133
ACH-001354,-0.05206216490925375
ACH-001367,-0.2824537007472264
ACH-001368,-0.21909257241487665
ACH-001374,-0.5568199883818232
ACH-001377,-0.17971262824883785
ACH-001380,-0.10402473614095828
ACH-001391,-0.15183404682377122
ACH-001408,-0.0651110051707136
ACH-001430,0.05791616840464395
ACH-001431,-0.03402793566959523
ACH-001450,-0.11813541196481428
ACH-001496,-0.1055864974314438
ACH-001500,-0.4142463740768144
ACH-001523,-0.1630230479266412
ACH-001532,-0.05792520377329555
ACH-001550,-0.24346179841925386
ACH-001552,-0.11743363537624475
ACH-001554,-0.20473214839942866
ACH-001654,-0.2780612169080798
ACH-001735,-0.17553009023828206
ACH-001736,-0.1039324689036902
ACH-001737,-0.034948549148059664
ACH-001740,-0.32595102316848745
ACH-001745,-0.233145312416782
ACH-001765,-0.04055032321624697
