,PPIP5K2 (23262)
ACH-000233,-0.05550264700192916
ACH-000234,-0.1975702132626742
ACH-000235,-0.18995719195433874
ACH-000237,-0.19437583474228248
ACH-000238,-0.2602718841427575
ACH-000242,-0.2805186932216717
ACH-000243,-0.14877848113887582
ACH-000244,-0.08738674481691258
ACH-000246,-0.2926295441582309
ACH-000248,-0.2115403938827374
ACH-000250,-0.3524761884247677
ACH-000251,-0.23505127560942876
ACH-000252,-0.08505053405137307
ACH-000253,-0.04894997250229315
ACH-000255,-0.2695113371438073
ACH-000256,-0.2115194399074863
ACH-000257,-0.29729069093626986
ACH-000258,-0.18291965739741334
ACH-000259,-0.13292908349094762
ACH-000260,-0.2517363549891245
ACH-000261,-0.11159836367065734
ACH-000262,-0.23182177159772066
ACH-000263,-0.37247855962180176
ACH-000264,-0.1213741058167978
ACH-000265,-0.21704181880310885
ACH-000266,-0.16086097629408908
ACH-000272,-0.2873401062349568
ACH-000274,-0.15989806342091886
ACH-000277,-0.06550631739112417
ACH-000278,-0.19054625048116014
ACH-000279,-0.23662175598090485
ACH-000280,-0.29941587672487235
ACH-000281,-0.02110176303488137
ACH-000288,-0.21425642101959705
ACH-000291,-0.1572673447809038
ACH-000293,-0.26009398229671843
ACH-000294,-0.3169440600629099
ACH-000295,0.037856427232115936
ACH-000296,-0.1265994198705052
ACH-000302,-0.3991022124918316
ACH-000304,-0.18750891922275092
ACH-000307,-0.180556378373274
ACH-000308,-0.17972479049226456
ACH-000310,-0.06708792296892455
ACH-000311,-0.04642852154729885
ACH-000312,-0.1120974746317674
ACH-000315,-0.3660662154355821
ACH-000316,-0.09365460746945184
ACH-000317,-0.4534691717471213
ACH-000318,0.036219275408797005
ACH-000319,-0.2953385726478024
ACH-000320,-0.3693036758081064
ACH-000322,-0.09420404641446607
ACH-000323,-0.15899341171459333
ACH-000324,-0.09212049100741178
ACH-000329,-0.17194465557725738
ACH-000330,-0.1188968724716238
ACH-000331,-0.21322725390425748
ACH-000332,-0.08620773644211126
ACH-000334,-0.11780600282531617
ACH-000335,-0.13456884693058946
ACH-000336,-0.020652204851924767
ACH-000337,-0.14768411540963144
ACH-000338,-0.4838689523176098
ACH-000339,-0.05229968772513361
ACH-000341,-0.3225123992127018
ACH-000348,-0.17694144618315696
ACH-000350,-0.16838625498738113
ACH-000352,-0.0964277902084179
ACH-000356,-0.2610818057605601
ACH-000361,-0.2570523590470695
ACH-000362,-0.10191690865351566
ACH-000363,-0.0976407421135175
ACH-000364,-0.22794660935753516
ACH-000365,-0.2239733675547952
ACH-000366,-0.2655272001512779
ACH-000368,-0.3632762065640378
ACH-000374,-0.20761993800383702
ACH-000375,-0.3134245893553823
ACH-000376,-0.21453663450220306
ACH-000381,-0.1276215385886656
ACH-000383,-0.2204335728922882
ACH-000387,-0.2401362164365456
ACH-000389,-0.044846779378514764
ACH-000390,-0.18745879185021336
ACH-000393,-0.3156858621218069
ACH-000395,-0.19815036010953502
ACH-000396,-0.1449532337160167
ACH-000397,-0.1442821673358591
ACH-000401,0.05471998516118114
ACH-000402,-0.0696660172039157
ACH-000403,-0.18835995463566407
ACH-000404,-0.038201102059908176
ACH-000406,-0.2617622153429094
ACH-000407,-0.2294405951954159
ACH-000408,-0.12510082836963585
ACH-000410,-0.2778925904563074
ACH-000411,-0.013000902761589715
ACH-000414,-0.2358820512600821
ACH-000415,-0.1932541358531224
ACH-000416,-0.3185950601477965
ACH-000420,-0.1544776456536317
ACH-000421,-0.09163737133331756
ACH-000424,-0.21055338699483955
ACH-000425,-0.016015799569286854
ACH-000426,-0.3205510773536009
ACH-000427,-0.23404013628339
ACH-000433,-0.27466268641266606
ACH-000435,-0.13828348521341474
ACH-000436,-0.14159075239519567
ACH-000444,-0.09431104055667684
ACH-000445,-0.2610748016008503
ACH-000448,-0.08170999959044531
ACH-000450,-0.03302745680878737
ACH-000452,-0.001948846657124645
ACH-000454,-0.15174135350919335
ACH-000458,-0.05227121449328677
ACH-000459,0.2091423810966425
ACH-000460,-0.5073595568680818
ACH-000461,-0.18799507345977884
ACH-000463,-0.07842467500551112
ACH-000464,-0.1061457015203412
ACH-000466,-0.08427006482095306
ACH-000467,-0.14780479815460146
ACH-000468,-0.15398933492787306
ACH-000469,-0.2374220819064887
ACH-000470,-0.2338479737240792
ACH-000471,-0.186177092760256
ACH-000472,-0.07321217099353622
ACH-000473,-0.06232020292880625
ACH-000475,-0.1734654251767977
ACH-000476,-0.07141655171545275
ACH-000477,-0.09183108196612044
ACH-000479,-0.3885383542919268
ACH-000480,-0.16023626472495872
ACH-000481,-0.2573407567667914
ACH-000483,-0.24017209766858585
ACH-000484,-0.2482156295363965
ACH-000485,-0.040938328385251695
ACH-000486,-0.1794580958219984
ACH-000487,-0.1638550434845598
ACH-000488,-0.05263450655021885
ACH-000490,-0.12392759434007995
ACH-000491,-0.3283342356868523
ACH-000495,0.07846028879474372
ACH-000496,-0.4229254009596306
ACH-000499,-0.35856160836245
ACH-000500,-0.20391665259257197
ACH-000502,-0.03275028532886743
ACH-000503,-0.0830743323642102
ACH-000505,-0.27450018281010896
ACH-000507,-0.2928752084113637
ACH-000510,-0.22489428336577544
ACH-000511,-0.2239908075372323
ACH-000512,-0.16664190978915938
ACH-000516,-0.19142898052806406
ACH-000517,-0.16970866188054914
ACH-000518,-0.010501493948285544
ACH-000520,-0.2444255146459559
ACH-000521,-0.2229487204829743
ACH-000522,-0.4299175308348919
ACH-000524,-0.1343292640851214
ACH-000527,-0.07314221763087278
ACH-000528,-0.03556348331787569
ACH-000537,-0.16604940875082233
ACH-000541,-0.20047506081546568
ACH-000542,-0.3755320496952317
ACH-000544,-0.17938267412444228
ACH-000545,-0.26174595181645544
ACH-000547,0.0007668476544698616
ACH-000548,-0.0985326071852111
ACH-000549,-0.3391825452579003
ACH-000550,-0.4260098787538552
ACH-000552,-0.16417005516085556
ACH-000556,-0.13246069348362394
ACH-000557,-0.2135631951682276
ACH-000569,0.030988892592972418
ACH-000570,-0.4021246541455012
ACH-000571,-0.11913745910793125
ACH-000573,-0.30514927608975617
ACH-000576,-0.26124782118134576
ACH-000579,-0.1144742078843732
ACH-000580,0.0638561075351106
ACH-000584,-0.1306519345142575
ACH-000585,-0.1934847785117512
ACH-000588,-0.08717570767684113
ACH-000589,-0.14932465101989903
ACH-000591,-0.3184327152944611
ACH-000593,-0.13469194853670066
ACH-000600,-0.11177000980735913
ACH-000601,-0.20153149081545332
ACH-000605,-0.0839632003914426
ACH-000606,-0.1518866355506296
ACH-000608,-0.1698268132692169
ACH-000614,0.01399996215618482
ACH-000616,-0.10309104715955543
ACH-000618,-0.10319603600772352
ACH-000619,-0.15486599049331776
ACH-000620,-0.2305430640492924
ACH-000621,-0.10313186037163903
ACH-000622,-0.23234114889291504
ACH-000623,-0.1187617863176332
ACH-000624,-0.11513212822557475
ACH-000627,-0.10567858092351727
ACH-000630,-0.34976569405160546
ACH-000631,-0.21214993359794115
ACH-000632,-0.2341463453623277
ACH-000633,-0.1530564991046695
ACH-000637,-0.022864620574376517
ACH-000638,-0.1214557167977513
ACH-000646,-0.1978199358723807
ACH-000647,-0.14381275151653766
ACH-000648,-0.4901294591693223
ACH-000649,-0.30094305888869777
ACH-000651,-0.03789309171758893
ACH-000652,-0.1121376869960184
ACH-000653,-0.2017829459038676
ACH-000657,-0.2355543007965921
ACH-000658,-0.33688662646843937
ACH-000661,-0.17567544720124614
ACH-000662,-0.3952759539512947
ACH-000663,-0.2360806105691988
ACH-000665,-0.14870894807050186
ACH-000671,-0.22244122173712086
ACH-000672,-0.44236745650485576
ACH-000673,-0.2329783481106067
ACH-000676,-0.2458471849125609
ACH-000677,-0.044942436202353886
ACH-000681,-0.3349908501431849
ACH-000683,-0.060994845386245965
ACH-000684,-0.5713284897551676
ACH-000688,-0.1915853331703634
ACH-000693,-0.03934666086590986
ACH-000694,-0.08950384112078147
ACH-000695,-0.07196601445843645
ACH-000696,-0.2050230743459648
ACH-000697,-0.4586627239961932
ACH-000699,-0.17488363725516315
ACH-000701,-0.10471375624022716
ACH-000706,-0.1817421353740465
ACH-000711,-0.1916396319625824
ACH-000713,-0.30058057676329136
ACH-000714,0.05469172603620736
ACH-000718,-0.1520078781039807
ACH-000720,-0.056612804694482974
ACH-000721,-0.32083198111146594
ACH-000724,-0.15742247111048288
ACH-000725,-0.1655167983712014
ACH-000732,-0.1430349527180769
ACH-000734,-0.11530931183982507
ACH-000735,-0.2949503044914443
ACH-000736,-0.10292295285115084
ACH-000738,-0.030892199973802537
ACH-000746,-0.10654648893747598
ACH-000747,-0.1616721047096636
ACH-000748,-0.17992299442321252
ACH-000753,-0.28702907680171325
ACH-000756,-0.14766913744291088
ACH-000757,-0.3650272291433417
ACH-000758,-0.1216079306902874
ACH-000760,-0.1966587401741147
ACH-000762,-0.07080269520067635
ACH-000763,-0.2490915154309314
ACH-000764,-0.4004054802446245
ACH-000765,-0.188066960763462
ACH-000766,-0.19422007903376745
ACH-000767,-0.16656163949862945
ACH-000768,-0.15435433407095225
ACH-000769,-0.19117045523676254
ACH-000770,-0.16004189618877002
ACH-000771,-0.09993628026407757
ACH-000773,-0.14427044459803795
ACH-000776,-0.14655764574133165
ACH-000777,-0.2439725100437187
ACH-000778,-0.05599968470943774
ACH-000781,-0.5169439811873737
ACH-000782,-0.2392711156044293
ACH-000783,-0.031136883710933663
ACH-000784,-0.08371219787139343
ACH-000785,-0.1113863042106638
ACH-000787,-0.21251618091763524
ACH-000788,-0.1442429527481892
ACH-000791,-0.2113261967408472
ACH-000792,-0.3611354773196883
ACH-000794,-0.12895177783541215
ACH-000796,-0.06185533335064027
ACH-000798,-0.43803610691178185
ACH-000799,-0.10112915903280928
ACH-000800,-0.15992318668817845
ACH-000802,-0.11270301547152894
ACH-000804,0.13027327445316095
ACH-000805,-0.2721950887661304
ACH-000809,-0.09503381497884568
ACH-000810,-0.2567178243186216
ACH-000811,-0.2253806122382949
ACH-000817,-0.2635862627563649
ACH-000819,-0.04713806314186653
ACH-000820,-0.42240696784527776
ACH-000821,0.15934508269649808
ACH-000822,-0.14787437815689633
ACH-000823,-0.0693218736272285
ACH-000824,-0.09735414548043976
ACH-000827,-0.1366966669836831
ACH-000829,-0.19962223518900807
ACH-000831,-0.07183272669495444
ACH-000832,-0.20486347505476332
ACH-000833,-0.15042096471319222
ACH-000834,-0.17591042638603271
ACH-000835,-0.3463563932941504
ACH-000836,-0.18140983475602626
ACH-000837,-0.2919632672323824
ACH-000838,-0.09042709789020127
ACH-000839,-0.08915464907463402
ACH-000840,-0.3468432561454203
ACH-000841,-0.1324380150512704
ACH-000843,-0.1789391862575706
ACH-000846,-0.1220541982472013
ACH-000847,-0.19901253952049236
ACH-000848,-0.06609647010632239
ACH-000849,-0.09897107681956216
ACH-000851,-0.11700156216028998
ACH-000855,-0.0858364071337357
ACH-000856,-0.2247768521279994
ACH-000858,-0.12026648226775402
ACH-000859,-0.0666926159018967
ACH-000861,-0.3163334276548556
ACH-000862,0.02655619837155614
ACH-000865,-0.1631751462737114
ACH-000866,-0.16498052294714047
ACH-000867,-0.08693871221565687
ACH-000869,-0.3648119082929985
ACH-000872,-0.2641655891277502
ACH-000873,-0.5138248196419709
ACH-000876,-0.011546116440041896
ACH-000878,-0.4731253065891278
ACH-000880,-0.0415221806667648
ACH-000881,-0.15062020954620575
ACH-000882,-0.23091246285017036
ACH-000884,-0.1801737143932052
ACH-000885,-0.3554993747873623
ACH-000887,-0.1928885955925454
ACH-000889,-0.09260636771734114
ACH-000896,-0.3761998652719621
ACH-000898,-0.1158125096436036
ACH-000900,-0.17425870833385346
ACH-000901,-0.0808835977379099
ACH-000905,-0.2230287442490705
ACH-000906,-0.2105353720096502
ACH-000907,-0.2295475951673277
ACH-000910,-0.1592575333314648
ACH-000911,-0.18025202992513698
ACH-000912,-0.15987372918727405
ACH-000913,-0.3675062636563908
ACH-000915,-0.15129789787586242
ACH-000916,-0.10515421161246707
ACH-000917,-0.3723362898083716
ACH-000920,-0.33250922549871154
ACH-000921,-0.18044880584648526
ACH-000924,-0.2461238816302785
ACH-000926,-0.12410917553138558
ACH-000928,-0.13192208280881554
ACH-000929,-0.2168460186820736
ACH-000932,-0.1825421415502624
ACH-000935,-0.2080579363942784
ACH-000936,-0.07374138143906604
ACH-000937,-0.15990896290674889
ACH-000938,-0.3372039969380239
ACH-000939,-0.1268877924642409
ACH-000941,0.030930666202559468
ACH-000943,-0.24476061533831955
ACH-000946,-0.0915222979997874
ACH-000947,-0.2809051418842348
ACH-000948,-0.0504352471393757
ACH-000950,-0.08258706747161795
ACH-000953,-0.1892608677603327
ACH-000954,0.10954281203487017
ACH-000957,0.04495879001611031
ACH-000958,-0.14466277012171505
ACH-000960,-0.12205889234429253
ACH-000963,-0.22091773095310135
ACH-000968,-0.2630068670934083
ACH-000969,-0.1463475067426488
ACH-000972,-0.03336461593392216
ACH-000973,-0.16791808920567208
ACH-000974,-0.20210650123612345
ACH-000978,-0.030423465550257163
ACH-000984,-0.02973012066467884
ACH-000986,-0.1872234840696567
ACH-000988,-0.16480612927455904
ACH-000993,-0.01066148413123583
ACH-000994,-0.19197040644500066
ACH-000996,-0.17172061604255615
ACH-001001,-0.07516840625043182
ACH-001020,-0.06040438413579007
ACH-001028,-0.2343083390695999
ACH-001031,-0.08279094489960216
ACH-001038,-0.2069863234941534
ACH-001048,-0.2618300376126917
ACH-001050,-0.5278502442534224
ACH-001053,-0.1943009591284985
ACH-001054,-0.16152320960527233
ACH-001061,-0.1764244621727089
ACH-001067,-0.11541663252242425
ACH-001075,-0.16000278116827896
ACH-001096,-0.23721801711622284
ACH-001111,-0.3496988963588539
ACH-001119,-0.16597926970909838
ACH-001128,-0.3652448938821145
ACH-001134,-0.2485509832354717
ACH-001151,-0.07289164487835782
ACH-001163,-0.1396805928557193
ACH-001164,0.033823414600613486
ACH-001183,-0.12304124923142508
ACH-001192,-0.07238911814204818
ACH-001193,-0.3637359687243061
ACH-001196,-0.11108000277866133
ACH-001197,-0.09770894856731256
ACH-001205,-0.16199181908522525
ACH-001211,-0.06279387645050329
ACH-001212,0.07755182200305757
ACH-001228,-0.15863600730457675
ACH-001232,-0.25556357152655906
ACH-001239,-0.18013576657536046
ACH-001270,-0.032845904090456145
ACH-001274,-0.425832219660772
ACH-001275,-0.05063562575068499
ACH-001277,-0.12515475574799767
ACH-001278,-0.3873802235581236
ACH-001280,0.01691858847606283
ACH-001283,-0.15088248783851976
ACH-001289,0.06468232282574744
ACH-001300,-0.21083287129224632
ACH-001301,-0.08090619471808763
ACH-001302,-0.0452845764088705
ACH-001306,-0.19076608271902928
ACH-001318,-0.2352314519419243
ACH-001322,-0.22360528818625147
ACH-001328,-0.15617017016478182
ACH-001332,-0.28151843109996444
ACH-001336,-0.1841346618004364
ACH-001346,-0.10948737762387137
ACH-001353,-0.14193426361023853
ACH-001354,0.015529690367372725
ACH-001367,-0.26774810716473235
ACH-001368,-0.10769779953038933
ACH-001374,-0.039137542947783266
ACH-001377,-0.037286450540725914
ACH-001380,-0.2303435383419272
ACH-001391,-0.0557248720267088
ACH-001408,-0.1708176306204666
ACH-001430,-0.17172471645553478
ACH-001431,-0.25942139201506154
ACH-001450,-0.006209616641714597
ACH-001496,-0.09319799701401152
ACH-001500,-0.4819280507681167
ACH-001523,-0.1371981522646512
ACH-001532,-0.006151522841254554
ACH-001550,-0.062174509148715015
ACH-001552,-0.3443994143909273
ACH-001554,-0.2214561426145524
ACH-001654,-0.15637328265324466
ACH-001735,-0.09955427421769547
ACH-001736,-0.192439116851496
ACH-001737,0.0745663919436984
ACH-001740,-0.2661705746787673
ACH-001745,-0.2831351854007101
ACH-001765,-0.11228671126867283
