,FLRT1 (23769)
ACH-000004,-0.3101090107296969
ACH-000005,-0.16898422061208446
ACH-000007,-0.029263800729575438
ACH-000009,-0.02306335724886543
ACH-000011,-0.05136077296187367
ACH-000012,-0.1228460738177967
ACH-000013,-0.18976394522023649
ACH-000014,0.0748166627170821
ACH-000015,-0.009598300761062122
ACH-000017,-0.11419058445870052
ACH-000018,-0.04300547580151301
ACH-000019,-0.24286318072517815
ACH-000021,-0.12163778827918935
ACH-000022,0.04630454676733455
ACH-000025,-0.01816023089177847
ACH-000028,-0.2486188583763115
ACH-000030,-0.15725324673196595
ACH-000035,-0.09634549274134496
ACH-000036,-0.05481124358689195
ACH-000037,-0.1979889985524649
ACH-000039,-0.14549632308953625
ACH-000040,-0.18226603186131024
ACH-000041,-0.12714352968113735
ACH-000042,-0.2261943715779595
ACH-000045,-0.08379763855440693
ACH-000047,-0.21729279498376214
ACH-000052,-0.161868771357879
ACH-000053,-0.09709250373787813
ACH-000054,-0.0006918563856674854
ACH-000055,-0.015513235688760584
ACH-000060,-0.0934211233620314
ACH-000067,-0.013813877690089129
ACH-000070,-0.006203131374002983
ACH-000075,-0.08505359425260486
ACH-000078,-0.1150937116085416
ACH-000082,0.009615959357444621
ACH-000085,-0.15052359020004694
ACH-000086,-0.29092558071994457
ACH-000087,-0.1164428569740623
ACH-000092,-0.15524637768707322
ACH-000095,-0.09587677347999203
ACH-000097,-0.14624774071313426
ACH-000098,-0.1250217622455493
ACH-000099,-0.0982374301956704
ACH-000108,-0.23010466898059026
ACH-000113,-0.1468791867023968
ACH-000116,-0.17268377243540267
ACH-000118,-0.2362557170179052
ACH-000120,-0.25410694488487423
ACH-000123,-0.08439912375467654
ACH-000127,-0.2040326646240134
ACH-000128,-0.07228917289900025
ACH-000132,-0.13439201872274906
ACH-000133,-0.1221701432672688
ACH-000137,-0.06730785166518452
ACH-000138,-0.13807425722791972
ACH-000142,-0.24566971392812956
ACH-000143,-0.1909690805562269
ACH-000146,-0.14133848509399347
ACH-000148,-0.06655002971753159
ACH-000150,-0.030345378427046325
ACH-000152,-0.02097254047129363
ACH-000153,-0.041806397861635314
ACH-000159,0.03187052648443174
ACH-000160,-0.16155610461497194
ACH-000163,-0.012377400194246605
ACH-000167,-0.10206290338155076
ACH-000168,-0.17701805455388936
ACH-000169,-0.1651993530211017
ACH-000178,-0.07965360836307729
ACH-000183,-0.032583982506830964
ACH-000188,-0.20079895506146492
ACH-000189,-0.23691200512436686
ACH-000190,-0.10008015079317477
ACH-000198,-0.02828138608804989
ACH-000203,0.3778204888860215
ACH-000204,-0.04252818604914335
ACH-000206,-0.16298940113306187
ACH-000207,-0.060024084061356724
ACH-000208,-0.14489308225564718
ACH-000210,-0.4581700601096176
ACH-000211,-0.08200374971491045
ACH-000215,-0.052334333169119895
ACH-000221,-0.13492189722698694
ACH-000222,-0.25968468223878033
ACH-000223,-0.09456915430644056
ACH-000226,-0.06533990744738911
ACH-000227,-0.035510428617225594
ACH-000228,-0.18817202412628728
ACH-000231,-0.18166494385467932
ACH-000232,-0.06860705247626234
ACH-000233,-0.07687802650104157
ACH-000234,-0.14871664372085575
ACH-000235,-0.2231689133945564
ACH-000237,-0.13680267184750095
ACH-000238,-0.2203781422427845
ACH-000242,-0.2778581447882344
ACH-000243,-0.1022419211203896
ACH-000244,0.11881047216704944
ACH-000246,-0.1333253903916699
ACH-000248,0.027091998170439058
ACH-000250,-0.13956890382263834
ACH-000251,-0.0662234954918769
ACH-000252,-0.1648024590469347
ACH-000253,-0.1925016390230721
ACH-000255,-0.14640127897125613
ACH-000256,-0.15285090667160295
ACH-000257,-0.07348193384697832
ACH-000258,0.08447141025978251
ACH-000259,-0.09570904836230458
ACH-000260,-0.20772324463267727
ACH-000261,-0.12580147935603853
ACH-000262,0.018416423927996844
ACH-000263,-0.039421731942149055
ACH-000264,-0.13165070091942718
ACH-000265,0.003200190661610259
ACH-000266,-0.1578960077907164
ACH-000272,-0.007500044244241384
ACH-000274,-0.05721491489389712
ACH-000277,-0.04163037155291298
ACH-000278,0.04566820838311778
ACH-000279,-0.06397892611650992
ACH-000280,-0.13339371971627267
ACH-000281,-0.1497271374888393
ACH-000288,-0.03775911025137104
ACH-000291,-0.15457267856798135
ACH-000293,-0.06409568626260319
ACH-000294,-0.04685207856312252
ACH-000295,0.0188636728872887
ACH-000296,0.10843944298691496
ACH-000302,-0.13986883514921386
ACH-000304,-0.4170143315230103
ACH-000307,-0.04203968819680793
ACH-000308,-0.21728361595032628
ACH-000310,-0.2108972588909998
ACH-000311,-0.1960494343871075
ACH-000312,-0.05756535522949479
ACH-000315,-0.11332905742140005
ACH-000316,-0.12501155851698426
ACH-000317,-0.2058341723591194
ACH-000318,-0.25819293491688056
ACH-000319,0.020588871274913097
ACH-000320,0.031373253287613166
ACH-000322,-0.061480086929079976
ACH-000323,-0.14383131152156536
ACH-000324,-0.01838180272649723
ACH-000329,0.06130044406030856
ACH-000330,-0.09982288585757317
ACH-000331,-0.061174115514534125
ACH-000332,-0.1037332880374491
ACH-000334,-0.06824980790919702
ACH-000335,-0.07549316734466399
ACH-000336,-0.04349549332424062
ACH-000337,-0.6384256695158416
ACH-000338,-0.6906807433535557
ACH-000339,-0.045389870641095766
ACH-000341,-0.030447455386073182
ACH-000348,0.03226596565207454
ACH-000350,-0.11665631521308995
ACH-000352,-0.13644419903761032
ACH-000356,-0.22239358986450025
ACH-000361,-0.00880277055949366
ACH-000362,-0.16551299318443824
ACH-000363,0.03617697887959171
ACH-000364,-0.0975094146316556
ACH-000365,-0.04872983772085927
ACH-000366,-0.2956705356510048
ACH-000368,-0.2083081071335794
ACH-000374,-0.329464967951781
ACH-000375,-0.2962463400900853
ACH-000376,-0.1149103736826738
ACH-000381,-0.18073470652324625
ACH-000383,-0.13128371252132234
ACH-000387,0.07403400888021476
ACH-000389,-0.07927864593978644
ACH-000390,-0.26203147208848
ACH-000393,-0.10325157144015808
ACH-000395,-0.20744912227243775
ACH-000396,-0.3444262964843608
ACH-000397,-0.05868202010965744
ACH-000401,-0.1662417423724445
ACH-000402,-0.15036134199289006
ACH-000403,-0.029006519841242983
ACH-000404,-0.13799336259730147
ACH-000406,-0.1717591450324044
ACH-000407,-0.11554865340350202
ACH-000408,-0.2959429511901824
ACH-000410,-0.1681193959759303
ACH-000411,-0.05233815702109252
ACH-000414,-0.06875354144172065
ACH-000415,-0.3273479263765073
ACH-000416,-0.060603302917265275
ACH-000420,0.009226165808088072
ACH-000421,-0.003448383185361567
ACH-000424,-0.08812242935493164
ACH-000425,-0.017564709647105825
ACH-000426,0.11263994549462462
ACH-000427,-0.09282013799577507
ACH-000433,-0.2204237315376416
ACH-000435,-0.07771657632171518
ACH-000436,-0.06276969642393103
ACH-000444,-0.0848557958737717
ACH-000445,-0.3748612438203198
ACH-000448,-0.08066570927879704
ACH-000450,-0.1382178898638067
ACH-000452,-0.20088679421071484
ACH-000454,-0.1467926737597271
ACH-000458,-0.2903220789451406
ACH-000459,-0.06572138236612741
ACH-000460,-0.08452002605240515
ACH-000461,-0.25227922281034904
ACH-000463,-0.10915374792452
ACH-000464,-0.17578875768458593
ACH-000466,-0.09008292132777962
ACH-000467,-0.10047292377239783
ACH-000468,-0.1746174153925388
ACH-000469,-0.16336162969057705
ACH-000470,-0.14477183370242755
ACH-000471,-0.018048668663848185
ACH-000472,-0.0779798118242819
ACH-000473,-0.22369390890097032
ACH-000475,-0.1850328197561313
ACH-000476,-0.029122018546425738
ACH-000477,-0.3172340460692405
ACH-000479,-0.2101588801978614
ACH-000480,-0.3261729956143102
ACH-000481,-0.11287660219682273
ACH-000483,0.02398785049010725
ACH-000484,-0.052419305166712865
ACH-000485,-0.09367764733945373
ACH-000486,-0.06544172087315231
ACH-000487,-0.09101728319620217
ACH-000488,-0.1987013913988456
ACH-000490,-0.2073937695514003
ACH-000491,-0.08413826471483453
ACH-000495,-0.12132631408395605
ACH-000496,-0.1613545826764842
ACH-000499,-0.021826129939208582
ACH-000500,-0.2385230064231643
ACH-000502,-0.08882494778377675
ACH-000503,-0.21047568898501187
ACH-000505,-0.1576960519616902
ACH-000507,-0.1909618695610452
ACH-000510,-0.05459630742723112
ACH-000511,-0.0274565354167044
ACH-000512,-0.11201150220088486
ACH-000516,0.01651800810756225
ACH-000517,-0.08142613488432017
ACH-000518,-0.11331152072102305
ACH-000520,0.01877930976107336
ACH-000521,-0.14089968560146196
ACH-000522,-0.10135936581371588
ACH-000524,-0.1553952046321364
ACH-000527,-0.07280859039524827
ACH-000528,-0.20688453806533702
ACH-000537,-0.16484183038581238
ACH-000541,-0.1284221656466028
ACH-000542,-0.08879133873216283
ACH-000544,-0.21889305876205686
ACH-000545,-0.19767094474388835
ACH-000547,-0.07476998062284318
ACH-000548,-0.30313528684582725
ACH-000549,-0.14304746249504222
ACH-000550,-0.0709216010891852
ACH-000552,-0.04533412423324493
ACH-000556,-0.1951461568110824
ACH-000557,-0.034828772931385026
ACH-000569,-0.0620005562486379
ACH-000570,-0.3196147608805157
ACH-000571,-0.04406276741600308
ACH-000573,-0.09535983888370857
ACH-000576,0.06692437567550652
ACH-000579,0.05303076507713931
ACH-000580,-0.048200356358896544
ACH-000584,-0.13310543813610712
ACH-000585,-0.12786408188147708
ACH-000588,-0.08146378793030676
ACH-000589,-0.2363427381666976
ACH-000591,-0.18596692279089325
ACH-000593,-0.1543376470921598
ACH-000600,-0.3135721415169952
ACH-000601,-0.1173837240423871
ACH-000605,0.019101647053545303
ACH-000606,-0.3634160510319356
ACH-000608,-0.12414456233182836
ACH-000614,0.05312178581474113
ACH-000616,-0.17795828382942366
ACH-000618,-0.3224986899534644
ACH-000619,-0.07934992728053801
ACH-000620,0.01077203632909496
ACH-000621,-0.038786281293821806
ACH-000622,-0.28647366824309634
ACH-000623,-0.041639054858026166
ACH-000624,-0.11753007854564355
ACH-000627,-0.07938119699583727
ACH-000630,-0.08961069415831634
ACH-000631,-0.19592146150656795
ACH-000632,-0.21151744610829395
ACH-000633,-0.2384862077452334
ACH-000637,-0.2600385209815071
ACH-000638,-0.12498774854974695
ACH-000646,0.036816318995117836
ACH-000647,-0.0611626708578315
ACH-000648,-0.048569988881438285
ACH-000649,-0.16214030599636775
ACH-000651,-0.08915052356979576
ACH-000652,-0.1894498539791554
ACH-000653,-0.1838887121422341
ACH-000657,-0.15028676576525782
ACH-000658,-0.051895229985271366
ACH-000661,-0.20576715921569505
ACH-000662,-0.32582870595542385
ACH-000663,-0.1181523227167137
ACH-000665,-0.261017967551756
ACH-000671,-0.2810173916117497
ACH-000672,-0.15861220543212964
ACH-000673,-0.1794749001480619
ACH-000676,-0.05260613845116016
ACH-000677,-0.07980073639274637
ACH-000681,-0.05603997478841195
ACH-000683,-0.20355061544355132
ACH-000684,-0.08720661519343235
ACH-000688,0.0418513751854328
ACH-000693,-0.2133163102672381
ACH-000694,-0.2633355969193721
ACH-000695,-0.0911064148136642
ACH-000696,-0.07882310721123104
ACH-000697,-0.1991662105494624
ACH-000699,-0.0038384857336988313
ACH-000701,-0.04136696415182151
ACH-000706,-0.13224107852497294
ACH-000711,-0.06730151059025251
ACH-000713,-0.1863349102065275
ACH-000714,-0.16744916186043696
ACH-000718,-0.09122775607154436
ACH-000720,-0.2734145333751329
ACH-000721,-0.0732914359985248
ACH-000724,-0.10955879844707747
ACH-000725,-0.25331535770294705
ACH-000732,-0.2453240829305964
ACH-000734,-0.28332272480103804
ACH-000735,-0.22486232070937867
ACH-000736,-0.22787681484314776
ACH-000738,-0.21443909002377956
ACH-000746,-0.08067931000479366
ACH-000747,-0.1507226895891855
ACH-000748,-0.07667324901821176
ACH-000753,-0.16519451791423256
ACH-000756,-0.4150021686586294
ACH-000757,-0.26011035918107994
ACH-000758,-0.1173866142928915
ACH-000760,-0.14848630592204348
ACH-000762,-0.4161347795550842
ACH-000763,-0.1783485668233596
ACH-000764,-0.17558852986991105
ACH-000765,-0.12091350838557635
ACH-000766,-0.1892009175506916
ACH-000767,-0.07712602606671258
ACH-000768,-0.040076382812066894
ACH-000769,-0.14374912201335222
ACH-000770,-0.15637197460789976
ACH-000771,-0.19930617642803894
ACH-000773,-0.02240152640384251
ACH-000776,-0.3052568044210743
ACH-000777,-0.15475814021824816
ACH-000778,-0.27567921953875363
ACH-000781,-0.13120754881277724
ACH-000782,0.028712743188415688
ACH-000783,-0.11345056816632555
ACH-000784,-0.15520556266983168
ACH-000785,0.037391716458465465
ACH-000787,0.007769535672405659
ACH-000788,-0.05231807432539593
ACH-000791,-0.2345401186789376
ACH-000792,-0.2767486369617521
ACH-000794,-0.33655492867491754
ACH-000796,-0.092120849627177
ACH-000798,-0.2110061561148576
ACH-000799,-0.05703323107656873
ACH-000800,-0.01154658528669637
ACH-000802,-0.16812462653176205
ACH-000804,-0.1865582829565348
ACH-000805,-0.1532268865080714
ACH-000809,-0.09168629076706
ACH-000810,-0.3180320103368269
ACH-000811,-0.1531608652311245
ACH-000817,-0.2493150447825047
ACH-000819,-0.2662081856016128
ACH-000820,-0.2819871698861693
ACH-000821,-0.005290482947699502
ACH-000822,-0.1604838568172481
ACH-000823,-0.17056340541741055
ACH-000824,-0.1321182978683603
ACH-000827,-0.13369910757635114
ACH-000829,0.03773078867893497
ACH-000831,-0.1135027321496903
ACH-000832,-0.185666744435052
ACH-000833,0.04290266652977556
ACH-000834,-0.31672726074608537
ACH-000835,-0.03042716945312272
ACH-000836,-0.13106506945422733
ACH-000837,-0.07846947069569878
ACH-000838,0.045952912560430825
ACH-000839,-0.3162283384143915
ACH-000840,-0.2394657116129381
ACH-000841,0.1711107163040958
ACH-000843,-0.2712089008168318
ACH-000846,-0.0908041850507821
ACH-000847,-0.04573864529176616
ACH-000848,-0.3051659442481692
ACH-000849,0.05537954643237527
ACH-000851,-0.09834796206224093
ACH-000855,0.05072022893265166
ACH-000856,-0.182393181220606
ACH-000858,-0.11961586310879208
ACH-000859,-0.17221949741037093
ACH-000861,-0.05831555868516052
ACH-000862,0.07319247421279414
ACH-000865,-0.07212911877973407
ACH-000866,-0.06820659372520285
ACH-000867,-0.12331836715570263
ACH-000869,-0.16954980530161312
ACH-000872,-0.1682518045069067
ACH-000873,-0.2309403842037281
ACH-000876,-0.2672442680668299
ACH-000878,-0.15748060821008325
ACH-000880,0.004867518518558365
ACH-000881,-0.04226013847660644
ACH-000882,0.025733097980843958
ACH-000884,-0.0823136428050997
ACH-000885,-0.09849928851892004
ACH-000887,-0.22441307746658531
ACH-000889,-0.2364129183243072
ACH-000896,-0.15416980288915574
ACH-000898,-0.25523529302102016
ACH-000900,-0.1071086228709965
ACH-000901,-0.3195004725289876
ACH-000905,-0.07103904741399786
ACH-000906,-0.19040276650507304
ACH-000907,0.03005242688969177
ACH-000910,-0.133255173584644
ACH-000911,-0.21423465831732127
ACH-000912,-0.19476885140566855
ACH-000913,-0.032302462026205944
ACH-000915,0.02467898738151541
ACH-000916,-0.1255651319634542
ACH-000917,-0.23239801489368914
ACH-000920,-0.008247797695627345
ACH-000921,0.007623875688451695
ACH-000924,-0.0912832263203555
ACH-000926,-0.017954735008538794
ACH-000928,0.026934197630802605
ACH-000929,-0.02359400948756888
ACH-000932,-0.1973121502898038
ACH-000935,-0.3177878899764731
