,SLC35F6 (54978)
ACH-000004,-0.10533832830197463
ACH-000005,0.33164759671892685
ACH-000007,0.15136102712529054
ACH-000009,-0.0455991830124103
ACH-000011,0.030851977540700338
ACH-000012,-0.0011251384409908614
ACH-000013,0.0743118725867357
ACH-000014,0.0020788968765820546
ACH-000015,0.10005026322997088
ACH-000017,0.08254843294283358
ACH-000018,-0.0302432057849183
ACH-000019,0.07470618681270827
ACH-000021,0.05228489567944671
ACH-000022,-0.11159572399248288
ACH-000025,-0.019649834215348508
ACH-000028,0.010339457551612679
ACH-000030,-0.010122484475897376
ACH-000035,-0.012474412707079935
ACH-000036,0.013154262302410869
ACH-000037,-0.1311961658072903
ACH-000039,0.04985657593663263
ACH-000040,0.11888618552781215
ACH-000041,-0.17236745776191995
ACH-000042,-0.053008613094736194
ACH-000045,-0.08119717374480244
ACH-000047,0.0474964200276653
ACH-000052,0.07539924149595116
ACH-000053,-0.025805622719839424
ACH-000054,-0.07474875984905281
ACH-000055,-0.1312197125615895
ACH-000060,-0.00438698098675788
ACH-000067,0.055300241914310974
ACH-000070,-0.2510377729609719
ACH-000075,0.0226111516975085
ACH-000078,-0.11698039724822824
ACH-000082,-0.0006804083477231589
ACH-000085,0.01921993844155582
ACH-000086,0.10693014225074474
ACH-000087,-0.046479038988592326
ACH-000092,-0.03237954779351883
ACH-000095,-0.03476052187330251
ACH-000097,0.06753923632271228
ACH-000098,0.10472706079339612
ACH-000099,-0.03171220617663666
ACH-000108,0.036331252198047184
ACH-000113,0.08970227541073167
ACH-000116,0.0011932410287903547
ACH-000118,0.05662935723390247
ACH-000120,-0.0951554896756001
ACH-000123,-0.05574000439807196
ACH-000127,-0.004270390807785517
ACH-000128,0.009971944466829608
ACH-000132,-0.03822678215787915
ACH-000133,0.023696814634585582
ACH-000137,-0.013510541360198304
ACH-000138,-0.0017432274473575626
ACH-000142,-0.13862859639233455
ACH-000143,0.010157275478747323
ACH-000146,-0.019311739090096584
ACH-000148,-0.03607864003796893
ACH-000150,0.1423239816354468
ACH-000152,-0.026105444192767828
ACH-000153,-0.3782232452123776
ACH-000159,0.03757086741441983
ACH-000160,0.052947490071448805
ACH-000163,-0.13523775477693056
ACH-000167,-0.17380847400978988
ACH-000168,-0.19165040549340007
ACH-000169,0.010606683461252956
ACH-000178,-0.014678308267727829
ACH-000183,0.16573091255192735
ACH-000188,-0.10504693536537048
ACH-000189,0.02252754349556637
ACH-000190,-0.2001143369389431
ACH-000198,-0.020839821460065897
ACH-000203,-0.3654382625215065
ACH-000204,0.05940591724248169
ACH-000206,-0.10117449772908572
ACH-000207,0.011866762359597379
ACH-000208,-0.043411622321764834
ACH-000210,0.20790819696436416
ACH-000211,0.0622119487093109
ACH-000215,-0.06402300706391885
ACH-000221,-0.21792083219544525
ACH-000222,-0.11923226811895145
ACH-000223,0.03195110021957427
ACH-000226,-0.019206431567663742
ACH-000227,-0.025835437425569784
ACH-000228,-0.19449665822124984
ACH-000231,-0.06400118884303903
ACH-000232,-0.006043078477765419
ACH-000233,0.061751666008389224
ACH-000234,-0.06901090091841931
ACH-000235,0.016761806377577113
ACH-000237,0.026773579277873508
ACH-000238,-0.17429835669683386
ACH-000242,-0.016147150228212913
ACH-000243,-0.06786296535985699
ACH-000244,-0.05607817278304919
ACH-000246,0.09107818190664374
ACH-000248,0.0017026056172340345
ACH-000250,-0.07979654072327483
ACH-000251,0.122525729707817
ACH-000252,-0.019924467174994024
ACH-000253,-0.08603071676253178
ACH-000255,-0.14155659951291574
ACH-000256,-0.22764817234913545
ACH-000257,-0.11853717035641298
ACH-000258,-0.008318749785775337
ACH-000259,-0.04902206545002685
ACH-000260,-0.06060095464003105
ACH-000261,-0.014349472729951162
ACH-000262,0.055519941990099866
ACH-000263,-0.2561960281510485
ACH-000264,-0.03242283028239051
ACH-000265,-0.016131133049016186
ACH-000266,-0.04347123568174493
ACH-000272,-0.08481103897034051
ACH-000274,-0.034464156053210036
ACH-000277,-0.12472228712192952
ACH-000278,-0.06718992388507969
ACH-000279,-0.10650394031555642
ACH-000280,0.0341577468057383
ACH-000281,-0.00916259850987338
ACH-000288,-0.09190705227150987
ACH-000291,0.03901617710462117
ACH-000293,-0.12691892783812142
ACH-000294,0.0037843091652380867
ACH-000295,0.10324478956018804
ACH-000296,0.015591949124547531
ACH-000302,0.011588290882429306
ACH-000304,0.008186371208955491
ACH-000307,0.067836325089696
ACH-000308,-0.1291915915975227
ACH-000310,-0.09076952976812652
ACH-000311,0.03255903851259286
ACH-000312,-0.1439288955861638
ACH-000315,-0.1570141680123738
ACH-000316,-0.05670671362330205
ACH-000317,-0.0153095877934208
ACH-000318,-0.14014360456165295
ACH-000319,-0.0021367428285786615
ACH-000320,0.018214115018154287
ACH-000322,0.2722602906106242
ACH-000323,-0.2004351431648649
ACH-000324,-0.0419706356992228
ACH-000329,-0.050471064517344386
ACH-000330,0.07329676267430955
ACH-000331,0.02152471694101705
ACH-000332,-0.07461060682257373
ACH-000334,0.11418181611129148
ACH-000335,0.31624920764131736
ACH-000336,-0.10445799283102676
ACH-000337,-0.07505386694077312
ACH-000338,0.2993275989301352
ACH-000339,0.06122836961012529
ACH-000341,-0.04158972011468376
ACH-000348,-0.06729025515379725
ACH-000350,-0.03650878785386708
