,SEPT9 (10801)
ACH-000004,-0.02574210547229775
ACH-000005,0.1594502652527902
ACH-000007,-0.06882484949177267
ACH-000009,-0.3253900583855721
ACH-000011,-0.13334193885345794
ACH-000012,-0.08529353029991738
ACH-000013,-0.22504166706997605
ACH-000014,-0.1808293124011185
ACH-000015,-0.20810998369208966
ACH-000017,-0.3740797857554867
ACH-000018,-0.21814232665762168
ACH-000019,0.030492165793820563
ACH-000021,-0.1621187274930557
ACH-000022,-0.13498041030951188
ACH-000025,-0.2593112128827118
ACH-000028,-0.10574767547287788
ACH-000030,-0.13659494353534046
ACH-000035,-0.3588425651958635
ACH-000036,-0.2529572118010732
ACH-000037,-0.09205399109640976
ACH-000039,-0.29446709856147685
ACH-000040,-0.29654693028764195
ACH-000041,-0.1845628109990384
ACH-000042,-0.3027528629026239
ACH-000045,-0.21025722769979907
ACH-000047,-0.09754331209603953
ACH-000052,-0.11372031674616608
ACH-000053,-0.11125881359063186
ACH-000054,-0.18380334387532968
ACH-000055,-0.1423284948008515
ACH-000060,-0.4252079444550049
ACH-000067,-0.3160656548663321
ACH-000070,0.03690254936771257
ACH-000075,-0.10646728605084667
ACH-000078,-0.39255448129465104
ACH-000082,-0.21724801782251826
ACH-000085,-0.14713648596291345
ACH-000086,-0.2780830460456013
ACH-000087,-0.1484770927843386
ACH-000092,-0.12299672867347095
ACH-000095,-0.2438107607312413
ACH-000097,-0.3257913417379225
ACH-000098,-0.4448820121219469
ACH-000099,-0.27260747095468285
ACH-000108,-0.23265665490119705
ACH-000113,-0.2949336226315666
ACH-000116,-0.10553801612780343
ACH-000118,-0.2680203819525672
ACH-000120,-0.4364295344084172
ACH-000123,-0.2139949803279139
ACH-000127,-0.30234490066201763
ACH-000128,-0.3305991133664368
ACH-000132,-0.2142123492850721
ACH-000133,-0.2534475267339599
ACH-000137,-0.08200784616467682
ACH-000138,-0.3551818597050153
ACH-000142,-0.4855737358543876
ACH-000143,-0.14495152154059182
ACH-000146,-0.1074546533293462
ACH-000148,-0.19086941487868175
ACH-000150,-0.3300745204536893
ACH-000152,-0.13341469725049498
ACH-000153,-0.5297346696712293
ACH-000159,-0.1970106464528819
ACH-000160,-0.2331924262883488
ACH-000163,-0.14479830507365368
ACH-000167,0.004357345913593509
ACH-000168,-0.22081219857946108
ACH-000169,-0.2636515319074693
ACH-000178,-0.14886753606586434
ACH-000183,-0.13761061625863227
ACH-000188,-0.16866481840540384
ACH-000189,-0.17185106252323792
ACH-000190,-0.33116530004931355
ACH-000198,-0.10933507589253967
ACH-000203,-0.26071582133189497
ACH-000204,-0.11998313391836113
ACH-000206,-0.07288284014800693
ACH-000207,-0.14533085150849392
ACH-000208,-0.33802646528716346
ACH-000210,0.10422871585499656
ACH-000211,-0.21880924905301702
ACH-000215,-0.3503332806457464
ACH-000221,-0.26876598053115325
ACH-000222,-0.15628446232691093
ACH-000223,-0.2022411555053876
ACH-000226,-0.0663812908011792
ACH-000227,-0.2773812826152774
ACH-000228,-0.253823123073427
ACH-000231,-0.2056406283573147
ACH-000232,-0.13160846475189325
ACH-000233,-0.2620232408382221
ACH-000234,-0.31664137168877216
ACH-000235,-0.3828084934692309
ACH-000237,-0.18177669170929425
ACH-000238,-0.2278148630438072
ACH-000242,-0.3890519867464823
ACH-000243,0.06761237608385384
ACH-000244,-0.10117714123865527
ACH-000246,-0.37682796688414094
ACH-000248,-0.4439385447534058
ACH-000250,-0.2737969767687161
ACH-000251,-0.2559180232401084
ACH-000252,-0.2778031769364033
ACH-000253,-0.12729684316092402
ACH-000255,-0.37331684987399344
ACH-000256,-0.12959395643815802
ACH-000257,-0.2432283783650065
ACH-000258,-0.16838231312937502
ACH-000259,-0.2694748024792937
ACH-000260,-0.2920567993769748
ACH-000261,-0.08704268898202208
ACH-000262,-0.28629422565198914
ACH-000263,-0.4555802900266578
ACH-000264,-0.3605444613849237
ACH-000265,-0.233527805259763
ACH-000266,-0.3623257169318896
ACH-000272,-0.21876873672721706
ACH-000274,-0.1482314878196101
ACH-000277,-0.2569970738223678
ACH-000278,-0.0716774827334532
ACH-000279,-0.2066695558920134
ACH-000280,-0.4376379848283253
ACH-000281,-0.26532239203235664
ACH-000288,-0.3013535608292448
ACH-000291,-0.4321484800396385
ACH-000293,-0.07839106851376766
ACH-000294,-0.20537710891128752
ACH-000295,-0.5614673310088247
ACH-000296,-0.1399344693659045
ACH-000302,-0.24415972880517095
ACH-000304,-0.42390228181832734
ACH-000307,-0.23522113480751305
ACH-000308,-0.1350237432215006
ACH-000310,-0.28373626766391474
ACH-000311,-0.06714387451801991
ACH-000312,-0.31970336182476833
ACH-000315,-0.1585045143948948
ACH-000316,-0.3562897993510725
ACH-000317,-0.06686663639895371
ACH-000318,-0.16683362101342825
ACH-000319,-0.2301717019601137
ACH-000320,-0.2155957813756042
ACH-000322,-0.07935084342625233
ACH-000323,-0.3343793742771235
ACH-000324,-0.3721865858875995
ACH-000329,-0.13258905342628174
ACH-000330,-0.16948907910578567
ACH-000331,-0.025529809488805132
ACH-000332,-0.3127720271446644
ACH-000334,-0.1577755107645206
ACH-000335,-0.0882009922141284
ACH-000336,-0.29729046101060586
ACH-000337,-0.2100293829425716
ACH-000338,-0.13810010873978273
ACH-000339,-0.226740467663612
ACH-000341,-0.13098234800786926
ACH-000348,-0.1429467023951871
ACH-000350,-0.09371526313913736
ACH-000352,-0.2073925308531496
ACH-000356,-0.21062897344802034
ACH-000361,-0.2728326258589103
ACH-000362,-0.0564654951212708
ACH-000363,-0.07718521075488813
ACH-000364,-0.035463126917916345
ACH-000365,-0.2162766156156649
ACH-000366,-0.3370306352034085
ACH-000368,-0.2781359137448167
ACH-000374,-0.10359294923381024
ACH-000375,-0.19786082343049888
ACH-000376,-0.25427948260665706
ACH-000381,-0.2466862028716677
ACH-000383,-0.25195185594039804
ACH-000387,-0.2029772022099258
ACH-000389,-0.22042643234812856
ACH-000390,-0.16968968717783958
ACH-000393,-0.20175987468115847
ACH-000395,-0.31142490582854704
ACH-000396,-0.08489662670658145
ACH-000397,-0.2765462536201489
ACH-000401,-0.08391941075071986
ACH-000402,-0.01668976731263301
ACH-000403,-0.22506657920071085
ACH-000404,-0.08708944736539632
ACH-000406,-0.06490494564754792
ACH-000407,-0.17250823966608886
ACH-000408,-0.07329636370125574
ACH-000410,-0.04055627366470162
ACH-000411,-0.10530606402224167
ACH-000414,-0.10798957255186653
ACH-000415,-0.26645525812242704
ACH-000416,-0.12681302627090935
ACH-000420,-0.3354341920408629
ACH-000421,-0.16597503624533794
ACH-000424,-0.08533485345242227
ACH-000425,-0.19509814614966425
ACH-000426,-0.030917806242756092
ACH-000427,-0.15224558877922492
ACH-000433,-0.29326809707135176
ACH-000435,-0.2964956856893279
ACH-000436,-0.16978657059147825
ACH-000444,-0.058719663369799786
ACH-000445,-0.10933677935842513
ACH-000448,-0.19530193219698014
ACH-000450,-0.2368559493253043
ACH-000452,-0.09924331001103176
ACH-000454,-0.05845006807567488
ACH-000458,-0.16553302674490938
ACH-000459,-0.05321776869333493
