,OR51I1 (390063)
ACH-000004,0.10286536644695624
ACH-000005,0.12806672472300434
ACH-000007,0.018208091566721103
ACH-000009,0.1132328456496007
ACH-000011,0.09579059905494516
ACH-000012,0.07022061218660826
ACH-000013,0.07279081771881618
ACH-000014,-0.033039151708851834
ACH-000015,0.12281132481205086
ACH-000017,0.08273532166848131
ACH-000018,0.048677937475788816
ACH-000019,-0.019937494431340644
ACH-000021,-0.02384726547384838
ACH-000022,0.07922255439909978
ACH-000025,0.0034635076508278467
ACH-000028,0.12803792781947382
ACH-000030,0.07629640951627871
ACH-000035,0.05025052383587837
ACH-000036,0.1279112948380308
ACH-000037,0.11082406474995712
ACH-000039,4.896063197587638e-05
ACH-000040,0.05082671545331662
ACH-000041,0.06479772543709902
ACH-000042,0.04746494246645342
ACH-000045,0.13735670717528173
ACH-000047,0.18602153954687928
ACH-000052,0.22612138376484145
ACH-000053,0.07675926523743867
ACH-000054,-0.03443411473149854
ACH-000055,0.07938771084441418
ACH-000060,0.05746109721398467
ACH-000067,0.12896539736469148
ACH-000070,0.08456138089899742
ACH-000075,-0.008103718827070066
ACH-000078,0.1086402270256628
ACH-000082,0.12289115824997228
ACH-000085,0.011048499263527644
ACH-000086,0.059910256978252266
ACH-000087,0.09201515144014588
ACH-000092,0.11612557790434963
ACH-000095,0.08176371366763394
ACH-000097,0.10266293760450483
ACH-000098,0.12368168036528225
ACH-000099,0.07421379014483688
ACH-000108,0.010821047549292416
ACH-000113,-0.037155216134444835
ACH-000116,0.0531321206672464
ACH-000118,0.09768629595035376
ACH-000120,0.029074941939272188
ACH-000123,0.13559215977270114
ACH-000127,0.10475320255153386
ACH-000128,0.032606895693143914
ACH-000132,0.11670113271163343
ACH-000133,0.009908855699473777
ACH-000137,-0.013298387758527224
ACH-000138,0.0185539922904668
ACH-000142,0.09163858001731807
ACH-000143,0.004301864762514075
ACH-000146,0.04772380248666528
ACH-000148,0.05477527516123479
ACH-000150,0.191039674366985
ACH-000152,0.07341875542707425
ACH-000153,0.28220404125204807
ACH-000159,0.032074386487823486
ACH-000160,0.09731032932474712
ACH-000163,0.04906815268356765
ACH-000167,-0.21210334965260025
ACH-000168,0.09970449438216272
ACH-000169,0.11080247862547908
ACH-000178,0.04606300964585243
ACH-000183,0.13705569901226114
ACH-000188,0.1804142981953352
ACH-000189,0.12896094826930454
ACH-000190,0.14747775102266256
ACH-000198,0.07372026355649908
ACH-000203,0.11020140710018017
ACH-000204,0.07455207704241583
ACH-000206,-0.052581246341181886
ACH-000207,0.17574519771286629
ACH-000208,0.2566845702667922
ACH-000210,0.12313854693790988
ACH-000211,0.06200389766276635
ACH-000215,0.0913449844344351
ACH-000221,0.06014372709164253
ACH-000222,0.08525704215744746
ACH-000223,0.0703278783791734
ACH-000226,0.13900355248382282
ACH-000227,0.02592208868069822
ACH-000228,0.1518467775320747
ACH-000231,0.12484613758968573
ACH-000232,0.09158778844869088
ACH-000233,0.1117569210996112
ACH-000234,0.12381415402368455
ACH-000235,0.0944898677380206
ACH-000237,0.059354703662528575
ACH-000238,0.087685046897022
ACH-000242,-0.034350694729738285
ACH-000243,0.03027092019573468
ACH-000244,0.050435724652386785
ACH-000246,0.1638508416616887
ACH-000248,0.2989973897348439
ACH-000250,0.06982680823443482
ACH-000251,0.03287389169971157
ACH-000252,0.10958343944596112
ACH-000253,0.16211338846533024
ACH-000255,0.13869573507545993
ACH-000256,-0.03876704964305756
ACH-000257,0.1961285567697075
ACH-000258,0.060435540236318724
ACH-000259,0.042488694263025685
ACH-000260,0.092385345595165
ACH-000261,-0.007820101171261947
ACH-000262,0.041510373172647407
ACH-000263,0.08228303354863599
ACH-000264,0.07828371394515507
