,TSHZ3 (57616)
ACH-000004,0.009762690475081777
ACH-000005,-0.3262290470238405
ACH-000007,-0.06605295079535313
ACH-000009,0.1348390854464621
ACH-000011,-0.16527742087633587
ACH-000012,0.1487397383614149
ACH-000013,-0.05314872568961988
ACH-000014,-0.06372305719835454
ACH-000015,-0.07084638656367133
ACH-000017,-0.034449557130277995
ACH-000018,-0.025058222694086918
ACH-000019,0.16012402696191042
ACH-000021,0.056466830208709115
ACH-000022,-0.045341967857295336
ACH-000025,0.11379500436144772
ACH-000028,-0.1263523428757729
ACH-000030,0.00603708009468448
ACH-000035,-0.18622709420632533
ACH-000036,0.11961980351050593
ACH-000037,0.04200735713743455
ACH-000039,-0.1654751373216717
ACH-000040,-0.06362832280754288
ACH-000041,-0.03269934562507182
ACH-000042,-0.02157451984539947
ACH-000045,0.027704379820644096
ACH-000047,0.027482265114995432
ACH-000052,-0.39798844767920094
ACH-000053,-0.003783159648190182
ACH-000054,-0.0016071807230085464
ACH-000055,-0.038479317752185785
ACH-000060,0.05196878408289803
ACH-000067,0.16801195055471574
ACH-000070,0.06615380435490567
ACH-000075,-0.22436344261537786
ACH-000078,0.027979424280363242
ACH-000082,-0.0428433034735028
ACH-000085,-0.0966481902968421
ACH-000086,-0.06402560226270901
ACH-000087,-0.2348558382638069
ACH-000092,-0.1867932142269864
ACH-000095,0.004425453362482422
ACH-000097,-0.06341373604958334
ACH-000098,-0.060741379529000064
ACH-000099,0.012677934793359385
ACH-000108,-0.009497314482148694
ACH-000113,-0.035919110814445536
ACH-000116,0.07868207726745892
ACH-000118,-0.102074971831527
ACH-000120,-0.021446820809950532
ACH-000123,-0.018598355558399043
ACH-000127,-0.20292811592948104
ACH-000128,0.11971174795452386
ACH-000132,0.001132817059318043
ACH-000133,-0.1611005755980411
ACH-000137,-0.16071768619495258
ACH-000138,-0.08371229423146016
ACH-000142,-0.07546327386670854
ACH-000143,-0.04834170923165338
ACH-000146,0.06167118920428076
ACH-000148,0.06884800096346881
ACH-000150,-0.06578672517123026
ACH-000152,-0.02008852466163898
ACH-000153,-0.10834582101003358
ACH-000159,0.0568131096431571
ACH-000160,0.3380952635616936
ACH-000163,0.07282143210939072
ACH-000167,1.0565938370786154
ACH-000168,0.06508743270233586
ACH-000169,-0.00541923906114249
ACH-000178,-0.08901931687050303
ACH-000183,0.18914139015423
ACH-000188,-0.0834877436500097
ACH-000189,0.13631132571926005
ACH-000190,0.4534518977803415
ACH-000198,0.04373571138942891
ACH-000203,0.35266063370199074
ACH-000204,-0.13697284352654968
ACH-000206,0.034632966076448245
ACH-000207,0.015191477171673637
ACH-000208,-0.1563744257381051
ACH-000210,-0.3507996130599117
ACH-000211,-0.02227733108353992
ACH-000215,0.057583982591378
ACH-000221,-0.11186132887039607
ACH-000222,0.0728281216601349
ACH-000223,0.03635383877696311
ACH-000226,0.04489947603493462
ACH-000227,0.08195850055378491
ACH-000228,-0.12493288049635552
ACH-000231,0.041687442696276666
ACH-000232,-0.19018989085774368
ACH-000233,0.11378167175422405
ACH-000234,0.02893262526177097
ACH-000235,-0.020027160308953025
ACH-000237,0.0073414407243068735
ACH-000238,0.1998820336333796
ACH-000242,-0.3631261943698578
ACH-000243,0.062475964682838385
ACH-000244,0.5691199906575221
ACH-000246,0.005216631709304573
ACH-000248,0.005116624693037275
ACH-000250,0.059681988958993175
ACH-000251,-0.057081168747120076
ACH-000252,-0.02025832477778651
ACH-000253,-0.055951337581015066
ACH-000255,-0.06063110323028832
ACH-000256,0.08519201570432305
ACH-000257,-0.0449743394222584
ACH-000258,-0.15469052198974287
ACH-000259,-0.04188933491194362
ACH-000260,-0.08865019183921401
ACH-000261,0.02608318013018377
ACH-000262,-0.038670035382987585
ACH-000263,0.17105872021815074
ACH-000264,0.06442013226227053
ACH-000265,-0.1643730700269803
ACH-000266,-0.021097587468552927
ACH-000272,0.022954982169274187
ACH-000274,0.02801369261428294
ACH-000277,0.08263981888724532
ACH-000278,-0.06709088821191812
ACH-000279,0.06045020688004149
ACH-000280,-0.12351808701820673
ACH-000281,0.06410303453120635
ACH-000288,0.08969352828518966
ACH-000291,-0.029310962950207426
ACH-000293,-0.031720432226657484
ACH-000294,0.21554603381361426
ACH-000295,-0.0013976443215520113
ACH-000296,0.06441022267341652
ACH-000302,-0.2507039268201909
ACH-000304,0.013084406414737864
ACH-000307,0.05044657650814874
ACH-000308,-0.040216998967398436
ACH-000310,0.1197363885249693
ACH-000311,0.2612902836869988
ACH-000312,-0.019630178953550032
ACH-000315,0.056050052282767805
ACH-000316,-0.057886973409570386
ACH-000317,0.09581333245435507
ACH-000318,-0.22682208598745965
ACH-000319,0.07323733887998808
ACH-000320,0.30737554948927964
ACH-000322,0.021375495849462238
ACH-000323,0.04343174546972742
ACH-000324,-0.09675833856324136
ACH-000329,-0.02013522285977698
ACH-000330,-0.07776772034853344
ACH-000331,-0.02365004081633519
ACH-000332,-0.01733684667802196
ACH-000334,0.012193571739056764
ACH-000335,-0.3008124626745815
ACH-000336,-0.08836704553082611
ACH-000337,-0.007659867584488545
ACH-000338,0.05085375801894753
ACH-000339,-0.05843500866537067
ACH-000341,-0.06021923402108854
ACH-000348,-0.01968166565472118
ACH-000350,-0.1277094651553241
ACH-000352,0.05178303311942166
ACH-000356,-0.042896751451092514
