,NID2 (22795)
ACH-000004,0.1383480686251864
ACH-000005,0.3393351808697592
ACH-000007,-0.11428883092401905
ACH-000009,0.1539546593963678
ACH-000011,0.0858464752377908
ACH-000012,0.15711960406333692
ACH-000013,0.04316297610229771
ACH-000014,0.2182532337109297
ACH-000015,0.07381696707382923
ACH-000017,0.05862942492316005
ACH-000018,0.0904259392332012
ACH-000019,0.11045788261676368
ACH-000021,0.08355845474356988
ACH-000022,-0.05434787194055589
ACH-000025,0.0464537937983688
ACH-000028,0.09919683973558208
ACH-000030,0.0496210694695253
ACH-000035,0.1596464005360037
ACH-000036,0.0764718934111418
ACH-000037,0.12187803291263807
ACH-000039,0.0707768374990926
ACH-000040,-0.052216218615117285
ACH-000041,0.2423003248106035
ACH-000042,0.0737932951140128
ACH-000045,-0.025339588050867654
ACH-000047,-0.07922212004616833
ACH-000052,0.08619890978466244
ACH-000053,0.007550874567506598
ACH-000054,-0.04263836888309532
ACH-000055,0.05070132399174007
ACH-000060,-0.0825389672995465
ACH-000067,0.14984746959327191
ACH-000070,0.3037063371960857
ACH-000075,-0.05217465275062013
ACH-000078,-0.01449707027220228
ACH-000082,-0.018527375513100203
ACH-000085,-0.05361225272027308
ACH-000086,0.07534211979640447
ACH-000087,-0.04901664998469858
ACH-000092,0.0853330156935247
ACH-000095,0.14067142049307627
ACH-000097,-0.0028559386618718713
ACH-000098,0.021963141775537282
ACH-000099,0.11819279628198125
ACH-000108,0.12979776887984476
ACH-000113,0.0634607244796903
ACH-000116,0.1087730084053865
ACH-000118,-0.031736352422470845
ACH-000120,0.018739889216060356
ACH-000123,0.252425279232103
ACH-000127,0.028463673590832975
ACH-000128,0.017354358742991332
ACH-000132,0.15238168398192853
ACH-000133,-0.019159523111853705
ACH-000137,0.12110767322422898
ACH-000138,0.1289385857608085
ACH-000142,0.0925921347679461
ACH-000143,0.2469221239719848
ACH-000146,0.06828969610336434
ACH-000148,0.07841437716636866
ACH-000150,0.14837400377245524
ACH-000152,0.021341765825816563
ACH-000153,0.21317830697097387
ACH-000159,0.04321369840797777
ACH-000160,0.08141778138153571
ACH-000163,0.08612938309188374
ACH-000167,0.306170644817427
ACH-000168,0.10837006387568264
ACH-000169,0.09647780967686392
ACH-000178,0.11648921981944065
ACH-000183,0.06741838433561105
ACH-000188,0.04472431959914093
ACH-000189,-0.08283635086995253
ACH-000190,0.14346499214334274
ACH-000198,0.10484468858897232
ACH-000203,0.052299846109113694
ACH-000204,-0.023317546196168326
ACH-000206,-0.0672033302120623
ACH-000207,0.1267746768887049
ACH-000208,0.02235895439608871
ACH-000210,-0.1433721028028564
ACH-000211,0.04720598309118935
ACH-000215,0.06609878129758555
ACH-000221,-0.06545125897268178
ACH-000222,0.05315272698077445
ACH-000223,0.1959397913333102
ACH-000226,-0.1704944827472256
ACH-000227,0.049038901170294566
ACH-000228,-0.03444616822358613
ACH-000231,-0.005975855307182208
ACH-000232,0.037522730270882335
ACH-000233,0.10022247059188008
ACH-000234,0.17382342229272227
ACH-000235,0.023457574778013426
ACH-000237,0.15306073724957098
ACH-000238,0.13070416816639202
ACH-000242,-0.04828318869502329
ACH-000243,-0.03080890457606322
ACH-000244,0.1969994754090383
ACH-000246,0.0797965634578599
ACH-000248,-0.15985392777850435
ACH-000250,0.015072317413896606
ACH-000251,0.0716938644487214
ACH-000252,0.3057318656969508
ACH-000253,0.10906312452469673
ACH-000255,0.07064546508431753
ACH-000256,0.2283390405101147
ACH-000257,-0.1462999665037238
ACH-000258,-0.045177251677080886
ACH-000259,-0.04921284599066908
ACH-000260,-0.0061881589085508795
ACH-000261,0.004089882147077496
ACH-000262,0.24968240237245964
ACH-000263,0.07781333104545872
ACH-000264,-0.02433747539833996
ACH-000265,0.04119582465591429
ACH-000266,0.010386356616948209
ACH-000272,0.05459392335660428
ACH-000274,0.07395264742441897
ACH-000277,0.04536089060612206
ACH-000278,0.07874198454170456
ACH-000279,-0.02529355507249677
ACH-000280,0.027235641175705413
ACH-000281,0.2384981042691497
ACH-000288,0.018830495321347104
ACH-000291,0.07018045090048625
ACH-000293,0.0976424740252144
ACH-000294,0.05988509449381815
ACH-000295,0.1268846511754459
ACH-000296,0.13404297761813766
ACH-000302,0.12662880756397682
ACH-000304,-0.031094617997568786
ACH-000307,-0.0171899905109222
ACH-000308,0.08482528950013447
ACH-000310,0.09967800201649324
ACH-000311,0.054380555577904915
ACH-000312,0.0997730004414839
ACH-000315,0.1830746541199641
ACH-000316,0.2430504287792001
ACH-000317,0.027492071320211087
ACH-000318,0.08533628279722373
