,VEGFB (7423)
ACH-000436,-0.12298374266835063
ACH-000444,0.08212421022231768
ACH-000445,0.05673585761328485
ACH-000448,-0.0924599829174408
ACH-000450,-0.07765540264097172
ACH-000452,-0.058694242882158514
ACH-000454,-0.06288912079306706
ACH-000458,-0.1564177242417039
ACH-000459,0.10785267149798396
ACH-000460,-0.0838129820480023
ACH-000461,-0.35957037899018085
ACH-000463,-0.05448689794274742
ACH-000464,0.003385950703370072
ACH-000466,0.01794872392385629
ACH-000467,-0.1252074167253579
ACH-000468,-0.04637169836877847
ACH-000469,-0.23216173994533634
ACH-000470,0.0019374357529935863
ACH-000471,-0.024635122510257138
ACH-000472,0.046884711895271915
ACH-000473,0.06032936197013127
ACH-000475,-0.15837664970386325
ACH-000476,-0.004745007575499171
ACH-000477,-0.30961507233904995
ACH-000479,-0.13396522460905266
ACH-000480,-0.1384088190536141
ACH-000481,-0.02957855811495183
ACH-000483,-0.2098553971933317
ACH-000484,-0.3054851309951617
ACH-000485,-0.15355217991624978
ACH-000486,-0.12132339008624987
ACH-000487,-0.053001937125067865
ACH-000488,-0.01314771331539197
ACH-000490,-0.0718053816246488
ACH-000491,-0.03081948123928632
ACH-000495,-0.11094772776962332
ACH-000496,-0.13249616773287967
ACH-000499,-0.11155934804707007
ACH-000500,-0.33491230893068336
ACH-000502,-0.12899348748807446
ACH-000503,0.09871793163369172
ACH-000505,-0.03909649057058335
ACH-000507,-0.01943772080454926
ACH-000510,0.065063750072222
ACH-000511,-0.12015547297565735
ACH-000512,0.059467725725822713
ACH-000516,-0.17549197145168205
ACH-000517,-0.13016738640319808
ACH-000518,-0.07496332634377904
ACH-000520,-0.2187632224917737
ACH-000521,0.0386186684038547
ACH-000522,0.020420531931803796
ACH-000524,-0.029036717074939863
ACH-000527,-0.032647647538991194
ACH-000528,-0.0922534672560503
ACH-000537,-0.0564280913038092
ACH-000541,-0.2759786569280364
ACH-000542,-0.1227935698069658
ACH-000544,-0.01648123659428161
ACH-000545,-0.4143623497724392
ACH-000547,-0.10449674789286408
ACH-000548,-0.12136956161437056
ACH-000549,-0.014105629909873576
ACH-000550,-0.011447873674096646
ACH-000552,-0.2269529076425994
ACH-000556,-0.007440378457016175
ACH-000557,0.08191733485916261
ACH-000569,-0.05844953779682272
ACH-000570,-0.12323472454758745
ACH-000571,-0.11572828368461775
ACH-000573,-0.0765335903325825
ACH-000576,-0.20359064579869565
ACH-000579,-0.012239764533688793
ACH-000580,-0.05324653870753092
ACH-000584,0.016753592877542783
ACH-000585,-0.11353613880380813
ACH-000588,-0.15723880437545362
ACH-000589,-0.06980810491839412
ACH-000591,-0.1756603093256494
ACH-000593,-0.08875864187206857
ACH-000600,-0.10820051121295213
ACH-000601,-0.08378134027431627
ACH-000605,-0.00586637056326891
ACH-000606,-0.18092166536446827
ACH-000608,-0.06366189582630159
ACH-000614,-0.2465596675538551
ACH-000616,-0.12566970800830887
ACH-000618,-0.056338251841106524
ACH-000619,-0.2330206073235631
ACH-000620,-0.08190767074826341
ACH-000621,-0.1968551532731644
ACH-000622,0.008131062308328055
ACH-000623,-0.13710785476047802
ACH-000624,-0.05523810835565749
ACH-000627,0.029788242304206524
ACH-000630,-0.10285303323549272
ACH-000631,-0.4366464655834687
ACH-000632,-0.14788451364094202
ACH-000633,-0.1072399678980148
ACH-000637,-0.25312459648840835
ACH-000638,-0.05757907221861777
ACH-000646,0.16040235660694085
ACH-000647,-0.03471307002503024
ACH-000648,-0.11912038203738655
ACH-000649,-0.041681910492010255
ACH-000651,-0.06659811343959215
ACH-000652,0.021165398190792325
ACH-000653,-0.12284887761683624
ACH-000657,-0.11061538315596522
ACH-000658,0.03511579674841743
ACH-000661,-0.19124044717958025
ACH-000662,-0.2344610345060233
ACH-000663,-0.22683414476249186
ACH-000665,-0.20857453987168226
ACH-000671,-0.18588112628908726
ACH-000672,0.14424123889181867
ACH-000673,-0.07179263311251816
ACH-000676,-0.02438534533307165
ACH-000677,-0.07883030627100393
ACH-000681,0.06526619695760168
ACH-000683,-0.12666812506974384
ACH-000684,-0.05852186413906073
ACH-000688,-0.2416372693500463
ACH-000693,-0.10347539046599884
ACH-000694,0.02071192312839099
ACH-000695,-0.06924133074566258
ACH-000696,-0.0843315664679927
ACH-000697,0.07687721775029349
ACH-000699,-0.12864679631877085
ACH-000701,-0.04872378671629343
ACH-000706,-0.1433715676204672
ACH-000711,-0.09798751168710733
ACH-000713,-0.0950903022296006
ACH-000714,-0.07778725506506662
ACH-000718,-0.08189314349219462
ACH-000720,-0.06663826845135758
ACH-000721,-0.06495636393925229
ACH-000724,-0.13656989117316998
ACH-000725,-0.0553835197295148
ACH-000732,-0.12284981728079045
ACH-000734,-0.21375592916904376
ACH-000735,-0.07596010086271685
ACH-000736,-0.13170797695993627
ACH-000738,-0.17389649071913788
ACH-000746,0.08917685813725545
ACH-000747,0.010881975157630707
ACH-000748,-0.2414486010857813
ACH-000753,-0.06775366153568475
ACH-000756,-0.12583316126333022
ACH-000757,0.008584475536715508
ACH-000758,-0.286434707611432
ACH-000760,-0.13627412198359684
ACH-000762,-0.3832411769264977
ACH-000763,0.007678312005017295
ACH-000764,-0.135895704929521
ACH-000765,-0.1600169038232904
ACH-000766,-0.112972362802991
ACH-000767,-0.07535655390798626
ACH-000768,0.03964785991332257
ACH-000769,-0.16104123761774572
ACH-000770,-0.1427841442998005
ACH-000771,-0.10321485439454232
ACH-000773,-0.16595033485735172
ACH-000776,-0.07046651942870143
ACH-000777,-0.0934469120658996
ACH-000778,-0.09239943574709014
ACH-000781,-0.07026324457409723
ACH-000782,-0.10177193782050856
ACH-000783,-0.06741489337279621
ACH-000784,-0.014662953437266209
ACH-000785,0.021415632879397718
ACH-000787,-0.15075428857526266
ACH-000788,-0.059916333462600585
ACH-000791,-0.061361907449397984
ACH-000792,-0.08461075916349609
ACH-000794,-0.2861501804154801
ACH-000796,-0.10116975524216287
ACH-000798,-0.07301665027946062
ACH-000799,-0.16097920004518876
ACH-000800,0.2622798395602652
ACH-000802,-0.2799762928990744
ACH-000804,-0.02650288108371864
ACH-000805,-0.15411157301256348
ACH-000809,-0.06664500685654906
ACH-000810,-0.3404023207212708
ACH-000811,-0.1097830299891018
ACH-000817,-0.1894834639174436
ACH-000819,-0.05142106877107367
ACH-000820,0.10191344882269283
ACH-000821,0.056031576992623136
ACH-000822,-0.13394258124968847
ACH-000823,-0.11887202406678557
ACH-000824,-0.13295449597978815
ACH-000827,-0.07213511646713741
ACH-000829,-0.06403724000977043
ACH-000831,-0.18837561828879212
ACH-000832,-0.3442306552361101
ACH-000833,-0.05573018451728258
ACH-000834,-0.08835269009295786
ACH-000835,-0.07503083129457684
ACH-000836,-0.0686890294617943
ACH-000837,-0.08272688874531321
ACH-000838,-0.05099641466161753
ACH-000839,-0.111948649875761
ACH-000840,-0.20240660805378544
ACH-000841,-0.018587735214298542
ACH-000843,-0.1978238282900361
ACH-000846,-0.09169956547883973
ACH-000847,-0.126991767797591
ACH-000848,-0.24127016836005624
ACH-000849,0.10910004319290882
ACH-000851,0.03045850271616415
ACH-000855,-0.07888335755414716
ACH-000856,-0.05882027553071509
ACH-000858,0.0468597782306274
ACH-000859,-0.2901187778813009
ACH-000861,-0.30177002174558365
ACH-000862,0.09281654341737282
ACH-000865,-0.05114974183443577
ACH-000866,-0.0298284332034071
ACH-000867,-0.0004070729490220395
ACH-000869,-0.04191404708854125
ACH-000872,-0.07585634780198379
ACH-000873,0.12183598893619635
ACH-000876,-0.0466871253559119
ACH-000878,0.007153901665233896
ACH-000880,0.04783088514732743
ACH-000881,-0.05183321703794348
ACH-000882,-0.10821631425770492
ACH-000884,0.07831882041618006
ACH-000885,-0.030105339380890987
ACH-000887,-0.19068617407135427
ACH-000889,0.04829170025512816
ACH-000896,0.013366425679713904
ACH-000898,0.09698808468960086
ACH-000900,-0.11424482864134736
ACH-000901,-0.3016065914902662
ACH-000905,-0.05736476065499735
ACH-000906,-0.07067112467120137
ACH-000907,0.07594092787077372
ACH-000910,0.043647433728261284
ACH-000911,-0.09640377790089363
ACH-000912,-0.1055191976069264
ACH-000913,0.021636557545899025
ACH-000915,-0.05205178272194092
ACH-000916,-0.17319393849239334
ACH-000917,-0.22745924513946303
ACH-000920,0.07024897791273664
ACH-000921,-0.10884695646321704
ACH-000924,-0.07208711646737886
ACH-000926,0.04872060941782976
ACH-000928,-0.0184476330309802
ACH-000929,-0.12137752909700653
ACH-000932,-0.11814514349691525
ACH-000935,-0.24712145136004585
ACH-000936,-0.1210505669046358
ACH-000937,-0.1390483247681589
ACH-000938,-0.06298690564253223
ACH-000939,-0.04302644816990831
ACH-000941,-0.13866288043654287
ACH-000943,-0.10160619889749516
ACH-000946,-0.18416468516319573
ACH-000947,-0.028056905487478818
ACH-000948,-0.1502236697228924
ACH-000950,-0.05178261648160662
ACH-000953,-0.013781170317606495
ACH-000954,0.05404054535403194
ACH-000957,-0.4535783433145683
ACH-000958,-0.2464789264163033
ACH-000960,-0.05623454915580203
ACH-000963,-0.504048711439836
ACH-000968,-0.251754516231087
ACH-000969,0.043439199119149945
ACH-000972,-0.3940340965479021
ACH-000973,-0.046155214609095836
ACH-000974,-0.14399743664381182
ACH-000978,-0.047169815903901235
ACH-000984,-0.22942871112715826
ACH-000986,-0.1557251074608469
ACH-000988,-0.045458229392126515
ACH-000993,-0.1468429879727551
ACH-000994,-0.3816733709895369
ACH-000996,-0.30713444459094685
ACH-001001,0.015489385207500931
ACH-001020,-0.5164396138651939
ACH-001028,0.04492060876195565
ACH-001031,-0.1279137957154726
ACH-001038,-0.1822281828223608
ACH-001048,-0.10287053630051801
ACH-001050,-0.15600839073646489
ACH-001053,-0.062250037532506936
ACH-001054,-0.13850770828022646
ACH-001061,-0.11571499750517172
ACH-001067,-0.19098327823816602
ACH-001075,0.018294297060813702
ACH-001096,-0.11216354529888772
ACH-001111,-0.06516685553513367
ACH-001119,-0.016960201310101296
ACH-001128,-0.28781934639982865
ACH-001134,-0.1145628401486436
ACH-001151,-0.18213430221349008
ACH-001163,-0.10664473650424708
ACH-001164,0.06186115481078749
ACH-001183,0.09184626472965797
ACH-001192,-0.10719531216356924
ACH-001193,-0.2401058227688909
ACH-001196,-0.14530764402297358
ACH-001197,-0.1567702054660941
ACH-001205,-0.04824111743313888
ACH-001211,0.03602170277595772
ACH-001212,-0.05463056667696484
ACH-001228,0.008847112099429955
ACH-001232,-0.08625025504913349
ACH-001239,-1.617615655870665e-05
ACH-001270,0.008152521783933301
ACH-001274,-0.04408487745155718
ACH-001275,0.063434786553192
ACH-001277,-0.13188367504906628
ACH-001278,-0.0487571188401826
ACH-001280,-0.4003597359223907
ACH-001283,0.008559034978065322
ACH-001289,-0.0915830898658631
ACH-001300,-0.11566308094801553
ACH-001301,-0.33842373258649144
ACH-001302,-0.1844187980237375
ACH-001306,-0.146059622166549
ACH-001318,-0.01744518338721649
ACH-001322,-0.16953183965578414
ACH-001328,-0.21338263883644146
ACH-001332,-0.1518560629019583
ACH-001336,-0.12836071222128015
ACH-001346,-0.1608905515022218
ACH-001353,-0.035377270131347845
ACH-001354,-0.3832567425083863
ACH-001367,-0.17298953956488194
ACH-001368,-0.06570275030230742
ACH-001374,0.15593230352579593
ACH-001377,-0.04415575432574082
ACH-001380,-0.19150179489087654
ACH-001391,-0.156507971452168
ACH-001408,-0.04747697534539005
ACH-001430,-0.004935858583368045
ACH-001431,-0.2705655357105539
ACH-001450,-0.148936416028949
ACH-001496,-0.14374786033169346
ACH-001500,-0.04542072435253057
ACH-001523,0.004794408010314358
ACH-001532,-0.2397473971896875
ACH-001550,0.005645131045447711
ACH-001552,-0.11293232896326473
ACH-001554,-0.06046811764072413
ACH-001654,-0.0948972862977215
ACH-001735,-0.024489490845604103
ACH-001736,-0.07721395724388007
ACH-001737,0.07827126076790306
ACH-001740,-0.03822669201611016
ACH-001745,-0.16586771999129718
ACH-001765,-0.06807413167444121
