,EFEMP1 (2202)
ACH-000004,-0.1143209033687117
ACH-000005,-0.1213839324707678
ACH-000007,-0.010061635535687412
ACH-000009,0.10739328081714417
ACH-000011,0.053094913119263565
ACH-000012,-0.11044280276497484
ACH-000013,0.055788493723871166
ACH-000014,-0.08528750945188901
ACH-000015,-0.02421057970045765
ACH-000017,-0.027620945938943237
ACH-000018,0.05073374485273941
ACH-000019,0.040082186864030825
ACH-000021,0.05631942181366325
ACH-000022,0.007614545450073006
ACH-000025,0.051065446245024064
ACH-000028,0.11309244857772187
ACH-000030,-0.0054714048360989965
ACH-000035,0.014503122305543154
ACH-000036,0.1675527303678179
ACH-000037,-0.07383162918110492
ACH-000039,-0.09771481367057948
ACH-000040,-0.08201803664870748
ACH-000041,0.06723915563622247
ACH-000042,-0.023906312921860563
ACH-000045,0.08561632228075218
ACH-000047,-0.06534781223071298
ACH-000052,-0.0792912922091935
ACH-000053,-0.019715975469730126
ACH-000054,-0.07112901195064908
ACH-000055,-0.06275950731169064
ACH-000060,0.056138204201458916
ACH-000067,-0.14929972788247395
ACH-000070,-0.07554570239317207
ACH-000075,0.163379027020413
ACH-000078,0.025351515028918258
ACH-000082,-0.04196935580591358
ACH-000085,-0.0614045289142345
ACH-000086,0.11001785572706503
ACH-000087,-0.01111846582126879
ACH-000092,-0.04384086949732162
ACH-000095,-0.03171639860674225
ACH-000097,0.02634650430636365
ACH-000098,0.03505217695184591
ACH-000099,0.05990578982627767
ACH-000108,0.11107261278707828
ACH-000113,-0.045493748499270785
ACH-000116,-0.008479642395397783
ACH-000118,0.05191277507076402
ACH-000120,0.06414751633038926
ACH-000123,-0.03877019500934729
ACH-000127,0.023319826144908268
ACH-000128,0.15037833044907314
ACH-000132,0.0071029327492132125
ACH-000133,-0.00844703888172825
ACH-000137,-0.0873999501279753
ACH-000138,0.08670444541831968
ACH-000142,0.016897212547717234
ACH-000143,-0.12860120210716544
ACH-000146,-0.025197507725233884
ACH-000148,0.0852478968065886
ACH-000150,0.08183341511609149
ACH-000152,0.05607666914566458
ACH-000153,-0.011824278064108127
ACH-000159,0.05348211051969255
ACH-000160,-0.0531268183019314
ACH-000163,0.16128327035181114
ACH-000167,0.04882096178817366
ACH-000168,0.062043468494821875
ACH-000169,-0.03148355383712646
ACH-000178,0.02749069070339533
ACH-000183,0.024524884221548384
ACH-000188,0.0719604801456618
ACH-000189,-0.3741448993282562
ACH-000190,-0.12899706896070698
ACH-000198,-0.012246842853610312
ACH-000203,0.1480428836719128
ACH-000204,-0.032761799526956584
ACH-000206,0.02379882322188298
ACH-000207,0.015043067290872625
ACH-000208,0.08202814040332275
ACH-000210,-0.09773326105955757
ACH-000211,-0.0074628018303935315
ACH-000215,-0.002115128850945834
ACH-000221,-0.025970797401597027
ACH-000222,0.12579232982927505
ACH-000223,0.10220927520076864
ACH-000226,-0.14869094399112845
ACH-000227,0.01175333018375229
ACH-000228,0.14757813353136348
ACH-000231,0.07066365071286716
ACH-000232,0.027967494573914058
ACH-000233,0.09897727285424332
ACH-000234,0.09948854220886123
ACH-000235,0.024508275010028696
ACH-000237,0.09177596815457913
ACH-000238,0.03822051644501462
ACH-000242,0.3379143277226813
ACH-000243,-0.012560335308609165
ACH-000244,-0.044017434348006576
ACH-000246,0.09358165362829296
