,KDM1A (23028)
ACH-000148,-0.23549178192979325
ACH-000150,-0.4275549449518087
ACH-000152,-0.2628005241776411
ACH-000153,-0.5800757586044185
ACH-000159,-0.13475228973903025
ACH-000160,-0.02182229785213719
ACH-000163,-0.1397436359574478
ACH-000167,-0.0103218660448729
ACH-000168,-0.11092995681368747
ACH-000169,-0.20496090357011612
ACH-000178,-0.2020570987075504
ACH-000183,-0.3973452086651295
ACH-000188,-0.2438571142420935
ACH-000189,0.2217496870428652
ACH-000190,-0.08957632386989149
ACH-000198,-0.25342257494582354
ACH-000203,-0.13009757797731375
ACH-000204,0.09671414099060108
ACH-000206,-0.2345055315152764
ACH-000207,-0.13004174724193365
ACH-000208,-0.2779066651504232
ACH-000210,0.17709248721067328
ACH-000211,-0.11983931613011807
ACH-000215,-0.12791304331390482
ACH-000221,-0.12152137879227196
ACH-000222,-0.1307987279964706
ACH-000223,-0.2587308789185795
ACH-000226,-0.3273794909426101
ACH-000227,-0.490952535075604
ACH-000228,-0.2110674343515037
ACH-000231,-0.12167363129162878
ACH-000232,-0.11062134627987366
ACH-000233,-0.3021566599239343
ACH-000234,-0.23061097020400806
ACH-000235,-0.2661287548798025
ACH-000237,-0.2296610989820757
ACH-000238,-0.2701947350561877
ACH-000242,-0.2671677380964291
ACH-000243,-0.2996193741626451
ACH-000244,-0.2771778552859489
ACH-000246,-0.0326395796817322
ACH-000248,-0.38210601879386297
ACH-000250,-0.14674762348516632
ACH-000251,-0.2121576042602667
ACH-000252,-0.2363776356273735
ACH-000253,-0.27330338780654184
ACH-000255,-0.20313646449239015
ACH-000256,-0.13673667204762818
ACH-000257,-0.2477452506702757
ACH-000258,-0.13242217771738615
ACH-000259,-0.3778458158338023
ACH-000260,-0.30084711663765984
ACH-000261,-0.16125100798272032
ACH-000262,-0.19413789661608935
ACH-000263,-0.3490440139315555
ACH-000264,-0.01831044518552053
ACH-000265,-0.2676545141268276
ACH-000266,-0.17067688536963424
ACH-000272,-0.20972711632870644
ACH-000274,-0.24696403888574725
ACH-000277,-0.2733497421229333
ACH-000278,-0.2159784205470452
ACH-000279,-0.3207741969179021
ACH-000280,-0.16394510600746764
ACH-000281,-0.18346806222166812
ACH-000288,-0.19080178044136675
ACH-000291,-0.29311990390137616
ACH-000293,-0.202765477329682
ACH-000294,0.06605274511266616
ACH-000295,-0.4021106694046325
ACH-000296,-0.18883878528462272
ACH-000302,-0.2206784947038276
ACH-000304,-0.3723689339877828
ACH-000307,-0.3164177173470274
ACH-000308,-0.13697110484555208
ACH-000310,-0.1899621958785636
ACH-000311,-0.21607813576409976
ACH-000312,-0.17430224969776914
ACH-000315,-0.017445165587892816
ACH-000316,-0.20736126398406948
ACH-000317,-0.29884422683567713
ACH-000318,-0.24980028665244786
ACH-000319,-0.17383895094680665
ACH-000320,-0.2289663513514229
ACH-000322,-0.11934012418935393
ACH-000323,-0.2162628676007733
ACH-000324,-0.1822743946755052
ACH-000329,-0.013136598636674228
ACH-000330,-0.3825417768370569
ACH-000331,-0.33019560734739817
ACH-000332,-0.06583418698567538
ACH-000334,0.006457072530573739
ACH-000335,-0.008451275296918241
ACH-000336,-0.3838712509112729
ACH-000337,-0.4387603239685752
ACH-000338,-0.6321367769148953
ACH-000339,-0.29106144034377435
ACH-000341,-0.18877555360928044
ACH-000348,-0.23758777819800725
ACH-000350,-0.1646755866244853
ACH-000352,-0.2435172800858731
ACH-000356,-0.20142973863156324
ACH-000361,-0.14322683807362485
ACH-000362,-0.308245136728531
ACH-000363,-0.11825394440897476
ACH-000364,-0.2458642653208773
ACH-000365,-0.20921836520667764
ACH-000366,-0.2259585580414391
ACH-000368,-0.16336385788557994
ACH-000374,-0.4615786719299463
ACH-000375,-0.32744265758250657
ACH-000376,-0.1638948514389633
ACH-000381,-0.2940742980247469
ACH-000383,-0.19144954503151898
ACH-000387,-0.19022538356018964
ACH-000389,-0.2638983322435517
ACH-000390,-0.08441015191122134
ACH-000393,-0.2103444872652718
ACH-000395,-0.749291861397908
ACH-000396,-0.2641586292061449
ACH-000397,-0.3886572474102899
ACH-000401,-0.2594577226409681
ACH-000402,-0.20800057250712267
ACH-000403,-0.2883322347265304
ACH-000404,-0.1289698828623322
ACH-000406,-0.11232555204656217
ACH-000407,-0.2713124261608683
ACH-000408,-0.183711501103021
ACH-000410,-0.03905843474696385
ACH-000411,-0.308204785215148
ACH-000414,-0.4563851534148017
ACH-000415,-0.11691728338320552
ACH-000416,-0.26340380852053197
ACH-000420,-0.0009625629028474279
ACH-000421,-0.3476410744955993
ACH-000424,-0.43118850479752135
ACH-000425,-0.1877295347703036
ACH-000426,-0.4415672600246529
ACH-000427,-0.3914160126722224
ACH-000433,-0.14842497180042488
ACH-000435,-0.23225718107532514
ACH-000436,-0.15281967570715246
ACH-000444,-0.1411238612240204
ACH-000445,-0.2298480925690403
ACH-000448,-0.210136192240554
ACH-000450,-0.12416924621261585
ACH-000452,-0.14616380842615473
ACH-000454,-0.07542030949028318
ACH-000458,-0.27317022308229433
ACH-000459,-0.2521201021152287
ACH-000460,-0.15975256281997025
ACH-000461,-0.3699299262019143
ACH-000463,-0.3342460701882265
ACH-000464,-0.17367411608444586
ACH-000466,-0.3836295147896347
ACH-000467,-0.3588804120576711
ACH-000468,-0.19149240288650854
ACH-000469,-0.07160643865686897
ACH-000470,-0.13062798023425193
ACH-000471,-0.08443020167781534
ACH-000472,-0.17583030022858714
ACH-000473,-0.22979445465080303
ACH-000475,-0.2603796766260066
ACH-000476,-0.13171608830781267
ACH-000477,-0.44907259736806604
ACH-000479,-0.004084932901510617
ACH-000480,-0.3466584174456233
ACH-000481,-0.1741447181262741
ACH-000483,-0.09728705693662602
ACH-000484,-0.2278607353197856
ACH-000485,-0.30898698746467024
ACH-000486,-0.1425733689779292
ACH-000487,-0.11201498183628823
ACH-000488,-0.18505785606844227
ACH-000490,-0.2372023915175851
ACH-000491,-0.1094495155485058
ACH-000495,0.07775571219500327
ACH-000496,-0.2688570255735926
ACH-000499,-0.1788156639045364
ACH-000500,-0.19334292437049708
ACH-000502,-0.19210927558986846
ACH-000503,-0.2821291623588853
ACH-000505,-0.16942475845517402
ACH-000507,-0.20257668502014806
ACH-000510,-0.11605627415359565
ACH-000511,-0.23136779668402346
ACH-000512,-0.3496579159335648
ACH-000516,-0.16530601714299567
ACH-000517,-0.230688816460226
ACH-000518,-0.1511788942431704
ACH-000520,-0.18314611207331613
ACH-000521,-0.265322184032259
ACH-000522,-0.19773146960448298
ACH-000524,-0.1506249889721099
ACH-000527,-0.2651252911277635
ACH-000528,-0.3394517657366197
ACH-000537,-0.44801096477538305
ACH-000541,-0.5644226104801885
ACH-000542,-0.12642962058519872
ACH-000544,-0.12382596802448427
ACH-000545,-0.09640158824061186
ACH-000547,-0.15834524705870948
ACH-000548,-0.4156988197045688
ACH-000549,-0.3926866939738232
ACH-000550,-0.24945536366636714
ACH-000552,-0.2902880978113578
ACH-000556,-0.02619270617555547
ACH-000557,-0.3226244176545867
ACH-000569,-0.5291792530930489
ACH-000570,-0.20541840558003946
ACH-000571,-0.001738171857961119
ACH-000573,-0.21110770066244253
ACH-000576,-0.53075130577542
ACH-000579,-0.009581525075894423
ACH-000580,-0.1778864339176498
ACH-000584,-0.12781607062049186
ACH-000585,-0.3531291394320491
ACH-000588,-0.38003956646946135
ACH-000589,-0.2882199282863737
ACH-000591,-0.08997015437576678
ACH-000593,-0.0945692279546759
ACH-000600,-0.18256454852256399
ACH-000601,-0.09784426889376842
ACH-000605,-0.2477205409090844
ACH-000606,-0.13312256418743426
ACH-000608,-0.13976470804115715
ACH-000614,-0.16487698214916124
ACH-000616,-0.2770426327580755
ACH-000618,-0.2297464811960268
ACH-000619,-0.2100064351250339
ACH-000620,-0.23250586332485024
ACH-000621,-0.3065334069951069
ACH-000622,-0.2139289237574228
ACH-000623,-0.0382830507488386
ACH-000624,-0.08371481927291191
ACH-000627,-0.17853083092164262
ACH-000630,-0.09116614178802816
ACH-000631,0.17700775743474526
ACH-000632,-0.1899418360511438
ACH-000633,-0.4089629764683228
ACH-000637,-0.21981110961370065
ACH-000638,-0.02034721359008633
ACH-000646,-0.4301776451941979
ACH-000647,-0.08166269075440959
ACH-000648,-0.08754990356812717
ACH-000649,-0.17851585335521475
ACH-000651,-0.15838939009097988
ACH-000652,-0.2841663795059881
ACH-000653,-0.23657938869902706
ACH-000657,-0.07222705264751664
ACH-000658,-0.17622409603528627
ACH-000661,-0.1967188822088252
ACH-000662,-0.21082531518683972
ACH-000663,-0.1847043889302024
ACH-000665,-0.1913919484865143
ACH-000671,-0.16182303611896304
ACH-000672,-0.41532103450725216
ACH-000673,-0.3695410287131638
ACH-000676,-0.10826458293662976
ACH-000677,-0.17761699987138407
ACH-000681,-0.07963533437733981
ACH-000683,-0.2698800293571171
ACH-000684,-0.04513142243756832
ACH-000688,-0.5634214772879094
ACH-000693,0.03960379450461387
ACH-000694,-0.17661835343508256
ACH-000695,-0.41626146167291095
ACH-000696,-0.2067508400400412
ACH-000697,-0.0946875157645595
ACH-000699,-0.26044469497231243
ACH-000701,-0.1941903196060865
ACH-000706,-0.16204717528762738
ACH-000711,-0.22367068600331436
ACH-000713,-0.19533664515457688
ACH-000714,-0.3627348429377295
ACH-000718,-0.17997969016835685
ACH-000720,-0.2622547491000166
ACH-000721,-0.28541073987603643
ACH-000724,-0.17618668377046595
ACH-000725,-0.31113833027769466
ACH-000732,-0.25487256366376104
ACH-000734,-0.12902165848019048
ACH-000735,-0.20040123838767404
ACH-000736,-0.2846116909754535
ACH-000738,-0.22824300331610026
ACH-000746,-0.2057462205293132
ACH-000747,-0.3159852154509593
ACH-000748,-0.2252514365361433
ACH-000753,-0.12639784486922542
ACH-000756,-0.03915162941606523
ACH-000757,-0.1519809490767393
ACH-000758,0.03625663109079077
ACH-000760,-0.06527151027796348
ACH-000762,-0.12683229696255147
ACH-000763,-0.3533787846740448
ACH-000764,-0.3151284515264752
ACH-000765,-0.3888604013029856
ACH-000766,-0.4220334649790231
ACH-000767,-0.3756990729143474
ACH-000768,-0.34571276508288695
ACH-000769,-0.2355460645215537
ACH-000770,-0.4294986880853047
ACH-000771,-0.4337178299971123
ACH-000773,-0.09619469310611703
ACH-000776,-0.13718366610083554
ACH-000777,-0.3243041561799949
ACH-000778,-0.09642566688138003
ACH-000781,-0.10880387373771601
ACH-000782,-0.2360022444102752
ACH-000783,-0.15493073208119465
ACH-000784,-0.1319589481519837
ACH-000785,-0.3159961865576162
ACH-000787,-0.10235088041606308
ACH-000788,-0.2158971002083329
ACH-000791,-0.17908661621388255
ACH-000792,-0.07651010206266151
ACH-000794,-0.2904733736523529
ACH-000796,-0.20095667363164849
ACH-000798,-0.06191996150247859
ACH-000799,-0.13247733473602552
ACH-000800,-0.1981694756089757
ACH-000802,-0.3625646262136129
ACH-000804,-0.13785633363234548
ACH-000805,-0.2363445128142597
ACH-000809,-0.11649715789415414
ACH-000810,-0.6082447665492503
ACH-000811,-0.08335564737184639
ACH-000817,-0.049509593682001085
ACH-000819,-0.2395204609954378
ACH-000820,0.08004083157975493
ACH-000821,-0.30124758381324124
ACH-000822,-0.23333997301046924
ACH-000823,-0.09843197803179453
ACH-000824,-0.17481322236992097
ACH-000827,-0.3047258805050048
ACH-000829,-0.1021908495878984
ACH-000831,-0.4000591093760107
ACH-000832,-0.3401271675760569
ACH-000833,-0.08892176521944176
ACH-000834,-0.2106302176142456
ACH-000835,-0.2041201502622695
ACH-000836,0.22511646432448712
ACH-000837,-0.13291692333767705
ACH-000838,-0.1828301935624622
ACH-000839,-0.3371425952272925
ACH-000840,-0.2595005331599587
ACH-000841,-0.3209315173891559
ACH-000843,-0.19703933622202516
ACH-000846,-0.14746133450142154
ACH-000847,-0.17829990854108207
ACH-000848,-0.368229548704673
ACH-000849,0.015642349485696958
ACH-000851,-0.3205148285081754
ACH-000855,-0.12799949589353768
ACH-000856,-0.2664547580110316
ACH-000858,-0.09492366149516704
ACH-000859,-0.05598701150205288
ACH-000861,-0.4432041074941061
ACH-000862,-0.36166701119342987
ACH-000865,-0.1663199241619316
ACH-000866,-0.1131693283762163
ACH-000867,-0.04583195811102634
ACH-000869,-0.11344373866042015
ACH-000872,-0.2369685156395152
ACH-000873,-0.2945216084885249
ACH-000876,-0.2202269299924423
ACH-000878,0.17630001344759322
ACH-000880,-0.1954780570196458
ACH-000881,-0.2393554414187755
ACH-000882,-0.1930670756859379
ACH-000884,-0.2592696846469941
ACH-000885,-0.0946880733572541
ACH-000887,-0.23714701107920236
ACH-000889,-0.2576152730341616
ACH-000896,-0.1089369196508704
ACH-000898,-0.247431565050842
ACH-000900,-0.1743863054504997
ACH-000901,-0.12691402281529868
ACH-000905,-0.31262728445710153
ACH-000906,-0.08315552879571146
ACH-000907,-0.4104193751563696
ACH-000910,-0.2139117499918876
ACH-000911,-0.3833820563615017
ACH-000912,-0.07897582747470361
ACH-000913,-0.2502565623169592
ACH-000915,-0.1391868854861261
ACH-000916,-0.4141622649644152
ACH-000917,-0.4700500574596921
ACH-000920,-0.06563640210641042
ACH-000921,-0.28120862808086605
ACH-000924,-0.2358517673184197
ACH-000926,-0.1693234953986038
ACH-000928,-0.2319624635894997
ACH-000929,-0.11101242228908002
ACH-000932,-0.4353545516162754
ACH-000935,-0.1630786370052279
ACH-000936,-0.08336405615398869
ACH-000937,-0.18708774738615366
ACH-000938,-0.013018565653716195
ACH-000939,0.10429316014010374
ACH-000941,-0.3383690166724612
ACH-000943,-0.09871079834528078
ACH-000946,-0.2091286675538601
ACH-000947,-0.2581413686834142
ACH-000948,-0.20224375870082434
ACH-000950,-0.4471925411967284
ACH-000953,-0.25864280613741514
ACH-000954,0.0875764808233993
ACH-000957,-0.12363289294821067
ACH-000958,-0.3322713963408005
ACH-000960,0.05146433925145446
ACH-000963,-0.09687870988400868
ACH-000968,-0.3065849402020667
ACH-000969,-0.13829521324666008
ACH-000972,0.015207513893455597
ACH-000973,-0.0946637976941305
ACH-000974,-0.20754872529396334
ACH-000978,-0.23665947909264706
ACH-000984,-0.3054903724490809
ACH-000986,-0.101692927432806
ACH-000988,-0.2733655451979023
ACH-000993,-0.05059051259549456
ACH-000994,-0.3056863067447154
ACH-000996,-0.4125693024629249
ACH-001001,-0.02132159801842469
ACH-001020,0.061707266384475684
ACH-001028,-0.1225372734340888
ACH-001031,-0.32743713249417106
ACH-001038,-0.19834341374120493
ACH-001048,0.003395959235356745
ACH-001050,-0.12313300437305386
ACH-001053,-0.17187638035510913
ACH-001054,-0.2724753816640676
ACH-001061,-0.1193415270387633
ACH-001067,-0.09369273873226884
ACH-001075,-0.2463746888924055
ACH-001096,-0.07862795014559266
ACH-001111,-0.27830425574928896
ACH-001119,-0.06818483989740165
ACH-001128,0.419187560051964
ACH-001134,0.08731648548695306
ACH-001151,-0.17512620728863434
ACH-001163,-0.21730623151253106
ACH-001164,-0.16798887682488164
ACH-001183,-0.098121375664025
ACH-001192,-0.20827633321193295
ACH-001193,-0.31488120583001405
ACH-001196,-0.3016177307048094
ACH-001197,-0.2151926681024426
ACH-001205,-0.19143475071059976
ACH-001211,-0.04261566952432623
ACH-001212,-0.387542420734322
ACH-001228,-0.17779681765478075
ACH-001232,-0.2550598574306489
ACH-001239,-0.18198623426119406
ACH-001270,-0.29349927029863543
ACH-001274,-0.24346153734611
ACH-001275,-0.3661838319843521
ACH-001277,-0.1701175162966151
ACH-001278,-0.3668326805766513
ACH-001280,-0.3102715851604554
ACH-001283,-0.030528245051278408
ACH-001289,-0.1962338226438492
ACH-001300,-0.19236985125568531
ACH-001301,0.013265605211448334
ACH-001302,-0.07361064839131969
ACH-001306,-0.0865833157904428
ACH-001318,-0.2592550714105725
ACH-001322,-0.19533021428778075
ACH-001328,-0.09198512152636544
ACH-001332,-0.3661451444669432
ACH-001336,-0.1119829532545422
ACH-001346,-0.10899769153467008
ACH-001353,-0.29269932921638714
ACH-001354,-0.4435703638300593
ACH-001367,-0.1841570778413699
ACH-001368,-0.022670835443299286
ACH-001374,-0.0945397868252135
ACH-001377,-0.4533894551212207
ACH-001380,-0.21003561503007293
ACH-001391,-0.18674516054837514
ACH-001408,-0.2403470676158881
ACH-001430,-0.030961589136550206
ACH-001431,-0.18370495092284755
ACH-001450,-0.2478708359326413
ACH-001496,-0.1935763831651658
ACH-001500,-0.2283296204959647
ACH-001523,-0.01206468310394716
ACH-001532,-0.18095467699845327
ACH-001550,-0.05689443191753736
ACH-001552,-0.3446172113347112
ACH-001554,-0.34931939298710685
ACH-001654,-0.1788648343202385
ACH-001735,-0.29818183124939623
ACH-001736,-0.4324250460567681
ACH-001737,-0.10489660588855602
ACH-001740,-0.34200821731309616
ACH-001745,-0.37333213080171795
ACH-001765,-0.3249981731759044
