,MAP2K6 (5608)
ACH-000004,0.058427000931999214
ACH-000005,0.01238757312193328
ACH-000007,-0.006962065244131557
ACH-000009,-0.07939772718396719
ACH-000011,-0.051058045843283134
ACH-000012,0.027592697627488595
ACH-000013,-0.0025792067114127864
ACH-000014,-0.08175203748730864
ACH-000015,-0.055710527759368036
ACH-000017,0.13431290940818774
ACH-000018,-0.0895209549077602
ACH-000019,-0.07154651006656543
ACH-000021,-0.10319382250024513
ACH-000022,0.0710711129416431
ACH-000025,-0.0926315009246912
ACH-000028,-0.02788262166378758
ACH-000030,4.854471387404553e-05
ACH-000035,0.021591702007423084
ACH-000036,0.04408147187996925
ACH-000037,-0.0624483867859322
ACH-000039,-0.06519244920782635
ACH-000040,-0.06607513521376407
ACH-000041,-0.29072675329902664
ACH-000042,-0.010721977125398713
ACH-000045,-0.1032454868175522
ACH-000047,-0.08435392906971162
ACH-000052,0.032777847076777784
ACH-000053,-0.014268764830981141
ACH-000054,-0.08834693366185585
ACH-000055,0.036065442827784136
ACH-000060,-0.06615005488242627
ACH-000067,-0.11117513783161463
ACH-000070,-0.2443601780377347
ACH-000075,0.017940969261451382
ACH-000078,-0.037028490170239514
ACH-000082,0.01943543316760116
ACH-000085,-0.010510274978012513
ACH-000086,-0.019074835294682083
ACH-000087,-0.29248148848704497
ACH-000092,0.010594677699757344
ACH-000095,-0.13009659689118144
ACH-000097,-0.03891625284618725
ACH-000098,-0.14224400920676836
ACH-000099,-0.15125048403059124
ACH-000108,0.046290707924707235
ACH-000113,-0.03166214145077643
ACH-000116,-0.10707949666543723
ACH-000118,-0.056278692467337806
ACH-000120,-0.16625833215611552
ACH-000123,-0.0982397127397924
ACH-000127,-0.120857170689576
ACH-000128,0.004546920057504903
ACH-000132,-0.031288969623643456
ACH-000133,-0.023876586581839783
ACH-000137,0.007300997406922511
ACH-000138,-0.10092334547799894
ACH-000142,-0.21947398643784333
ACH-000143,-0.1807718945527564
ACH-000146,-0.029781257537514264
ACH-000148,0.013974612751195487
ACH-000150,-0.10872593070399883
ACH-000152,-0.14204143848862558
ACH-000153,-0.035800934920648245
ACH-000159,-0.0984217235953702
ACH-000160,-0.09535396535299194
ACH-000163,-0.052698748094994835
ACH-000167,-0.2281451970968581
ACH-000168,-0.253840630357337
ACH-000169,-0.07216245947794861
ACH-000178,-0.05062432727191192
ACH-000183,-0.16840793128137696
ACH-000188,-0.08065072320905692
ACH-000189,0.06288253448324402
ACH-000190,-0.010855704216794113
ACH-000198,0.023856147561808524
ACH-000203,0.06708926510593728
ACH-000204,-0.1798210658403174
ACH-000206,-0.05206406850247351
ACH-000207,0.012224562248603748
ACH-000208,0.1139331536681233
ACH-000210,-0.046353341012322864
ACH-000211,-0.06923550602827308
ACH-000215,-0.06257155443954061
ACH-000221,0.024945923230001464
ACH-000222,-0.12480861882386833
ACH-000223,0.032628157034689784
ACH-000226,0.12018774802030155
ACH-000227,-0.04844766125207403
ACH-000228,-0.02152941655762862
ACH-000231,-0.08462558110727084
ACH-000232,-0.06536230998925448
ACH-000233,-0.0679540787080374
ACH-000234,0.02117712879812717
ACH-000235,0.0017414583083348385
ACH-000237,0.08294384445036716
ACH-000238,-0.2122457640494176
ACH-000242,0.019685634687322155
ACH-000243,-0.052441183777326414
ACH-000244,-0.14816269308425925
ACH-000246,-0.03466568620254818
ACH-000248,-0.3146895964406764
ACH-000250,-0.07909767931947463
ACH-000251,-0.11850311953057625
ACH-000252,-0.08038362021466028
ACH-000253,-0.09516023269092387
ACH-000255,-0.10794803597674672
ACH-000256,0.021887353867265195
ACH-000257,0.03151907363305966
ACH-000258,-0.11947783680107317
ACH-000259,-0.05503617064706968
ACH-000260,-0.11882607892263845
ACH-000261,-0.09951319220438276
ACH-000262,-0.0321095479304224
ACH-000263,0.0992164336296361
ACH-000264,-0.08169847530624785
ACH-000265,0.0049925757415159346
ACH-000266,-0.021546150481424147
ACH-000272,-0.09704911095052283
ACH-000274,-0.07261442893125214
ACH-000277,-0.2196773705031815
ACH-000278,0.008947003609513414
ACH-000279,-0.25989369127034817
ACH-000280,0.11825607228976576
ACH-000281,0.06042786750604502
ACH-000288,-0.09712686958402214
ACH-000291,0.03773070546501271
ACH-000293,-0.013611543821873129
ACH-000294,-0.04576968728892065
ACH-000295,-0.09063215066912647
ACH-000296,0.134050033382782
ACH-000302,-0.01382913963117799
ACH-000304,-0.11828139628546755
ACH-000307,0.008828239860263926
ACH-000308,0.032214133869483
ACH-000310,-0.2226560370307596
ACH-000311,0.03978747540193064
ACH-000312,-0.06965319736256392
ACH-000315,-0.0076182029538731325
ACH-000316,-0.14682743798366946
ACH-000317,0.07176705330620524
ACH-000318,0.10551556045554844
ACH-000319,-0.08300351305391886
ACH-000320,0.07417321527355646
ACH-000322,-0.08446699877924292
ACH-000323,-0.21797307937771654
ACH-000324,0.022062293327981892
ACH-000329,-0.06056189732466547
ACH-000330,-0.1417601987311229
ACH-000331,0.008779004982614507
ACH-000332,-0.0790964763247901
ACH-000334,0.010169609980592735
ACH-000335,0.040628638366787484
ACH-000336,0.3080981985006127
ACH-000337,-0.1303091894662289
ACH-000338,0.32496754797002386
ACH-000339,-0.0989480372693971
ACH-000341,-0.03996218158435756
ACH-000348,-0.007711514865237305
ACH-000350,-0.06562472038074968
ACH-000352,-0.05593526978287757
ACH-000356,-0.038966998021957855
ACH-000361,-0.05479209040153446
ACH-000362,0.04820925392416495
ACH-000363,-0.10192877838693336
ACH-000364,0.09889683713919332
ACH-000365,-0.1720480921612699
ACH-000366,-0.031677083745838504
ACH-000368,0.0537362305564408
ACH-000374,-0.0634268527694872
ACH-000375,0.08318021522118818
ACH-000376,-0.043369700678536884
ACH-000381,0.02519069317911773
ACH-000383,-0.0976857104682758
ACH-000387,-0.03238215349369468
ACH-000389,-0.0839594345885384
ACH-000390,-0.24947007433500426
ACH-000393,0.09291033659764046
ACH-000395,0.06971546711628447
ACH-000396,0.032607202933315475
ACH-000397,0.06669850890054863
ACH-000401,0.017421611846659333
ACH-000402,0.04937567611328974
ACH-000403,-0.015506694003375388
ACH-000404,0.0673445852394057
ACH-000406,0.00487104692501036
ACH-000407,-0.1398158604629938
ACH-000408,0.03312494488679659
ACH-000410,-0.21942613032481376
ACH-000411,-0.02611705180778821
ACH-000414,-0.05961010248104396
ACH-000415,-0.08901956779556065
ACH-000416,-0.16080779293037234
ACH-000420,0.01166159903988913
ACH-000421,0.007063972124637209
ACH-000424,-0.3352350456375193
ACH-000425,-0.10232573435638684
ACH-000426,-0.016135936649932226
ACH-000427,-0.16076319111374884
ACH-000433,-0.021886546780027282
ACH-000435,-0.006463364118338114
ACH-000436,-0.054275515420335985
ACH-000444,-0.037927416528855874
ACH-000445,0.008621214073128906
ACH-000448,0.012392559676315423
ACH-000450,-0.10041169224627068
ACH-000452,-0.04507738170885324
ACH-000454,-0.0098150277155765
ACH-000458,0.07403090932962768
ACH-000459,0.03861094987856257
ACH-000460,-0.014153118956999234
ACH-000461,0.03899315173433157
ACH-000463,0.057260530922569434
ACH-000464,0.1063323888319026
ACH-000466,-0.04564117493896834
ACH-000467,-0.001104866476138583
ACH-000468,-0.08839853434038691
ACH-000469,-0.016556687189950885
ACH-000470,-0.06411023264293804
ACH-000471,-0.05791942657261885
ACH-000472,-0.07819586061530423
ACH-000473,-0.034250124000038434
ACH-000475,-0.09293395707800638
ACH-000476,-0.015727575708571615
ACH-000477,-0.006839186128166187
ACH-000479,0.06808932101293921
ACH-000480,-0.14864139478899568
ACH-000481,0.008348054587724012
ACH-000483,-0.028495664279725764
ACH-000484,-0.08793114861303172
ACH-000485,0.043049933837899935
ACH-000486,0.028897827658937118
ACH-000487,-0.002945894280628941
ACH-000488,-0.10365573234353102
ACH-000490,0.032462867788576544
ACH-000491,-0.016143324752358856
ACH-000495,0.08392458905770353
ACH-000496,-0.047486332816181975
ACH-000499,-0.09267789989721728
ACH-000500,-0.1518921068688573
ACH-000502,-0.024432304140518498
ACH-000503,0.0710444934230285
ACH-000505,-0.08719414538589329
ACH-000507,-0.14018324350370226
ACH-000510,-0.0169123960244926
ACH-000511,-0.01059474631816907
ACH-000512,-0.10185564754925584
ACH-000516,-0.035067148869404645
ACH-000517,0.025353014422678483
ACH-000518,-0.0014899959554339824
ACH-000520,-0.05013417176173183
ACH-000521,-0.08166341480293322
ACH-000522,-0.02811375418460581
ACH-000524,-0.07519761937219054
ACH-000527,-0.054162469103265394
ACH-000528,0.010461069871518942
ACH-000537,0.08515289858692945
ACH-000541,-0.06048663498737021
ACH-000542,-0.037598813654181926
ACH-000544,-0.1670787177938358
ACH-000545,-0.05289960439402455
ACH-000547,-0.09408987678408387
ACH-000548,-0.10745410396712578
ACH-000549,0.005294230016886323
ACH-000550,-0.09250820021520614
ACH-000552,-0.017574008365139688
ACH-000556,-0.131623180920829
ACH-000557,0.06697776844211607
ACH-000569,-0.06304567689926738
ACH-000570,-0.09294933094123746
ACH-000571,-0.033438858563159965
ACH-000573,0.04773785471673553
ACH-000576,-0.3235021075456503
ACH-000579,-0.015213620110682224
ACH-000580,0.006724205577378299
ACH-000584,0.033081999664886085
ACH-000585,-0.23212525437756254
ACH-000588,0.08384192829850358
ACH-000589,0.014042758576600431
ACH-000591,-0.07806785642334861
ACH-000593,0.006942801941020163
ACH-000600,-0.005727283029913823
ACH-000601,-0.022695950959916892
ACH-000605,-0.07516462667253747
ACH-000606,-0.07127658329699725
ACH-000608,-0.019286749988677288
ACH-000614,0.08182944619037323
ACH-000616,-0.06024218284517685
ACH-000618,-0.028528008276701475
ACH-000619,0.07089151068837046
ACH-000620,-0.0039843089874514815
ACH-000621,-0.09357980333525276
ACH-000622,-0.1537349557662139
ACH-000623,-0.11370681420215124
ACH-000624,-0.07608929970488901
ACH-000627,-0.07568838349537993
ACH-000630,-0.01439597440351811
ACH-000631,0.16815170073460853
ACH-000632,-0.07014459200574191
ACH-000633,-0.033684688001316715
ACH-000637,-0.1536317863666963
ACH-000638,0.030567356896990038
ACH-000646,-0.018225209602884568
ACH-000647,-0.16487383578401768
ACH-000648,-0.010843400421158248
ACH-000649,-0.07581954667786801
ACH-000651,-0.05299763463731858
ACH-000652,-0.12402931022169485
ACH-000653,0.006452243933023682
ACH-000657,-0.07561587686861983
ACH-000658,-0.18615269244528126
ACH-000661,-0.07058291182063671
ACH-000662,0.1327841601226013
ACH-000663,-0.08487360259092804
ACH-000665,-0.004974111838603061
ACH-000671,-0.016481109296715212
ACH-000672,-0.19405920425508816
ACH-000673,-0.14435108021107276
ACH-000676,-0.13781220185670726
ACH-000677,-0.005362394448759521
ACH-000681,-0.0752324298708811
ACH-000683,-0.058206503196610686
ACH-000684,0.005823329680413728
ACH-000688,-0.1372778370716543
ACH-000693,-0.07961700099336813
ACH-000694,-0.05736896997923147
ACH-000695,-0.14631353246864687
ACH-000696,-0.047372938939128834
ACH-000697,0.07371961069710661
ACH-000699,0.02675315894594589
ACH-000701,-0.12523491921886584
ACH-000706,-0.03285415721609964
ACH-000711,0.039649271550190684
ACH-000713,0.05546953414697315
ACH-000714,-0.04119621782564853
ACH-000718,-0.0179674166656848
ACH-000720,-0.03665311079704836
ACH-000721,-0.02203163962325741
ACH-000724,-0.09048281212221786
ACH-000725,-0.14655340177306464
ACH-000732,0.14253411428741633
ACH-000734,0.024866110456743938
ACH-000735,0.009140698968349976
ACH-000736,-0.011417457566908555
ACH-000738,-0.08034511110570748
ACH-000746,-0.04275137846841565
ACH-000747,0.05263513428144181
ACH-000748,-0.008092313048112221
ACH-000753,-0.06812012252338856
ACH-000756,-0.015377305457204947
ACH-000757,0.04560585540870754
ACH-000758,-0.07517274289845009
ACH-000760,-0.103930937763696
