,HECTD2 (143279)
ACH-000004,-0.15015035347295552
ACH-000005,-0.426735449481184
ACH-000007,-0.10139200032721092
ACH-000009,0.10678771949858706
ACH-000011,0.27363003791498763
ACH-000012,0.12400726576639208
ACH-000013,0.11064483881577968
ACH-000014,-0.15541428984770486
ACH-000015,0.0007761260894551682
ACH-000017,0.0005614652542423144
ACH-000018,-0.04229036574595715
ACH-000019,-0.0904125587381986
ACH-000021,0.059930978652541364
ACH-000022,0.02030839349900784
ACH-000025,-0.12415481650294395
ACH-000028,-0.03654277543611651
ACH-000030,0.036486588269201606
ACH-000035,-0.05015025609013205
ACH-000036,0.10651527170814504
ACH-000037,0.056579028556798874
ACH-000039,-0.19427118350681108
ACH-000040,-0.03197806994257882
ACH-000041,-0.06586487914551035
ACH-000042,0.11525715290963992
ACH-000045,0.03735981357891344
ACH-000047,-0.056141241773369634
ACH-000052,0.05380095251525907
ACH-000053,0.09690042990673256
ACH-000054,0.07803938608310486
ACH-000055,0.21558500145783768
ACH-000060,-0.009067993022567286
ACH-000067,-0.06611287684470657
ACH-000070,-0.0069180337569648325
ACH-000075,0.0524155967206799
ACH-000078,0.03542355692643511
ACH-000082,-0.0227695226864207
ACH-000085,-0.0526441102924361
ACH-000086,-0.027027374681332848
ACH-000087,0.026625676984934597
ACH-000092,0.016182470942498736
ACH-000095,0.054084300316332316
ACH-000097,-0.03076060700637912
ACH-000098,-0.16824415375678992
ACH-000099,0.04862765690613334
ACH-000108,0.05387417423156653
ACH-000113,0.04649816219321209
ACH-000116,-0.028305564415027438
ACH-000118,0.03846555168121234
ACH-000120,0.09550806819444893
ACH-000123,0.1420787480527288
ACH-000127,-0.011022986182724938
ACH-000128,-0.003493257869068172
ACH-000132,0.05669067381918608
ACH-000133,0.08402312063636026
ACH-000137,-0.02678126120721237
ACH-000138,-0.00852898901644423
ACH-000142,0.06639650359687027
ACH-000143,-0.0936101044373684
ACH-000146,-0.03345342386724247
ACH-000148,-0.05540081273649527
ACH-000150,0.07974434944799348
ACH-000152,0.028746766681321863
ACH-000153,0.17849691861932993
ACH-000159,0.03028104500438988
ACH-000160,-0.0904759347169998
ACH-000163,0.15534332676110388
ACH-000167,-0.0233481525871862
ACH-000168,0.1872861407225853
ACH-000169,0.07018446827958649
ACH-000178,-0.008514247994070434
ACH-000183,-0.1964946851596456
ACH-000188,0.08893367166979581
ACH-000189,0.10733181196917774
ACH-000190,-0.13127839747132122
ACH-000198,-0.04244229748939665
ACH-000203,0.3056492010365951
ACH-000204,-0.1281661363235066
ACH-000206,0.12638469207390562
ACH-000207,-0.21206647593462893
ACH-000208,-0.04200066220965721
ACH-000210,0.20305481367832096
ACH-000211,0.08338196373931521
ACH-000215,0.021668336483776536
ACH-000221,-0.006625016422864341
ACH-000222,0.1385269525513236
ACH-000223,-0.14519822034384025
ACH-000226,-0.02274654621893753
ACH-000227,0.06349551545877406
ACH-000228,0.008418651862857559
ACH-000231,-0.03652916227772711
ACH-000232,-0.019498141625577114
ACH-000233,0.15152701388351966
ACH-000234,0.08350392203224884
ACH-000235,0.04502058084941113
ACH-000237,0.02083954074303939
ACH-000238,-0.06495562538867261
ACH-000242,0.10805204379828992
ACH-000243,0.015849443046359327
ACH-000244,0.10786804315648968
ACH-000246,0.03636506144432895
ACH-000248,0.10448664100704402
ACH-000250,0.0097358502581186
ACH-000251,-0.1787382304509618
ACH-000252,0.14564028327193898
ACH-000253,0.07549203320152341
ACH-000255,0.017641906993968802
ACH-000256,-0.051906327969751434
ACH-000257,-0.16677279927099364
ACH-000258,0.039543200963410234
ACH-000259,0.0007607963458454994
ACH-000260,-0.1042945807739086
ACH-000261,-0.029452160924838787
ACH-000262,-0.046288766523874314
ACH-000263,-0.037442147245532784
ACH-000264,-0.1883213866053442
ACH-000265,-0.024032799435664918
ACH-000266,0.07900587732312354
ACH-000272,0.10392936204388968
ACH-000274,0.0900856470160772
ACH-000277,-0.009345470416950163
ACH-000278,0.07856515050230642
ACH-000279,-0.0006623367982604508
ACH-000280,0.1260909292575471
ACH-000281,0.05241308309703835
ACH-000288,-0.012387748691006364
ACH-000291,0.09007550524469936
ACH-000293,0.006616673682682329
ACH-000294,0.010907315473286593
ACH-000295,0.1732373495966533
ACH-000296,0.19079847136840494
ACH-000302,0.11568382171069515
ACH-000304,0.3515801937094076
ACH-000307,0.004587588222646712
ACH-000308,0.04725444766148995
