,HBQ1 (3049)
ACH-000168,-0.1116064022493398
ACH-000169,0.03656011356680583
ACH-000178,-0.13634357910317718
ACH-000183,0.1487104492383997
ACH-000188,-0.05372654582496519
ACH-000189,0.07886331823996913
ACH-000190,-0.14610331981016425
ACH-000198,-0.0591156997819529
ACH-000203,-0.12784810624990758
ACH-000204,0.09329003405335548
ACH-000206,-0.04627238331518031
ACH-000207,0.10555143787593098
ACH-000208,0.0994072947880279
ACH-000210,0.19395960326236072
ACH-000211,-0.030261293805473807
ACH-000215,-0.10406608825216898
ACH-000221,-0.15972543386361016
ACH-000222,0.032500802239142916
ACH-000223,0.05904318387036631
ACH-000226,0.16907284371813938
ACH-000227,-0.1345040440951261
ACH-000228,0.003128062288282381
ACH-000231,-0.11808988257313364
ACH-000232,0.06858802553572492
ACH-000233,0.09711691078590767
ACH-000234,-0.0820438641315968
ACH-000235,-0.018126527481130802
ACH-000237,-0.06171388287541256
ACH-000238,0.04599665059859275
ACH-000242,0.10418998148229676
ACH-000243,0.06667697679432256
ACH-000244,-0.06063171489952665
ACH-000246,-0.02695056104607374
ACH-000248,-0.06410357498784318
ACH-000250,-0.08600528230384173
ACH-000251,-0.034355357185455966
ACH-000252,0.013064701303224156
ACH-000253,-0.06416560417261169
ACH-000255,0.06787178244591445
ACH-000256,-0.034010332701087685
ACH-000257,-0.01878499466344226
ACH-000258,0.12942804732146612
ACH-000259,0.011890404299537392
ACH-000260,-0.15927597751635122
ACH-000261,-0.10071552371066284
ACH-000262,-0.05118383606732228
ACH-000263,0.29261911468595153
ACH-000264,-0.09052104668084686
ACH-000265,0.07574039338518361
ACH-000266,-0.06690605065402871
ACH-000272,-0.02192404915627061
ACH-000274,-0.0044638269731568005
ACH-000277,-0.1187472707159854
ACH-000278,-0.0864706124574227
ACH-000279,0.08737286154141273
ACH-000280,-0.2303640873160448
ACH-000281,-0.03521778907295571
ACH-000288,-0.09562302980588808
ACH-000291,-0.04267595022436285
ACH-000293,-0.0321301944485879
ACH-000294,-0.0016947992429300913
ACH-000295,0.035983514273088754
ACH-000296,-0.10593846344804776
ACH-000302,0.06267731733812958
ACH-000304,0.11638039054679003
ACH-000307,0.09101774246410564
ACH-000308,-0.07257601567571746
ACH-000310,-0.1830618438671092
ACH-000311,-0.003687688839679736
ACH-000312,-0.14675814027064454
ACH-000315,-0.0592285609994238
ACH-000316,0.00793695996518548
ACH-000317,0.09716910334983296
ACH-000318,0.06977878578393236
ACH-000319,-0.33379599442929864
ACH-000320,-0.023925221907512468
ACH-000322,-0.09798325766808813
ACH-000323,0.01821021239717491
ACH-000324,-0.1163964684467345
ACH-000329,-0.07678231465778225
ACH-000330,-0.014475987386030663
ACH-000331,-0.07416644357536689
ACH-000332,-0.03581372332925414
ACH-000334,0.2776913277618686
ACH-000335,0.01450507959304829
ACH-000336,0.07379629878263562
ACH-000337,-0.14875310102657222
ACH-000338,0.039230925723194164
ACH-000339,0.028484215012045774
ACH-000341,-0.23863432574000926
ACH-000348,-0.09477762129218344
ACH-000350,-0.18298020573975726
ACH-000352,-0.10983371528417864
ACH-000356,0.19760734968135354
ACH-000361,-0.02728696492992333
ACH-000362,0.05267981472062674
ACH-000363,-0.039685983774332766
ACH-000364,-0.016539599177059543
ACH-000365,0.09645239690090487
ACH-000366,-0.08975604601906495
ACH-000368,-0.21154779176842228
ACH-000374,0.13461842112477607
ACH-000375,-0.14300251453634516
ACH-000376,-0.0010343890933470854
ACH-000381,0.0195915026446002
ACH-000383,-0.0016994472414239069
ACH-000387,0.006635661810002233
ACH-000389,-0.007057121055379867
ACH-000390,0.01445492343347729
ACH-000393,-0.08782689200447735
ACH-000395,0.1639282772978592
ACH-000396,-0.009481253479214614
ACH-000397,-0.08017510902232901
ACH-000401,0.0298908307617824
ACH-000402,0.5002003886963262
ACH-000403,0.06526397688846464
ACH-000404,-0.15708426428229616
ACH-000406,-0.0004050138530896735
ACH-000407,-0.14967186009858702
ACH-000408,0.2336846147407448
ACH-000410,-0.015575524017454297
ACH-000411,-0.1225152877667379
ACH-000414,0.0355444119078284
ACH-000415,0.06767640701568492
ACH-000416,-0.048229805382965736
ACH-000420,-0.13223388525330035
ACH-000421,0.005197823509143505
ACH-000424,-0.06087617136493726
ACH-000425,-0.012710712274638884
ACH-000426,-0.01615464441218584
ACH-000427,-0.10491705387188932
ACH-000433,0.034464936706217635
ACH-000435,-0.007138020393538649
ACH-000436,0.0015164277158010845
ACH-000444,0.00786562865791235
ACH-000445,-0.03494676611500976
ACH-000448,0.012165736224791354
ACH-000450,-0.16433968564026574
ACH-000452,-0.060652758986272225
ACH-000454,0.033730351316164545
ACH-000458,-0.028314432740004288
ACH-000459,-0.11896114106536974
ACH-000460,-0.10331118756189976
ACH-000461,0.020948800065523524
ACH-000463,-0.07921018822622337
ACH-000464,-0.12239373695832162
ACH-000466,-0.15372661855031008
ACH-000467,-0.09805957964220403
ACH-000468,-0.013989646277005954
ACH-000469,0.08858983505279862
ACH-000470,0.02303623777571932
ACH-000471,-0.07439929106247857
ACH-000472,0.09170911825374617
ACH-000473,0.027770158258605567
ACH-000475,-0.10643153297104513
ACH-000476,-0.027482262687489614
ACH-000477,-0.040682349416039175
ACH-000479,0.1554722792841138
ACH-000480,-0.02010597512410827
ACH-000481,-0.052441876839726606
ACH-000483,-0.10028624476091803
ACH-000484,-0.06255380220144567
ACH-000485,0.10870866203687353
ACH-000486,0.050670406705418336
ACH-000487,-0.08233433409212741
ACH-000488,-0.0062704807656380045
ACH-000490,-0.05552959394757374
ACH-000491,0.009130138685990082
ACH-000495,0.036283486849340615
ACH-000496,-0.032468336828393764
ACH-000499,0.12909398519285964
ACH-000500,-0.0528435996077997
ACH-000502,-0.13740275888331593
ACH-000503,0.10486478957357276
ACH-000505,-0.0371113532135264
ACH-000507,-0.03215018733322853
ACH-000510,-0.044048580154034914
ACH-000511,0.09329380102086086
ACH-000512,0.2678584041540031
ACH-000516,-0.0057281870384164905
ACH-000517,-0.04047939131109414
ACH-000518,0.035771100297790515
ACH-000520,-0.05436373909587505
ACH-000521,-0.11149527704034767
ACH-000522,-0.0004199923627036589
ACH-000524,-0.061107416154604514
ACH-000527,-0.11944739172340195
ACH-000528,-0.04779236487969316
ACH-000537,-0.12127945841709654
ACH-000541,0.13994812133404425
ACH-000542,0.07955582121362798
ACH-000544,0.025486857778047982
ACH-000545,-0.010076929603702984
ACH-000547,-0.25200159316555154
ACH-000548,0.027203851136449426
ACH-000549,-0.10528607669608568
ACH-000550,-0.19630685157925729
ACH-000552,0.09799804298308856
ACH-000556,-0.21248639833633576
ACH-000557,-0.04568427172531117
ACH-000569,-0.3851108790707749
ACH-000570,-0.02873036287036672
ACH-000571,0.010873631810221513
ACH-000573,0.11984083538270555
ACH-000576,0.109441257033996
ACH-000579,0.03763273853219997
ACH-000580,-0.01973074545534973
ACH-000584,-0.01570511859447827
ACH-000585,-0.11809192966058872
ACH-000588,0.026958437107110125
ACH-000589,-0.05161325920859882
ACH-000591,0.014248895739833194
ACH-000593,0.06529473661299454
ACH-000600,-0.12647757416656533
ACH-000601,-0.015428947906308275
ACH-000605,0.13424669574019654
ACH-000606,-0.0036668317045820023
ACH-000608,-0.16531688263680194
ACH-000614,-0.08234258407404217
ACH-000616,-0.08883439100316133
ACH-000618,-0.027176215372010048
ACH-000619,0.05792277039922685
ACH-000620,-0.035969974666187475
ACH-000621,-0.08252803412426303
ACH-000622,-0.009234416786787242
ACH-000623,-0.03240198941230313
ACH-000624,-0.11208267031958928
ACH-000627,0.03706062802974559
ACH-000630,-0.06968828475239887
ACH-000631,0.2428636036446669
ACH-000632,0.00616399626026153
ACH-000633,-0.05479375028852215
ACH-000637,0.1449607983663919
ACH-000638,0.029376193172971226
ACH-000646,-0.1039465168196063
ACH-000647,-0.024290151285660075
ACH-000648,-0.029229198882915013
ACH-000649,-0.013608416143496829
ACH-000651,0.03972876354093858
ACH-000652,-0.18008155187275188
ACH-000653,0.033611729405115615
ACH-000657,-0.029652151962035817
ACH-000658,0.0235403175534806
ACH-000661,-0.04208041865832875
ACH-000662,0.4546287980664048
ACH-000663,0.03072664227220209
ACH-000665,-0.006591188378575497
ACH-000671,0.0037982414788229842
ACH-000672,0.005370780105096575
ACH-000673,-0.01807053754647102
ACH-000676,0.049237587289893116
ACH-000677,0.01798723749979275
ACH-000681,-0.07607007370675255
ACH-000683,-0.06755964924767985
ACH-000684,-0.15212536335112747
ACH-000688,-0.15562259874296505
ACH-000693,0.06280775332578449
ACH-000694,0.04903088347146636
ACH-000695,0.10843567676854472
ACH-000696,-0.012352613309766159
ACH-000697,0.16386939465144054
ACH-000699,-0.0945121238763624
ACH-000701,-0.053738216434102745
ACH-000706,0.06523404345691358
ACH-000711,0.028546728243902413
ACH-000713,0.10664865519148954
ACH-000714,-0.10142118597482372
ACH-000718,-0.08773209529908634
ACH-000720,0.015764509469275014
ACH-000721,0.10756116430128658
ACH-000724,-0.06498673225660606
ACH-000725,-0.030222038181900637
ACH-000732,-0.146303265666946
ACH-000734,0.022099569584572917
ACH-000735,-0.01498128763245747
ACH-000736,-0.014609061850776097
ACH-000738,-0.01601892762185069
ACH-000746,-0.06330663706371914
ACH-000747,0.07993637542805071
ACH-000748,0.12350969358297585
ACH-000753,-0.03758375636487258
ACH-000756,0.013834725472109656
ACH-000757,0.04101184868865187
ACH-000758,-0.1010316537668038
ACH-000760,-0.03242802856733115
ACH-000762,-0.07363250386044831
ACH-000763,0.06789586605669845
ACH-000764,0.03387807662825032
ACH-000765,0.031200458816249044
ACH-000766,-0.005561959241970749
ACH-000767,-0.08277026243017932
ACH-000768,0.09532371687240422
ACH-000769,0.013519986729089476
ACH-000770,-0.07848931537140287
ACH-000771,-0.02021388128158802
ACH-000773,-0.07325709160976199
ACH-000776,0.10261060151681957
ACH-000777,0.06319501620995623
ACH-000778,0.13962428544667493
ACH-000781,-0.03462177193742316
ACH-000782,-0.004817666899222226
ACH-000783,-0.047933237995608516
ACH-000784,-0.04312571284975362
ACH-000785,-0.0016385620000466266
ACH-000787,0.0015879569054934985
ACH-000788,-0.046930256629981
ACH-000791,0.026855847710082804
ACH-000792,-0.019390511020354988
ACH-000794,0.08886210008492577
ACH-000796,0.028964868918434437
ACH-000798,-0.00683580447937645
ACH-000799,-0.16801631755440813
ACH-000800,0.031166119558799013
ACH-000802,-0.0458522560043581
ACH-000804,-0.10701488463448117
ACH-000805,0.013249653165421808
ACH-000809,0.03576978043205078
ACH-000810,-0.004176336857840134
ACH-000811,-0.09642506945067147
ACH-000817,0.1232137926574058
ACH-000819,-0.08722539537360698
ACH-000820,0.04874299725620716
ACH-000821,0.06451125273089224
ACH-000822,-0.04522052927536745
ACH-000823,-0.01610217240376844
ACH-000824,0.024762992465909846
ACH-000827,-0.06376006316107956
ACH-000829,0.10783365696932756
ACH-000831,-0.05276341065324748
ACH-000832,0.09257792126587472
ACH-000833,0.14030345877212785
ACH-000834,0.011387470706842498
ACH-000835,-0.02341324654541373
ACH-000836,0.049582871395059104
ACH-000837,-0.0004844955306829669
ACH-000838,-0.04459955513720948
ACH-000839,0.0025342057613434287
ACH-000840,0.06946127851875154
ACH-000841,0.007020399598876876
ACH-000843,-0.024368256550446225
ACH-000846,-0.003212694512506203
ACH-000847,-0.005779498000576979
ACH-000848,0.007738082401404275
ACH-000849,-0.0054618565502925105
ACH-000851,-0.002869538834922052
ACH-000855,0.16799619130984972
ACH-000856,-0.030335722002037605
ACH-000858,-0.07412423591446735
ACH-000859,0.09382311159289324
ACH-000861,0.06847491944627566
ACH-000862,-0.11345832957853673
ACH-000865,-0.0004234107423301857
ACH-000866,0.05760575046731836
ACH-000867,0.00484308915090998
ACH-000869,-0.02580038234942481
ACH-000872,-0.1489382448906814
ACH-000873,-0.11977509726992555
ACH-000876,-0.024558826174621868
ACH-000878,-0.09560107586981703
ACH-000880,0.12237025927448815
ACH-000881,-0.12385031771349007
ACH-000882,-0.08730489659185774
ACH-000884,0.10291804827859134
ACH-000885,-0.15511207011027053
ACH-000887,0.08344426504115447
ACH-000889,0.043244158681929636
ACH-000896,0.06667697125958498
ACH-000898,-0.034224009933862966
ACH-000900,-0.00040160504466969945
ACH-000901,-0.017487128672545746
ACH-000905,0.04613190869311206
ACH-000906,-0.021627052103482567
ACH-000907,-0.04459559095172906
ACH-000910,-0.08980120483410467
ACH-000911,0.07008281785520733
ACH-000912,0.02011825746081044
ACH-000913,-0.04491229151475266
ACH-000915,-0.011196781164404193
ACH-000916,0.15119657561181524
ACH-000917,0.17245540204385418
ACH-000920,0.2648455393471264
ACH-000921,-0.1612121921560292
ACH-000924,0.0006056518215968662
ACH-000926,0.1234694682703898
ACH-000928,-0.11772414213119993
ACH-000929,-0.27367100264151506
ACH-000932,-0.024470915898283062
ACH-000935,-0.2432895170351971
ACH-000936,-0.040228847237087285
ACH-000937,0.0018075497985166687
ACH-000938,-0.0041438784382114785
ACH-000939,-0.2783305704482702
ACH-000941,0.06449970561120541
ACH-000943,0.0713239182355713
ACH-000946,-0.01993809233818084
ACH-000947,-0.11550915247038475
ACH-000948,-0.013185892503799241
ACH-000950,0.02447394638243489
ACH-000953,0.06736153376966797
ACH-000954,-0.006435400538726399
ACH-000957,-0.11547072534500365
ACH-000958,0.12498922042018355
ACH-000960,0.08523427740169419
ACH-000963,0.0903151362243836
ACH-000968,-0.0810311798483148
ACH-000969,0.0749632914099415
ACH-000972,0.09540234116247667
ACH-000973,0.04271874647405288
ACH-000974,-0.013462167312800966
ACH-000978,-0.11340845250043285
ACH-000984,-0.06859186175116819
ACH-000986,0.09478542680870623
ACH-000988,0.0946151305032915
ACH-000993,-0.15980202237620542
ACH-000994,-0.0815198166665419
ACH-000996,-0.17400675677009186
ACH-001001,0.019214102208874886
ACH-001020,-0.27961068172129216
ACH-001028,-0.0018402332961835887
ACH-001031,-0.02987466788048453
ACH-001038,-0.05743516665968721
ACH-001048,-0.057911706900569175
ACH-001050,-0.16251787052930347
ACH-001053,-0.10284557574634948
ACH-001054,-0.006642581708837356
ACH-001061,-0.0012321871353667276
ACH-001067,-0.061259394148854236
ACH-001075,0.03699738218779579
ACH-001096,-0.06048139028833535
ACH-001111,0.0599265411624068
ACH-001119,0.06185867430529088
ACH-001128,-0.2755859322042352
ACH-001134,0.004180208385380466
ACH-001151,-0.07151797907178406
ACH-001163,-0.11914752460378245
ACH-001164,-0.07578930329358598
ACH-001183,-0.11944050263853855
ACH-001192,0.0682428802946191
ACH-001193,0.1528408390249595
ACH-001196,-0.16643391402348148
ACH-001197,-0.08345830209491825
ACH-001205,-0.053264522426393165
ACH-001211,-0.1811321172701317
ACH-001212,-0.29251753473810804
ACH-001228,-0.026421569453738764
ACH-001232,0.013476328351572055
ACH-001239,-0.06925293897015447
ACH-001270,0.07049102950109185
ACH-001274,-0.0432394464503366
ACH-001275,0.017717664860703006
ACH-001277,-0.07336186047836712
ACH-001278,-0.16600937180999312
ACH-001280,-0.2290567795516626
ACH-001283,0.1018256233765727
ACH-001289,0.01338260066551597
ACH-001300,0.044829151213960514
ACH-001301,-0.14788877415692514
ACH-001302,0.104661330540319
ACH-001306,-0.0019618710758983193
ACH-001318,-0.03552262564385802
ACH-001322,-0.02694583177290709
ACH-001328,-0.061244446941104584
ACH-001332,0.07211419685619529
ACH-001336,0.10526999516775523
ACH-001346,-0.004239666465324535
ACH-001353,-0.08775381994974041
ACH-001354,0.03167122192906717
ACH-001367,-0.11778404090597515
ACH-001368,-0.10698820638203647
ACH-001374,-0.16603621463041468
ACH-001377,0.004559535670888302
ACH-001380,-0.013072150523504841
ACH-001391,-0.1213005626763644
ACH-001408,-0.0715420512590725
ACH-001430,-0.18491394137390751
ACH-001431,-0.05667948479793145
ACH-001450,-0.0190445588664641
ACH-001496,0.0838396135160398
ACH-001500,0.010654894615692448
ACH-001523,-0.11431736106241976
ACH-001532,-0.2389380380270961
ACH-001550,0.06314650836949068
ACH-001552,-0.12155600032489462
ACH-001554,0.012459884594009785
ACH-001654,-0.1713014667126496
ACH-001735,-0.1952662588928328
ACH-001736,-0.04739213612188956
ACH-001737,-0.06990624578464044
ACH-001740,-0.07736839536838043
ACH-001745,-0.12776132663060194
ACH-001765,-0.002680329239861949
