,GLUL (2752)
ACH-000004,-0.08403680863906664
ACH-000005,-0.10070620892760612
ACH-000007,-0.17098420359795571
ACH-000009,-0.04301164198095768
ACH-000011,0.00038692508918344745
ACH-000012,0.042899099951090106
ACH-000013,-0.022144558966691773
ACH-000014,-0.04642572751587858
ACH-000015,-0.08165259451248677
ACH-000017,0.27024318605736314
ACH-000018,0.023235456210235508
ACH-000019,0.13142902412625412
ACH-000021,-0.1283431097584894
ACH-000022,0.07634547731216729
ACH-000025,-0.048291460768866985
ACH-000028,0.05821906706786676
ACH-000030,-0.03390429648248036
ACH-000035,0.10244444044749036
ACH-000036,-0.025197284927842383
ACH-000037,-0.07657699310759787
ACH-000039,-0.25613828682427536
ACH-000040,-0.033881437708008603
ACH-000041,-0.07673943238431423
ACH-000042,0.03590034718835577
ACH-000045,0.0913893385646828
ACH-000047,0.0334047629058431
ACH-000052,-0.07892705748029959
ACH-000053,0.0758046055355044
ACH-000054,-0.2513107691011908
ACH-000055,-0.1289613283261388
ACH-000060,-0.01656646411303913
ACH-000067,0.06417444683792799
ACH-000070,0.010885091537553024
ACH-000075,0.08229276928365196
ACH-000078,-0.05160274129726408
ACH-000082,0.039824829749687235
ACH-000085,-0.1267500847791186
ACH-000086,-0.08402876361618786
ACH-000087,0.04034801163522921
ACH-000092,-0.06291966283710998
ACH-000095,-0.008683424875224815
ACH-000097,0.015029299868352388
ACH-000098,-0.0077006490654070794
ACH-000099,0.11518874721394705
ACH-000108,0.006076310714700933
ACH-000113,-0.1397257195027087
ACH-000116,0.07138456634067583
ACH-000118,-0.020653777552128244
ACH-000120,0.14939005333941552
ACH-000123,0.0557605200750137
ACH-000127,-0.2654945110563321
ACH-000128,-0.10801239488663962
ACH-000132,0.12667135506751853
ACH-000133,-0.0678037720004102
ACH-000137,-0.2073478606196804
ACH-000138,0.044803415399948116
ACH-000142,0.04138553534275668
ACH-000143,-0.0976023466763212
ACH-000146,0.14345586287714626
ACH-000148,0.029638956746750364
ACH-000150,0.2252644834810967
ACH-000152,0.1620748194345058
ACH-000153,0.12473025872625206
ACH-000159,0.03733659150844916
ACH-000160,0.14984393245345404
ACH-000163,-0.01567596207960336
ACH-000167,-0.20048612845965044
ACH-000168,0.013439729175508416
ACH-000169,0.005100930977750078
ACH-000178,0.0966657626312226
ACH-000183,-0.017126451339570282
ACH-000188,-0.06302066891321051
ACH-000189,-0.029791086278480355
ACH-000190,-0.19379435969878275
ACH-000198,-0.0070154600402647605
ACH-000203,-0.1565534032945342
ACH-000204,-0.17444168128876095
ACH-000206,-0.18514151535796025
ACH-000207,0.15993089576465835
ACH-000208,-0.0962259652579599
ACH-000210,-0.07709517602101881
ACH-000211,0.022734008965755618
ACH-000215,-0.11662500623489562
ACH-000221,-0.04315913850395687
ACH-000222,0.035690633514475475
ACH-000223,-0.0421257877509151
ACH-000226,-0.09149808598743893
ACH-000227,-0.03563882380295505
ACH-000228,-0.06242896452616847
ACH-000231,0.009543306347904065
ACH-000232,0.03593069369434053
ACH-000233,0.11259290317769075
ACH-000234,-0.15531976638525685
ACH-000235,0.006418548193361609
ACH-000237,-0.044769758648931984
ACH-000238,0.0374224494437431
ACH-000242,0.25762291975547263
ACH-000243,0.04125029366790985
ACH-000244,0.1844949178950572
ACH-000246,-0.04342465818696155
ACH-000248,0.20104961485356845
ACH-000250,0.08737778936257137
ACH-000251,0.03054416104746362
ACH-000252,0.1481159790689798
ACH-000253,-0.11944219032963685
ACH-000255,-0.0938641721771167
ACH-000256,-0.018784129716426148
ACH-000257,-0.014858203108038084
ACH-000258,-0.15743440968526656
ACH-000259,0.016748468452626508
ACH-000260,0.09241655132195437
ACH-000261,-0.14905341466104596
ACH-000262,-0.16052199680561932
ACH-000263,0.18175300547382325
ACH-000264,-0.4470499607037837
ACH-000265,-0.036114199070747637
ACH-000266,0.034181967262445316
ACH-000272,0.004701441672745593
ACH-000274,0.03711305896511551
ACH-000277,0.1062303211224306
ACH-000278,-0.09728025563809553
ACH-000279,0.005424994045786239
ACH-000280,0.07089577870863288
ACH-000281,0.05631504456214065
ACH-000288,0.10221162182840103
ACH-000291,0.06767156780392411
ACH-000293,0.0585318513502951
ACH-000294,0.07361273040007134
ACH-000295,0.18155544986298128
ACH-000296,-0.029604463250624293
ACH-000302,0.09370208379309518
ACH-000304,0.1040345499240212
ACH-000307,-0.0023286527322609863
ACH-000308,-0.11133588491985352
ACH-000310,-0.08706689135637982
ACH-000311,-0.09083363689465697
ACH-000312,-0.34560469959566786
ACH-000315,0.04191974886545078
ACH-000316,-0.009107532845390736
ACH-000317,-0.1292099658505445
ACH-000318,0.041454894937939864
ACH-000319,-0.02601396300102287
ACH-000320,-0.05501045235662122
ACH-000322,0.1750758175592169
ACH-000323,0.2162580120008273
ACH-000324,0.004638284017167186
ACH-000329,0.13319084589791613
ACH-000330,-0.0054099270181461965
ACH-000331,-0.035628741772668136
ACH-000332,-0.0477268052708039
ACH-000334,-0.22427030193929812
ACH-000335,-0.1507573297879215
ACH-000336,-0.052524020368119935
ACH-000337,-0.03209168583704206
ACH-000338,0.10787143287257776
ACH-000339,-0.04336664225732642
ACH-000341,0.09098938713635367
ACH-000348,-0.04141524698748816
ACH-000350,0.051262606491906865
ACH-000352,0.12246511464508734
ACH-000356,0.08969162320458679
ACH-000361,0.1187643438783062
ACH-000362,-0.09593124568708113
ACH-000363,-0.02678288335822089
ACH-000364,-0.1632725508360679
ACH-000365,0.04718722514382435
ACH-000366,-0.0840884688430159
ACH-000368,0.04502392887564985
ACH-000374,-0.03423362134409933
ACH-000375,0.08745392308892189
ACH-000376,-0.09616120750151497
ACH-000381,-0.01933769398123344
ACH-000383,-0.09328128912061973
ACH-000387,0.08818723288800882
ACH-000389,-0.1373632914750639
ACH-000390,-0.08951673550635604
ACH-000393,-0.3376072678707661
ACH-000395,0.05439669301987882
ACH-000396,-0.10178225094067116
ACH-000397,-0.38705446426133183
ACH-000401,0.04140405255576758
ACH-000402,0.18085290360525774
ACH-000403,0.056084385006713096
ACH-000404,-0.4064814210735979
ACH-000406,0.0268918571166176
ACH-000407,0.07183489507831561
ACH-000408,-0.03663561265988493
ACH-000410,-0.14555322315981098
ACH-000411,0.1373193045948203
ACH-000414,0.07149077868095155
ACH-000415,0.07986444987300406
ACH-000416,0.0721534288404549
ACH-000420,-0.039223060591918484
ACH-000421,0.12110879554817568
ACH-000424,0.1064953229078115
ACH-000425,0.11037263454309576
ACH-000426,-0.17291170431590136
ACH-000427,0.10157491108535034
ACH-000433,0.044319348963854165
ACH-000435,-0.030351863049744538
ACH-000436,-0.1589087610958747
ACH-000444,-0.024910554439010184
ACH-000445,-0.10634652148308132
ACH-000448,0.05040949668900836
ACH-000450,-0.1005800656898288
ACH-000452,0.02761833804780069
ACH-000454,-0.19443868678919296
ACH-000458,0.011109620340529057
ACH-000459,0.09097126604092086
ACH-000460,-0.03342739108089598
ACH-000461,0.0849027779758704
ACH-000463,-0.14957594854805767
ACH-000464,0.12216141914490103
ACH-000466,0.03577224931123744
ACH-000467,-0.17984021463315145
ACH-000468,0.08540208684475982
ACH-000469,0.05018239649499257
ACH-000470,0.042966794714880886
ACH-000471,0.01218984521378155
ACH-000472,-0.3350197704322337
ACH-000473,0.047116911101973885
ACH-000475,-0.06191598269332264
ACH-000476,-0.3684911843969581
ACH-000477,-0.06325599193623505
ACH-000479,-0.06952970468868044
ACH-000480,0.01987176078257801
ACH-000481,-0.015195046516184628
ACH-000483,-0.11199717040781736
ACH-000484,-0.5838853479690823
ACH-000485,-0.21606062731419606
ACH-000486,-0.0969137735853492
ACH-000487,-0.08383298878003834
ACH-000488,0.01543619745848952
ACH-000490,0.04538716324312513
ACH-000491,0.16630133714012335
ACH-000495,-0.09793021416737152
ACH-000496,0.10897098194002727
ACH-000499,0.2334639484023992
ACH-000500,-0.3768172613090999
ACH-000502,0.10392072784905468
ACH-000503,-0.02759935105444442
ACH-000505,0.0663802913142197
ACH-000507,-0.12427151553066824
ACH-000510,-0.1340455245305035
ACH-000511,-0.04592534409687382
ACH-000512,0.016252000635469197
ACH-000516,-0.012343095693532398
ACH-000517,0.07165778432633728
ACH-000518,0.09220078062552202
ACH-000520,-0.12856886163872458
ACH-000521,0.17025625804306968
ACH-000522,0.033208200090067745
ACH-000524,0.0064424870074687715
ACH-000527,0.08172317799281903
ACH-000528,0.021798580257033247
ACH-000537,0.11107149522137648
ACH-000541,-0.08153839418251453
ACH-000542,0.07663284659897113
ACH-000544,-0.11283158723680907
ACH-000545,-0.06533205574934815
ACH-000547,-0.1010687069349859
ACH-000548,0.0812071855929679
ACH-000549,0.07818784446280609
ACH-000550,0.010036308691093251
ACH-000552,-0.1125912175457088
ACH-000556,-0.301444601653059
ACH-000557,0.1480897358001204
ACH-000569,0.1416143439371603
ACH-000570,0.038680193726828065
ACH-000571,-0.4070341121464934
ACH-000573,0.032541068934754086
ACH-000576,-0.09290121562841258
ACH-000579,-0.10469108043140098
ACH-000580,-0.018630637263260155
ACH-000584,0.010312288340338002
ACH-000585,0.07088981579286449
ACH-000588,-0.0036578261913226507
ACH-000589,0.02737690417658224
ACH-000591,-0.012557902873144131
ACH-000593,0.03752384872232547
ACH-000600,-0.008898685270412172
ACH-000601,-0.02717118583920454
ACH-000605,0.06637385719489343
ACH-000606,-0.030162094138551268
ACH-000608,0.17145308685060756
ACH-000614,0.031750481451394016
ACH-000616,0.06947009187925501
ACH-000618,0.0497201771330278
ACH-000619,0.049341299700015946
ACH-000620,0.1768124959948815
