,RRS1 (23212)
ACH-000404,-1.1500599333671282
ACH-000406,-0.7673449510021151
ACH-000407,-0.9715457128039108
ACH-000408,-1.3565829031485857
ACH-000410,-0.97395106619869
ACH-000411,-0.9304774164459668
ACH-000414,-0.7606447387487809
ACH-000415,-1.0411608598689854
ACH-000416,-0.9280801633490652
ACH-000420,-0.9194511028659708
ACH-000421,-0.8467827186261286
ACH-000424,-1.0603957939118993
ACH-000425,-0.7431558996789952
ACH-000426,-0.7146005830643102
ACH-000427,-0.5915024898362569
ACH-000433,-0.7246539974867898
ACH-000435,-0.4058011301871816
ACH-000436,-0.9719558581321428
ACH-000444,-1.0287791691505277
ACH-000445,-1.2625523593565684
ACH-000448,-0.7376085187400743
ACH-000450,-1.0717366144714844
ACH-000452,-1.02477092730365
ACH-000454,-1.0967122392148971
ACH-000458,-1.1500242785230566
ACH-000459,-0.943077381539578
ACH-000460,-0.9285460798189216
ACH-000461,-0.5793815543122783
ACH-000463,-0.9220509614730872
ACH-000464,-0.9157686215131712
ACH-000466,-0.8067429429578229
ACH-000467,-1.002152035415784
ACH-000468,-0.9806500265022808
ACH-000469,-1.1073429493119138
ACH-000470,-0.8233772152502049
ACH-000471,-1.194689496603469
ACH-000472,-0.8745282655556383
ACH-000473,-1.0023674862893153
ACH-000475,-0.7821672005880721
ACH-000476,-0.7547149850720983
ACH-000477,-1.0431212291435779
ACH-000479,-0.9074232997568492
ACH-000480,-1.144084932549179
ACH-000481,-1.0831421686515643
ACH-000483,-0.9859854934299852
ACH-000484,-0.6707691039346817
ACH-000485,-0.8073821292701899
ACH-000486,-0.9900276297771344
ACH-000487,-0.7935981600892321
ACH-000488,-0.9888875648175152
ACH-000490,-1.076879815832947
ACH-000491,-0.7252262261270438
ACH-000495,-1.1295403455243502
ACH-000496,-0.9952858460025056
ACH-000499,-1.0680104361460871
ACH-000500,-0.9637704082150476
ACH-000502,-0.8751093080576524
ACH-000503,-1.1502463371226466
ACH-000505,-1.0300370452218948
ACH-000507,-0.7017728864751575
ACH-000510,-0.9274984539487146
ACH-000511,-1.0252496824561648
ACH-000512,-0.9624910464491172
ACH-000516,-0.925214987215278
ACH-000517,-0.6658100209966183
ACH-000518,-1.0110259219206588
ACH-000520,-1.0304110775259383
ACH-000521,-0.7456178546212102
ACH-000522,-0.8042693759544721
ACH-000524,-0.7455777588923252
ACH-000527,-0.8149585046181459
ACH-000528,-0.8584145102221146
ACH-000537,-1.2224271700476101
ACH-000541,-0.495736726754427
ACH-000542,-1.015845369727879
ACH-000544,-0.912298413960658
ACH-000545,-1.0046164993408575
ACH-000547,-0.9981639601474656
ACH-000548,-0.6779751371710028
ACH-000549,-1.1762204753095729
ACH-000550,-0.8400880048669995
ACH-000552,-0.9101837095524896
ACH-000556,-1.1630079217812297
ACH-000557,-0.499621034285302
ACH-000569,-0.7386914834374477
ACH-000570,-0.8979205169421907
ACH-000571,-0.5954461710019417
ACH-000573,-0.7974301608215819
ACH-000576,-0.7998494855892101
ACH-000579,-0.896537965424938
ACH-000580,-1.2188382292861837
ACH-000584,-0.6984168178785596
ACH-000585,-0.8036343293449382
ACH-000588,-0.923224610156222
ACH-000589,-0.8671857591477264
ACH-000591,-1.1181097118697196
ACH-000593,-0.95933200223903
ACH-000600,-1.0319819915924016
ACH-000601,-0.8857466186812932
ACH-000605,-0.8093557915059786
ACH-000606,-1.0791033213675871
ACH-000608,-0.704499215987025
ACH-000614,-1.2243071981158806
ACH-000616,-0.8853512438184079
ACH-000618,-1.0908054290723117
ACH-000619,-0.6232493638293053
ACH-000620,-0.588954208972883
ACH-000621,-0.8208994262280975
ACH-000622,-0.937997178816682
ACH-000623,-0.9400009672739856
ACH-000624,-1.0170441625600128
ACH-000627,-0.9910783602542791
ACH-000630,-1.0438565065002388
ACH-000631,-0.9017536625602416
ACH-000632,-0.9486142302147832
ACH-000633,-0.6579162910099727
ACH-000637,-0.8332278712207969
ACH-000638,-0.7636175704652288
ACH-000646,-0.7359126458807809
ACH-000647,-1.0508112343316751
ACH-000648,-1.1127511771282053
ACH-000649,-1.021506252626603
ACH-000651,-1.0376087531393003
ACH-000652,-1.166528339353707
ACH-000653,-0.548375831556606
ACH-000657,-1.0128430276813885
ACH-000658,-0.3916981272992344
ACH-000661,-1.1491467825930044
ACH-000662,-0.6896792991017018
ACH-000663,-1.193997427390331
ACH-000665,-0.925495243804345
ACH-000671,-0.9450838488177208
ACH-000672,-0.7295367501841614
ACH-000673,-0.5921373110435303
ACH-000676,-0.9292301186578672
ACH-000677,-0.9067488174172388
ACH-000681,-1.023372230153414
ACH-000683,-0.9789124252503276
ACH-000684,-0.9952198490781328
ACH-000688,-0.8938382361884537
ACH-000693,-0.9489288100299312
ACH-000694,-0.962270204215084
ACH-000695,-0.6920922380571136
ACH-000696,-0.9203914607456456
ACH-000697,-0.910858685700694
ACH-000699,-0.8440851451917091
ACH-000701,-0.8464028825957466
ACH-000706,-0.7726648936806534
ACH-000711,-0.5191480032710145
ACH-000713,-0.9500627680174664
ACH-000714,-0.9238096587136408
ACH-000718,-0.8703207583146632
ACH-000720,-0.6069279354031492
ACH-000721,-0.8081204512871912
ACH-000724,-0.5921366129927995
ACH-000725,-0.5674901490330863
ACH-000732,-0.8652073118319601
ACH-000734,-1.0988838762575492
ACH-000735,-1.0458103827412701
ACH-000736,-0.7591921552590963
ACH-000738,-0.955857608846958
ACH-000746,-0.7349965160344049
ACH-000747,-0.8396465956411057
ACH-000748,-1.0122536601978476
ACH-000753,-0.8612790027434115
ACH-000756,-1.0209177091817163
ACH-000757,-1.032943138554948
ACH-000758,-0.9735798928692424
ACH-000760,-0.9623705922909088
ACH-000762,-0.939347688211698
ACH-000763,-0.842665637307386
ACH-000764,-0.9973239265772222
ACH-000765,-1.0936770721178335
ACH-000766,-0.7749979355243062
ACH-000767,-0.8371275487386133
ACH-000768,-1.0138811686676636
ACH-000769,-1.0093316678533282
ACH-000770,-1.0709936694673707
ACH-000771,-0.8008545150195303
ACH-000773,-1.0918130851629697
ACH-000776,-1.058087435208512
ACH-000777,-0.8444442639536507
ACH-000778,-0.733293576348552
ACH-000781,-0.8329807328827099
ACH-000782,-0.8899889922503901
ACH-000783,-0.7943056378180151
ACH-000784,-1.023769350799015
ACH-000785,-0.7370644227891732
ACH-000787,-0.9176296715523822
ACH-000788,-0.8265632042623945
ACH-000791,-0.7594042049744146
ACH-000792,-0.9988477785767116
ACH-000794,-1.0722447344430397
ACH-000796,-0.5692174230572281
ACH-000798,-1.095765578618931
ACH-000799,-1.0817466383157066
ACH-000800,-1.0891073037893426
ACH-000802,-0.8630316653334098
ACH-000804,-0.8676437234188304
ACH-000805,-1.2554568650432338
ACH-000809,-0.9743173304110072
ACH-000810,-0.3072923071341088
ACH-000811,-0.8903674633973071
ACH-000817,-1.2174071291800137
ACH-000819,-1.0578314020440651
ACH-000820,-0.9625911128094342
ACH-000821,-0.6660160052061429
ACH-000822,-0.680274926515765
ACH-000823,-1.0598352024628652
ACH-000824,-0.9531516526633756
ACH-000827,-1.1316708293737936
ACH-000829,-0.8717534948274779
ACH-000831,-0.8725163362586916
ACH-000832,-1.2298186153634594
ACH-000833,-1.0153026333860378
ACH-000834,-1.0037308885207925
ACH-000835,-1.0720464329668873
ACH-000836,-1.0741090552766677
ACH-000837,-1.0176623170193928
ACH-000838,-0.6197082615382211
ACH-000839,-1.0230318083201662
ACH-000840,-0.9953829818698271
ACH-000841,-0.8267143294182994
ACH-000843,-0.958464424136488
ACH-000846,-0.8000753627292407
ACH-000847,-0.989278901674468
ACH-000848,-0.9338414537485882
ACH-000849,-0.8592169459597491
ACH-000851,-0.7377808550713986
ACH-000855,-1.1610874549764725
ACH-000856,-0.8854391434375294
ACH-000858,-1.0642746604262645
ACH-000859,-1.1736079558123382
ACH-000861,-0.7455465820814212
ACH-000862,-0.8449606498181434
ACH-000865,-1.0560501613211264
ACH-000866,-0.9105650116878364
ACH-000867,-0.9669461680184848
ACH-000869,-0.879903519232077
ACH-000872,-1.1968855543756904
ACH-000873,-0.6217327335085232
ACH-000876,-0.7807520415822046
ACH-000878,-0.9266952064156884
ACH-000880,-0.9657355903124716
ACH-000881,-1.2409178078495005
ACH-000882,-1.0809368852336043
ACH-000884,-1.2414512893282823
ACH-000885,-0.955416627626798
ACH-000887,-0.8333892712186801
ACH-000889,-1.010502014516059
ACH-000896,-0.8491862381471063
ACH-000898,-0.915795249925982
ACH-000900,-0.8059183087891115
ACH-000901,-0.9693272670076318
ACH-000905,-0.8097141880045379
ACH-000906,-0.9859698624311618
ACH-000907,-1.046130555997756
ACH-000910,-0.8318467699386751
ACH-000911,-1.2206746792763468
ACH-000912,-1.0804278235748916
ACH-000913,-1.019243652296098
ACH-000915,-1.0418018442727133
ACH-000916,-0.7167226111051145
ACH-000917,-1.0524025609237109
ACH-000920,-0.9972390526281042
ACH-000921,-0.8980952115483121
ACH-000924,-1.0318139479175308
ACH-000926,-0.965681571458922
ACH-000928,-0.7681047166740119
ACH-000929,-1.243709561391102
ACH-000932,-0.812469343985501
ACH-000935,-0.9944840342937016
ACH-000936,-1.1321992661615632
ACH-000937,-1.0100449214980365
ACH-000938,-1.0182187233760642
ACH-000939,-0.92056668118088
ACH-000941,-0.7359522175071183
ACH-000943,-0.8282127622242833
ACH-000946,-0.8783771483536352
ACH-000947,-1.0640401060234062
ACH-000948,-0.9048672345515628
ACH-000950,-0.8136959252884026
ACH-000953,-0.6672593755701695
ACH-000954,-0.648529496500766
ACH-000957,-1.0695953566284409
ACH-000958,-0.9926662538401062
ACH-000960,-1.1820681832081332
ACH-000963,-1.185599249110521
ACH-000968,-1.1188192482800328
ACH-000969,-0.8700258133327664
ACH-000972,-0.35023089466887936
ACH-000973,-0.9767335271488056
ACH-000974,-0.8339009222626603
ACH-000978,-1.2974929221360991
ACH-000984,-0.8744235222969129
ACH-000986,-0.8505448644859245
ACH-000988,-1.1279056896883164
ACH-000993,-1.1566464791843285
ACH-000994,-1.1196597272109858
ACH-000996,-0.7279772348760959
ACH-001001,-1.027595765231591
ACH-001020,-1.0582022611935922
ACH-001028,-0.7422640876383141
ACH-001031,-0.9987670032505735
ACH-001038,-0.6040670433605297
ACH-001048,-1.0238037505024282
ACH-001050,-0.9814722901098286
ACH-001053,-1.1376598363142307
ACH-001054,-0.9252357156414974
ACH-001061,-1.0449630394827405
ACH-001067,-0.6240846811280776
ACH-001075,-1.2607700623770348
ACH-001096,-0.8909858226505805
ACH-001111,-0.9005468942247896
ACH-001119,-0.912174381507342
ACH-001128,-1.1340165602462209
ACH-001134,-0.9205827261986264
ACH-001151,-0.9874653479244714
ACH-001163,-0.7711028166948909
ACH-001164,-0.7094506758585101
ACH-001183,-0.8907243570695842
ACH-001192,-0.8874180517588625
ACH-001193,-1.1261458382398244
ACH-001196,-1.1218056802904313
ACH-001197,-0.8973782740922691
ACH-001205,-0.8415859934791797
ACH-001211,-0.7989894232753927
ACH-001212,-0.5733134687751087
ACH-001228,-0.774592717777593
ACH-001232,-1.0979641092049135
ACH-001239,-0.9903324140153276
ACH-001270,-0.6730922599000352
ACH-001274,-1.0786664576377845
ACH-001275,-0.7603666020931117
ACH-001277,-0.9145402090229248
ACH-001278,-0.9892260481022284
ACH-001280,-0.8588440320073117
ACH-001283,-0.9715653750557792
ACH-001289,-0.8391944354114226
ACH-001300,-1.0529064882772794
ACH-001301,-1.0169790103935057
ACH-001302,-0.8141347949243384
ACH-001306,-1.1330087276201761
ACH-001318,-0.7943592974070209
ACH-001322,-1.0628705992324936
ACH-001328,-1.0260017457408768
ACH-001332,-1.278393125647962
ACH-001336,-0.9916776854659216
ACH-001346,-1.0491827702943062
ACH-001353,-0.5752847490095689
ACH-001354,-0.9654364138193199
ACH-001367,-0.8235244905088521
ACH-001368,-0.6690686219168045
ACH-001374,-1.013969738030983
ACH-001377,-0.8874869919727552
ACH-001380,-0.8986204697964708
ACH-001391,-0.7621151845746662
ACH-001408,-1.060907871950845
ACH-001430,-0.6080967763247626
ACH-001431,-0.7713455365712065
ACH-001450,-0.8169341202390858
ACH-001496,-0.8937458052508156
ACH-001500,-0.9975023335330168
ACH-001523,-1.105290707193589
ACH-001532,-0.8944465630158499
ACH-001550,-1.0856462836159848
ACH-001552,-1.0555101100584894
ACH-001554,-0.9608105776863388
ACH-001654,-0.8829237911940738
ACH-001735,-0.7271757636334647
ACH-001736,-0.9044090374418368
ACH-001737,-0.8620414902995199
ACH-001740,-0.9455829749415092
ACH-001745,-0.9138864977169072
ACH-001765,-1.0261977107100342
