,NDUFA3 (4696)
ACH-000004,0.09859742700252723
ACH-000005,-0.15270336976049834
ACH-000007,-0.14419312856388294
ACH-000009,-0.31988812267022626
ACH-000011,0.0609669941997753
ACH-000012,-0.2508878905950083
ACH-000013,-0.4472030797867552
ACH-000014,-0.09002801087188028
ACH-000015,-0.2402431407823138
ACH-000017,0.05381455543504708
ACH-000018,0.019025784258307404
ACH-000019,-0.18793908655236266
ACH-000021,-0.30177606726193795
ACH-000022,-0.16099655038514726
ACH-000025,-0.1373916538960222
ACH-000028,-0.4243270345666217
ACH-000030,-0.28771039306646073
ACH-000035,-0.19253169176378848
ACH-000036,-0.09226447756079023
ACH-000037,-0.19060866687698316
ACH-000039,-0.23114031289445755
ACH-000040,-0.30910984557620536
ACH-000041,-0.21851322712279145
ACH-000042,-0.10598465118516814
ACH-000045,-0.20440417331094585
ACH-000047,-0.014619040639768469
ACH-000052,-0.0496543197530849
ACH-000053,-0.3115883137265789
ACH-000054,-0.26338698017477336
ACH-000055,-0.06698544298660729
ACH-000060,-0.17911877765084908
ACH-000067,-0.16518066301963075
ACH-000070,-0.004995202449631315
ACH-000075,-0.2070919739764305
ACH-000078,-0.2705551570408125
ACH-000082,-0.11267792375873625
ACH-000085,0.052186573787401165
ACH-000086,-0.2696110058980448
ACH-000087,-0.31468138016009944
ACH-000092,-0.2714069227988455
ACH-000095,-0.053970303037617726
ACH-000097,-0.330155642220519
ACH-000098,-0.3260899269454372
ACH-000099,-0.13029067241485426
ACH-000108,-0.14926917435350165
ACH-000113,-0.22916427819782825
ACH-000116,-0.2507369894744084
ACH-000118,-0.4592644723610835
ACH-000120,-0.2943402679380143
ACH-000123,-0.24442223734200985
ACH-000127,-0.3379219231406489
ACH-000128,-0.39713540080713866
ACH-000132,-0.022271670675940724
ACH-000133,-0.21361370758153292
ACH-000137,-0.07230736934789088
ACH-000138,-0.34057214908540584
ACH-000142,-0.057703563060971685
ACH-000143,-0.22359704747684853
ACH-000146,-0.17419881318395056
ACH-000148,-0.26886043256040426
ACH-000150,-0.2962644526624856
ACH-000152,-0.0969940939109683
ACH-000153,-0.3766639817791495
ACH-000159,-0.2286595590520419
ACH-000160,-0.40635070948291385
ACH-000163,-0.2117274494593246
ACH-000167,-0.04237937429720903
ACH-000168,0.010155619782646721
ACH-000169,-0.269889828827578
ACH-000178,-0.11283281573294122
ACH-000183,-0.2976286041332972
ACH-000188,-0.1485916827457256
ACH-000189,-0.10609174823544043
ACH-000190,-0.3976191807516652
ACH-000198,-0.13626455639796642
ACH-000203,0.16885155440011698
ACH-000204,-0.4508754968212738
ACH-000206,-0.27994074074548314
ACH-000207,-0.3090377378879766
ACH-000208,-0.5610805004334458
ACH-000210,-0.3788524134197227
ACH-000211,-0.194352959779244
ACH-000215,-0.26373485140045433
ACH-000221,-0.2666007314271424
ACH-000222,-0.1120305939648751
ACH-000223,-0.3755375497727909
ACH-000226,-0.2512347556127037
ACH-000227,-0.031029870744510586
ACH-000228,-0.11577586087638482
ACH-000231,0.01206351623330252
ACH-000232,-0.12581416009451948
ACH-000233,-0.3377403367115482
ACH-000234,-0.14022468847726827
ACH-000235,-0.15633910507043264
ACH-000237,-0.05305279573906134
ACH-000238,-0.20208215978489394
ACH-000242,-0.04358035634815821
ACH-000243,-0.1463405843274165
ACH-000244,-0.10407516100657883
ACH-000246,-0.4272887073366101
ACH-000248,0.10275114854249527
ACH-000250,-0.11952809125199898
ACH-000251,-0.41711828768911935
ACH-000252,-0.12393577227176432
ACH-000253,-0.21397252311664952
ACH-000255,-0.12842662846082284
ACH-000256,-0.10594392124743668
ACH-000257,-0.13065766258049347
ACH-000258,0.00549360518927974
ACH-000259,-0.20227345065999944
ACH-000260,-0.13020189575776828
ACH-000261,-0.10939305896574822
ACH-000262,-0.1491954778379839
ACH-000263,-0.2738620598452899
ACH-000264,-0.2401326071206241
ACH-000265,-0.3606859781368384
ACH-000266,-0.1297393558194449
ACH-000272,-0.17083716742222296
ACH-000274,-0.2039297205599873
ACH-000277,-0.0599760288120429
ACH-000278,-0.07116163872145026
ACH-000279,-0.17431252771241398
ACH-000280,-0.2688307645191937
ACH-000281,-0.08214753397749844
ACH-000288,-0.14555028900975894
ACH-000291,-0.16573737986005693
ACH-000293,-0.12627232159152948
ACH-000294,-0.035465901791370595
ACH-000295,-0.16399571206527322
ACH-000296,-0.08795432123258062
ACH-000302,-0.42049431838238654
ACH-000304,0.031494542205495066
ACH-000307,-0.1544652043229777
ACH-000308,-0.2712247449388595
ACH-000310,-0.15393093875376418
ACH-000311,-0.042557088496871634
ACH-000312,-0.2949359366929414
ACH-000315,-0.0747889216222469
ACH-000316,-0.08781318603154435
ACH-000317,-0.22440954255951912
ACH-000318,-0.2513643330243873
ACH-000319,-0.20479320864016007
ACH-000320,-0.2289625293212647
ACH-000322,-0.08188259566198837
ACH-000323,-0.2330268250952656
ACH-000324,0.007438202169819494
ACH-000329,-0.5150455962652541
ACH-000330,-0.13261276253995724
ACH-000331,-0.021972176644825973
ACH-000332,-0.21733946713014424
ACH-000334,-0.3028645415041101
ACH-000335,-0.2971993116465039
ACH-000336,-0.4844666787566223
ACH-000337,-0.018122970799586545
ACH-000338,-0.3682168120162428
ACH-000339,-0.24194534390486136
ACH-000341,-0.3658241336225328
ACH-000348,-0.3181293146941826
ACH-000350,-0.29939913137217783
ACH-000352,-0.3333186904591644
ACH-000356,-0.10697223617575638
ACH-000361,-0.3140669398622471
ACH-000362,-0.07015105241198054
ACH-000363,-0.26120925800267925
ACH-000364,-0.286242374745168
ACH-000365,-0.09330658625207243
ACH-000366,-0.15711243368433447
ACH-000368,-0.14118266488720652
ACH-000374,-0.3275068712312085
ACH-000375,-0.30337205750662016
ACH-000376,-0.37033540581369856
ACH-000381,-0.20878500249939594
ACH-000383,-0.26579052979927553
ACH-000387,0.03541670471572877
ACH-000389,-0.16213682581039934
ACH-000390,-0.2393153584008381
ACH-000393,-0.05807940803140304
ACH-000395,-0.3552711320220371
ACH-000396,-0.5432549055668506
ACH-000397,-0.2049658496975647
ACH-000401,-0.011003486746889541
ACH-000402,-0.2532832090401406
ACH-000403,-0.3339807173932233
ACH-000404,-0.14501417532365182
ACH-000406,-0.2560218531104276
ACH-000407,-0.10060766154696024
ACH-000408,-0.19241372278787575
ACH-000410,-0.4769659059469037
ACH-000411,-0.17702332270075646
ACH-000414,-0.22411612579318216
ACH-000415,-0.07995867975416003
ACH-000416,-0.04573185146582499
ACH-000420,-0.2964644997232965
ACH-000421,-0.17056207669270804
ACH-000424,-0.06677081515830613
ACH-000425,-0.07088534184420607
ACH-000426,-0.02535213919456361
ACH-000427,-0.393881631622971
ACH-000433,-0.22068094075284644
ACH-000435,-0.5045424602303727
ACH-000436,0.02958971244871168
ACH-000444,-0.22365599196647315
ACH-000445,-0.2186371933119639
ACH-000448,-0.0525668595968237
ACH-000450,-0.3098780022352663
ACH-000452,-0.10777067735068972
ACH-000454,-0.4106489355295773
ACH-000458,-0.1219799565956882
ACH-000459,-0.2640570086337585
ACH-000460,-0.16448621919150366
ACH-000461,-0.5247344371326474
ACH-000463,-0.19726141156670976
ACH-000464,-0.021596129168752358
ACH-000466,-0.18742582499591107
ACH-000467,-0.2618290729100444
ACH-000468,-0.2579925170355938
ACH-000469,-0.3368480937046326
ACH-000470,-0.37324982768102505
ACH-000471,-0.1761632317995496
ACH-000472,-0.21484663226805956
ACH-000473,-0.25736615887204395
ACH-000475,-0.29381612729389045
ACH-000476,-0.17276819598676207
ACH-000477,-0.15974702953702785
ACH-000479,-0.1950552621333279
ACH-000480,-0.3878218909522898
ACH-000481,-0.10162895993737922
ACH-000483,-0.34980852959787484
ACH-000484,-0.3231636132731208
ACH-000485,-0.3545490728631772
ACH-000486,-0.2422771115012343
ACH-000487,-0.15270254419415574
ACH-000488,-0.5388846149001535
ACH-000490,-0.15732583125318686
ACH-000491,-0.14144295217909808
ACH-000495,-0.12037934402028982
ACH-000496,0.033788737612282925
ACH-000499,-0.35688861194390226
ACH-000500,-0.6932780201791819
ACH-000502,-0.17729726005138055
ACH-000503,-0.2324605469197504
ACH-000505,-0.18287614741397107
ACH-000507,-0.1192797056926222
ACH-000510,-0.2450462175722815
ACH-000511,-0.24095836633149964
ACH-000512,-0.38614791934352705
ACH-000516,-0.045844168032809406
ACH-000517,-0.1925785408858504
ACH-000518,-0.019946863953664438
ACH-000520,-0.04972467433093327
ACH-000521,-0.01390367429100622
ACH-000522,-0.17477323922211407
ACH-000524,-0.12356865154055348
ACH-000527,-0.1916908274544301
ACH-000528,-0.2396515999580269
ACH-000537,-0.5388461459899494
ACH-000541,-0.03482907888131642
ACH-000542,-0.11205964529843616
ACH-000544,-0.10545488223651288
ACH-000545,-0.20302266251519915
ACH-000547,-0.17646577574708686
ACH-000548,0.002736346725480203
ACH-000549,-0.24974034873084805
ACH-000550,-0.04382909981095569
ACH-000552,-0.2590817065177753
ACH-000556,-0.2734983405784343
ACH-000557,-0.05420151029439705
ACH-000569,-0.5599158655562828
ACH-000570,0.031774689361484525
ACH-000571,-0.18669273173733053
ACH-000573,-0.10349192458680254
ACH-000576,-0.016258256866074447
ACH-000579,-0.1538520847737945
ACH-000580,-0.20416113539775635
ACH-000584,-0.028071859134382583
ACH-000585,-0.2723576897460261
ACH-000588,-0.5109934658822421
ACH-000589,-0.558038940390199
ACH-000591,-0.15744582457304127
ACH-000593,-0.3469108285683017
ACH-000600,-0.12893642972107786
ACH-000601,-0.261833811395727
ACH-000605,-0.017175654321365086
ACH-000606,-0.22418007799082149
ACH-000608,-0.22296005151568413
ACH-000614,-0.04016220896343314
ACH-000616,-0.20945629788843284
ACH-000618,-0.3766175079085472
ACH-000619,0.0535874542056581
ACH-000620,-0.20591516768032064
ACH-000621,-0.25759174352597897
ACH-000622,-0.061219244377692786
ACH-000623,-0.1711259684552583
ACH-000624,-0.11652796468035947
ACH-000627,-0.1590974724326737
ACH-000630,-0.2421920169439362
ACH-000631,-0.3014843979177801
ACH-000632,-0.25448150861866864
ACH-000633,-0.2854178267547891
ACH-000637,-0.35599375683294376
ACH-000638,-0.2531971868265969
ACH-000646,-0.5154472170048499
ACH-000647,-0.2385113354523705
ACH-000648,-0.1500080655825378
ACH-000649,-0.025020409022118332
ACH-000651,-0.42330041973792404
ACH-000652,-0.1257078625357838
ACH-000653,-0.3046279081377182
ACH-000657,-0.267302569269269
ACH-000658,-0.11002573439090524
ACH-000661,-0.3198989159729477
ACH-000662,-0.09903478197952187
ACH-000663,-0.23182637690742205
ACH-000665,-0.08781397331249588
ACH-000671,-0.33558498972583184
ACH-000672,-0.562791588892174
ACH-000673,-0.12834684902855772
ACH-000676,-0.17485183048935574
ACH-000677,-0.5332440809332036
ACH-000681,-0.2343599108529841
ACH-000683,-0.219743984703351
ACH-000684,0.07198080753828005
ACH-000688,-0.2546570169462392
ACH-000693,-0.3779588357724584
ACH-000694,-0.4122587097948492
ACH-000695,-0.047175487820308566
ACH-000696,-0.19977085451162627
ACH-000697,-0.3067457909540261
ACH-000699,-0.2931041414550846
ACH-000701,-0.3945723632731553
ACH-000706,-0.4020456642357444
ACH-000711,-0.09079615949432387
ACH-000713,-0.08288129323346695
ACH-000714,0.15189312386287415
ACH-000718,-0.06253526555011868
ACH-000720,-0.14787030072999888
ACH-000721,-0.27370692099980265
ACH-000724,-0.30110530219822623
ACH-000725,-0.4494573360085021
ACH-000732,-0.016487407782557962
ACH-000734,-0.2730483436111522
ACH-000735,-0.07884977256047115
ACH-000736,-0.34705632481455084
ACH-000738,-0.4197965157407129
ACH-000746,-0.31523834081806296
ACH-000747,-0.2564459011743946
ACH-000748,-0.04574793801284184
ACH-000753,-0.15122082896441258
ACH-000756,-0.31245324959081605
ACH-000757,-0.06960796062945528
ACH-000758,-0.32433758843437804
ACH-000760,-0.12107520469750285
ACH-000762,-0.23668755967015215
ACH-000763,-0.18847650521557247
ACH-000764,-0.13067525551025713
ACH-000765,-0.2255487589622571
ACH-000766,0.01903954645925539
ACH-000767,-0.06873854287604346
ACH-000768,-0.26627627722965724
ACH-000769,-0.2651086077855341
ACH-000770,0.15244420471142012
ACH-000771,0.03450009440356794
ACH-000773,-0.036459657892677716
ACH-000776,-0.3033457217846928
ACH-000777,-0.12632003061415936
ACH-000778,-0.21809206081318366
ACH-000781,-0.12267949636299565
ACH-000782,-0.23030341102588
ACH-000783,-0.16403485075520974
ACH-000784,-0.2988043562518484
ACH-000785,-0.11018000104585053
ACH-000787,-0.315594555278921
ACH-000788,-0.19520114706625472
ACH-000791,-0.13454497196847495
ACH-000792,-0.1786773575109531
ACH-000794,-0.11639086315968003
ACH-000796,-0.2467364838231276
ACH-000798,-0.12139750667437856
ACH-000799,-0.1070459698851538
ACH-000800,-0.3610159494109945
ACH-000802,-0.29324827487634786
ACH-000804,-0.2028436430606129
ACH-000805,-0.08595345326326682
ACH-000809,-0.1072752507690583
ACH-000810,-0.08561747289461333
ACH-000811,-0.12654206259997855
ACH-000817,-0.0900595468607924
ACH-000819,-0.09898388804982666
ACH-000820,-0.243469333145734
ACH-000821,-0.2676393065279675
ACH-000822,-0.1286864101722937
ACH-000823,-0.3291664850040304
ACH-000824,-0.25569028573654706
ACH-000827,-0.07774789734663226
ACH-000829,-0.0786879349154286
ACH-000831,-0.7453015276809469
ACH-000832,0.15512734970370454
ACH-000833,-0.1935021981438138
ACH-000834,-0.3004062121471909
ACH-000835,-0.18244629789236672
ACH-000836,0.02003327153108628
ACH-000837,-0.25392543158190245
ACH-000838,-0.14141948440422852
ACH-000839,-0.06196680040740445
ACH-000840,-0.21311454725398016
ACH-000841,-0.06153877328830745
ACH-000843,-0.4509786109366374
ACH-000846,-0.15947931794314302
ACH-000847,-0.2708230819385609
ACH-000848,-0.3002173042683731
ACH-000849,-0.29897979905009564
ACH-000851,-0.524003183833196
ACH-000855,-0.29601445407926696
ACH-000856,-0.10969318653096327
ACH-000858,-0.5953924498562853
ACH-000859,-0.3039889188578088
ACH-000861,-0.22554584484105186
ACH-000862,-0.6603239756034122
ACH-000865,-0.38160627887538745
ACH-000866,-0.3209007963910584
ACH-000867,-0.1755109066284815
ACH-000869,-0.1055452713462006
ACH-000872,-0.1157774699729246
ACH-000873,-0.3252565916193247
ACH-000876,-0.12111618055418015
ACH-000878,-0.11740480986535093
ACH-000880,-0.2550587806369742
ACH-000881,-0.1653900960525592
ACH-000882,-0.019090419498384484
ACH-000884,-0.40260287575377146
ACH-000885,-0.368784658491678
ACH-000887,-0.4381906798266433
ACH-000889,-0.18431340253355302
ACH-000896,-0.13470507291654182
ACH-000898,-0.2986779416450807
ACH-000900,-0.416228206301972
ACH-000901,-0.16172694760136086
ACH-000905,-0.2483928903599477
ACH-000906,-0.31927814570097746
ACH-000907,-0.15692083858031514
ACH-000910,-0.3785891084183845
ACH-000911,-0.3956895580469616
ACH-000912,-0.02128108482013664
ACH-000913,-0.1429777857773527
ACH-000915,-0.33935031036648705
ACH-000916,0.3718876606089362
ACH-000917,-0.200693605914714
ACH-000920,-0.0830799455389743
ACH-000921,-0.1269434798427627
ACH-000924,-0.4603136798695409
ACH-000926,-0.1937826961022246
ACH-000928,-0.19791320397898016
ACH-000929,-0.12229613228848188
ACH-000932,-0.3467804589818234
ACH-000935,-0.2460976267553058
ACH-000936,-0.4178177015911699
ACH-000937,0.0567173131030207
ACH-000938,-0.2825970092934364
ACH-000939,-0.3458155790158433
ACH-000941,-0.2147556095339184
ACH-000943,-0.6062858988323013
ACH-000946,-0.3757090068217284
ACH-000947,-0.3823684141550098
ACH-000948,-0.2562079463821231
ACH-000950,-0.2333436220412324
ACH-000953,-0.00020399006440268715
ACH-000954,-0.39230559494367145
ACH-000957,-0.4612918669200096
ACH-000958,-0.40524975133973773
ACH-000960,0.03889309007933763
ACH-000963,0.0968701701839546
ACH-000968,-0.28945732949289105
ACH-000969,-0.3020933311340244
ACH-000972,-0.352408101821554
ACH-000973,-0.0047056960969751845
ACH-000974,-0.12410713923539707
ACH-000978,-0.12705575548485942
ACH-000984,-0.4366531591057759
ACH-000986,-0.015074003840942169
ACH-000988,-0.22499116800749036
ACH-000993,-0.15955327289799906
ACH-000994,-0.2468529805427957
ACH-000996,-0.3508491671963787
ACH-001001,-0.4404506391581172
ACH-001020,-0.012407297432350141
ACH-001028,-0.19638843417932295
ACH-001031,-0.27883298985888044
ACH-001038,-0.37884040538588176
ACH-001048,-0.2889922219550252
ACH-001050,-0.1752817281172426
ACH-001053,0.02360709316584301
ACH-001054,-0.3021377706983255
ACH-001061,-0.11280029085527155
ACH-001067,-0.23176100100473876
ACH-001075,-0.22288788945195745
ACH-001096,-0.14780135902713445
ACH-001111,-0.3257596749202223
ACH-001119,-0.3517580976896406
ACH-001128,-0.3087914158526835
ACH-001134,-0.07230675635392435
