,CTR9 (9646)
ACH-000334,-0.9061415992250592
ACH-000335,-0.4945198328287482
ACH-000336,-0.25458165417764794
ACH-000337,-0.3687282134807664
ACH-000338,-0.9470366735965609
ACH-000339,-0.6898171083408815
ACH-000341,-0.608105557716861
ACH-000348,-0.6239592782674962
ACH-000350,-0.5048556793100767
ACH-000352,-0.6206892565876009
ACH-000356,-0.5853639593783365
ACH-000361,-0.8116815297464227
ACH-000362,-0.7040692231789848
ACH-000363,-0.6282488332561088
ACH-000364,-0.6381827672742448
ACH-000365,-0.9231942149228034
ACH-000366,-0.6425185796119582
ACH-000368,-0.8107512560340345
ACH-000374,-0.8081468012116889
ACH-000375,-0.5275940864630397
ACH-000376,-0.5603594744271048
ACH-000381,-0.4281199358947475
ACH-000383,-0.3408304193870245
ACH-000387,-0.893542195214641
ACH-000389,-0.7768858442577794
ACH-000390,-0.7523698814297005
ACH-000393,-0.7807836860917612
ACH-000395,-0.3528351290337909
ACH-000396,-0.5197999969542177
ACH-000397,-0.6560970253358639
ACH-000401,-0.342050796840968
ACH-000402,-0.8910769333429704
ACH-000403,-0.3903705809137376
ACH-000404,-0.2832629612108657
ACH-000406,-0.6281152500482114
ACH-000407,-0.6216218362633487
ACH-000408,-0.6793083057611833
ACH-000410,-0.7061364477320898
ACH-000411,-0.8444708996354973
ACH-000414,-0.7126565988677126
ACH-000415,-0.7682757188691349
ACH-000416,-0.6341647618333287
ACH-000420,-0.7723224633538921
ACH-000421,-0.6217908678072229
ACH-000424,-0.5235545942283876
ACH-000425,-0.8101820972574442
ACH-000426,-0.7332871522334593
ACH-000427,-0.7927159271786853
ACH-000433,-0.6028820564795629
ACH-000435,-0.7031562392411085
ACH-000436,-0.6996809140987374
ACH-000444,-0.3702782507722518
ACH-000445,-0.6327072197845539
ACH-000448,-0.702476513369818
ACH-000450,-0.563196224026465
ACH-000452,-0.6498694579455098
ACH-000454,-0.5624780422537328
ACH-000458,-0.6510854677870314
ACH-000459,-0.7148589321542834
ACH-000460,-0.8519618603364434
ACH-000461,-0.3952612070934821
ACH-000463,-0.8220189788248432
ACH-000464,-0.6237674731609958
ACH-000466,-0.5526135788044296
ACH-000467,-0.566866648466929
ACH-000468,-0.4823060092914682
ACH-000469,-0.8618444427358275
ACH-000470,-0.4084197225001187
ACH-000471,-0.4530105649289815
ACH-000472,-0.4460682728399373
ACH-000473,-0.7898977743532294
ACH-000475,-0.4306651767553909
ACH-000476,-0.7910632693560793
ACH-000477,-0.6664461506058765
ACH-000479,-0.3217674657487511
ACH-000480,-0.7195795338155131
ACH-000481,-0.6488147508389113
ACH-000483,-0.9521191451472144
ACH-000484,-0.7864112265213731
ACH-000485,-0.4239021442548914
ACH-000486,-0.6249654441362138
ACH-000487,-0.9576685787409356
ACH-000488,-0.4968032528818003
ACH-000490,-0.8247846028034711
ACH-000491,-0.4822268787403591
ACH-000495,-0.6208731466499772
ACH-000496,-0.4965616412568391
ACH-000499,-0.7810740809106291
ACH-000500,-0.39025067138036895
ACH-000502,-0.5013319551072956
ACH-000503,-0.5720004947344038
ACH-000505,-0.675759645252586
ACH-000507,-0.8598368771395929
ACH-000510,-0.8838004487242271
ACH-000511,-0.7126900167139802
ACH-000512,-0.7779739247038023
ACH-000516,-0.8594799881498936
ACH-000517,-0.6914829096068487
ACH-000518,-0.5462648690328256
ACH-000520,-0.7603321112618772
ACH-000521,-0.6642955484943106
ACH-000522,-0.6534505204348621
ACH-000524,-0.5997761421748262
ACH-000527,-0.5831013984702873
ACH-000528,-0.6696359428489607
ACH-000537,-0.4873635810324977
ACH-000541,-0.5542641384841754
ACH-000542,-0.6390650485749861
ACH-000544,-0.6126416882463472
ACH-000545,-0.8348328494067269
ACH-000547,-1.1218280550823083
ACH-000548,-0.5893417593667664
ACH-000549,-0.495719208103185
ACH-000550,-0.6123781414086928
ACH-000552,-0.6107258400926263
ACH-000556,-0.5127052825150327
ACH-000557,-0.8487986982131998
ACH-000569,-0.8084642899714599
ACH-000570,-0.6757530892132039
ACH-000571,-0.5231852423310719
ACH-000573,-0.6486374349333232
ACH-000576,-0.7438533316981978
ACH-000579,-0.6638996858850047
ACH-000580,-0.5094847184665444
ACH-000584,-0.5336228433940774
ACH-000585,-0.7288772292312373
ACH-000588,-0.663350970416291
ACH-000589,-0.4450484784597613
ACH-000591,-0.7168142385340986
ACH-000593,-0.8578877270855497
ACH-000600,-0.8233612706257046
ACH-000601,-0.7182437070515287
ACH-000605,-0.7495049156290388
ACH-000606,-0.4576444666834323
ACH-000608,-0.5179265155219908
ACH-000614,-0.6005410076506561
ACH-000616,-0.6894651848960757
ACH-000618,-0.6497502028894715
ACH-000619,-0.7563590965682099
ACH-000620,-0.6136421732129511
ACH-000621,-0.5776858942541496
ACH-000622,-0.7503003537558114
ACH-000623,-0.8383041591647657
ACH-000624,-0.8546505272141196
ACH-000627,-0.4704488590525248
ACH-000630,-0.6089352198583733
ACH-000631,-0.7135125969773084
ACH-000632,-0.6369549829052057
ACH-000633,-0.7183821536034709
ACH-000637,-0.4843841536187835
ACH-000638,-0.4017029485581659
ACH-000646,-0.5858806547848215
ACH-000647,-0.8292048140651117
ACH-000648,-0.6860889425480395
ACH-000649,-0.6109384729308799
ACH-000651,-0.5105127149485919
ACH-000652,-0.5665062383912592
ACH-000653,-0.8387429610065454
ACH-000657,-0.5741994982911738
ACH-000658,-0.7130520277908107
ACH-000661,-0.5888275762191989
ACH-000662,-0.4128242497798168
ACH-000663,-0.4695952528000716
ACH-000665,-0.8178404937845478
ACH-000671,-0.6016564007946488
ACH-000672,-0.14738363179897665
ACH-000673,-0.6355179388167029
ACH-000676,-0.5492049901564243
ACH-000677,-0.5570527939070067
ACH-000681,-0.42890666066030975
ACH-000683,-0.7435353464940366
ACH-000684,-0.8185755514763801
ACH-000688,-0.9651556863311356
ACH-000693,-0.6297500024784649
ACH-000694,-0.4499568978189719
ACH-000695,-0.6478214365408606
ACH-000696,-0.7922441339840703
ACH-000697,-0.5160448266382419
ACH-000699,-0.7408576415108548
ACH-000701,-0.559435612719744
ACH-000706,-0.4998532783706953
ACH-000711,-0.7517422513761137
ACH-000713,-0.8118188628420302
ACH-000714,-0.8706755712882333
ACH-000718,-0.7163254885007704
ACH-000720,-0.6812213904674485
ACH-000721,-0.4065952296633095
ACH-000724,-0.5880176092535152
ACH-000725,-0.5215278237177243
ACH-000732,-0.4511713836966117
ACH-000734,-0.4195316618830975
ACH-000735,-0.3347204098629025
ACH-000736,-0.6614699655325182
ACH-000738,-0.5717889279338592
ACH-000746,-0.409129919158042
ACH-000747,-1.1505770445387689
ACH-000748,-0.6545706544593393
ACH-000753,-0.8387624769549383
ACH-000756,-1.1052795477023791
ACH-000757,-0.5952491377533888
ACH-000758,-0.6216867366184605
ACH-000760,-0.8739561039284701
ACH-000762,-0.909883661408376
ACH-000763,-0.8766311043511356
ACH-000764,-0.483845234081209
ACH-000765,-0.6301448628285942
ACH-000766,-0.7509690549447818
ACH-000767,-0.5973653525842654
ACH-000768,-0.6336918889142796
ACH-000769,-0.5708166445718827
ACH-000770,-0.5495669793088607
ACH-000771,-0.4807041382918066
ACH-000773,-0.8305955264033591
ACH-000776,-0.18399139160674535
ACH-000777,-0.6490458555767246
ACH-000778,-0.5774545151940901
ACH-000781,-0.5423456785951069
ACH-000782,-0.5860644772430212
ACH-000783,-0.6589199273291556
ACH-000784,-0.5671916914280493
ACH-000785,-0.5713301249023043
ACH-000787,-0.5951750055096595
ACH-000788,-0.7453129477838459
ACH-000791,-0.6289418548187977
ACH-000792,-0.8321454044438572
ACH-000794,-0.6594008598081864
ACH-000796,-0.4277013452975605
ACH-000798,-0.6348272945584419
ACH-000799,-0.7743571106372303
ACH-000800,-0.530852753097758
ACH-000802,-0.7235608165039261
ACH-000804,-0.8347148422876857
ACH-000805,-0.6981367679929118
ACH-000809,-0.4730472806118565
ACH-000810,-0.5074011623712467
ACH-000811,-0.6348321570926516
ACH-000817,-0.7522866589457217
ACH-000819,-0.6543695377945
ACH-000820,-0.5319864083320115
ACH-000821,-0.6497507150972657
ACH-000822,-0.6083866313059519
ACH-000823,-0.7516219189874832
ACH-000824,-0.8912936216574601
ACH-000827,-0.7973450407333995
ACH-000829,-0.5781324923199062
ACH-000831,-0.734903960457206
ACH-000832,-0.7473087981624813
ACH-000833,-0.42712751709632585
ACH-000834,-0.41087086030818104
ACH-000835,-0.390247679929759
ACH-000836,-0.4013465535640395
ACH-000837,-0.5926419775595799
ACH-000838,-0.6817017753062924
ACH-000839,-0.6513279424842182
ACH-000840,-0.476565698436128
ACH-000841,-0.7331620617308605
ACH-000843,-0.6055951865715847
ACH-000846,-0.7824387672413811
ACH-000847,-0.4087978656636719
ACH-000848,-0.6526195188317834
ACH-000849,-0.5298823837581884
ACH-000851,-0.6774354532607014
ACH-000855,-0.6234753197050178
ACH-000856,-0.4738980975276195
ACH-000858,-0.4713813510327203
ACH-000859,-0.7351449036210179
ACH-000861,-0.5201186777160153
ACH-000862,-0.54413266451867
ACH-000865,-0.5842526873504393
ACH-000866,-0.6169248107795109
ACH-000867,-0.8770093554111834
ACH-000869,-0.6240928238879415
ACH-000872,-0.6909060381176142
ACH-000873,-0.629842136462116
ACH-000876,-0.2651287537548904
ACH-000878,-0.8084376350697396
ACH-000880,-0.7684683011382241
ACH-000881,-0.5431131305158059
ACH-000882,-0.5950387697026024
ACH-000884,-0.5221098599442345
ACH-000885,-0.585224829196521
ACH-000887,-0.35295597066380363
ACH-000889,-0.7483479815620957
ACH-000896,-0.4643722417468118
ACH-000898,-0.7184003309391821
ACH-000900,-0.6616856702957172
ACH-000901,-0.6994853741160981
ACH-000905,-0.7291267284766721
ACH-000906,-0.4810673237477126
ACH-000907,-0.8565518865018604
ACH-000910,-0.6485275066069599
ACH-000911,-0.6434683397072187
ACH-000912,-0.5781256611953093
ACH-000913,-0.4427474890445637
ACH-000915,-0.44689083623141856
ACH-000916,-1.0231203261481394
ACH-000917,-0.5129734853978529
ACH-000920,-0.7280285102552692
ACH-000921,-0.7742110718142482
ACH-000924,-0.3769757875343753
ACH-000926,-0.3610719113175072
ACH-000928,-0.6139055318686479
ACH-000929,-0.5776805225936773
ACH-000932,-0.6541003526141692
ACH-000935,-0.3266112706569885
ACH-000936,-0.4710135905959551
ACH-000937,-0.5694874700363566
ACH-000938,-0.5694748854625223
ACH-000939,-0.4510573150587212
ACH-000941,-0.5748299263270681
ACH-000943,-0.7664790018365855
ACH-000946,-0.5739489416325984
ACH-000947,-0.5437654461652305
ACH-000948,-0.7812065555319312
ACH-000950,-0.3474813409261295
ACH-000953,-0.6286350602696478
ACH-000954,-0.7416604764801126
ACH-000957,-0.5628027860812186
ACH-000958,-0.7462959810576825
ACH-000960,-0.5033732153840063
ACH-000963,-0.8886433226854341
ACH-000968,-0.4525816200139027
ACH-000969,-0.4291517311268253
ACH-000972,-1.0537803948190425
ACH-000973,-0.7275448029918872
ACH-000974,-0.5829422441564625
ACH-000978,-0.3996786893843058
ACH-000984,-0.353878315856799
ACH-000986,-0.5898689846367873
ACH-000988,-0.6174928351312989
ACH-000993,-0.7567302031587512
ACH-000994,-0.4358450891398172
ACH-000996,-0.7650310331322113
ACH-001001,-0.6582826153713327
ACH-001020,-0.5297677056836947
ACH-001028,-0.4176915120971373
ACH-001031,-0.3292904798735131
ACH-001038,-0.3806306004559673
ACH-001048,-0.5654671799387391
ACH-001050,-0.5627271070313439
ACH-001053,-0.6760384824374333
ACH-001054,-0.6228181793085595
ACH-001061,-0.6538635921386228
ACH-001067,-0.6279827322563695
ACH-001075,-0.5254437472848579
ACH-001096,-0.6005986740427212
ACH-001111,-0.6418066307010067
ACH-001119,-0.5705968063080631
ACH-001128,0.034729642377321665
ACH-001134,-0.4512967950391232
ACH-001151,-0.609646779950364
ACH-001163,-0.5537810001844354
ACH-001164,-0.864467567094132
ACH-001183,-0.8120634319906302
ACH-001192,-0.6272308175756094
ACH-001193,-0.5760067335221257
ACH-001196,-0.7487127446449655
ACH-001197,-0.7418011048650084
ACH-001205,-0.8056035785482963
ACH-001211,-0.5101646262335824
ACH-001212,-0.476417269436035
ACH-001228,-0.5641822531978733
ACH-001232,-0.9453597095789644
ACH-001239,-0.3393389888347583
ACH-001270,-0.5046751989761066
ACH-001274,-0.2425077004723861
ACH-001275,-0.5803690495608815
ACH-001277,-0.7076984701253374
ACH-001278,-0.6634199171220684
ACH-001280,-0.6564265606664542
ACH-001283,-0.8544734020087557
ACH-001289,-0.4944661758535012
ACH-001300,-0.5017965882978711
ACH-001301,-0.4388365481708856
ACH-001302,-0.5369186997079082
ACH-001306,-0.6725876430653172
ACH-001318,-0.5969327921067809
ACH-001322,-0.6893573549386947
ACH-001328,-0.534988218588229
ACH-001332,-0.8786442033171908
ACH-001336,-0.6682063571583038
ACH-001346,-0.540055786759837
ACH-001353,-0.4574190931896487
ACH-001354,-0.6102490421031439
ACH-001367,-1.0193539894579238
ACH-001368,-0.7877684385519582
ACH-001374,-0.9689875559005436
ACH-001377,-0.6093653947081232
ACH-001380,-0.6334621344601105
ACH-001391,-0.6453099187906635
ACH-001408,-0.8179913483986568
ACH-001430,-0.8293193691293925
ACH-001431,-0.7595562747112757
ACH-001450,-0.6597171689482447
ACH-001496,-0.4499611855332429
ACH-001500,-0.3619243794162743
ACH-001523,-0.73424822646218
ACH-001532,-0.6291420975784799
ACH-001550,-0.1989916550307992
ACH-001552,-0.6136301058619538
ACH-001554,-0.6993056805071934
ACH-001654,-0.7648032845795327
ACH-001735,-0.7728839062199259
ACH-001736,-0.4486096404625991
ACH-001737,-0.5936979033689894
ACH-001740,-0.6673040686038191
ACH-001745,-0.6900310948432804
ACH-001765,-0.5957989749121929
