,SLCO2A1 (6578)
ACH-000257,-0.17462918545670794
ACH-000258,-0.1577879932373513
ACH-000259,-0.2631490237991483
ACH-000260,-0.05398087354757365
ACH-000261,-0.09628055647986523
ACH-000262,-0.19843299390683444
ACH-000263,-0.2206364372015834
ACH-000264,-0.11051014591657844
ACH-000265,-0.12303638031464105
ACH-000266,-0.11658034847403287
ACH-000272,-0.06323019952217157
ACH-000274,-0.022701768383084884
ACH-000277,-0.2630369085712107
ACH-000278,-0.03868971426426792
ACH-000279,-0.07410355359358828
ACH-000280,-0.2355698935837924
ACH-000281,-0.09317427510883164
ACH-000288,-0.04072511670500367
ACH-000291,-0.1806311257978967
ACH-000293,-0.1494986245221108
ACH-000294,-0.056582763132302434
ACH-000295,0.07834982208337893
ACH-000296,-0.2014383163499818
ACH-000302,-0.1018135218341478
ACH-000304,-0.07971445151083846
ACH-000307,-0.15960592141388807
ACH-000308,-0.0968630062358886
ACH-000310,-0.12052988164539302
ACH-000311,-0.09240845123849044
ACH-000312,-0.09574808109524947
ACH-000315,-0.37648209790538734
ACH-000316,-0.15128069043374182
ACH-000317,-0.2876325301738228
ACH-000318,0.06127204901321288
ACH-000319,-0.008708329642070741
ACH-000320,-0.07763469668681443
ACH-000322,-0.1925232407896902
ACH-000323,-0.1411091929758138
ACH-000324,-0.020463780597780683
ACH-000329,-0.02260698293786989
ACH-000330,-0.17966571707974194
ACH-000331,-0.04180842770506035
ACH-000332,-0.049970043994636136
ACH-000334,-0.042499803485554995
ACH-000335,-0.2194921779264459
ACH-000336,0.09192157778922842
ACH-000337,-0.3451864253750765
ACH-000338,-0.21468992359318825
ACH-000339,-0.08726519927631643
ACH-000341,-0.10081856253174447
ACH-000348,-0.08996536140926407
ACH-000350,-0.1887798265477493
ACH-000352,-0.1682983284562139
ACH-000356,0.007536189834315605
ACH-000361,-0.02118637680226713
ACH-000362,-0.1085547236597266
ACH-000363,-0.10572371979512234
ACH-000364,-0.10905862100634116
ACH-000365,-0.1624711708156243
ACH-000366,-0.08278725373368394
ACH-000368,-0.11940234680975165
ACH-000374,-0.10454142555569527
ACH-000375,0.0070793593738146315
ACH-000376,-0.1439808824273582
ACH-000381,-0.16700603893220736
ACH-000383,-0.10873061354571573
ACH-000387,-0.04287275236010006
ACH-000389,-0.15286508629226342
ACH-000390,-0.1308754304958995
ACH-000393,-0.08000498789295518
ACH-000395,-0.3102585125019259
ACH-000396,-0.06899406668546733
ACH-000397,-0.1979948771648464
ACH-000401,-0.1114788573094414
ACH-000402,0.13560402997114349
ACH-000403,-0.07085895249414349
ACH-000404,-0.10041905101107476
ACH-000406,-0.11447433494095535
ACH-000407,-0.1846468170488571
ACH-000408,-0.14961627599864205
ACH-000410,-0.20369663025303733
ACH-000411,-0.08949424609191772
ACH-000414,-0.07490579221884404
ACH-000415,-0.05572076189901785
ACH-000416,-0.11537933206757495
ACH-000420,-0.261366959807859
ACH-000421,-0.06601028468598617
ACH-000424,-0.19316978243966448
ACH-000425,-0.0917954046456822
ACH-000426,-0.08303502470152442
ACH-000427,0.013519232849061334
ACH-000433,-0.09182810911028852
ACH-000435,-0.14291787737097253
ACH-000436,-0.09560056006173903
ACH-000444,-0.11796028211006265
ACH-000445,-0.04038861334222978
ACH-000448,-0.19231680404522186
ACH-000450,-0.02658948733155626
ACH-000452,-0.1806425403024701
ACH-000454,-0.13198673170067815
ACH-000458,-0.2277011463126683
ACH-000459,-0.1493274188356311
ACH-000460,-0.1328181537985502
ACH-000461,0.014029233501475127
ACH-000463,-0.06430458515712545
ACH-000464,-0.12581626773380947
ACH-000466,-0.015527434252095388
ACH-000467,-0.26135843747136184
ACH-000468,-0.011078851343200923
ACH-000469,-0.06802862565926934
ACH-000470,-0.1916330763352328
ACH-000471,-0.14816859178340444
ACH-000472,-0.14048491515650782
ACH-000473,-0.14273510612608822
ACH-000475,-0.19425963399219912
ACH-000476,-0.12069348402965993
ACH-000477,-0.10517922881838858
ACH-000479,0.05258953192085507
ACH-000480,-0.14415631357344366
ACH-000481,-0.07333605220483015
ACH-000483,-0.10348193155722928
ACH-000484,-0.2636323199457894
ACH-000485,-0.16062834972068865
ACH-000486,-0.03691076074729716
ACH-000487,-0.17553666554185626
ACH-000488,-0.15550623724999998
ACH-000490,-0.11756009645330495
ACH-000491,0.0016555499162607932
ACH-000495,-0.10344446119545214
ACH-000496,-0.01260923655084388
ACH-000499,-0.22598169093656306
ACH-000500,0.056052207779061565
ACH-000502,-0.12365838818262195
ACH-000503,-0.14324140484372214
ACH-000505,-0.12943187307858586
ACH-000507,-0.06314757241738979
ACH-000510,-0.0505828716180565
ACH-000511,-0.14307686376649534
ACH-000512,0.043981840709260984
ACH-000516,-0.04907259335117774
ACH-000517,-0.098071866000071
ACH-000518,-0.1096538378838748
ACH-000520,-0.1234243643365878
ACH-000521,-0.1641025596914759
ACH-000522,-0.20323539452091996
ACH-000524,-0.16164903403299372
ACH-000527,-0.13408744233178918
ACH-000528,-0.14137041566910158
ACH-000537,-0.2743921000740404
ACH-000541,-0.13039110362605205
ACH-000542,-0.08764748495053569
ACH-000544,-0.22126610222634027
ACH-000545,-0.18889826065647156
ACH-000547,-0.09976283114139166
ACH-000548,-0.22519933707952555
ACH-000549,-0.24166975996727655
ACH-000550,-0.11835154881589426
ACH-000552,-0.14690129323278006
ACH-000556,-0.1276263979132408
ACH-000557,-0.07174173925553097
ACH-000569,-0.0514107628969295
ACH-000570,-0.08869883129070671
ACH-000571,-0.13821275886383022
ACH-000573,-0.11684044043039908
ACH-000576,-0.13595264649410702
ACH-000579,0.1455904373731727
ACH-000580,-0.11687951695352715
ACH-000584,-0.15681856602458347
ACH-000585,-0.09173296395408526
ACH-000588,-0.0921235513988525
ACH-000589,-0.2410347652533689
ACH-000591,-0.09677509742091732
ACH-000593,-0.1521904881994799
ACH-000600,0.10104222219649474
ACH-000601,-0.1899262190671495
ACH-000605,-0.18923476351705676
ACH-000606,0.09847927228327856
ACH-000608,-0.10258701144878188
ACH-000614,-0.08760302156731284
ACH-000616,-0.15417543350499294
ACH-000618,-0.121722448072795
ACH-000619,-0.2776777863836747
ACH-000620,-0.11963190021724435
ACH-000621,-0.07277491012782257
ACH-000622,-0.061094805233759014
ACH-000623,-0.08452047937122406
ACH-000624,-0.04989749123716165
ACH-000627,-0.15657763631439495
ACH-000630,-0.1678608616602104
ACH-000631,-0.22189171863567728
ACH-000632,-0.09095052272230143
ACH-000633,-0.08491827834392401
ACH-000637,-0.10231277639674667
ACH-000638,-0.10826515388356414
ACH-000646,-0.142693767101035
ACH-000647,-0.13508011456085994
ACH-000648,-0.1798772138052642
ACH-000649,-0.06743534284119143
ACH-000651,-0.08100168121621826
ACH-000652,-0.18922618486665616
ACH-000653,-0.14420652127348724
ACH-000657,0.013473065372192788
ACH-000658,-0.1847524504855207
ACH-000661,-0.023784641641087047
ACH-000662,-0.006760073573644083
ACH-000663,-0.21774354357984946
ACH-000665,-0.05197033109551765
ACH-000671,-0.1752133876580435
ACH-000672,-0.1589210237386744
ACH-000673,-0.058635974904241835
ACH-000676,-0.1173215319689926
ACH-000677,-0.08660328517504254
ACH-000681,-0.02455116399903012
ACH-000683,-0.09763717797123278
ACH-000684,-0.002905482746872627
ACH-000688,-0.05954214259519396
ACH-000693,-0.1504053338013662
ACH-000694,-0.05883589122180784
ACH-000695,-0.3075659014385181
ACH-000696,-0.15816926773864526
ACH-000697,-0.06567339319487465
ACH-000699,-0.10189697153180187
ACH-000701,-0.023039121904088845
ACH-000706,-0.12697776499459446
ACH-000711,-0.04747712136890071
ACH-000713,-0.15322695866462402
ACH-000714,0.03427370452533394
ACH-000718,-0.08344211984367712
ACH-000720,-0.11662342733224422
ACH-000721,-0.13269745123026686
ACH-000724,-0.07810440235433752
ACH-000725,-0.05464398126472583
ACH-000732,-0.06912046066110025
ACH-000734,-0.10031101409714492
ACH-000735,-0.17446137778840026
ACH-000736,-0.07411017603137153
ACH-000738,-0.19538156665557346
ACH-000746,-0.100381298646655
ACH-000747,-0.0646624601417139
ACH-000748,-0.0442592310371521
ACH-000753,-0.10349010150653004
ACH-000756,0.009718381181131143
ACH-000757,-0.23429644450968165
ACH-000758,-0.3090311534776949
ACH-000760,-0.04949207204229545
ACH-000762,-0.19262502962369984
ACH-000763,-0.1582351566318006
ACH-000764,-0.03665365909707625
ACH-000765,-0.04457145971248617
ACH-000766,-0.041804737873890316
ACH-000767,-0.03080232484259288
ACH-000768,-0.18678079627142455
ACH-000769,-0.03323885447806296
ACH-000770,-0.042001544077168176
ACH-000771,-0.031625266391455485
ACH-000773,-0.16533335144338765
ACH-000776,-0.18600695648876164
ACH-000777,-0.044805737220573016
ACH-000778,-0.11582835026624486
ACH-000781,-0.14693355788832824
ACH-000782,-0.08351774360480338
ACH-000783,-0.011719900604149779
ACH-000784,-0.17306533717883427
ACH-000785,-0.1990027724397866
ACH-000787,-0.059784416847146124
ACH-000788,-0.10312522980191187
ACH-000791,-0.14013675861952066
ACH-000792,-0.1608704506929039
ACH-000794,-0.03425807514661438
ACH-000796,-0.16382570546515254
ACH-000798,0.13762659619177553
ACH-000799,-0.1059206202695686
ACH-000800,0.06789373929308189
ACH-000802,-0.13909862773068196
ACH-000804,-0.11879809449990288
ACH-000805,-0.017008057857615
ACH-000809,-0.12613370188877507
ACH-000810,-0.0936671339206504
ACH-000811,-0.13624220429665068
ACH-000817,-0.21663909608954293
ACH-000819,-0.16415852077718912
ACH-000820,-0.17430546480721154
ACH-000821,-0.20152471364303204
ACH-000822,-0.016397990164619028
ACH-000823,-0.04046640947229625
ACH-000824,-0.031491955997493305
ACH-000827,-0.03335103153162167
ACH-000829,0.019220948916129316
ACH-000831,-0.15473014175899238
ACH-000832,-0.18268763750061304
ACH-000833,-0.08413295757171793
ACH-000834,-0.14058826791873985
ACH-000835,-0.20705582161651184
ACH-000836,-0.07733508921617084
ACH-000837,-0.016580343241870122
ACH-000838,-0.1438056273929196
ACH-000839,-0.025505528384421168
ACH-000840,-0.041017924922771086
ACH-000841,-0.11322030897190308
ACH-000843,-0.3018471807438275
ACH-000846,-0.10798577257353234
ACH-000847,-0.1437475044628098
ACH-000848,-0.2332580573270238
ACH-000849,-0.10047921853270972
ACH-000851,-0.0009477148309714107
ACH-000855,-0.1554449352759473
ACH-000856,-0.03421042701774555
ACH-000858,-0.28284614374552225
ACH-000859,-0.08552555921855808
ACH-000861,-0.029870478474378438
ACH-000862,-0.2397350350678965
ACH-000865,-0.18320109145746905
ACH-000866,-0.021271878721454644
ACH-000867,-0.08962362865755208
ACH-000869,-0.1858962477307904
ACH-000872,-0.006704182162707934
ACH-000873,-0.11171685416092693
ACH-000876,-0.17470384716096735
ACH-000878,0.05698357223218916
ACH-000880,-0.06245563383423147
ACH-000881,-0.11140810047299106
ACH-000882,0.009681252575217408
ACH-000884,-0.033817931608412795
ACH-000885,-0.06912125699627758
ACH-000887,-0.17649169179148472
ACH-000889,-0.10591423576309886
ACH-000896,-0.21385097728915087
ACH-000898,-0.05369202351827252
ACH-000900,-0.08782061034128523
ACH-000901,-0.0884730739757518
ACH-000905,-0.2215927494639564
ACH-000906,-0.1112937627931757
ACH-000907,-0.05969111221534652
ACH-000910,-0.21611345059873727
ACH-000911,-0.050843006110935965
ACH-000912,-0.13565438565144655
ACH-000913,-0.13221984019567104
ACH-000915,-0.19409392989827864
ACH-000916,-0.08158255083572383
ACH-000917,-0.09053430742508516
ACH-000920,0.07772016380269715
ACH-000921,-0.11318402721258293
ACH-000924,-0.16074558725719784
ACH-000926,-0.08121624294456982
ACH-000928,-0.13082692256883674
ACH-000929,-0.003509397485611995
ACH-000932,-0.13033870255766267
ACH-000935,-0.19594541518320227
ACH-000936,-0.25536872905225155
ACH-000937,-0.07736347909388461
ACH-000938,-0.1940957018107084
ACH-000939,-0.1916332163808088
ACH-000941,-0.09243011945251586
ACH-000943,-0.08592173120461596
ACH-000946,-0.03019119885529702
ACH-000947,-0.16659183811459205
ACH-000948,-0.12086288046659426
ACH-000950,-0.1075352703062768
ACH-000953,-0.03838919745131683
ACH-000954,-0.20483413526607536
ACH-000957,-0.1908360558631516
ACH-000958,-0.16021136292382993
ACH-000960,-0.14676115492984984
ACH-000963,-0.3273665258946217
ACH-000968,-0.16668862783833982
ACH-000969,-0.032792951011706394
ACH-000972,0.0027921133064601217
ACH-000973,-0.08287277431170066
ACH-000974,-0.07409482985125196
ACH-000978,-0.2837596296846048
ACH-000984,-0.01716695313256362
ACH-000986,-0.2382833943298098
ACH-000988,-0.10746269501382136
ACH-000993,0.09264720091487208
ACH-000994,-0.1788327660654582
ACH-000996,-0.15211603357913608
ACH-001001,-0.09409286476880192
ACH-001020,-0.06686479619152899
ACH-001028,-0.1091627768098867
ACH-001031,-0.12326089409423872
ACH-001038,-0.15984634023998878
ACH-001048,-0.11314602786466693
ACH-001050,-0.1056660413112042
ACH-001053,0.11332569508157
ACH-001054,-0.1642002085868356
ACH-001061,-0.16941950928908014
ACH-001067,-0.15713258415488113
ACH-001075,-0.1726870729007588
ACH-001096,-0.1526523165394612
ACH-001111,0.1338580179610989
ACH-001119,-0.11287314952455807
ACH-001128,0.2825925002173649
ACH-001134,-0.2184941184492911
ACH-001151,-0.023369691203050456
ACH-001163,-0.13596321910663142
ACH-001164,-0.3129658942570661
ACH-001183,-0.12822770186289928
ACH-001192,-0.1501003403061527
ACH-001193,0.019002587446764925
ACH-001196,-0.033283098747170115
ACH-001197,-0.04401542722647006
ACH-001205,-0.23349910283761685
ACH-001211,0.09272947372090777
ACH-001212,-0.13770422897936932
ACH-001228,-0.036481366304443465
ACH-001232,-0.20218135915500604
ACH-001239,-0.2025602873319486
ACH-001270,-0.2349950734452369
ACH-001274,-0.05260646247773315
ACH-001275,-0.02175222019235577
ACH-001277,-0.19780648356270128
ACH-001278,-0.01701889560299338
ACH-001280,-0.2745837208221882
ACH-001283,-0.13144716112847735
ACH-001289,-0.1633582179047844
ACH-001300,-0.0987304367681623
ACH-001301,-0.16353016143891705
ACH-001302,-0.16911191317170424
ACH-001306,-0.13664408697661715
ACH-001318,-0.2259739688848421
ACH-001322,-0.10011953844480152
ACH-001328,-0.12659480050033967
ACH-001332,0.024814196045065243
ACH-001336,-0.19130997896686647
ACH-001346,-0.1212152933825625
ACH-001353,-0.1877572660086394
ACH-001354,-0.06871283378093998
ACH-001367,-0.3041666093689567
ACH-001368,-0.09723733600640012
ACH-001374,-0.02418945769945608
ACH-001377,-0.08626686323481501
ACH-001380,-0.07551254484352499
ACH-001391,-0.04891068443443965
ACH-001408,-0.045852292403271516
ACH-001430,-0.239011857749877
ACH-001431,-0.05163803928958941
ACH-001450,-0.14455382902333694
ACH-001496,-0.1974980788477169
ACH-001500,-0.059412295671155226
ACH-001523,-0.13386565249795038
ACH-001532,-0.03964690524428265
ACH-001550,-0.06297131906470271
ACH-001552,-0.1466842301587853
ACH-001554,-0.05327864462236905
ACH-001654,-0.08386765651993215
ACH-001735,-0.17692848701271655
ACH-001736,-0.19658034207481184
ACH-001737,-0.007283876070302886
ACH-001740,-0.24877756844262625
ACH-001745,-0.1754246186642669
ACH-001765,-0.09455619823343213
