,PSG1 (5669)
ACH-000004,0.04031129093732131
ACH-000005,-0.2207167413019985
ACH-000007,-0.10003415656775484
ACH-000009,-0.11833608476231665
ACH-000011,-0.026832874780223386
ACH-000012,-0.013195469203406154
ACH-000013,-0.13703629567218886
ACH-000014,0.105960242244813
ACH-000015,-0.27963266960559
ACH-000017,-0.02283601046768977
ACH-000018,0.14885466194988375
ACH-000019,-0.19677613279704945
ACH-000021,-0.09718993101861152
ACH-000022,-0.016250803459958763
ACH-000025,-0.1008285248811796
ACH-000028,-0.20472011484772729
ACH-000030,-0.08716051457451468
ACH-000035,0.18965061603927136
ACH-000036,-0.06610108017190186
ACH-000037,0.021849341566068683
ACH-000039,0.035309461756674265
ACH-000040,0.19695221762933127
ACH-000041,0.09847350646235592
ACH-000042,0.03787215215190432
ACH-000045,-0.047119163054745256
ACH-000047,0.0768544387546593
ACH-000052,-0.3428087653553405
ACH-000053,-0.08706868509730026
ACH-000054,-0.17969196543518726
ACH-000055,-0.0070278317443249645
ACH-000060,-0.015422558593268269
ACH-000067,-0.10096355106447197
ACH-000070,0.1340394856521538
ACH-000075,-0.2337892296185872
ACH-000078,-0.028836367406528438
ACH-000082,-0.10972457659893203
ACH-000085,0.011517975388729314
ACH-000086,-0.06912110297016713
ACH-000087,-0.013708901363604274
ACH-000092,-0.005272030593289429
ACH-000095,-0.1292832375039495
ACH-000097,-0.22374624648286276
ACH-000098,-0.02139225120103272
ACH-000099,-0.12251859429488372
ACH-000108,0.13166133471986965
ACH-000113,0.07047498740050226
ACH-000116,0.06956761648378998
ACH-000118,0.07537901023891379
ACH-000120,0.07436984433886389
ACH-000123,-0.006303308874552967
ACH-000127,0.02422034837333089
ACH-000128,-0.05334808158517912
ACH-000132,0.020923078562068074
ACH-000133,-0.12540573555228693
ACH-000137,-0.11358583018331735
ACH-000138,-0.1499516833914503
ACH-000142,-0.11745626153183845
ACH-000143,-0.0021939219422736148
ACH-000146,0.03923618978246755
ACH-000148,0.15325494427749825
ACH-000150,0.12710049999048548
ACH-000152,-0.0030119717414878416
ACH-000153,-0.03793418073610009
ACH-000159,-0.16301437633165858
ACH-000160,-0.2335838042450812
ACH-000163,-0.005023483951130389
ACH-000167,-0.3284100068556861
ACH-000168,-0.05218513895268008
ACH-000169,0.01868910645826615
ACH-000178,-0.18662005690190736
ACH-000183,-0.012769761851661805
ACH-000188,-0.06075536271728536
ACH-000189,-0.08056577055427501
ACH-000190,-0.031548295909335056
ACH-000198,-0.029620177095684132
ACH-000203,0.2571800513091954
ACH-000204,-0.06231505913830765
ACH-000206,-0.051850336865321145
ACH-000207,-0.1149266240768805
ACH-000208,-0.18526092738902855
ACH-000210,0.13693629713738606
ACH-000211,-0.010030503255843886
ACH-000215,-0.029926980932420525
ACH-000221,-0.028079492809689896
ACH-000222,-0.19963848541595605
ACH-000223,-0.13182056857790225
ACH-000226,0.013293237998022948
ACH-000227,0.1574657589999854
ACH-000228,-0.06791077304822496
ACH-000231,0.05484614568457221
ACH-000232,-0.06918541783684991
ACH-000233,-0.13531501418005104
ACH-000234,-0.10648075995525484
ACH-000235,0.02201097228958271
ACH-000237,0.021197297193626084
ACH-000238,0.05192225083321355
ACH-000242,-0.3329429171153969
ACH-000243,0.06859399912113379
ACH-000244,0.09756616025399116
ACH-000246,-0.17264969493001076
ACH-000248,0.11647883216662495
ACH-000250,0.0024485201009789626
ACH-000251,-0.13883740188281052
ACH-000252,0.0276470759227049
ACH-000253,0.08572690033817508
ACH-000255,-0.09696691377449401
ACH-000256,0.07114072659368043
ACH-000257,0.10382053008014804
ACH-000258,-0.15949510360429334
ACH-000259,-0.03670248915074065
ACH-000260,-0.018196963830238375
