,HMGN2 (3151)
ACH-000004,-0.3632060301808744
ACH-000005,-0.7282494402793134
ACH-000007,-0.4771771011066497
ACH-000009,-0.5650408073763737
ACH-000011,-0.5913983091793648
ACH-000012,-0.5089807885778869
ACH-000013,-0.603831847208599
ACH-000014,-0.3627348246103003
ACH-000015,-0.4668884142143265
ACH-000017,-0.6063365285715939
ACH-000018,-0.5240503001941349
ACH-000019,-0.8588869640604823
ACH-000021,-0.6103743152397785
ACH-000022,-0.5943660349812251
ACH-000025,-0.6300707758384057
ACH-000028,-0.5780719190326866
ACH-000030,-0.5177946583063922
ACH-000035,-0.5265934744563225
ACH-000036,-0.6475336639894675
ACH-000037,-0.4814440935934574
ACH-000039,-0.5981388344203085
ACH-000040,-0.5865083922861242
ACH-000041,-0.4880606019074634
ACH-000042,-0.6205567834981028
ACH-000045,-0.46675807235590705
ACH-000047,-0.4396248305304085
ACH-000052,-0.6149796461155035
ACH-000053,-0.5532615384983264
ACH-000054,-0.6061064767620704
ACH-000055,-0.4931241381332397
ACH-000060,-0.7087854372895602
ACH-000067,-0.6267269578688812
ACH-000070,-0.43841434455431694
ACH-000075,-0.7202504833967892
ACH-000078,-0.686096532022245
ACH-000082,-0.4641176669559838
ACH-000085,-0.4906377662735021
ACH-000086,-0.7373694485660551
ACH-000087,-0.2337706999457821
ACH-000092,-0.6019876543411958
ACH-000095,-0.68240520354673
ACH-000097,-0.5593219948281224
ACH-000098,-0.490248134837223
ACH-000099,-0.7695981983633189
ACH-000108,-0.4225587350060589
ACH-000113,-0.6640809454391625
ACH-000116,-0.32379239569019963
ACH-000118,-0.5407972374448347
ACH-000120,-0.5539863179667568
ACH-000123,-0.4694667511967269
ACH-000127,-0.5064765735384037
ACH-000128,-0.4926505456248749
ACH-000132,-0.7101065241310974
ACH-000133,-0.4481171922575272
ACH-000137,-0.6590898819447306
ACH-000138,-0.4964605206786031
ACH-000142,-0.6826488323584943
ACH-000143,-0.6996778155233012
ACH-000146,-0.4212643043489179
ACH-000148,-0.5759825728565315
ACH-000150,-0.4204325780224717
ACH-000152,-0.6498330013093396
ACH-000153,-0.7230425790108047
ACH-000159,-0.6101288376824933
ACH-000160,-0.4054002967732708
ACH-000163,-0.3055738975807729
ACH-000167,0.14891230871670386
ACH-000168,-0.8488885144607219
ACH-000169,-0.6096309878097533
ACH-000178,-0.4685852369284108
ACH-000183,-0.7658757187108953
ACH-000188,-0.4948638675814993
ACH-000189,-0.7051030220164392
ACH-000190,-0.233576651358876
ACH-000198,-0.5676930657352485
ACH-000203,-0.5138969940467554
ACH-000204,-0.3304810104749976
ACH-000206,-0.39773191160464944
ACH-000207,-0.6873961695999468
ACH-000208,-0.7661861331393871
ACH-000210,-0.4758273578208979
ACH-000211,-0.4898869253124503
ACH-000215,-0.6295950281494649
ACH-000221,-0.6604246227960413
ACH-000222,-0.6357057880258009
ACH-000223,-0.5816808978460957
ACH-000226,-0.3592459654866397
ACH-000227,-0.7129432198509399
ACH-000228,-0.3705465970924521
ACH-000231,-0.5845027676064171
ACH-000232,-0.6351365331212737
ACH-000233,-0.6642024997673001
ACH-000234,-0.7325837577966731
ACH-000235,-0.6914795422132738
ACH-000237,-0.4647357872148618
ACH-000238,-0.4290242924153545
ACH-000242,-0.5508229954249871
ACH-000243,-0.6221309510450727
ACH-000244,-0.5561701214061531
ACH-000246,-0.6426627186489077
ACH-000248,-0.6881962758909885
ACH-000250,-0.6167161005383072
ACH-000251,-0.6247679368223775
ACH-000252,-0.5749171009934746
ACH-000253,-0.6286557360368128
ACH-000255,-0.7078421882078648
ACH-000256,-0.5378962446287161
ACH-000257,-0.6705145522382672
ACH-000258,-0.4925322803935103
ACH-000259,-0.6690990094725212
ACH-000260,-0.4192890911692565
ACH-000261,-0.7175301551706856
ACH-000262,-0.6517113827425214
ACH-000263,-0.989030123444355
ACH-000264,-0.7189052015870427
ACH-000265,-0.5505176226513361
ACH-000266,-0.6666646841388184
ACH-000272,-0.5703645932245296
ACH-000274,-0.7382739523676632
ACH-000277,-0.7604116021566873
ACH-000278,-0.4615755905452485
ACH-000279,-0.6999450782240191
ACH-000280,-0.6538644118859414
ACH-000281,-0.4215625141743837
ACH-000288,-0.6244607501390265
ACH-000291,-0.6054726034114732
ACH-000293,-0.7217465762382274
ACH-000294,-0.14970560081966638
ACH-000295,-0.6004440477039494
ACH-000296,-0.7628724348983291
ACH-000302,-0.476097509203525
ACH-000304,-0.8959437969482269
ACH-000307,-0.5750997407748613
ACH-000308,-0.6780475929567674
ACH-000310,-0.9739997582469252
ACH-000311,-0.5627264315465977
ACH-000312,-0.6586204526070075
ACH-000315,-0.7887320232797819
ACH-000316,-0.5421937291854966
ACH-000317,-0.5502067179365527
ACH-000318,-0.4811787758494299
ACH-000319,-0.4764753749511129
ACH-000320,-0.34713937185379296
ACH-000322,-0.6686948501844032
ACH-000323,-0.8282811463775269
ACH-000324,-0.5727406198789017
ACH-000329,-0.699630464306852
ACH-000330,-0.6638730415930171
ACH-000331,-0.5424699618471363
ACH-000332,-0.6357861653616811
ACH-000334,-0.8380885997392173
ACH-000335,-0.6770628070154572
ACH-000336,-0.609491542954082
ACH-000337,-0.7178871904736734
ACH-000338,-0.5750622955986645
ACH-000339,-0.5484209127507967
ACH-000341,-0.34484945595796146
ACH-000348,-0.4726657262966493
ACH-000350,-0.5696571165917268
ACH-000352,-0.6732872376369632
ACH-000356,-0.5876641515665849
ACH-000361,-0.2818610995764296
ACH-000362,-0.458690144099795
ACH-000363,-0.5495344333923401
ACH-000364,-0.7053919110190634
ACH-000365,-0.7643836768228516
ACH-000366,-0.7013178796053879
ACH-000368,-0.6695505293068249
ACH-000374,-0.6805456320389225
ACH-000375,-0.5370972134728575
ACH-000376,-0.6432790020181065
ACH-000381,-0.22111597188295268
ACH-000383,-0.6439213140505204
ACH-000387,-0.6601928120469339
ACH-000389,-0.4586371761316305
ACH-000390,-0.6542773823659207
ACH-000393,-0.7682904584801961
ACH-000395,-0.6492238307431658
ACH-000396,-0.25832967618472624
ACH-000397,-0.65546022899068
ACH-000401,-0.4500919398238081
ACH-000402,-0.5698274836234661
ACH-000403,-0.6449443551251497
ACH-000404,-0.4810783219589961
ACH-000406,-0.5047634764188229
ACH-000407,-0.5632705544754828
ACH-000408,-0.6710339289464323
ACH-000410,-0.3921909523555016
ACH-000411,-0.5735416810799383
ACH-000414,-0.5654142169357432
ACH-000415,-0.6999739657705203
ACH-000416,-0.5413601552630005
ACH-000420,-0.5889759760098213
ACH-000421,-0.6455562588234662
ACH-000424,-0.6056029299052179
ACH-000425,-0.6402069915543389
ACH-000426,-0.5560052983299433
ACH-000427,-0.6398506553611206
ACH-000433,-0.7540337922078828
ACH-000435,-0.7109985135862601
ACH-000436,-0.7654226373703449
ACH-000444,-0.3858901234821519
ACH-000445,-0.3603287291084728
ACH-000448,-0.6593763622474652
ACH-000450,-0.6482128168047533
ACH-000452,-0.542406049072259
ACH-000454,-0.6017196765549621
ACH-000458,-0.5672133368360149
ACH-000459,-0.2868927400341845
ACH-000460,-0.5441170361541224
ACH-000461,-0.9552428452377758
ACH-000463,-0.4639036143013721
ACH-000464,-0.5140862783054875
ACH-000466,-0.6459759077064537
ACH-000467,-0.5168521831316211
ACH-000468,-0.8517915123588798
ACH-000469,-0.7363903078518229
ACH-000470,-0.6369209528018364
ACH-000471,-0.5288750848540898
ACH-000472,-0.5578320280609554
ACH-000473,-0.5291259994467324
ACH-000475,-0.6414085420465876
ACH-000476,-0.5898909880387547
ACH-000477,-0.2798906962560839
ACH-000479,-0.3243418485006448
ACH-000480,-0.5336240164079581
ACH-000481,-0.5946430754806441
ACH-000483,-0.7902945986432315
ACH-000484,-0.6415752445577624
ACH-000485,-0.5213201757756972
ACH-000486,-0.43440593854764586
ACH-000487,-0.6846242445323355
ACH-000488,-0.5934943898108016
ACH-000490,-0.5639494624131819
ACH-000491,-0.8174970974674322
ACH-000495,-0.7666376146733308
ACH-000496,-0.4222188812603998
ACH-000499,-0.2753994400970023
ACH-000500,-0.3480344242060451
ACH-000502,-0.5608857989463094
ACH-000503,-0.5886637271541345
ACH-000505,-0.6977717732339974
ACH-000507,-0.7374084539199252
ACH-000510,-0.4473053744491565
ACH-000511,-0.5163150388032237
ACH-000512,-0.8445001693407356
ACH-000516,-0.5570872475678834
ACH-000517,-0.6843241707132088
ACH-000518,-0.5424206720465393
ACH-000520,-0.7679241749132699
ACH-000521,-0.5213550283599004
ACH-000522,-0.7006886465702161
ACH-000524,-0.519390234573259
ACH-000527,-0.5824103334821028
ACH-000528,-0.4143922483524312
ACH-000537,-0.7828334229208324
ACH-000541,-0.756940403387063
ACH-000542,-0.6081936208708878
ACH-000544,-0.5899215115351798
ACH-000545,-0.5949294542463454
ACH-000547,-0.5457870337920553
ACH-000548,-0.6333130742460876
ACH-000549,-0.6062396262521311
ACH-000550,-0.580381788005964
ACH-000552,-0.5221291082500608
ACH-000556,-0.5219234677114039
ACH-000557,-0.8644108711226113
ACH-000569,-0.7018516145668134
ACH-000570,-0.571315354380772
ACH-000571,-0.5263349457537089
ACH-000573,-0.3796544401509135
ACH-000576,-0.505879376497113
ACH-000579,-0.6347000266953519
ACH-000580,-0.3812653000509968
ACH-000584,-0.6600928862328288
ACH-000585,-0.6617292568859741
ACH-000588,-0.634990193974928
ACH-000589,-0.5472611577666929
ACH-000591,-0.6495560534843051
ACH-000593,-0.5922870114040817
ACH-000600,-0.7791993907454836
ACH-000601,-0.5965694216666677
ACH-000605,-0.5470740543755935
ACH-000606,-0.6293537268890818
ACH-000608,-0.6459045013715043
ACH-000614,-0.4990059472991571
ACH-000616,-0.5350276412120208
ACH-000618,-0.3589815742347629
ACH-000619,-0.6400559666700079
ACH-000620,-0.641018000229857
ACH-000621,-0.6241543322259202
ACH-000622,-0.5433561616845117
ACH-000623,-0.6560262322776632
ACH-000624,-0.5287577860212876
