,PPP1CB (5500)
ACH-000004,-0.7510329608185758
ACH-000005,-0.22737968349967505
ACH-000007,-0.3587485466099554
ACH-000009,-0.496321635439185
ACH-000011,-0.5574510600549072
ACH-000012,-0.5452058006828872
ACH-000013,-0.4551138307951888
ACH-000014,-0.4971776737940954
ACH-000015,-0.524384799286789
ACH-000017,-0.4234761128604833
ACH-000018,-0.5504672502470054
ACH-000019,-0.2723761998448581
ACH-000021,-0.5544367666770242
ACH-000022,-0.3967850182796857
ACH-000025,-0.6244578445782033
ACH-000028,-0.2375885473503741
ACH-000030,-0.5200052128399737
ACH-000035,-0.6979533703067105
ACH-000036,-0.5732637142009698
ACH-000037,-0.7720257531238095
ACH-000039,-0.4899262883692836
ACH-000040,-0.3994924940567734
ACH-000041,-0.4652219434318437
ACH-000042,-0.504877646308062
ACH-000045,-0.4925918797477898
ACH-000047,-0.4672225346996563
ACH-000052,-0.7409633482628036
ACH-000053,-0.5575525131249887
ACH-000054,-0.6458164609862679
ACH-000055,-0.4243649935160359
ACH-000060,-0.6333838753131527
ACH-000067,-0.5758172262617299
ACH-000070,-0.6238019998363694
ACH-000075,-0.7602853854921597
ACH-000078,-0.3811627206066272
ACH-000082,-0.5904476503615996
ACH-000085,-0.7202788611111423
ACH-000086,-0.631918861205705
ACH-000087,-0.4510921313361215
ACH-000092,-0.6080011864033839
ACH-000095,-0.5584869581091629
ACH-000097,-0.4666700729406079
ACH-000098,-0.5997623315377679
ACH-000099,-0.35159220404709995
ACH-000108,-0.4274446331163521
ACH-000113,-0.43660039368388337
ACH-000116,-0.4996847637771643
ACH-000118,-0.4845083191106887
ACH-000120,-0.7307420224960451
ACH-000123,-0.5837339076554369
ACH-000127,-0.6610438868186189
ACH-000128,-0.43493588894596535
ACH-000132,-0.4597511106654282
ACH-000133,-0.571556024499369
ACH-000137,-0.5241594325295492
ACH-000138,-0.6240563766275912
ACH-000142,-0.44950878011288736
ACH-000143,-0.7125347284853611
ACH-000146,-0.5731096812431071
ACH-000148,-0.531402468755771
ACH-000150,-0.6239637329367931
ACH-000152,-0.7431230484930065
ACH-000153,-0.4855716825887239
ACH-000159,-0.4980127264223089
ACH-000160,0.03875742619743553
ACH-000163,-0.7735216290561521
ACH-000167,0.43909348041855495
ACH-000168,-0.7999451851768177
ACH-000169,-0.7448595030966972
ACH-000178,-0.5386713012713702
ACH-000183,-0.5936497098955847
ACH-000188,-0.5979097755047267
ACH-000189,-0.5878313784583801
ACH-000190,0.033733097893944214
ACH-000198,-0.39904981676804174
ACH-000203,-0.8855438400688721
ACH-000204,-0.6936400450783629
ACH-000206,-0.9937639639196444
ACH-000207,-0.4994686535441421
ACH-000208,-0.4721588302512214
ACH-000210,-0.19898070621451705
ACH-000211,-0.44139114699381016
ACH-000215,-0.3101132154108928
ACH-000221,-0.5339825291063229
ACH-000222,-0.5630963849002416
ACH-000223,-0.4474477693483909
ACH-000226,-0.6723989716716858
ACH-000227,-0.2937493258281253
ACH-000228,-0.5132258614103807
ACH-000231,-0.6320412356060431
ACH-000232,-0.6408191595061689
ACH-000233,-0.4151073621018268
ACH-000234,-0.7346976910473775
ACH-000235,-0.4608012702667656
ACH-000237,-0.4697383826562632
ACH-000238,-0.5607464870566328
ACH-000242,-0.2633921990061149
ACH-000243,-0.7206068578904798
ACH-000244,-0.8203368774444106
ACH-000246,-0.6128597378077572
ACH-000248,-0.13941850473968384
ACH-000250,-0.4787038204534244
ACH-000251,-0.19920627095253035
ACH-000252,-0.19707550371604415
ACH-000253,-0.5129496874056689
ACH-000255,-0.6862180654539276
ACH-000256,-0.21304688137821373
ACH-000257,-0.4976368279112509
ACH-000258,-0.28113042717860337
ACH-000259,-0.5924600291931734
ACH-000260,-0.23802225754795475
ACH-000261,-0.5817654844009146
ACH-000262,-0.4957865436330269
ACH-000263,-0.2600901947905399
ACH-000264,-0.4032148297625734
ACH-000265,-0.4296785856075812
ACH-000266,-0.5803286863273159
ACH-000272,-0.4640356732131682
ACH-000274,-0.4974548748210928
ACH-000277,-0.30634852889747993
ACH-000278,-0.4112579681000896
ACH-000279,-0.3099860550974343
ACH-000280,-0.4432490540543096
ACH-000281,-0.8518224231343342
ACH-000288,-0.6544042051672757
ACH-000291,-0.5557417964736906
ACH-000293,-0.4705158587485787
ACH-000294,-0.5938064761317637
ACH-000295,-0.4320066847130458
ACH-000296,-0.5902287931873751
ACH-000302,-0.19020355088824312
ACH-000304,-0.3369580856171268
ACH-000307,-0.5534933269857741
ACH-000308,-0.35333607237055503
ACH-000310,-0.22187378003179892
ACH-000311,-0.4856298217769844
ACH-000312,-0.6330710234150214
ACH-000315,-0.5082630698988426
ACH-000316,-0.590195669037466
ACH-000317,-0.7456536538399788
ACH-000318,-0.6095181965496062
ACH-000319,-0.5727971586326845
ACH-000320,-0.4992676588192134
ACH-000322,-0.6965172095226023
ACH-000323,-0.4133222731363373
ACH-000324,-0.5002427988210545
ACH-000329,-0.574945818110081
ACH-000330,-0.5942254770646177
ACH-000331,-0.6320986489828122
ACH-000332,-0.6503893434085739
ACH-000334,-0.4943538021165224
ACH-000335,-0.6211434182863853
ACH-000336,-0.3270502616618586
ACH-000337,-0.3091080070029729
ACH-000338,-0.9243953577120574
ACH-000339,-0.4243722295209022
ACH-000341,-0.6417861529788077
ACH-000348,-0.3423931882278957
ACH-000350,-0.6770812583679651
ACH-000352,-0.5352056633581804
ACH-000356,-0.7692457476237851
ACH-000361,-0.9077220640837202
ACH-000362,-0.5774143675643343
ACH-000363,-0.31194107258011883
ACH-000364,-0.8439539459218363
ACH-000365,-0.5198737558265413
ACH-000366,-0.5486768300196231
ACH-000368,-0.8176585105752942
ACH-000374,-0.5723429651817494
ACH-000375,-0.37218908130535217
ACH-000376,-0.4854162078007638
ACH-000381,-0.5413947675746537
ACH-000383,-0.3974258191510239
ACH-000387,-0.3624173635964195
ACH-000389,-0.8766014986194252
ACH-000390,-0.4792828920863572
ACH-000393,-0.7128790825297865
ACH-000395,-0.6728005698226183
ACH-000396,-0.3993559729453517
ACH-000397,-0.3949683285553332
ACH-000401,-0.7500228459855192
ACH-000402,0.06022919562882331
ACH-000403,-0.4742695703835889
ACH-000404,-0.4614748203264395
ACH-000406,-0.3816358775200263
ACH-000407,-0.6016653807345655
ACH-000408,-0.510416516085808
ACH-000410,-0.675601406889566
ACH-000411,-0.5403881205472202
ACH-000414,-0.4519655983028888
ACH-000415,-0.5867901918824641
ACH-000416,-0.5921108547065573
ACH-000420,-0.6227993505572839
ACH-000421,-0.3547236775827458
ACH-000424,-0.2558316652533863
ACH-000425,-0.21219679142928305
ACH-000426,-0.6146309730304661
ACH-000427,-0.6283854483892577
ACH-000433,-0.5413063900330682
ACH-000435,-0.6177771840248407
ACH-000436,-0.6488006797113205
ACH-000444,-0.454491580010229
ACH-000445,-0.5534088201686252
ACH-000448,-0.3028331696595315
ACH-000450,-0.3418592669885483
ACH-000452,-0.6957903224544327
ACH-000454,-0.6974480250711311
ACH-000458,-0.6486818857259622
ACH-000459,-0.4595434984884336
ACH-000460,-0.5553551455669786
ACH-000461,-0.4040790663417965
ACH-000463,-0.6031261105222357
ACH-000464,-0.6875229525251385
ACH-000466,-0.8148702648894582
ACH-000467,-0.3840994648657636
ACH-000468,-0.6120507128118643
ACH-000469,-0.5839513354990638
ACH-000470,-0.5482806051444934
ACH-000471,-0.5551577642562217
ACH-000472,-0.30729532802196746
ACH-000473,-0.5887547099589435
ACH-000475,-0.3772338352893812
ACH-000476,-0.4955845161852344
ACH-000477,-0.2228146982033219
ACH-000479,-0.7671563099905909
ACH-000480,-0.40519755530296697
ACH-000481,-0.6892302964842636
ACH-000483,-0.6633378970378097
ACH-000484,-0.2665893218122731
ACH-000485,-0.5379003663289029
ACH-000486,-0.5525881779710843
ACH-000487,-0.4859052915022497
ACH-000488,-0.5932907387032447
ACH-000490,-0.5210239844906671
ACH-000491,-0.3514646794916064
ACH-000495,-0.4331095493178707
ACH-000496,-0.8105462400744677
ACH-000499,-0.7050383498025967
ACH-000500,-0.9881941146335632
ACH-000502,-0.35412534461206513
ACH-000503,-0.4100854282870556
ACH-000505,-0.4418112228334261
ACH-000507,-0.591650720826921
ACH-000510,-0.3319934250263363
ACH-000511,-0.6551525699733299
ACH-000512,-0.26587518584722764
ACH-000516,-0.8913929683241016
ACH-000517,-0.5200899874153451
ACH-000518,-0.6247791154256328
ACH-000520,-0.5865021955197213
ACH-000521,-0.4857861618889176
ACH-000522,-0.463407163043231
ACH-000524,-0.5080921529091244
ACH-000527,-0.33491603148993804
ACH-000528,-0.426074151114158
ACH-000537,0.004093016101667251
ACH-000541,-0.6291923917736213
ACH-000542,-0.5716256285128167
ACH-000544,-0.2247474616999605
ACH-000545,-0.4701030237132788
ACH-000547,-0.6171138752133477
ACH-000548,-0.6670081422379094
ACH-000549,-0.4768989792927897
ACH-000550,-0.5279878982878128
ACH-000552,-0.31487589870295946
ACH-000556,-0.605854670720741
ACH-000557,-0.4238236710672656
ACH-000569,-0.7908019515786922
ACH-000570,-0.5228365554647515
ACH-000571,-0.4158987478155359
ACH-000573,-0.5009463318294539
ACH-000576,-0.35176733437052643
ACH-000579,0.20541756248906973
ACH-000580,-0.449469004029908
ACH-000584,-0.34436221377603843
ACH-000585,-0.5850945912658816
ACH-000588,-0.4765691205055586
ACH-000589,-0.5231055430630326
ACH-000591,-0.7123313341350422
ACH-000593,-0.5196192373812321
ACH-000600,-0.5758120923321081
ACH-000601,-0.5210135708493886
ACH-000605,-0.6321561965902627
ACH-000606,-0.7268516884928813
ACH-000608,-0.29315300334445404
ACH-000614,-0.196741099418381
ACH-000616,-0.4689656712811962
ACH-000618,-0.37537398051435344
ACH-000619,-0.8317837081573248
ACH-000620,-0.3409625242073037
ACH-000621,-0.18274017347211602
ACH-000622,-0.5250234207330678
ACH-000623,-0.5928198059587825
ACH-000624,-0.3447935009578634
ACH-000627,-0.35420936756290633
ACH-000630,-0.7208432428237926
ACH-000631,-0.6172868639046539
ACH-000632,-0.5388642165075772
ACH-000633,-0.4050173866199686
ACH-000637,-0.40890042269022814
ACH-000638,-0.4736875882752221
ACH-000646,-0.2698142417622603
ACH-000647,-0.37447854375919615
ACH-000648,-0.579912150184514
ACH-000649,-0.499525287810885
ACH-000651,-0.581177883134572
ACH-000652,-0.4705543265391843
ACH-000653,-0.5730572667209085
ACH-000657,-0.7463165117981737
ACH-000658,-0.3021187596397118
ACH-000661,-0.4879836639994813
ACH-000662,-0.473341545595623
ACH-000663,-0.4606251143508603
ACH-000665,-0.6296842309939844
ACH-000671,-0.5544930973284532
ACH-000672,-0.3355440030625201
ACH-000673,-0.5917262265551931
ACH-000676,-0.26260794249403696
ACH-000677,-0.4900297919094363
ACH-000681,-0.3492923520276786
ACH-000683,-0.5849701311490164
ACH-000684,-0.5290881087640441
ACH-000688,-0.5865955042805152
ACH-000693,-0.6209344532211486
ACH-000694,-0.43789011709866377
ACH-000695,-0.6021547954805394
ACH-000696,-0.5067197458335921
ACH-000697,-0.5104916465724262
ACH-000699,-0.40797537272465934
ACH-000701,-0.4894839196923168
ACH-000706,-0.3443879860642545
ACH-000711,-0.4029681701982579
ACH-000713,-0.7339282489383828
ACH-000714,-0.8172263237886934
ACH-000718,-0.7566027888130689
ACH-000720,-0.7952007344219704
ACH-000721,-0.5884387901075724
ACH-000724,-0.4623523209705028
ACH-000725,-0.6148292392000901
ACH-000732,-0.4151638411963319
ACH-000734,-0.2428915579013857
ACH-000735,-0.4094110192482642
ACH-000736,-0.4622134745958396
ACH-000738,-0.5138712093549099
ACH-000746,-0.524352640268456
ACH-000747,-0.4839922306758814
ACH-000748,-0.7411375724633179
ACH-000753,-0.7283862507478498
ACH-000756,-0.581328896831731
ACH-000757,-0.5737073948008645
ACH-000758,-0.394685695279025
ACH-000760,-0.6311893145334967
ACH-000762,-0.5481463473710971
ACH-000763,-0.6517763633550273
ACH-000764,-0.42091371070927214
ACH-000765,-0.5617110532512088
ACH-000766,-0.6495674590192063
ACH-000767,-0.34671116693418397
ACH-000768,-0.7011982089752132
ACH-000769,-0.3658701275585155
ACH-000770,-0.6425535191921448
ACH-000771,-0.7814363954968777
ACH-000773,-0.5004466538453929
ACH-000776,-0.6060562045159077
ACH-000777,-0.6273043463474217
ACH-000778,-0.5796434963647211
ACH-000781,-0.4585400483597981
ACH-000782,-0.7428542135762692
ACH-000783,-0.6214475065140946
ACH-000784,-0.4818757354168262
ACH-000785,-0.3134100822214961
ACH-000787,-0.5200308792867236
ACH-000788,-0.4345899967559051
ACH-000791,-0.7848715816092698
ACH-000792,-0.5175774723537694
ACH-000794,-0.4916818554851316
ACH-000796,-0.6844756513343945
ACH-000798,-0.7038702918866235
ACH-000799,-0.6011295300396988
ACH-000800,-0.5352613306611428
ACH-000802,-0.5330757382189498
ACH-000804,-0.4726092433434855
ACH-000805,-0.31894609639067256
ACH-000809,-0.5509314431843064
ACH-000810,-0.6815838910964301
ACH-000811,-0.3807684352029376
ACH-000817,-0.4946409947716838
ACH-000819,-0.5296724208489878
ACH-000820,-0.5433492242413367
ACH-000821,-0.4112954946026138
ACH-000822,-0.360805536142251
ACH-000823,-0.4350456579918268
ACH-000824,-0.5329881668004907
ACH-000827,-0.5308549792386943
ACH-000829,-0.4231973523522327
ACH-000831,-0.7025128134471562
ACH-000832,-0.6773124025653451
ACH-000833,-0.3970851372728921
ACH-000834,-0.5575576080816299
ACH-000835,-0.45952195887246705
ACH-000836,-0.031290627301951736
ACH-000837,-0.4642543858663677
ACH-000838,-0.7421509531782494
ACH-000839,-0.4195785971713475
ACH-000840,-0.7090541380274071
ACH-000841,-0.7293491090034283
ACH-000843,-0.7442872115027075
ACH-000846,-0.6148717505697021
ACH-000847,-0.4656324669632663
ACH-000848,-0.4512969664478281
ACH-000849,-0.19866833274416604
ACH-000851,-0.6425338911567201
ACH-000855,-0.4032271425814628
ACH-000856,-0.5086809412882264
ACH-000858,-0.3758777071143448
ACH-000859,-0.5326417099027805
ACH-000861,-0.4324862130558248
ACH-000862,-0.2583900444771247
ACH-000865,-0.3763995295081782
ACH-000866,-0.5308471481530419
ACH-000867,-0.4813107970613935
ACH-000869,-0.3204846207792388
ACH-000872,-0.206229235405037
ACH-000873,-0.3245979515818451
ACH-000876,-0.5741175770711008
ACH-000878,-0.6802306474725051
ACH-000880,-0.6756117123310412
ACH-000881,-0.4922411017806085
ACH-000882,-0.5900556216962044
ACH-000884,-0.60848362469393
ACH-000885,-0.39169953514111056
ACH-000887,-0.5060939967196612
ACH-000889,-0.583265115540982
ACH-000896,-0.7266689698862703
ACH-000898,-0.4854312977520073
ACH-000900,-0.4936786805195896
ACH-000901,-0.5777101030250402
ACH-000905,-0.6666378059103439
ACH-000906,-0.4882015166356207
ACH-000907,-0.7358203490350512
ACH-000910,-0.3603509576775019
ACH-000911,-0.7079542236561219
ACH-000912,-0.6512507313082961
ACH-000913,-0.6572707155095403
ACH-000915,-0.5037933630646418
ACH-000916,-0.4640236054621219
ACH-000917,-0.295544503823834
ACH-000920,-0.3200734451967577
ACH-000921,-0.5504743092167157
