,NPIPB5 (100132247)
ACH-000280,-0.2341296003033841
ACH-000281,-0.2293151046177875
ACH-000288,-0.5190063394658397
ACH-000291,-0.3461312315971422
ACH-000293,-0.24043828855334146
ACH-000294,-0.28910973454081745
ACH-000295,-0.4494863632017329
ACH-000296,-0.44926358536519856
ACH-000302,-0.18190490104293308
ACH-000304,-0.20727717340421015
ACH-000307,-0.3876515194398384
ACH-000308,-0.17337603008274372
ACH-000310,-0.32246149565809495
ACH-000311,-0.4273672378602774
ACH-000312,-0.2541967621751321
ACH-000315,-0.04572475468209375
ACH-000316,-0.7580418723396988
ACH-000317,-0.3836016387253087
ACH-000318,-0.33028159511074295
ACH-000319,-0.6102945559636951
ACH-000320,-0.16093736802472927
ACH-000322,-0.33827828974609303
ACH-000323,-0.4657686378703029
ACH-000324,-0.5226926659827416
ACH-000329,-0.4350267182792504
ACH-000330,-0.4845317445301625
ACH-000331,-0.2488520215489674
ACH-000332,-0.29027824843335504
ACH-000334,-0.4995096218776146
ACH-000335,-0.12018264088237493
ACH-000336,-0.08690702029515125
ACH-000337,-0.2357282106922278
ACH-000338,-0.6923236565961265
ACH-000339,-0.4202384687525197
ACH-000341,-0.19811669214930108
ACH-000348,-0.3292800866112857
ACH-000350,-0.29372555412206797
ACH-000352,-0.33179610581197283
ACH-000356,-0.15487145945606184
ACH-000361,-0.4351625780849008
ACH-000362,-0.415045179449995
ACH-000363,-0.20832812028276987
ACH-000364,-0.4103582033281694
ACH-000365,-0.5316249379934487
ACH-000366,-0.3296915831387174
ACH-000368,-0.3016442419314965
ACH-000374,-0.4550740028311905
ACH-000375,-0.3159547489184746
ACH-000376,-0.36758073707059774
ACH-000381,-0.4277057403283623
ACH-000383,-0.10632930979892148
ACH-000387,-0.3959260966785694
ACH-000389,-0.4643124640904364
ACH-000390,-0.5622997496769908
ACH-000393,-0.391222306312044
ACH-000395,-0.3992851934333877
ACH-000396,-0.5986717016179877
ACH-000397,-0.14609498359823098
ACH-000401,-0.6854097653900365
ACH-000402,-0.3787524526901943
ACH-000403,-0.18016177796853075
ACH-000404,-0.3995806772948545
ACH-000406,-0.4547675706577803
ACH-000407,-0.3922334088254929
ACH-000408,-0.21581366276764435
ACH-000410,-0.3327846134886239
ACH-000411,-0.23433086897019545
ACH-000414,-0.3852697303918544
ACH-000415,-0.27402166719306115
ACH-000416,-0.3707595767262519
ACH-000420,-0.2941717976887214
ACH-000421,-0.2873506315525783
ACH-000424,-0.19626752030299696
ACH-000425,-0.4447555314113577
ACH-000426,-0.6724054674415202
ACH-000427,-0.3146591470198847
ACH-000433,-0.3943139794073205
ACH-000435,-0.668598739283806
ACH-000436,-0.1313726913730024
ACH-000444,-0.4975367795806161
ACH-000445,-0.5052338704953705
ACH-000448,-0.2052033350044929
ACH-000450,-0.7376236610857984
ACH-000452,-0.5026461714710162
ACH-000454,-0.3069859538949509
ACH-000458,-0.538603502425966
ACH-000459,-0.4346663190212617
ACH-000460,-0.43397651398651177
ACH-000461,-0.379783857615128
ACH-000463,-0.47847916257764206
ACH-000464,-0.4026981236224749
ACH-000466,-0.10584202862030448
ACH-000467,-0.1636025849737465
ACH-000468,-0.27717096097256266
ACH-000469,-0.3421776265439902
ACH-000470,-0.16071955668613058
ACH-000471,-0.5962328704493325
ACH-000472,-0.3294693101718063
ACH-000473,-0.4635716827905285
ACH-000475,-0.4140992365200865
ACH-000476,-0.2281655718715665
ACH-000477,-0.3343165944548366
ACH-000479,-0.5111868311821988
ACH-000480,-0.3223789704739111
ACH-000481,-0.5034762386230416
ACH-000483,-0.4993539241307575
ACH-000484,-0.08512562990944138
ACH-000485,-0.4986210818333567
ACH-000486,-0.34352780786214515
ACH-000487,-0.3959555029781526
ACH-000488,-0.3010914107522422
ACH-000490,-0.5171735391557696
ACH-000491,-0.18462222854514565
ACH-000495,-0.5149479414937714
ACH-000496,-0.40841785472821773
ACH-000499,-0.6144084408399264
ACH-000500,-0.6066800785841854
ACH-000502,-0.3596044782861763
ACH-000503,-0.9264424178372632
ACH-000505,-0.5338057487449642
ACH-000507,-0.3709574292633202
ACH-000510,-0.461843978871465
ACH-000511,-0.3570629872916698
ACH-000512,-0.27614551642963664
ACH-000516,-0.4099723728060299
ACH-000517,-0.3981778294867046
ACH-000518,-0.3520100058116716
ACH-000520,-0.5308131172137487
ACH-000521,-0.29470012669658313
ACH-000522,-0.4883485094146852
ACH-000524,-0.06183146663228426
ACH-000527,-0.3786836137938216
ACH-000528,-0.4883222996596935
ACH-000537,-0.4269161341888621
ACH-000541,-0.2971906260184264
ACH-000542,-0.4270900596890791
ACH-000544,-0.3209630647075649
ACH-000545,-0.4782318263610743
ACH-000547,-0.2936423302050523
ACH-000548,-0.4616640937756601
ACH-000549,-0.3260946538811217
ACH-000550,-0.4025631658845372
ACH-000552,-0.2640399194853757
ACH-000556,-0.39920803817124856
ACH-000557,-0.2663557898318302
ACH-000569,-0.2642398104452601
ACH-000570,-0.2706818282323414
ACH-000571,-0.1307437607866254
ACH-000573,-0.5713175011840566
ACH-000576,-0.297560360417855
ACH-000579,-0.6999377611743277
ACH-000580,-0.3536273728435291
ACH-000584,-0.6229517915741042
ACH-000585,-0.3898822600160775
ACH-000588,-0.25925888971219363
ACH-000589,-0.17754196984408266
ACH-000591,-0.4228792851037384
ACH-000593,-0.2505242525505633
ACH-000600,-0.13993896968200736
ACH-000601,-0.3527173440358169
ACH-000605,-0.4888853491099311
ACH-000606,-0.4391978279105439
ACH-000608,-0.07871219185411726
ACH-000614,-0.3718688987098755
ACH-000616,-0.438479961812979
ACH-000618,-0.4247566453066301
ACH-000619,-0.3303250845624799
ACH-000620,-0.2382608912232196
ACH-000621,-0.4301243006682368
ACH-000622,0.028367535815078383
ACH-000623,-0.21476031037114207
ACH-000624,-0.6100317628018466
ACH-000627,-0.11134439381119447
ACH-000630,-0.4107454129300047
ACH-000631,-0.4552340224959296
ACH-000632,-0.3897217148935136
ACH-000633,-0.21090300821805488
ACH-000637,-0.5985833573066202
ACH-000638,-0.4842197987209658
ACH-000646,-0.22239341443646254
ACH-000647,-0.3166518518170074
ACH-000648,-0.516700265499866
ACH-000649,-0.3842896637664839
ACH-000651,-0.3394964585303341
ACH-000652,-0.3279809646474664
ACH-000653,-0.2677576380017534
ACH-000657,-0.2912588334294487
ACH-000658,-0.4225859993202578
ACH-000661,-0.4325924588772933
ACH-000662,-0.4438160579214857
ACH-000663,-0.40691176278488217
ACH-000665,-0.2549132011767798
ACH-000671,-0.4632610788023295
ACH-000672,-0.4389662272259388
ACH-000673,-0.3153823782278582
ACH-000676,-0.5266249993587909
ACH-000677,-0.22796654178068934
ACH-000681,-0.2278699969688917
ACH-000683,-0.28277167841774964
ACH-000684,-0.6720961836588111
ACH-000688,-0.3501548902551229
ACH-000693,-0.1480089682406327
ACH-000694,-0.2308556040579717
ACH-000695,-0.2260361372322929
ACH-000696,-0.4978700023655096
ACH-000697,-0.3939136876219661
ACH-000699,-0.21122660680995864
ACH-000701,-0.3554878754931488
ACH-000706,-0.24030253677138735
ACH-000711,-0.4024917247236996
ACH-000713,-0.4943257542837787
ACH-000714,-0.2590512747037557
ACH-000718,-0.3863185898883292
ACH-000720,-0.2410669456634115
ACH-000721,-0.4638099973608792
ACH-000724,-0.3204459667690868
ACH-000725,-0.2369926950237245
ACH-000732,-0.2865862747202218
ACH-000734,-0.40225518754713396
ACH-000735,-0.19865182696610492
ACH-000736,-0.3166670573372719
ACH-000738,-0.30954964630617243
ACH-000746,-0.5346353643316042
ACH-000747,-0.3359259812234535
ACH-000748,-0.3940359791524061
ACH-000753,-0.585361785498818
ACH-000756,-0.5741550314641479
ACH-000757,-0.4575232991530818
ACH-000758,-0.3955107984510253
ACH-000760,-0.3366103041478257
ACH-000762,-0.4701065211248973
ACH-000763,-0.2529665354988621
ACH-000764,-0.378890892145229
ACH-000765,-0.4258806267223663
ACH-000766,-0.4361154751924392
ACH-000767,-0.2828259352967177
ACH-000768,-0.34531458562402584
ACH-000769,-0.4888330075529877
ACH-000770,-0.3542157213650816
ACH-000771,-0.35846926774306426
ACH-000773,-0.4711262562569404
ACH-000776,-0.34124574511632383
ACH-000777,-0.1889570731970084
ACH-000778,-0.6969101928431946
ACH-000781,-0.11969154580784855
ACH-000782,-0.35916689975531746
ACH-000783,-0.2901392237588796
ACH-000784,-0.4091614732728303
ACH-000785,-0.42416775144214425
ACH-000787,-0.3230533613201929
ACH-000788,-0.37771739498484136
ACH-000791,-0.28334622083113936
ACH-000792,-0.2176901596833518
ACH-000794,-0.3708402885775833
ACH-000796,-0.31890259157508866
ACH-000798,-0.5610805503337957
ACH-000799,-0.3733605272139629
ACH-000800,-0.1030028769586072
ACH-000802,-0.5870586394894806
ACH-000804,-0.062129197761766786
ACH-000805,-0.470242453755687
ACH-000809,-0.3791892460341719
ACH-000810,-0.6405512494798226
ACH-000811,-0.27085904367201113
ACH-000817,-0.1771847127608717
ACH-000819,-0.44263382194411055
ACH-000820,-0.5389221590393759
ACH-000821,-0.5036247782944899
ACH-000822,-0.012581659814979305
ACH-000823,-0.2545294729397067
ACH-000824,-0.2502638887289282
ACH-000827,-0.3673537115932751
ACH-000829,-0.42090325365481546
ACH-000831,-0.4212361496522402
ACH-000832,-0.5062306950164179
ACH-000833,-0.4648786010022414
ACH-000834,-0.3495808811950726
ACH-000835,-0.44396795605340217
ACH-000836,-0.5770735632519075
ACH-000837,-0.2838612504040776
ACH-000838,-0.5646086746441461
ACH-000839,-0.3991551549754327
ACH-000840,-0.3149038037140418
ACH-000841,-0.26189563869474103
ACH-000843,-0.2452435626454137
ACH-000846,-0.444804671701805
ACH-000847,-0.23825020021874704
ACH-000848,-0.3146414432892793
ACH-000849,-0.28590262597076305
ACH-000851,-0.43925809066516414
ACH-000855,-0.24416709182907825
ACH-000856,-0.5554255958861952
ACH-000858,-0.18501402170506387
ACH-000859,-0.2657555146072419
ACH-000861,-0.5198366448607485
ACH-000862,-0.30261454218703315
ACH-000865,-0.3363571448732364
ACH-000866,-0.16415928636699514
ACH-000867,-0.4413531732352748
ACH-000869,-0.4264941073048106
ACH-000872,-0.4256980931962824
ACH-000873,-0.6371099316914296
ACH-000876,-0.2293438138897811
ACH-000878,-0.4353788971338605
ACH-000880,-0.4169952701079698
ACH-000881,-0.42345014604989795
ACH-000882,-0.5193908019533183
ACH-000884,-0.18780871920171827
ACH-000885,-0.375476147105548
ACH-000887,-0.3350802865932201
ACH-000889,-0.37413246402913203
ACH-000896,-0.36669607379072017
ACH-000898,-0.480773148663547
ACH-000900,-0.6355319718656541
ACH-000901,-0.41447975340630255
ACH-000905,-0.5446983567407809
ACH-000906,-0.14323480754939638
ACH-000907,-0.4582977585538034
ACH-000910,-0.1819078983011958
ACH-000911,-0.3813198102578289
ACH-000912,-0.29106967138622863
ACH-000913,-0.3371190471169465
ACH-000915,-0.2816204293114913
ACH-000916,-0.03403233233435564
ACH-000917,-0.4389766772598212
ACH-000920,-0.0025394762377363113
ACH-000921,-0.28313971911703995
ACH-000924,-0.2464828464665203
ACH-000926,-0.464036346961836
ACH-000928,-0.3116801713720441
ACH-000929,-0.4537108352437466
ACH-000932,-0.4068074591226428
ACH-000935,-0.34136694058930345
ACH-000936,-0.18519882730842613
ACH-000937,-0.07983951386698583
ACH-000938,-0.10670303682553736
ACH-000939,-0.3990323171869123
ACH-000941,-0.3197016370676207
ACH-000943,-0.463454107333531
ACH-000946,-0.1486492470417857
ACH-000947,-0.3075767731974718
ACH-000948,-0.13915093424167466
ACH-000950,-0.4133236794641644
ACH-000953,-0.25790404929802124
ACH-000954,-0.6335884720105166
ACH-000957,-0.37882988031489984
ACH-000958,-0.0853793026959858
ACH-000960,-0.14456063153827042
ACH-000963,-0.11688543851815494
ACH-000968,-0.4670947283268964
ACH-000969,-0.10516465309323768
ACH-000972,-0.4922891833651553
ACH-000973,-0.4193967798171399
ACH-000974,-0.21067189151871754
ACH-000978,-0.3924993043639736
ACH-000984,-0.6161879366562596
ACH-000986,-0.3394899659620905
ACH-000988,-0.19277399957160285
ACH-000993,-0.2183736233763101
ACH-000994,-0.4878736153840178
ACH-000996,-0.6038497717481778
ACH-001001,-0.3305452973174087
ACH-001020,-0.25153035779637817
ACH-001028,-0.3313082934004634
ACH-001031,-0.3249618496146417
ACH-001038,-0.4723854133158215
ACH-001048,-0.21534581516426596
ACH-001050,-0.4332261713363061
ACH-001053,-0.4150639589970008
ACH-001054,-0.5616464217182545
ACH-001061,-0.4714161466843436
ACH-001067,-0.5170127291230058
ACH-001075,-0.4532966579802176
ACH-001096,0.008442101787849838
ACH-001111,-0.7543352526533705
ACH-001119,-0.5489053168956685
ACH-001128,-0.3617923036843743
ACH-001134,-0.16248477141403742
ACH-001151,-0.11763635674627468
ACH-001163,-0.1788179206410177
ACH-001164,-0.5636800428629941
ACH-001183,-0.6196580422260725
ACH-001192,-0.4203871983919309
ACH-001193,-0.29395154797703643
ACH-001196,-0.4899486050214102
ACH-001197,-0.5645216601941659
ACH-001205,-0.2406263243125367
ACH-001211,-0.36524942124753534
ACH-001212,-0.2587018764867878
ACH-001228,-0.2615885231954925
ACH-001232,-0.21037070157051493
ACH-001239,-0.6318730366362333
ACH-001270,-0.2982866378504623
ACH-001274,-0.1907730485015634
ACH-001275,-0.4362357031727393
ACH-001277,-0.5874934406075883
ACH-001278,-0.3978055908740092
ACH-001280,-0.15861548401699468
ACH-001283,-0.4711729520519353
ACH-001289,-0.4046351067944631
ACH-001300,-0.21976882089131067
ACH-001301,-0.4910377552202443
ACH-001302,-0.5257075538038408
ACH-001306,-0.2551413170006779
ACH-001318,-0.4053689971467771
ACH-001322,-0.4927891608505414
ACH-001328,-0.20914113752116534
ACH-001332,-0.4434980881660091
ACH-001336,-0.7268983864607895
ACH-001346,-0.38715379891475576
ACH-001353,-0.32698630411416113
ACH-001354,-0.3555583581340941
ACH-001367,-0.20478648180596226
ACH-001368,-0.5899069733858842
ACH-001374,-0.09604459261566198
ACH-001377,-0.2921528302275886
ACH-001380,-0.2280117733070449
ACH-001391,-0.18706396758448898
ACH-001408,-0.3159955432025809
ACH-001430,-0.5425404070569991
ACH-001431,-0.2640183505200745
ACH-001450,-0.273011945923059
ACH-001496,-0.6130503779313002
ACH-001500,-0.4836701304113147
ACH-001523,-0.3122386322096533
ACH-001532,-0.3223942171867169
ACH-001550,-0.4677567793895654
ACH-001552,-0.3998671102130088
ACH-001554,-0.4195048118899623
ACH-001654,-0.22836757462420104
ACH-001735,-0.492029011337629
ACH-001736,-0.23387634845447716
ACH-001737,0.016914849144738432
ACH-001740,-0.5198832702559679
ACH-001745,-0.4115698178032546
ACH-001765,-0.2916753799375971
