,HELZ2 (85441)
ACH-000221,-0.12362758637202753
ACH-000222,-0.03122010280952163
ACH-000223,-0.1525578668910927
ACH-000226,-0.0332904708910026
ACH-000227,-0.0648918423873481
ACH-000228,-0.22155717713995335
ACH-000231,-0.11183027986322183
ACH-000232,-0.043218088278395364
ACH-000233,-0.03402908184882703
ACH-000234,-0.08575138523107331
ACH-000235,0.04998232476822293
ACH-000237,-0.010670639313934128
ACH-000238,-0.3859079379960663
ACH-000242,-0.02895780060081303
ACH-000243,0.10191444701550882
ACH-000244,-0.046664275453151965
ACH-000246,-0.202764949128576
ACH-000248,-0.030981001245748218
ACH-000250,-0.0485679860250729
ACH-000251,0.10501440365428903
ACH-000252,0.01724947200959729
ACH-000253,-0.1268007582656866
ACH-000255,-0.15111791381281528
ACH-000256,0.1433536719032596
ACH-000257,-0.4491618181950542
ACH-000258,-0.1810727924079124
ACH-000259,-0.04055211321653777
ACH-000260,-0.10930048654607996
ACH-000261,-0.1982309841058947
ACH-000262,-0.0393282346975668
ACH-000263,-0.20517423788668052
ACH-000264,-0.1849514019052074
ACH-000265,-0.024791858865841163
ACH-000266,-0.08408730711132838
ACH-000272,0.09549798595286443
ACH-000274,-0.13109721147051567
ACH-000277,-0.2060647131422927
ACH-000278,-0.02524074676668856
ACH-000279,-0.19648218290192998
ACH-000280,-0.07611647249835968
ACH-000281,-0.0914015700263159
ACH-000288,-0.1918577200645976
ACH-000291,-0.189478157611856
ACH-000293,-0.15360874903322208
ACH-000294,-0.2181204238880745
ACH-000295,0.1266163856532408
ACH-000296,-0.2728141276445968
ACH-000302,-0.07633483098376137
ACH-000304,-0.16793077456575622
ACH-000307,0.0008888477839889033
ACH-000308,-0.15195292341788275
ACH-000310,-0.10763689348984476
ACH-000311,-0.07819884042451686
ACH-000312,-0.11120134077621116
ACH-000315,0.3516937777061269
ACH-000316,0.13668468700042366
ACH-000317,0.08859254346788903
ACH-000318,-0.20254273039374854
ACH-000319,0.08606560668844535
ACH-000320,0.08201379836534066
ACH-000322,-0.28258572020810785
ACH-000323,0.17418853838308745
ACH-000324,0.06454594698800707
ACH-000329,0.005712890930034575
ACH-000330,-0.018483550842281468
ACH-000331,-0.02002862238872928
ACH-000332,-0.13325443154189698
ACH-000334,-0.0474215304164575
ACH-000335,0.15736236495065642
ACH-000336,-0.44737012510298335
ACH-000337,-0.032968174641499995
ACH-000338,-0.5692766572331911
ACH-000339,0.013669577565317916
ACH-000341,-0.17864140213601215
ACH-000348,-0.10036348952413383
ACH-000350,-0.2191671226477938
ACH-000352,-0.2735465036402686
ACH-000356,-0.09028595931650382
ACH-000361,-0.26891188785242104
ACH-000362,-0.15329525835735813
ACH-000363,-0.0029277199109894033
ACH-000364,-0.01904326294866668
ACH-000365,-0.0217579257151548
ACH-000366,-0.0534599086417788
ACH-000368,-0.1297592592932467
ACH-000374,-0.004219247652153735
ACH-000375,0.1787271933867081
ACH-000376,-0.0573495455886404
ACH-000381,-0.14370136995322533
ACH-000383,-0.0939316697034336
ACH-000387,-0.21152028113981666
ACH-000389,-0.4521370767338665
ACH-000390,-0.007751967215938128
ACH-000393,-0.1499017109620374
ACH-000395,-0.5005315224845516
ACH-000396,0.08993848156450937
ACH-000397,-0.036982255259145634
ACH-000401,-0.10563022005948096
ACH-000402,-0.16701205922650514
ACH-000403,-0.09802023278418867
ACH-000404,-0.3608438990497292
ACH-000406,-0.037558330071539886
ACH-000407,-0.18394927145845832
ACH-000408,-0.1238962363696651
ACH-000410,-0.14327571619158347
ACH-000411,-0.034666560306546766
ACH-000414,0.01575040043574429
ACH-000415,-0.03342084938452542
ACH-000416,-0.06883882389226273
ACH-000420,-0.26487987476915753
ACH-000421,-0.09986965828419883
ACH-000424,-0.011015750779732582
ACH-000425,-0.06668150217217003
ACH-000426,-0.14989642383684856
ACH-000427,0.06431716568891734
ACH-000433,-0.025101798822933362
ACH-000435,-0.1983738808433725
ACH-000436,0.012851731899787965
ACH-000444,-0.12288862790857752
ACH-000445,-0.17912945065692742
ACH-000448,-0.04921715432966875
ACH-000450,0.12646492840235038
ACH-000452,-0.17141397314207493
ACH-000454,0.03725894182448836
ACH-000458,-0.04256285243286286
ACH-000459,0.13581414287508267
ACH-000460,-0.21075352208642173
ACH-000461,-0.1916050481599489
ACH-000463,-0.2713877497872502
ACH-000464,-0.0857424547948535
ACH-000466,0.035135379101502544
ACH-000467,-0.16233543110166218
ACH-000468,-0.2409904305783283
ACH-000469,-0.13222560807006073
ACH-000470,-0.1958454447615346
ACH-000471,-0.09869040889889348
ACH-000472,-0.08284241248832762
ACH-000473,-0.12545802508946782
ACH-000475,-0.03952997552745149
ACH-000476,-0.1846760821387112
ACH-000477,-0.0844427184939327
ACH-000479,-0.3608873622591798
ACH-000480,-0.1367300071371211
ACH-000481,-0.17423230137898427
ACH-000483,0.1210974206490167
ACH-000484,-0.23282389405936266
ACH-000485,-0.04935520576578937
ACH-000486,0.050732934207846365
ACH-000487,-0.14222937753138534
ACH-000488,-0.1483681219368698
ACH-000490,-0.12347198098384254
ACH-000491,-0.11170822012410274
ACH-000495,0.0068499722629876076
ACH-000496,-0.1142616799241383
ACH-000499,-0.3482265901538238
ACH-000500,0.3240477421499645
ACH-000502,-0.13212010344468958
ACH-000503,0.19803248586804592
ACH-000505,0.01806131411417172
ACH-000507,-0.07057157259627099
ACH-000510,0.009568469357139429
ACH-000511,-0.0474484325964732
ACH-000512,-0.0037809861551967435
ACH-000516,0.03571842774429715
ACH-000517,-0.11898271400871488
ACH-000518,0.008536542053608565
ACH-000520,-0.0991705196794848
ACH-000521,0.04452483121189114
ACH-000522,-0.07726482903374808
ACH-000524,-0.1612369290071285
ACH-000527,-0.046562607887362925
ACH-000528,-0.10426865353514372
ACH-000537,-0.1363242696236549
ACH-000541,-0.10187175483428956
ACH-000542,-0.07861168708807502
ACH-000544,-0.17177655651545004
ACH-000545,-0.03148428321602239
ACH-000547,-0.5526846205606633
ACH-000548,0.040584014535378674
ACH-000549,-0.03774408110430474
ACH-000550,-0.07247003948776942
ACH-000552,0.048497873899058935
ACH-000556,-0.0500352518948236
ACH-000557,-0.27335885778342617
ACH-000569,0.05337994446698861
ACH-000570,-0.05553634131538879
ACH-000571,-0.10594895828065076
ACH-000573,-0.11643082965195768
ACH-000576,-0.19740357215299348
ACH-000579,-0.10222871897003076
ACH-000580,-0.12636040648874747
ACH-000584,0.03352920372901615
ACH-000585,0.007560756172266632
ACH-000588,0.10194620013007104
ACH-000589,-0.06484739813769001
ACH-000591,-0.12831275517391144
ACH-000593,-0.00010912513722357336
ACH-000600,-0.09289438717463026
ACH-000601,-0.0171679295266509
ACH-000605,-0.2232839060067741
ACH-000606,0.09647787541076193
ACH-000608,-0.12317207245681945
ACH-000614,-0.02654173379745362
ACH-000616,0.003820991597686868
ACH-000618,0.013149539980235776
ACH-000619,0.04829917581912453
ACH-000620,-0.06999506485824047
ACH-000621,-0.047557754921914726
ACH-000622,-0.21855065131270435
ACH-000623,-0.024729256488153464
ACH-000624,-0.12934566080440285
ACH-000627,-0.11212547975620776
ACH-000630,-0.13941821252662095
ACH-000631,0.05179145866896006
ACH-000632,-0.024823406647017914
ACH-000633,-0.1968208448002496
ACH-000637,-0.1073939389237503
ACH-000638,0.01870813846276553
ACH-000646,-0.1784976450973404
ACH-000647,-0.04056726845068121
ACH-000648,0.04092899922741704
ACH-000649,-0.10635784756564423
ACH-000651,-0.06554573147069015
ACH-000652,-0.06220751942398589
ACH-000653,-0.024673115354694963
ACH-000657,-0.058965668756762686
ACH-000658,-0.0947322825512638
ACH-000661,-0.04062560963770145
ACH-000662,-0.36526232844082174
ACH-000663,-0.16438912577845516
ACH-000665,-0.1145778680315902
ACH-000671,0.0585307288397497
ACH-000672,0.4774879570862685
ACH-000673,0.0585503417155389
ACH-000676,0.06523017897572747
ACH-000677,-0.02857375360500672
ACH-000681,-0.1373927969502391
ACH-000683,-0.14528620676512838
ACH-000684,-0.2548803676011816
ACH-000688,0.040512079522673085
ACH-000693,-0.14294329962490854
ACH-000694,-0.1358193703063572
ACH-000695,-0.15421295608151733
ACH-000696,-0.038080182652411566
ACH-000697,0.14708994019249386
ACH-000699,-0.018208343271427584
ACH-000701,-0.15846214682046295
ACH-000706,0.00046542970419625237
ACH-000711,-0.011441606115513763
ACH-000713,-0.10183412567222888
ACH-000714,-0.04394609444961207
ACH-000718,-0.1332310929151096
ACH-000720,0.10624375835443013
ACH-000721,-0.09993699380009284
ACH-000724,-0.10530659126398244
ACH-000725,-0.024214362149645386
ACH-000732,0.15958806646296025
ACH-000734,9.946883079554964e-05
ACH-000735,-0.15839285912257034
ACH-000736,-0.29611478485943665
ACH-000738,-0.08010651379754237
ACH-000746,-0.16793598907492233
ACH-000747,0.08801170183538709
ACH-000748,0.07355266855773818
ACH-000753,-0.05255536381912388
ACH-000756,-0.09224040224378384
ACH-000757,-0.05428154942551975
ACH-000758,0.0021657603760994785
ACH-000760,-0.086845105684318
ACH-000762,-0.118305532740516
ACH-000763,0.01701755658371509
ACH-000764,-0.1364944082931547
ACH-000765,-0.06895573931171038
ACH-000766,-0.06934002891774264
ACH-000767,-0.2385726896867909
ACH-000768,-0.0046807537223031576
ACH-000769,0.10269419701185424
ACH-000770,-0.01781810363961071
ACH-000771,-0.211338416104607
ACH-000773,-0.06586073811401673
ACH-000776,-0.13315944499986354
ACH-000777,-0.06937302760465149
ACH-000778,0.015856917250532333
ACH-000781,-0.07865701464108155
ACH-000782,-0.2417298936155852
ACH-000783,-0.03842159185324518
ACH-000784,-0.08455321296421696
ACH-000785,-0.05143175254710451
ACH-000787,-0.14127310796045126
ACH-000788,-0.08993645130549603
ACH-000791,0.04529319346357962
ACH-000792,-0.07933828205175279
ACH-000794,-0.09614576558075837
ACH-000796,-0.10942464441215027
ACH-000798,-0.2373590194981283
ACH-000799,-0.23671391722700996
ACH-000800,-0.1582749071114762
ACH-000802,-0.10069692395468699
ACH-000804,-0.0652850163333024
ACH-000805,-0.13588791658664334
ACH-000809,-0.056501174741250076
ACH-000810,-0.2516949748952089
ACH-000811,-0.11176857649529752
ACH-000817,0.06815334613019712
ACH-000819,-0.10046299076721034
ACH-000820,-0.4607138773801845
ACH-000821,0.06326978651368069
ACH-000822,-0.1373232918202505
ACH-000823,-0.06371822645379134
ACH-000824,-0.2068454096938725
ACH-000827,-0.08341963861700041
ACH-000829,-0.06766049948625354
ACH-000831,-0.11574029173876076
ACH-000832,-0.11011292303806797
ACH-000833,-0.0037855702874785256
ACH-000834,-0.12438624695509325
ACH-000835,0.1046178529894977
ACH-000836,-0.02842575232136872
ACH-000837,0.07284541735222815
ACH-000838,-0.037686210171473736
ACH-000839,-0.17414614187294536
ACH-000840,0.4128893757620578
ACH-000841,-0.1174957511376707
ACH-000843,-0.14680782891438973
ACH-000846,0.058453455892265124
ACH-000847,0.1244918624769727
ACH-000848,-0.022894826037984716
ACH-000849,-0.11093697721313543
ACH-000851,-0.3855712673851559
ACH-000855,-0.06225796631316902
ACH-000856,0.04349611580127849
ACH-000858,-0.1662741196450923
ACH-000859,-0.09008521419154446
ACH-000861,-0.10556309369840698
ACH-000862,-0.18730964840752934
ACH-000865,-0.05588469771362902
ACH-000866,-0.002937430239876573
ACH-000867,0.0021919301360714323
ACH-000869,-0.13751450725987016
ACH-000872,-0.033231772938314516
ACH-000873,-0.15100148542322034
ACH-000876,-0.1530247296161366
ACH-000878,0.045691078862371816
ACH-000880,-0.18807055388196064
ACH-000881,0.1428354595591149
ACH-000882,0.03860470268371452
ACH-000884,-0.12385037265670774
ACH-000885,-0.22131732677881505
ACH-000887,-0.11778072966382375
ACH-000889,0.0223173423605788
ACH-000896,-0.013743868655567256
ACH-000898,-0.1259231272047021
ACH-000900,-0.19060063182964093
ACH-000901,-0.11706102365346145
ACH-000905,-0.08611006418837992
ACH-000906,-0.09711750286008
ACH-000907,-0.32301380764127346
ACH-000910,0.054187674268524035
ACH-000911,-0.018098970903503868
ACH-000912,0.016276929748483413
ACH-000913,0.11599309592748268
ACH-000915,0.0596445249049971
ACH-000916,-0.011095794553295894
ACH-000917,0.16193957012746096
ACH-000920,-0.07157183279998618
ACH-000921,-0.3536001682285368
ACH-000924,-0.07872560109847031
ACH-000926,-0.13614403968680014
ACH-000928,-0.024540215468388173
ACH-000929,-0.1970520129645609
ACH-000932,0.024463058145275683
ACH-000935,-0.16831302401873022
ACH-000936,-0.07210432352571945
ACH-000937,-0.1943356444687623
ACH-000938,-0.030722586915392012
ACH-000939,0.06969894684461325
ACH-000941,-0.028402208056176787
ACH-000943,0.10125847423629583
ACH-000946,0.02396321297895952
ACH-000947,-0.04828383959390519
ACH-000948,0.0003943419835275767
ACH-000950,0.07969320146927589
ACH-000953,-0.08759858516022127
ACH-000954,-0.19022697421768245
ACH-000957,-0.0263969397219936
ACH-000958,0.02956321524906145
ACH-000960,0.04411468171120587
ACH-000963,0.07348068965144704
ACH-000968,0.14119704199692262
ACH-000969,0.0045849080176870935
ACH-000972,0.03462526266534332
ACH-000973,-0.04708833573832872
ACH-000974,-0.07251017973347915
ACH-000978,-0.11353720749214327
ACH-000984,-0.16487464659074988
ACH-000986,-0.16130882769553306
ACH-000988,0.021371617017865042
ACH-000993,-0.07814943911207263
ACH-000994,0.03664500659215126
ACH-000996,0.12140120964713215
ACH-001001,-0.012802725314807438
ACH-001020,0.041654735021653566
ACH-001028,-0.0409507971642516
ACH-001031,0.02889692128681189
ACH-001038,-0.1017021520624822
ACH-001048,-0.1166372546618296
ACH-001050,-0.05778579949403088
ACH-001053,-0.09068948055310204
ACH-001054,-0.21620040247374214
ACH-001061,0.03924273638264687
ACH-001067,-0.26575068829443743
ACH-001075,0.007953378368126991
ACH-001096,-0.17168923559403385
ACH-001111,-0.16304349595210274
ACH-001119,-0.05816509981229576
ACH-001128,0.06134906805777333
ACH-001134,0.07903315495495683
ACH-001151,-0.10562510220814167
ACH-001163,-0.1973128130763214
ACH-001164,0.06861268135917277
ACH-001183,0.1375296813089844
ACH-001192,-0.2422150129972001
ACH-001193,-0.3068970018568033
ACH-001196,-0.040896542193030405
ACH-001197,-0.07527609715209294
ACH-001205,-0.3090807035132446
ACH-001211,-0.07557745507402107
ACH-001212,-0.08791912049485823
ACH-001228,-0.10524624621150873
ACH-001232,0.17625948313055606
ACH-001239,0.06802263475102187
ACH-001270,-0.4376314514146096
ACH-001274,0.09432439845409914
ACH-001275,-0.3237988240588786
ACH-001277,-0.1552972415534844
ACH-001278,-0.15962770872532106
ACH-001280,-0.2847809700749675
ACH-001283,-0.03442908615318421
ACH-001289,-0.1833823410960445
ACH-001300,-0.2489313444189575
ACH-001301,-0.09115496362295472
ACH-001302,-0.14457136658796813
ACH-001306,0.07538088630074752
ACH-001318,0.06495224225622152
ACH-001322,-0.10062782572886814
ACH-001328,-0.23001476572174295
ACH-001332,-0.4577300889239396
ACH-001336,0.044192517247996964
ACH-001346,-0.04989597711804115
ACH-001353,-0.07653383715888902
ACH-001354,-0.07346845729865095
ACH-001367,-0.14159564036901146
ACH-001368,-0.044373194790467
ACH-001374,0.05180107201513029
ACH-001377,-0.029378739828672423
ACH-001380,-0.04843032503376867
ACH-001391,-0.16666546040945965
ACH-001408,0.03970435430846292
ACH-001430,0.19522121626774347
ACH-001431,-0.024360556203281
ACH-001450,-0.08102393945303962
ACH-001496,0.0801034301716186
ACH-001500,-0.057694769380416636
ACH-001523,-0.1898876106306062
ACH-001532,-0.15349761603249196
ACH-001550,-0.0651498272272754
ACH-001552,-0.04085804612986338
ACH-001554,-0.10289139963720588
ACH-001654,-0.15748620209976505
ACH-001735,-0.10851748590586772
ACH-001736,-0.04592189253227481
ACH-001737,-0.01877899364962644
ACH-001740,-0.024445559018147538
ACH-001745,-0.014610937061081837
ACH-001765,-0.037316395007867285
