,VWC2L (402117)
ACH-000160,0.05467740283152897
ACH-000163,0.02454561299836968
ACH-000167,0.03286092466150725
ACH-000168,0.1090001017778214
ACH-000169,0.02911966898395718
ACH-000178,0.09909611316185743
ACH-000183,-0.06648752822637999
ACH-000188,0.08337770725175282
ACH-000189,0.10446304213644883
ACH-000190,-0.018035773938825817
ACH-000198,0.1867288043044744
ACH-000203,0.10002906823306904
ACH-000204,-0.11836059932502925
ACH-000206,-0.033688533672131774
ACH-000207,0.1177719724541566
ACH-000208,0.4896823770382191
ACH-000210,-0.209565161161506
ACH-000211,0.02135703832775841
ACH-000215,0.04122328492717029
ACH-000221,0.15100466714524924
ACH-000222,0.013344947896511814
ACH-000223,0.030466287489637717
ACH-000226,-0.031439175418387484
ACH-000227,-0.09801216848220523
ACH-000228,-0.2129477567145876
ACH-000231,0.06386774535758402
ACH-000232,-0.0035497070838761977
ACH-000233,0.09611439818736778
ACH-000234,-0.00598772674485319
ACH-000235,0.022486164180885088
ACH-000237,-0.06449475179050462
ACH-000238,-0.012661696677601112
ACH-000242,0.07341367462353697
ACH-000243,0.06036013921996267
ACH-000244,-0.024057359033198902
ACH-000246,-0.07659963712825718
ACH-000248,0.02689278321573411
ACH-000250,0.02624711365655136
ACH-000251,-0.028679830346342694
ACH-000252,0.06548710064315408
ACH-000253,0.0687121339433147
ACH-000255,0.08192120460235519
ACH-000256,0.08441653701691414
ACH-000257,0.18364943483086224
ACH-000258,0.12059968971302285
ACH-000259,0.16626064261288975
ACH-000260,0.05147060314994717
ACH-000261,0.009686653155069615
ACH-000262,-0.16756755592116054
ACH-000263,0.1739132228517955
ACH-000264,0.08113331311333817
ACH-000265,0.0026967046824505343
ACH-000266,0.02686347727463792
ACH-000272,0.03332649421692998
ACH-000274,0.06519141079245126
ACH-000277,0.16751710131166564
ACH-000278,0.06721409119030734
ACH-000279,0.053619904323858894
ACH-000280,-0.05755139595230824
ACH-000281,0.07043247236317697
ACH-000288,-0.012874026301641077
ACH-000291,0.12229250799583448
ACH-000293,0.1893928770327698
ACH-000294,0.18453008632603327
ACH-000295,0.3426927654987184
ACH-000296,0.19371577895633846
ACH-000302,0.002564348466975993
ACH-000304,0.25027130850417817
ACH-000307,0.07400501378649478
ACH-000308,-0.033722846263547344
ACH-000310,-0.08696099691606066
ACH-000311,0.11784969119559467
ACH-000312,0.03032873257770347
ACH-000315,-0.15642331873516774
ACH-000316,0.005386179311987614
ACH-000317,0.007415377306817647
ACH-000318,-0.03210489396083559
ACH-000319,0.11897350911136514
ACH-000320,-0.049457726643079486
ACH-000322,0.1605965626495225
ACH-000323,-0.1216223356812537
ACH-000324,0.07651509252128677
ACH-000329,0.10117085643761377
ACH-000330,0.11513239203434085
ACH-000331,-0.18504830348880466
ACH-000332,0.06902811363386809
ACH-000334,0.20893076301442093
ACH-000335,0.1610305723637084
ACH-000336,0.2640734482005766
ACH-000337,-0.040458982587595387
ACH-000338,-0.03894600761791367
ACH-000339,0.12622504161807885
ACH-000341,0.10292529238462568
ACH-000348,0.06499651820703077
ACH-000350,-0.06644764278465247
ACH-000352,0.014468035984121769
ACH-000356,-0.105679776392876
ACH-000361,0.1432337406254272
ACH-000362,0.11981112657255
ACH-000363,0.13523936034119086
ACH-000364,-0.060467468879619436
ACH-000365,0.1177122704694019
ACH-000366,-0.06111607277932695
ACH-000368,0.008504174838889648
ACH-000374,0.1468973524652175
ACH-000375,0.05766832994732739
ACH-000376,0.0568375569402706
ACH-000381,0.20946936616307224
ACH-000383,-0.024130338732734336
ACH-000387,0.13909714589264682
ACH-000389,0.13453516040757554
ACH-000390,-0.08409000535857884
ACH-000393,0.08714607492525339
ACH-000395,-0.15480935719470693
ACH-000396,0.441076762647454
ACH-000397,-0.0409554304595087
ACH-000401,0.01780191951490584
ACH-000402,0.05924896622675777
ACH-000403,0.025644271575601164
ACH-000404,-0.09770228806203478
ACH-000406,0.09217841184125164
ACH-000407,0.043551728883053635
ACH-000408,0.039879295304741214
ACH-000410,0.11282328660934203
ACH-000411,-0.030766358216355007
ACH-000414,0.10939597371407456
ACH-000415,0.12084162582852664
ACH-000416,0.02060595087622947
ACH-000420,-0.06752521987336656
ACH-000421,0.13506543512968558
ACH-000424,-0.3748982866211081
ACH-000425,-0.012416689040418587
ACH-000426,0.053791228720588016
ACH-000427,0.009609839393182336
ACH-000433,0.2520317827350495
ACH-000435,0.0248778850329951
ACH-000436,-0.016127319901938185
ACH-000444,0.025305018230794847
ACH-000445,0.1263511405303075
ACH-000448,-0.1252359997624434
ACH-000450,0.256513987641029
ACH-000452,0.1154793856341358
ACH-000454,0.04304643569717
ACH-000458,-0.013144138613430412
ACH-000459,0.04777065118908517
ACH-000460,0.016719664009868622
ACH-000461,0.008791271140771778
ACH-000463,-0.021944690050485768
ACH-000464,0.0076168321863619845
ACH-000466,0.017998256369030314
ACH-000467,0.06399725058901216
ACH-000468,0.006000649465933983
ACH-000469,-0.060751087069239325
ACH-000470,-0.05445464219265452
ACH-000471,-0.006943607319628108
ACH-000472,0.035448183107101586
ACH-000473,-0.05820296095327825
ACH-000475,-0.011203727051326313
ACH-000476,0.035899275736176975
ACH-000477,0.0967496045526718
ACH-000479,0.2759289158401202
ACH-000480,-0.043760314667199235
ACH-000481,-0.059419037724713776
ACH-000483,0.0563325622100273
ACH-000484,0.19119441445560914
ACH-000485,0.24818074671292986
ACH-000486,0.10708599211972876
ACH-000487,0.05389255877475675
ACH-000488,-0.011678720349924973
ACH-000490,0.15556733531533792
ACH-000491,0.13159740226257596
ACH-000495,0.032760254757326294
ACH-000496,0.16239229584822806
ACH-000499,0.04782345042694775
ACH-000500,-0.019220892581218448
ACH-000502,0.12119573724542633
ACH-000503,0.1991545972947086
ACH-000505,-0.01523399864856088
ACH-000507,0.09304071638914352
ACH-000510,0.04268030507676877
ACH-000511,0.019460992937449482
ACH-000512,-0.025689093111186882
ACH-000516,-0.10583114378849404
ACH-000517,0.06781939448985938
ACH-000518,-0.06307881566248641
ACH-000520,0.0534018671944946
ACH-000521,0.08348367086842988
ACH-000522,0.07474581932125278
ACH-000524,0.06867854609582523
ACH-000527,0.08692010138975327
ACH-000528,0.0791123343354038
ACH-000537,0.05422807632561008
ACH-000541,0.09132258558474553
ACH-000542,-0.0221062658690841
ACH-000544,-0.03939638406825955
ACH-000545,-0.02140399860579373
ACH-000547,0.2638203704626717
ACH-000548,0.06609589367767317
ACH-000549,0.10206426511015236
ACH-000550,0.03919996338205939
ACH-000552,-0.1384326066819628
ACH-000556,0.1928536745505842
ACH-000557,0.0577349834099521
ACH-000569,-0.15966539466268814
ACH-000570,0.14024931250591033
ACH-000571,0.08524895376308905
ACH-000573,0.1011886589566789
ACH-000576,-0.011285457962049987
ACH-000579,-0.11688212039925623
ACH-000580,0.15959347803172522
ACH-000584,-0.01911040484166876
ACH-000585,0.00929746906204505
ACH-000588,0.05710558989645183
ACH-000589,0.13506937502347688
ACH-000591,0.06229849406369099
ACH-000593,0.1516472284429434
ACH-000600,0.024400644192220898
ACH-000601,0.04776543621944578
ACH-000605,0.032157259846664746
ACH-000606,0.04837018235606974
ACH-000608,0.06667478970318558
ACH-000614,0.16546241076766102
ACH-000616,0.016837674633280796
ACH-000618,0.08938638807236647
ACH-000619,0.1578127167002222
ACH-000620,0.05010743153109677
ACH-000621,0.08274530860114833
ACH-000622,0.17545291993387838
ACH-000623,-0.06369414026875223
ACH-000624,0.05191038002789684
ACH-000627,-0.011153006376875087
ACH-000630,-0.07656720100348148
ACH-000631,0.11925055980554986
ACH-000632,0.05243285338690293
ACH-000633,-0.013024337071243985
ACH-000637,-0.09375323208463256
ACH-000638,0.04767442848000217
ACH-000646,0.08872091687451232
ACH-000647,-0.010008582009406372
ACH-000648,-0.06052056003194724
ACH-000649,0.005241345627863585
ACH-000651,-0.023364635288596385
ACH-000652,0.10652228749045553
ACH-000653,0.06387038627323291
ACH-000657,0.02322271000688185
ACH-000658,0.1267853153350111
ACH-000661,0.09778636608405464
ACH-000662,0.08104338006506939
ACH-000663,-0.0017423292342636965
ACH-000665,0.0521950104379524
ACH-000671,0.05470326477388334
ACH-000672,0.038829231389118334
ACH-000673,-0.0053075451665045474
ACH-000676,-0.036910990026142766
ACH-000677,0.07472809727703536
ACH-000681,-0.019148182643414387
ACH-000683,0.06199219864672729
ACH-000684,0.13218758515854595
ACH-000688,-0.12885412472695731
ACH-000693,-0.06630249450168631
ACH-000694,0.16361145089513926
ACH-000695,0.00570081595224156
ACH-000696,0.037486042912844235
ACH-000697,0.08963066325195101
ACH-000699,0.0680522134484888
ACH-000701,0.07168106735366049
ACH-000706,0.029054287542929682
ACH-000711,-0.0009167469043985084
ACH-000713,0.08989191361920262
ACH-000714,0.09516752671825013
ACH-000718,0.01059723745206482
ACH-000720,0.15770436450139325
ACH-000721,0.050341050818330034
ACH-000724,0.10933037651496938
ACH-000725,-0.13988438403514314
ACH-000732,0.006126449059058424
ACH-000734,-0.05715708648764404
ACH-000735,0.1401871236315269
ACH-000736,-0.058792501694495874
ACH-000738,-0.010292666385715256
ACH-000746,0.1127306656537256
ACH-000747,0.01941588697305316
ACH-000748,-0.004359212134231407
ACH-000753,0.06386853845546411
ACH-000756,0.11329918744424823
ACH-000757,0.026802697449322857
ACH-000758,0.008582146221879772
ACH-000760,0.2035858233670133
ACH-000762,-0.1272561571137097
ACH-000763,0.1119397449945352
ACH-000764,-0.011665093473068015
ACH-000765,0.05092198337583399
ACH-000766,0.08642615182250217
ACH-000767,0.027626950738064048
ACH-000768,0.07142740538532408
ACH-000769,-0.02820703824847895
ACH-000770,0.05658132804031207
ACH-000771,-0.0992844514383677
ACH-000773,0.10056781097283887
ACH-000776,0.0750466232650865
ACH-000777,-0.1577652088196541
ACH-000778,-0.02553853580576846
ACH-000781,0.054372773924117136
ACH-000782,0.003579165136901203
ACH-000783,0.031381354547718905
ACH-000784,0.06783647821018529
ACH-000785,0.12127047979099885
ACH-000787,0.07714272357931275
ACH-000788,0.03690179294001408
ACH-000791,-0.014526714698783166
ACH-000792,0.11593344318684112
ACH-000794,-0.04466293166916515
ACH-000796,-0.07417742419789096
ACH-000798,0.2917134135005581
ACH-000799,0.14462111901559058
ACH-000800,0.044744669011775866
ACH-000802,-0.1025580549640889
ACH-000804,0.10517497330558254
ACH-000805,0.013359108531888807
ACH-000809,0.14205769610408447
ACH-000810,0.1594276950862742
ACH-000811,0.03514542412186273
ACH-000817,-0.17970888673224053
ACH-000819,-0.014615671773689371
ACH-000820,0.37301029614454
ACH-000821,0.14076029304599133
ACH-000822,0.11123990513622764
ACH-000823,0.03384325051078425
ACH-000824,-0.004464442706827411
ACH-000827,0.07001518612876359
ACH-000829,0.2570883765461489
ACH-000831,-0.02248712548593924
ACH-000832,0.14942391870469646
ACH-000833,-0.05303384666567736
ACH-000834,-0.06611796819392116
ACH-000835,0.1604287739407445
ACH-000836,0.055007836426434274
ACH-000837,0.011916981198122898
ACH-000838,0.020612530571288114
ACH-000839,0.07286442115188503
ACH-000840,-0.03027019693422786
ACH-000841,0.05894971296192188
ACH-000843,0.06173766115627451
ACH-000846,0.11537797930378997
ACH-000847,-0.07987422399512499
ACH-000848,0.1432989151920043
ACH-000849,-0.042707823567016835
ACH-000851,0.3092044249678938
ACH-000855,-0.0047604378818615865
ACH-000856,0.11361843159771308
ACH-000858,0.1462672811009201
ACH-000859,-0.1956912503309257
ACH-000861,0.08981186072955924
ACH-000862,0.07358288170771937
ACH-000865,0.08134433638623144
ACH-000866,-0.08105085554768136
ACH-000867,0.060429879332204825
ACH-000869,-0.04700191834818805
ACH-000872,0.02500271812222049
ACH-000873,0.03576522472394614
ACH-000876,0.2271930322493253
ACH-000878,0.18721659041064703
ACH-000880,0.0943966962891598
ACH-000881,0.18054815580104336
ACH-000882,0.10348459946745477
ACH-000884,0.020423257820274075
ACH-000885,0.12925117765371447
ACH-000887,-0.037180174708725436
ACH-000889,0.04184300905879625
ACH-000896,0.06444900748165255
ACH-000898,0.13438968066926232
ACH-000900,0.10480503524674747
ACH-000901,0.06774784877988943
ACH-000905,0.008843437551884298
ACH-000906,-0.060100875720241635
ACH-000907,0.03430308885806637
ACH-000910,-0.03627420143651642
ACH-000911,-0.09705179046716064
ACH-000912,-0.018636158488809687
ACH-000913,0.009914182797509974
ACH-000915,0.1497441067854428
ACH-000916,0.07499347323307433
ACH-000917,-0.13765494721718538
ACH-000920,0.19829670176978206
ACH-000921,0.08081758970787421
ACH-000924,-0.020552040631550687
ACH-000926,0.11644568087984605
ACH-000928,0.14032639759658944
ACH-000929,-0.08127623264629442
ACH-000932,0.002964611613111913
ACH-000935,0.13621135317870114
ACH-000936,0.19938715743156066
ACH-000937,0.05152445920952062
ACH-000938,0.05072721968630328
ACH-000939,0.149342879473639
ACH-000941,0.019239383197604782
ACH-000943,0.10336779071499892
ACH-000946,0.04326380910957287
ACH-000947,0.04378902161467358
ACH-000948,-0.07774074103782602
ACH-000950,-0.006683960881403593
ACH-000953,0.04034631554249163
ACH-000954,0.1872229993231112
ACH-000957,0.1535049193546252
ACH-000958,0.036447246352679465
ACH-000960,0.2077352202191187
ACH-000963,0.017600084319369155
ACH-000968,-0.08822882894456315
ACH-000969,-0.07795735444969397
ACH-000972,0.021673918788317755
ACH-000973,0.13438589376913682
ACH-000974,0.10826018545120313
ACH-000978,-0.18071586621087168
ACH-000984,0.12036330101117165
ACH-000986,0.07756965382171185
ACH-000988,0.0387487582582137
ACH-000993,0.11490347930951025
ACH-000994,0.0726411118915915
ACH-000996,0.1405100551469236
ACH-001001,0.014204476515936884
ACH-001020,-0.2430025208564125
ACH-001028,0.019413017667517823
ACH-001031,0.08943746058971562
ACH-001038,0.1126888272971143
ACH-001048,0.12882268036352612
ACH-001050,-0.06945901471840646
ACH-001053,-0.10540212780043752
ACH-001054,-0.028522286227856238
ACH-001061,0.013720253158901541
ACH-001067,0.011682058619815637
ACH-001075,0.047087017700345034
ACH-001096,-0.02500088691358882
ACH-001111,-0.05284183388153349
ACH-001119,0.2224831984354282
ACH-001128,-0.0373767500006973
ACH-001134,0.031799256291820815
ACH-001151,0.056956054670622924
ACH-001163,-0.06762262310241282
ACH-001164,-0.06332713870624611
ACH-001183,-0.006636463313401704
ACH-001192,-0.06775797268370705
ACH-001193,-0.05555238096341122
ACH-001196,0.11100918780762167
ACH-001197,0.03293774306859305
ACH-001205,0.23458879228126325
ACH-001211,0.20253794351699853
ACH-001212,0.07255946102282865
ACH-001228,0.07771900936863066
ACH-001232,0.1404724745646012
ACH-001239,0.1575272122717507
ACH-001270,-0.2510322587741267
ACH-001274,-0.02501818368614225
ACH-001275,0.123597253398138
ACH-001277,0.3745946762666429
ACH-001278,-0.07974557106211312
ACH-001280,-0.0023808625680246144
ACH-001283,-0.02899141356781325
ACH-001289,-0.182514948879352
ACH-001300,0.05799500179443291
ACH-001301,-0.014283730640178774
ACH-001302,0.3372667665461516
ACH-001306,0.05300689039562625
ACH-001318,0.07337657298144508
ACH-001322,0.004452678604703401
ACH-001328,-0.004025150336881218
ACH-001332,-0.07163886312977708
ACH-001336,-0.030107070393182517
ACH-001346,0.051373512485430366
ACH-001353,0.07323970425865599
ACH-001354,-0.17631306403308875
ACH-001367,-0.016907661736627354
ACH-001368,0.06615278277113683
ACH-001374,0.1570908375498862
ACH-001377,0.0466998890610001
ACH-001380,0.032365800995483994
ACH-001391,0.07805997872217173
ACH-001408,0.023083478587250243
ACH-001430,0.0011079498532587568
ACH-001431,-0.07376329353789103
ACH-001450,0.06916345030103503
ACH-001496,0.22052263042115655
ACH-001500,0.04110303221345917
ACH-001523,0.07124183860830116
ACH-001532,-0.010905434848788876
ACH-001550,0.08113074644014058
ACH-001552,0.1718993867115866
ACH-001554,0.05662953298576226
ACH-001654,0.01616745723027611
ACH-001735,-0.008216743693988914
ACH-001736,0.013131417186114058
ACH-001737,-0.20846891016336114
ACH-001740,-0.03784296509782715
ACH-001745,0.2230371389748554
ACH-001765,0.05431907422965721
