,LYRM4 (57128)
ACH-000004,-1.1059771585993874
ACH-000005,-1.047019746235786
ACH-000007,-1.1975375278931446
ACH-000009,-1.255123125444228
ACH-000011,-1.283840238761135
ACH-000012,-1.1510952558315786
ACH-000013,-1.3461241209263304
ACH-000014,-1.2074540880933466
ACH-000015,-0.9448602074388884
ACH-000017,-1.3598527915561789
ACH-000018,-1.3526839050242438
ACH-000019,-0.956468625473362
ACH-000021,-1.245403018233093
ACH-000022,-1.1877264205099138
ACH-000025,-1.273607281926754
ACH-000028,-1.2200962436485414
ACH-000030,-1.0920560433943594
ACH-000035,-1.2610915574662651
ACH-000036,-1.1049048463032791
ACH-000037,-1.33134065369584
ACH-000039,-1.1235846714746374
ACH-000040,-1.1717026013478404
ACH-000041,-1.4041794789052244
ACH-000042,-1.2441657535125037
ACH-000045,-1.1433277309181404
ACH-000047,-1.2270158527126425
ACH-000052,-1.2456612864064125
ACH-000053,-0.9621956930563702
ACH-000054,-1.2199989161720406
ACH-000055,-1.310952877257127
ACH-000060,-1.1617592427260814
ACH-000067,-1.4689536019008782
ACH-000070,-1.2094822507878455
ACH-000075,-1.012427072656728
ACH-000078,-1.321517894314898
ACH-000082,-1.3134391178310294
ACH-000085,-1.2986851150393193
ACH-000086,-1.2687496127576243
ACH-000087,-1.2461505698442026
ACH-000092,-0.988833165218282
ACH-000095,-1.2478939174365555
ACH-000097,-1.3884158088646887
ACH-000098,-1.4556212668224562
ACH-000099,-1.1998412959649667
ACH-000108,-1.179717127389064
ACH-000113,-1.0821106255980626
ACH-000116,-0.9270161496141698
ACH-000118,-1.2381422069099928
ACH-000120,-1.1548890584800908
ACH-000123,-1.0958761380216353
ACH-000127,-1.0861726723181775
ACH-000128,-1.2424949021474183
ACH-000132,-1.3385652321263222
ACH-000133,-1.2446753485202708
ACH-000137,-1.2961872858043912
ACH-000138,-1.0228339326648486
ACH-000142,-1.0891965580337488
ACH-000143,-1.3515086746236191
ACH-000146,-1.1171592374500854
ACH-000148,-1.3793479149172103
ACH-000150,-1.432945821967673
ACH-000152,-1.1709248467945432
ACH-000153,-1.4773266714654316
ACH-000159,-0.9812258332449136
ACH-000160,-1.029683257737509
ACH-000163,-1.2931523542721868
ACH-000167,-1.4444173934352416
ACH-000168,-0.9969442969241012
ACH-000169,-1.2475878590926848
ACH-000178,-1.1234608583166588
ACH-000183,-1.1896750568988006
ACH-000188,-1.1071854714145248
ACH-000189,-1.4221818526669499
ACH-000190,-1.198758476282764
ACH-000198,-0.9825693934928036
ACH-000203,-1.3384488306118063
ACH-000204,-1.0675217561701602
