,HELZ (9931)
ACH-000004,-0.17411088525751375
ACH-000005,-0.26611568109692185
ACH-000007,-0.06946365093376086
ACH-000009,-0.10161284876622796
ACH-000011,-0.05467496519012588
ACH-000012,0.032565493762170716
ACH-000013,0.053290206432580964
ACH-000014,0.09578654991746713
ACH-000015,-0.10268707686446216
ACH-000017,-0.22132848513021133
ACH-000018,0.283097035647999
ACH-000019,-0.1210406257230712
ACH-000021,-0.1684829508771151
ACH-000022,-0.1485286842424067
ACH-000025,-0.08008220366031257
ACH-000028,-0.1966226800322392
ACH-000030,-0.16666260229326404
ACH-000035,0.09306178157364996
ACH-000036,0.1411182122962332
ACH-000037,-0.0601994051161407
ACH-000039,0.026864735603534556
ACH-000040,0.07435680755060121
ACH-000041,-0.2411424307208116
ACH-000042,0.17317798385952113
ACH-000045,-0.08475738761211994
ACH-000047,-0.015039953178470946
ACH-000052,-0.35802119869393645
ACH-000053,0.0288076462947823
ACH-000054,-0.20787947825584666
ACH-000055,0.0406963102017231
ACH-000060,0.2055497459745932
ACH-000067,-0.2110383553794313
ACH-000070,-0.2375083884603162
ACH-000075,-0.03779213680297897
ACH-000078,-0.02332082360197773
ACH-000082,-0.15294854272152264
ACH-000085,-0.03631419595958385
ACH-000086,-0.21324880934570548
ACH-000087,0.17734945898193324
ACH-000092,0.06128019018902051
ACH-000095,-0.18434044101714295
ACH-000097,-0.32043153121287743
ACH-000098,0.011725184628940141
ACH-000099,0.07239428204819688
ACH-000108,0.033657227369611305
ACH-000113,-0.24830431908663395
ACH-000116,-0.02397539239659863
ACH-000118,0.02853064553289042
ACH-000120,-0.34640134857833343
ACH-000123,-0.2424555028873645
ACH-000127,-0.0771126004474301
ACH-000128,0.1173897973895397
ACH-000132,0.003762055601778196
ACH-000133,-0.16371609969515002
ACH-000137,0.04174499695030652
ACH-000138,-0.02777101956816512
ACH-000142,-0.21580091949415384
ACH-000143,-0.03526374298296963
ACH-000146,-0.10645959465183058
ACH-000148,0.06076142964323791
ACH-000150,-0.05450844483183023
ACH-000152,-0.17975980858676094
ACH-000153,-0.3645104906964087
ACH-000159,0.045604903572959966
ACH-000160,-0.1446625608686432
ACH-000163,-0.013287920282618559
ACH-000167,-0.4450515638376224
ACH-000168,-0.09021138060494296
ACH-000169,0.04491698517450287
ACH-000178,0.046074294227877836
ACH-000183,0.2668653842874753
ACH-000188,-0.09166513756226224
ACH-000189,-0.2340611087951454
ACH-000190,-0.11347626585212015
ACH-000198,-0.08811929298887028
ACH-000203,0.3479271720538317
ACH-000204,0.39480372945461856
ACH-000206,-0.10859288115029632
ACH-000207,-0.3408580499144403
ACH-000208,-0.4046158364809753
ACH-000210,0.5086223358494948
ACH-000211,0.033028119475461366
ACH-000215,0.15063256632061384
ACH-000221,0.017948412463197932
ACH-000222,0.007829749271259399
ACH-000223,0.01439337217588956
ACH-000226,-0.08399416697799847
ACH-000227,-0.06948399205300664
ACH-000228,0.10509688432596473
ACH-000231,-0.1124382064916394
ACH-000232,0.01591299703686223
ACH-000233,-0.012048969152773144
ACH-000234,-0.1116192311237886
ACH-000235,-0.12053457196987642
ACH-000237,-0.2390671786706595
ACH-000238,-0.17515254592739948
ACH-000242,0.11350305582923488
ACH-000243,-0.001296907877436979
ACH-000244,-0.4577268748113388
ACH-000246,0.20468420443979224
ACH-000248,-0.19709867290943645
ACH-000250,-0.11403305249304492
ACH-000251,-0.2577588434461754
ACH-000252,-0.10500512253472984
ACH-000253,-0.1298124636441438
ACH-000255,0.028812188348331283
ACH-000256,-0.27735661687967195
ACH-000257,-0.17434625293590306
ACH-000258,-0.22485319542937768
ACH-000259,0.0787757890081652
ACH-000260,0.009379821192784969
ACH-000261,-0.021336935104799344
ACH-000262,-0.09521142649435577
ACH-000263,-0.18774579741547584
ACH-000264,-0.1334863469434175
ACH-000265,0.008783269519284247
ACH-000266,0.07751417316113557
ACH-000272,-0.07847301958788383
ACH-000274,-0.12074922820352114
ACH-000277,-0.1823155465562889
ACH-000278,-0.08755945425680836
ACH-000279,-0.1019802656209162
ACH-000280,-0.15406671693897853
ACH-000281,0.2047530276790568
ACH-000288,0.01835574286659496
ACH-000291,-0.2990323205895414
ACH-000293,-0.06837899212714403
ACH-000294,-0.11154956733878843
ACH-000295,-0.042834449824249665
ACH-000296,-0.1557661411416117
ACH-000302,0.0989060416643422
ACH-000304,-0.4483980655472921
ACH-000307,-0.1826700029620233
ACH-000308,0.004770948992483429
ACH-000310,-0.2491161257693693
ACH-000311,-0.09760529182206117
ACH-000312,-0.12260985385747784
ACH-000315,0.21669503113005215
ACH-000316,0.011090253778707277
ACH-000317,-0.06252651187415466
ACH-000318,-0.16403405669184878
ACH-000319,-0.0445528390092839
ACH-000320,0.18320621008721627
ACH-000322,0.028316802845994745
ACH-000323,-0.04013776334947939
ACH-000324,0.07128739049260145
ACH-000329,-0.2926196474764226
ACH-000330,-0.08627196118804796
ACH-000331,-0.06365157568195164
ACH-000332,-0.052950670160675915
ACH-000334,-0.03148913745505001
ACH-000335,-0.20313614833798246
ACH-000336,-0.4217234964917909
ACH-000337,0.04323816758827783
ACH-000338,-0.4944113035670425
ACH-000339,0.0687362907992975
ACH-000341,0.06031524137516854
ACH-000348,0.038569895764710316
ACH-000350,-0.1515458891990131
ACH-000352,-0.1774257167163409
ACH-000356,-0.1939301194597356
ACH-000361,0.14071805061219256
ACH-000362,-0.16359571104005474
ACH-000363,-0.00031811838368165296
ACH-000364,0.2577203033179449
ACH-000365,0.1289508484098466
ACH-000366,0.09871351564623207
ACH-000368,0.07390747709466547
ACH-000374,0.03332654409321152
ACH-000375,-0.10041468218662483
ACH-000376,-0.002847017678841141
ACH-000381,-0.006569321259418887
ACH-000383,-0.09311647970778557
ACH-000387,-0.17359930960233302
ACH-000389,-0.047425915352353486
ACH-000390,-0.2045396537477558
ACH-000393,-0.042658353469371205
ACH-000395,-0.127834170700998
ACH-000396,0.06946046458362397
ACH-000397,0.03824222415214528
ACH-000401,-0.07331781810420779
ACH-000402,0.10277425325547253
ACH-000403,-0.02646635052788247
ACH-000404,-0.2054344201327556
ACH-000406,-0.15246047604912466
ACH-000407,-0.09970714984541837
ACH-000408,0.1189508647723995
ACH-000410,-0.21086522806306016
ACH-000411,-0.22004206717565697
ACH-000414,-0.13471368586379442
ACH-000415,-0.11434733886628752
ACH-000416,-0.03806414535293006
ACH-000420,-0.08643068255750219
ACH-000421,-0.15797978966332646
ACH-000424,-0.1628842264254689
ACH-000425,-0.2337643930082405
ACH-000426,0.07337918009010559
ACH-000427,-0.034543787792102286
ACH-000433,-0.2151284593789774
ACH-000435,0.10586183691116514
ACH-000436,0.13778430719882526
ACH-000444,-0.056790462620664485
ACH-000445,0.0004615884956327824
ACH-000448,-0.20952406438942686
ACH-000450,-0.7329868403075027
ACH-000452,0.07331549683786273
ACH-000454,-0.091941694770937
ACH-000458,-0.08424777008617383
ACH-000459,-0.06859060838195631
ACH-000460,0.23485215210576416
ACH-000461,-0.02889915963762307
ACH-000463,0.013804567317189546
ACH-000464,-0.2034803936130241
ACH-000466,-0.25937380345622096
ACH-000467,-0.09569414788586664
ACH-000468,0.02538248560964721
ACH-000469,-0.050328283463897235
ACH-000470,-0.05300488201320119
ACH-000471,0.042472032303444485
ACH-000472,-0.08542282692926444
ACH-000473,-0.14775706060604182
ACH-000475,-0.13210008562103215
ACH-000476,0.25000564683212745
ACH-000477,-0.15364180699585234
ACH-000479,0.11489444804343225
ACH-000480,0.014431633768780618
ACH-000481,-0.08215960408944083
ACH-000483,-0.11467229558737467
ACH-000484,0.07617183932598573
ACH-000485,-0.13990022240742947
ACH-000486,-0.1597772079911708
ACH-000487,-0.2076732024898632
ACH-000488,-0.13711331717961628
ACH-000490,-0.1857167531245328
ACH-000491,-0.10325936737311868
ACH-000495,-0.17025721508669284
ACH-000496,-0.01961285314034986
ACH-000499,-0.04202554426634318
ACH-000500,-0.05010356055482682
ACH-000502,-0.1341138283499795
ACH-000503,0.11060432221404187
ACH-000505,-0.02343644590092572
ACH-000507,0.004907195232947785
ACH-000510,-0.11679243681106495
ACH-000511,-0.06256333219768971
ACH-000512,-0.19371816775283346
ACH-000516,-0.02656496520492621
ACH-000517,-0.038878782856790514
ACH-000518,0.0575254322820743
ACH-000520,-0.32602112056385146
ACH-000521,-0.3037467778325657
ACH-000522,0.03841164254353727
ACH-000524,-0.11509187756092396
ACH-000527,-0.012051771702904885
ACH-000528,-0.10527088802697296
ACH-000537,-0.13214140756919746
ACH-000541,-0.3685252978736905
ACH-000542,-0.0024292018166458327
ACH-000544,-0.15416457841568396
ACH-000545,-0.02432045033592492
ACH-000547,-0.4776099615762904
ACH-000548,-0.18329746056885096
ACH-000549,0.10167721938571103
ACH-000550,-0.1713317531765367
ACH-000552,-0.14917614948086413
ACH-000556,-0.045599572028066235
ACH-000557,0.07431476509780313
ACH-000569,-0.2469305293790882
ACH-000570,0.008903131565553689
ACH-000571,0.021590059501128647
ACH-000573,-0.09984496745450114
ACH-000576,-0.3122350675891107
ACH-000579,-0.2444825528295467
ACH-000580,-0.1698775861265427
ACH-000584,0.01624019248847664
ACH-000585,0.02682829330065292
ACH-000588,-0.12129630202115975
ACH-000589,-0.08373882272487565
ACH-000591,-0.054698052249708834
ACH-000593,-0.09381421932094802
ACH-000600,-0.05271508709342758
ACH-000601,0.017704179341081126
ACH-000605,-0.11846036816650712
ACH-000606,-0.20594652658910095
ACH-000608,-0.06992175265828257
ACH-000614,-0.34644389100575645
ACH-000616,-0.12276897068139052
ACH-000618,-0.004768214171881021
ACH-000619,-0.18738946677263865
ACH-000620,0.04286969458057992
ACH-000621,-0.1271270349333423
ACH-000622,-0.04245217571054394
ACH-000623,-0.07886506263123179
ACH-000624,-0.2792285852194839
ACH-000627,-0.15376759122056746
ACH-000630,0.01928171300055716
ACH-000631,-0.6878972414643149
ACH-000632,-0.151735802508005
ACH-000633,-0.12099198692541745
ACH-000637,-0.39732211282632574
ACH-000638,-0.2074443141591577
ACH-000646,-0.05938543489383721
ACH-000647,-0.15984280641314044
ACH-000648,-0.04082052752448724
ACH-000649,-0.021077590772385864
ACH-000651,-0.011806237680832594
ACH-000652,0.0998893750893818
ACH-000653,0.0387971902617673
ACH-000657,-0.14990816137372595
ACH-000658,0.028997803033847632
ACH-000661,0.041402122024945136
ACH-000662,0.08777676503602733
ACH-000663,-0.2272615963048313
ACH-000665,0.006694853615123008
ACH-000671,0.20439687730250192
ACH-000672,0.37732832454355536
ACH-000673,-0.0918064664928136
ACH-000676,0.007486936697045355
ACH-000677,-0.04114730678406285
ACH-000681,0.044942418119370116
ACH-000683,-0.05789081079338877
ACH-000684,0.37587181846302253
ACH-000688,-0.2616982756042271
ACH-000693,-0.0817104126964732
ACH-000694,-0.03642158526502548
ACH-000695,-0.2771604688764861
ACH-000696,-0.0542362828346954
ACH-000697,0.009910974258538208
ACH-000699,0.06987366852962695
ACH-000701,-0.1665914404477982
ACH-000706,-0.10252249650942916
ACH-000711,-0.010818339246378643
ACH-000713,-0.10129659398534062
ACH-000714,0.08918809100102769
