,STK11 (6794)
ACH-000004,-0.3341246381162363
ACH-000005,-0.30332251473467964
ACH-000007,-0.23752935407287676
ACH-000009,0.03088073340545205
ACH-000011,-0.3619675841935963
ACH-000012,-0.21589894523547634
ACH-000013,-0.4011061030165599
ACH-000014,-0.16831405717225315
ACH-000015,-0.11130934315195017
ACH-000017,0.04753559162058442
ACH-000018,-0.5226815200463606
ACH-000019,-0.33864534929760864
ACH-000021,-0.1955201125701853
ACH-000022,-0.30103735591861835
ACH-000025,-0.4197971978129599
ACH-000028,-0.5584183516131243
ACH-000030,-0.2909366647526105
ACH-000035,0.09546224793964664
ACH-000036,-0.3604094004538468
ACH-000037,-0.291139845865889
ACH-000039,-0.2205901423842734
ACH-000040,-0.4259900991512517
ACH-000041,0.11982369678529743
ACH-000042,0.11056003727565436
ACH-000045,-0.4382624821575074
ACH-000047,-0.3746550019229391
ACH-000052,-0.11610722349490188
ACH-000053,-0.21337868524074216
ACH-000054,-0.20690003821800174
ACH-000055,-0.18615360796874555
ACH-000060,-0.4186411356451637
ACH-000067,-0.36312672427264375
ACH-000070,-0.29998314222195066
ACH-000075,-0.3470523667408137
ACH-000078,0.4024294928424729
ACH-000082,-0.5067427518405686
ACH-000085,0.1216119363145352
ACH-000086,-0.06108053294401523
ACH-000087,-0.023494802914102997
ACH-000092,-0.4226269094508441
ACH-000095,-0.27560354925835434
ACH-000097,-0.26598685030051383
ACH-000098,-0.9865892078690791
ACH-000099,0.15815365216712146
ACH-000108,-0.5789897985257113
ACH-000113,-0.5880778828080591
ACH-000116,-0.02746223168579266
ACH-000118,-0.4756306760594255
ACH-000120,0.01021418550398777
ACH-000123,-0.1305124925386872
ACH-000127,-0.5244974335743939
ACH-000128,-0.1571433435253498
ACH-000132,-0.26054692035824323
ACH-000133,-0.4154503044964484
ACH-000137,-0.17788563677482375
ACH-000138,-0.430283041464296
ACH-000142,-0.14988980241961558
ACH-000143,0.069141846754303
ACH-000146,-0.5889679355969528
ACH-000148,-0.18881059522177995
ACH-000150,-0.2236249232955863
ACH-000152,-0.16669266958558604
ACH-000153,-0.2873654066715487
ACH-000159,-0.2715697858682518
ACH-000160,-0.16385348191209126
ACH-000163,-0.3939007609026816
ACH-000167,-0.1202065579041263
ACH-000168,-0.4301693728976517
ACH-000169,-0.2604055507306165
ACH-000178,-0.618796686892178
ACH-000183,-0.697646831778655
ACH-000188,-0.2695773805519104
ACH-000189,0.036279568837227064
ACH-000190,-0.11714578728864125
ACH-000198,-0.4505893144094431
ACH-000203,0.38001000358054143
ACH-000204,-0.7303170741294808
ACH-000206,-0.6675918910954189
ACH-000207,0.051152304432338924
ACH-000208,-0.1492101147028584
ACH-000210,0.6390711105003853
ACH-000211,-0.1142585865882035
ACH-000215,-0.09315295432745838
ACH-000221,0.12363973840638767
ACH-000222,-0.16116374788923712
ACH-000223,-0.2901402986325988
ACH-000226,-0.18925023617430808
ACH-000227,0.0487308153179936
ACH-000228,-0.3078845754827839
ACH-000231,-0.03707639355939302
ACH-000232,0.8299312169867784
ACH-000233,-0.4572120986434364
ACH-000234,-0.74306441167348
ACH-000235,-0.2233791415849719
ACH-000237,-0.2591915759518549
ACH-000238,0.03729134970909537
ACH-000242,0.038348714450563814
ACH-000243,-0.2938121845140192
ACH-000244,-0.40394671251871206
ACH-000246,-0.7148602482483059
ACH-000248,-0.7661848867410497
ACH-000250,-0.5434185014021455
ACH-000251,-0.5111454125181621
ACH-000252,-0.1070691227904016
ACH-000253,-0.009980662770074474
ACH-000255,-0.2412248976945316
ACH-000256,-0.08109810643164232
ACH-000257,-0.200497503751877
ACH-000258,-0.9929001246933898
ACH-000259,0.11613692389712375
ACH-000260,-0.4247287701289098
ACH-000261,0.21717725955706024
ACH-000262,-0.33446714564987284
ACH-000263,-0.664874177125151
ACH-000264,-0.10700761149405494
ACH-000265,-0.25192009153821165
ACH-000266,-0.1785995268555099
ACH-000272,-0.12672933217216714
ACH-000274,-0.09771739945368313
ACH-000277,-0.2494772719117067
ACH-000278,-0.08198488594446
ACH-000279,-0.15360394351000406
ACH-000280,-0.08022099060796123
ACH-000281,-0.5511704972512128
ACH-000288,-0.23795404668827155
ACH-000291,-0.4170311088670929
ACH-000293,-0.158366432152603
ACH-000294,-0.6590655226017049
ACH-000295,-0.39639775729588345
ACH-000296,-0.030060470342788158
ACH-000302,0.15506553577686405
ACH-000304,-0.2402334091415268
ACH-000307,0.1752990760937314
ACH-000308,-0.2960472386339271
ACH-000310,0.042365694608185324
ACH-000311,-0.1587867452911812
ACH-000312,0.23208832849985206
ACH-000315,-0.8284451058744462
ACH-000316,-0.537162930798454
ACH-000317,-0.953255598625288
ACH-000318,0.19781025768127994
ACH-000319,-0.3446774097537981
ACH-000320,-0.4131570342718537
ACH-000322,0.6898314904583143
ACH-000323,-0.16318248568535826
ACH-000324,-0.3877424262746693
ACH-000329,0.08189851828940062
ACH-000330,-0.2962036834386822
ACH-000331,-0.5308649861313683
ACH-000332,-0.03826927693800965
ACH-000334,-0.5077661574327614
ACH-000335,-0.04926232737299496
ACH-000336,-0.3225264268536084
ACH-000337,-0.4371880101179617
ACH-000338,-0.2835365572717084
ACH-000339,-0.2276070603638096
ACH-000341,-0.03205183117503814
ACH-000348,-0.316769881944419
ACH-000350,-0.0916293021665876
ACH-000352,-0.0921638798245742
ACH-000356,0.2866265081242515
ACH-000361,0.10729293692578648
ACH-000362,-0.5049890309091664
ACH-000363,-0.3590581839376699
ACH-000364,-0.4526604228568001
ACH-000365,-0.34466124164986656
ACH-000366,0.2490778846643217
ACH-000368,-0.3972856288695769
ACH-000374,-0.4964107187965938
ACH-000375,-0.2617572237619206
ACH-000376,0.3642562898183574
ACH-000381,-0.1365395021524973
ACH-000383,-0.28005632738931074
ACH-000387,-0.400558144201003
ACH-000389,-0.1688535137530478
ACH-000390,-0.09367648195928052
ACH-000393,-0.6751999611173973
ACH-000395,-0.014033842797226937
ACH-000396,-0.5592004168334701
ACH-000397,-0.38632747180617216
ACH-000401,-0.1607357017427802
ACH-000402,-0.5194022772642283
ACH-000403,-0.08014795188906315
ACH-000404,-0.3280622461786441
ACH-000406,-0.5215403908321483
ACH-000407,-0.5674157480462253
ACH-000408,-0.15613696838875651
ACH-000410,0.15246251481667766
ACH-000411,-0.5789467010000248
ACH-000414,-0.015136803268109202
ACH-000415,0.05593996978473236
ACH-000416,-0.04220862488540439
ACH-000420,-0.43223346679848607
ACH-000421,-0.3124541133034444
ACH-000424,-0.11203450048029608
ACH-000425,-0.30638371480483345
ACH-000426,-0.8596565958271313
ACH-000427,-0.0068312909795503005
ACH-000433,-0.4537965084546392
ACH-000435,-0.3053531967616136
ACH-000436,-0.7033004051339335
ACH-000444,-0.4691357097539828
ACH-000445,-0.649440177603114
ACH-000448,-0.057476559821278986
ACH-000450,-0.09369385510107173
ACH-000452,-0.21655610458254604
ACH-000454,-0.1028562505186424
ACH-000458,-0.3677393077990095
ACH-000459,-0.40649818603385934
ACH-000460,-0.3931014100000992
ACH-000461,-0.12301452486720607
ACH-000463,-0.15791221068789896
ACH-000464,-0.29392395013756434
ACH-000466,-0.31844641042662203
ACH-000467,-0.11388986216335215
ACH-000468,-0.6463779388818326
ACH-000469,-0.4345338730776151
ACH-000470,-0.3636954429099725
ACH-000471,-0.03119258700408057
ACH-000472,-0.07554805881687121
ACH-000473,0.13401512163946835
ACH-000475,-0.1363426965070533
ACH-000476,-0.57770345945704
ACH-000477,-0.24721061465735397
ACH-000479,0.13942706141444428
ACH-000480,-0.21338044111789348
ACH-000481,0.029888401082997517
ACH-000483,-0.13144127306721587
ACH-000484,-0.3937970407620537
ACH-000485,0.03617863609238303
ACH-000486,-0.1865342254751116
ACH-000487,-0.5531651106633668
ACH-000488,0.2831231875159194
ACH-000490,-0.023067939210948348
ACH-000491,-0.13445148946055285
ACH-000495,-0.30368801714374954
ACH-000496,-0.2825431382449158
ACH-000499,0.13059800353934145
ACH-000500,-0.13431407870442452
ACH-000502,-0.6274724731458216
ACH-000503,-0.357085912553225
ACH-000505,-0.6266696230667734
ACH-000507,-0.11470387673305803
ACH-000510,-0.31631170717504553
ACH-000511,-0.4310204692832394
ACH-000512,-0.4208336197475528
ACH-000516,-0.22171718284796416
ACH-000517,-0.17965378401502316
ACH-000518,0.5971976463713485
ACH-000520,-0.1176231510238734
ACH-000521,-0.17500916713067696
ACH-000522,-0.7516425513576108
ACH-000524,0.12455404080133035
ACH-000527,0.10179387577906117
ACH-000528,-0.06044235774989446
ACH-000537,-0.6111138916824324
ACH-000541,-0.1622832432038187
ACH-000542,-0.21720650696307844
ACH-000544,-0.03161941973525018
ACH-000545,-0.3707019861058147
ACH-000547,-0.0964548861287307
ACH-000548,-0.357164927824329
ACH-000549,0.1419921428163969
ACH-000550,-0.4828684053149265
ACH-000552,0.08774068372194087
ACH-000556,-0.06512269972112973
ACH-000557,-0.3905532449936371
ACH-000569,0.3753058996909001
ACH-000570,-0.2149324460184001
ACH-000571,-0.3055828822985576
ACH-000573,-0.2288133485669667
ACH-000576,-0.5595000908494425
ACH-000579,0.20884443563917046
